N	2gram	Losev_Vesc	Myshleni
2486	понимание не	1	1
2487	один в	1	1
2488	сразу же	1	1
2489	предмета но	1	1
2490	ибо в	1	1
2491	ее сторона	1	1
2492	которые с	1	1
2493	этих элементов	1	1
2494	случайной и	1	1
2495	себе без	2	1
2496	и абсолютную	1	1
2497	ней нет	1	1
2498	не все	3	1
2499	факта в	1	1
2500	у данного	1	1
2501	определенном направлении	2	1
2502	раньше и	2	1
2503	жизни можно	1	1
2504	выражена как	1	1
2505	отказа от	1	1
2506	одно целое	1	1
2507	реагирует на	1	1
2508	можно все	2	1
2509	третье и	1	1
2510	полной мере	1	1
2511	явление оно	1	1
2512	же из	1	1
2513	в полной	2	1
2514	с предметами	1	1
2515	чисто логическую	2	1
2516	ли уже	1	1
2517	ему чужда	1	1
2518	и образом	1	1
2519	первый способ	1	1
2520	и появление	2	1
2521	на гораздо	1	1
2522	существует это	1	1
2523	привело бы	2	1
2524	явление есть	3	1
2525	с новыми	1	1
2526	самостоятельным и	1	1
2527	простой вопрос	1	1
2528	другой в	1	1
2529	и строит	1	1
2530	развитием языка	1	1
2531	или гортани	1	1
2532	и самостоятельность	1	1
2533	содержащее в	1	1
2534	только их	2	1
2535	мы производим	1	1
2536	и существенным	2	1
2537	у кого	1	1
2538	бы вообще	1	1
2539	все ее	1	1
2540	действительности от	2	1
2541	две разные	1	1
2542	несколько подробнее	1	1
2543	с то	1	1
2544	описать и	2	1
2545	элементы и	2	1
2546	всякая наука	1	1
2547	ясности и	2	1
2548	это знание	1	1
2549	ощущениях и	1	1
2550	всего то	2	1
2551	всего не	1	1
2552	пониманию этой	1	1
2553	вещи или	6	1
2554	известно всякому	1	1
2555	он их	1	1
2556	фактически существующее	1	1
2557	явление в	1	1
2558	нам необходимо	1	1
2559	не мысли	1	1
2560	все значение	1	1
2561	и какова	1	1
2562	применимо к	1	1
2563	как внутреннее	1	1
2564	и развить	1	1
2565	звук а	1	1
2566	действительности же	1	1
2567	это дает	1	1
2568	этого внешнего	1	1
2569	вещи что	2	1
2570	всегда есть	5	1
2571	отношения если	1	1
2572	нечто следовательно	1	1
2573	нее не	1	1
2574	бытия и	6	1
2575	вещах и	3	1
2576	этой простой	1	1
2577	основная и	1	1
2578	же тогда	2	1
2579	реальности этот	1	1
2580	каждый момент	1	1
2581	в каком-то	5	1
2582	оно начинает	1	1
2583	не те	1	1
2584	в собственные	1	1
2585	данной области	2	1
2586	мы подходим	2	1
2587	первый ответ	1	1
2588	ним когда	1	1
2589	обозначает и	1	1
2590	вопросе об	1	1
2591	из многих	1	1
2592	которая была	2	1
2593	уже нечто	1	1
2594	этого в	1	1
2595	аналогия с	1	1
2596	вещи в	10	1
2597	ней не	1	1
2598	ясно не	1	1
2599	мыслительных операций	1	1
2600	научной литературе	1	1
2601	часть его	1	1
2602	всей жизни	1	1
2603	не предполагают	1	1
2604	будет не	1	1
2605	а вот	3	1
2606	они уже	1	1
2607	к учению	2	1
2608	которым они	2	1
2609	смысле полного	1	1
2610	есть средство	1	1
2611	всех ее	1	1
2612	вещей с	1	1
2613	что человек	1	1
2614	явлениями в	1	1
2615	типов и	1	1
2616	другое свойство	1	1
2617	и стремится	1	1
2618	в социальной	1	1
2619	не годится	2	1
2620	дается в	1	1
2621	то не	7	1
2622	мы даем	1	1
2623	как таковых	1	1
2624	или между	1	1
2625	язык есть	2	1
2626	уме в	2	1
2627	затем оно	1	1
2628	и реальным	1	1
2629	а во-вторых	1	1
2630	только когда	1	1
2631	чтобы эти	1	1
2632	к существенным	1	1
2633	самом общем	1	1
2634	а является	1	1
2635	равно как	4	1
2636	шаг чтобы	1	1
2637	соответствует реальному	1	1
2638	вы мне	1	1
2639	интересовать только	1	1
2640	но самое	2	1
2641	отвлеченный и	1	1
2642	психологизма и	2	1
2643	необходимо для	1	1
2644	уже указано	1	1
2645	только ее	1	1
2646	поняла и	1	1
2647	для полного	1	1
2648	кого не	1	1
2649	что явление	1	1
2650	кто хочет	1	1
2651	них мы	1	1
2652	если этот	1	1
2653	введение в	1	1
2654	для их	1	1
2655	вообще что	5	1
2656	общении в	1	1
2657	и относится	2	1
2658	чем бы	3	1
2659	необходимые для	3	1
2660	мы вскрыли	1	1
2661	также что	1	1
2662	вещами а	1	1
2663	действительность ибо	1	1
2664	их применения	1	1
2665	две совершенно	1	1
2666	было не	1	1
2667	реальности и	4	1
2668	ее смысловой	2	1
2669	совершенно другое	1	1
2670	вы сделать	1	1
2671	на части	1	1
2672	пытается объяснить	1	1
2673	душа и	1	1
2674	силы и	2	1
2675	указания на	1	1
2676	даже и	5	1
2677	это раньше	1	1
2678	данного явления	1	1
2679	возникают сами	1	1
2680	начиная от	2	1
2681	чистой логики	1	1
2682	отличия и	1	1
2683	общаться с	10	1
2684	не сама	2	1
2685	даже что	1	1
2686	относится не	2	1
2687	именем для	1	1
2688	структуру в	1	1
2689	совершенно одинаково	1	1
2690	есть звук	4	1
2691	ее по	1	1
2692	не вполне	2	1
2693	явление и	9	1
2694	оно существует	1	1
2695	в окружающей	1	1
2696	как таковую	1	1
2697	достаточно но	1	1
2698	нем те	1	1
2699	предмета который	1	1
2700	ничего что	1	1
2701	анализ слова	1	1
2702	это существенно	1	1
2703	быть изучены	1	1
2704	они состоят	1	1
2705	этот как	1	1
2706	имени так	1	1
2707	жизни как	1	1
2708	мы о	2	1
2709	от смысла	2	1
2710	действительности однако	1	1
2711	или нет?	3	1
2712	свое внутреннее	1	1
2713	языка как	2	1
2714	отношениях и	1	1
2715	имя можно	1	1
2716	это сейчас	1	1
2717	с именем	6	1
2718	как всякое	1	1
2719	из окружающего	1	1
2720	ее внутренняя	1	1
2721	понимании его	1	1
2722	который только	1	1
2723	получается одно	1	1
2724	о действительности	1	1
2725	в движении	1	1
2726	какое бы	1	1
2727	первые две	1	1
2728	обзор основных	1	1
2729	к языку	1	1
2730	этот основной	1	1
2731	есть также	1	1
2732	всякий кто	2	1
2733	дает возможность	1	1
2734	о ней	5	1
2735	редко а	1	1
2736	никогда ни	1	1
2737	внутренней жизни	1	1
2738	вот эта	2	1
2739	что сознательное	1	1
2740	этого знания	1	1
2741	не состоит	1	1
2742	представим себе	1	1
2743	и вместо	1	1
2744	него как	1	1
2745	и логически	2	1
2746	любым содержанием	1	1
2747	только ставят	1	1
2748	по преимуществу	2	1
2749	не выходит	1	1
2750	то оно	1	1
2751	потом будет	1	1
2752	явления как	3	1
2753	сами вещи	1	1
2754	еще раньше	1	1
2755	к человеку	1	1
2756	мысли только	1	1
2757	стоит перед	1	1
2758	на нашу	1	1
2759	и повседневной	1	1
2760	признает что	2	1
2761	тождественную с	1	1
2762	он отличается	2	1
2763	путем ряда	1	1
2764	краски и	1	1
2765	сознание в	1	1
2766	получает в	2	1
2767	и оставаться	1	1
2768	есть его	1	1
2769	ведь они	1	1
2770	что метод	1	1
2771	то для	1	1
2772	мысли вообще	2	1
2773	образ в	2	1
2774	о принципиальной	1	1
2775	отличия от	1	1
2776	к появлению	3	1
2777	что несмотря	1	1
2778	значит не	4	1
2779	они в	1	1
2780	совершенно новое	1	1
2781	данной вещи	6	1
2782	в третьем	1	1
2783	данное лицо	2	1
2784	мы взяли	1	1
2785	и человек	2	1
2786	одно а	1	1
2787	не о	2	1
2788	механизма и	1	1
2789	как видно	1	1
2790	они вначале	1	1
2791	полной ясностью	1	1
2792	перестают быть	1	1
2793	это что	5	1
2794	внутри самого	1	1
2795	чисто словесной	1	1
2796	понятия имеют	1	1
2797	есть само	1	1
2798	книги или	1	1
2799	слово слово	1	1
2800	собой ибо	1	1
2801	сходство что	1	1
2802	это даже	1	1
2803	сейчас только	1	1
2804	он берет	1	1
2805	в последние	2	1
2806	к вещи	5	1
2807	решения нашей	1	1
2808	есть именно	7	1
2809	из чего	1	1
2810	между прочим	4	1
2811	уже давно	1	1
2812	и жизнь	1	1
2813	отличии от	2	1
2814	и ближе	1	1
2815	абстрактная и	1	1
2816	свое проявление	1	1
2817	точно образом	1	1
2818	изменяются в	1	1
2819	относится ли	1	1
2820	на себе	5	1
2821	оставляя в	1	1
2822	ли что	2	1
2823	не был	2	1
2824	и большая	1	1
2825	проявляет себя	1	1
2826	что никакое	2	1
2827	отвлеченного понятия	2	1
2828	является вообще	1	1
2829	магической силы	1	1
2830	и существование	1	1
2831	от себя	1	1
2832	образцом для	1	1
2833	и уходит	1	1
2834	это различение	1	1
2835	что сущность	2	1
2836	признает одинаково	1	1
2837	ли это	9	1
2838	действие в	1	1
2839	которая именно	1	1
2840	переходя в	1	1
2841	что меня	1	1
2842	еще только	1	1
2843	понимания ее	1	1
2844	определенным образом	6	1
2845	которое конечно	1	1
2846	природе своей	2	1
2847	ограничиться только	1	1
2848	соответствует и	3	1
2849	взглянуть на	1	1
2850	если попробовать	1	1
2851	кажется что	1	1
2852	и этой	2	1
2853	который есть	2	1
2854	и смысла	3	1
2855	за ними	2	1
2856	исчезает и	1	1
2857	другим в	1	1
2858	далее как	1	1
2859	проблему понимания	1	1
2860	не понятие	1	1
2861	его чисто	1	1
2862	и уразумению	1	1
2863	бы уже	1	1
2864	слово из	1	1
2865	в нее	1	1
2866	понятие тем	1	1
2867	наряду со	1	1
2868	с большой	1	1
2869	не учитывает	1	1
2870	этого нужно	2	1
2871	себе такой	2	1
2872	но без	1	1
2873	реальными вещами	1	1
2874	критический период	1	1
2875	ибо всякое	1	1
2876	это потому	1	1
2877	бы его	2	1
2878	структурных образований	1	1
2879	что нужно	4	1
2880	их к	1	1
2881	возможность а	1	1
2882	но нет	1	1
2883	сущности как	4	1
2884	только так	1	1
2885	поле и	1	1
2886	понимание но	2	1
2887	от непосредственного	1	1
2888	и почему	1	1
2889	не значит	11	1
2890	эти признаки	1	1
2891	я также	1	1
2892	том основании	1	1
2893	это третье	1	1
2894	мы теперь	1	1
2895	значило бы	5	1
2896	ее внутреннее	1	1
2897	очень редко	3	1
2898	в данный	1	1
2899	самые звуки	1	1
2900	такой постановки	1	1
2901	есть система	2	1
2902	чем и	1	1
2903	может понять	1	1
2904	не одна	1	1
2905	сливаются в	2	1
2906	эту тему	1	1
2907	даже больше	6	1
2908	вне ее	1	1
2909	слова это	1	1
2910	и старались	1	1
2911	своей повседневной	1	1
2912	было но	2	1
2913	следовательно ни	1	1
2914	к иному	1	1
2915	в чистое	1	1
2916	как учение	2	1
2917	памяти я	1	1
2918	слово для	1	1
2919	и кто	2	1
2920	случай что	1	1
2921	когда смысл	1	1
2922	не свойственна	1	1
2923	должен признать	1	1
2924	ним оно	1	1
2925	природу самого	1	1
2926	пройти мимо	1	1
2927	всего оно	1	1
2928	уже это	1	1
2929	но чтобы	1	1
2930	если эти	1	1
2931	смысла в	1	1
2932	в темноте	1	1
2933	факт если	1	1
2934	же основной	1	1
2935	нас от	1	1
2936	есть наконец	1	1
2937	сказать с	1	1
2938	другой здесь	1	1
2939	такова что	1	1
2940	как самостоятельной	1	1
2941	мы понимаем	1	1
2942	потому я	1	1
2943	и понятно	1	1
2944	ни о	3	1
2945	могло не	1	1
2946	в моем	1	1
2947	подходим к	2	1
2948	так называемый	1	1
2949	заключается не	2	1
2950	легко и	1	1
2951	понимания однако	1	1
2952	этой характеристикой	1	1
2953	сущности в	1	1
2954	тела и	1	1
2955	предполагает это	1	1
2956	так вот	1	1
2957	существует и	2	1
2958	существует между	1	1
2959	можно даже	1	1
2960	огромный материал	1	1
2961	меня я	1	1
2962	у такой	1	1
2963	пр и	1	1
2964	увидим как	1	1
2965	своему смыслу	1	1
2966	самых грубых	1	1
2967	это понимание	2	1
2968	состоит как	1	1
2969	субстанцию но	1	1
2970	не пытается	1	1
2971	что необходимо	1	1
2972	языка или	1	1
2973	в воздухе	2	1
2974	большее что	1	1
2975	по крайней	10	1
2976	сущность вещей	1	1
2977	образом чтобы	1	1
2978	к данной	3	1
2979	свое внимание	1	1
2980	наконец и	1	1
2981	себя смысл	2	1
2982	самое главное	2	1
2983	существовать в	1	1
2984	понятии а	1	1
2985	их сходство	1	1
2986	не видеть	1	1
2987	разумеется это	1	1
2988	проявление и	1	1
2989	чего нет	1	1
2990	чем то	2	1
2991	которыми только	1	1
2992	если сущность	3	1
2993	не знаю	1	1
2994	вещи однако	1	1
2995	явления и	4	1
2996	отличия этого	1	1
2997	остановиться только	1	1
2998	к общению	1	1
2999	ряд исследований	1	1
3000	перевести ее	1	1
3001	самого главного	1	1
3002	вне всяких	1	1
3003	он оперирует	1	1
3004	имеет конечно	1	1
3005	образом можно	1	1
3006	но о	2	1
3007	воплощается в	1	1
3008	но раз	2	1
3009	смысла или	1	1
3010	это слово?	1	1
3011	смысл в	2	1
3012	как смыслы	1	1
3013	ее с	5	1
3014	большей частью	1	1
3015	различны то	1	1
3016	здесь вопрос	1	1
3017	времени и	1	1
3018	что существуют	2	1
3019	ли вы	2	1
3020	психологии с	1	1
3021	и общий	1	1
3022	он есть	2	1
3023	структуру свою	1	1
3024	принцип для	1	1
3025	идея есть	1	1
3026	лишь бы	1	1
3027	его опыта	1	1
3028	надо мыслить	1	1
3029	основанная на	1	1
3030	непосредственного отношения	1	1
3031	вещь а	1	1
3032	из наиболее	2	1
3033	же чисто	1	1
3034	смыслового и	2	1
3035	ее не	6	1
3036	возможно было	1	1
3037	вещи так	2	1
3038	единство мы	1	1
3039	отличны от	4	1
3040	он все	1	1
3041	только одна	1	1
3042	без реального	1	1
3043	значение этих	1	1
3044	необходимо и	5	1
3045	самого в	1	1
3046	нам и	1	1
3047	то она	2	1
3048	оно обозначает	2	1
3049	которой как	1	1
3050	в определенную	1	1
3051	если ее	1	1
3052	одна в	1	1
3053	что понимание	3	1
3054	конкретной и	1	1
3055	предмет а	1	1
3056	анализа но	1	1
3057	таково что	2	1
3058	всецело в	1	1
3059	понимание ее	2	1
3060	т д	36	1
3061	самим по	1	1
3062	в и	4	1
3063	как объективно	1	1
3064	какова природа	1	1
3065	какое это	3	1
3066	с него	1	1
3067	же он	1	1
3068	к вскрытию	1	1
3069	в едином	1	1
3070	я говорю	1	1
3071	для такого	2	1
3072	не будучи	1	1
3073	работе мы	1	1
3074	то значит	1	1
3075	никакие вообще	1	1
3076	и структура	1	1
3077	изменения в	1	1
3078	вещи оно	3	1
3079	он остался	2	1
3080	имена и	2	1
3081	мы доходим	1	1
3082	даже когда	1	1
3083	две вещи	3	1
3084	в коем	1	1
3085	другими вещами	8	1
3086	она так	1	1
3087	свидетельствует о	3	1
3088	на три	2	1
3089	они суть	2	1
3090	именно ее	1	1
3091	оно само	1	1
3092	в природу	4	1
3093	оно будет	2	1
3094	всего построения	1	1
3095	и всем	4	1
3096	о вещах	2	1
3097	именно тем	3	1
3098	истине и	2	1
3099	она будет	2	1
3100	и восприятия	1	1
3101	в постоянном	1	1
3102	образ или	1	1
3103	к очень	1	1
3104	ясным что	1	1
3105	тут не	7	1
3106	или выражения	1	1
3107	и последующие	1	1
3108	не проявляется	3	1
3109	и логическим	1	1
3110	кроме как	1	1
3111	этого расхождения	1	1
3112	со своим	8	1
3113	типичный для	1	1
3114	подчинить себе	1	1
3115	из своих	1	1
3116	не переходя	1	1
3117	чтобы получить	1	1
3118	когда вы	2	1
3119	делает таковым	1	1
3120	предмету и	2	1
3121	есть уже	4	1
3122	происхождении и	1	1
3123	а на	1	1
3124	к комплексу	1	1
3125	то их	3	1
3126	без остатка	1	1
3127	разными путями	1	1
3128	ли только	3	1
3129	знаем сейчас	1	1
3130	и где	1	1
3131	расчлененном виде	1	1
3132	чем отличается	1	1
3133	сознания но	1	1
3134	свет и	1	1
3135	на еще	1	1
3136	они вовсе	1	1
3137	один момент	1	1
3138	во имя	3	1
3139	не та	1	1
3140	так в	1	1
3141	живой и	2	1
3142	и опыт	1	1
3143	и конкретной	2	1
3144	не относится	2	1
3145	прежде мы	1	1
3146	в особом	2	1
3147	которая носит	1	1
3148	вещей на	1	1
3149	с какими	1	1
3150	выражение и	2	1
3151	зрения приводит	1	1
3152	жизнь и	2	1
3153	последним термином	1	1
3154	сказать и	1	1
3155	о сущности	4	1
3156	только лишь	1	1
3157	конечно это	1	1
3158	или другие	4	1
3159	нас области	1	1
3160	обычно в	1	1
3161	человека в	1	1
3162	качеств и	1	1
3163	настоящем смысле	1	1
3164	они понимают	1	1
3165	явление из	1	1
3166	не уничтожается	2	1
3167	путем чисто	1	1
3168	восприятие и	1	1
3169	слишком уж	1	1
3170	абсолютно не	1	1
3171	это для	2	1
3172	общение между	3	1
3173	и достаточно	5	1
3174	первое и	1	1
3175	состоящее из	1	1
3176	единство и	1	1
3177	я только	2	1
3178	как бытие	1	1
3179	бы представить	1	1
3180	как тем	1	1
3181	эта сторона	1	1
3182	думал что	2	1
3183	какое-нибудь отношение	2	1
3184	не проявляет	1	1
3185	явлений в	2	1
3186	или его	2	1
3187	стоит у	3	1
3188	вы не	1	1
3189	что объединение	1	1
3190	итак если	2	1
3191	вещей если	1	1
3192	и всех	1	1
3193	бы самое	1	1
3194	и самой	2	1
3195	есть явление	9	1
3196	другой форме	1	1
3197	эта отвлеченность	1	1
3198	нам теперь	1	1
3199	она извне	1	1
3200	знает и	2	1
3201	в отрыве	3	1
3202	по той	1	1
3203	это простой	1	1
3204	одну вещь	2	1
3205	свои имена	1	1
3206	и материализма	1	1
3207	него и	1	1
3208	со своими	1	1
3209	или другом	2	1
3210	действительности не	2	1
3211	звуков а	1	1
3212	чувственности и	2	1
3213	разумное и	1	1
3214	значит то	2	1
3215	и прежде	2	1
3216	особым образом	1	1
3217	даже оно	2	1
3218	и сущность	8	1
3219	палку в	1	1
3220	речь вначале	1	1
3221	о понимании	3	1
3222	чем та	1	1
3223	но сейчас	1	1
3224	третье что	2	1
3225	мы без	1	1
3226	нет я	2	1
3227	это отнюдь	1	1
3228	нас это	1	1
3229	же название	2	1
3230	момент его	1	1
3231	как общее	1	1
3232	и идея	1	1
