N	2gram	Bakhtin_sl	Problemy
2432	две реплики	3	1
2433	что совершенно	1	1
2434	пределах одной	3	1
2435	речь с	1	1
2436	автора от	2	1
2437	и более	3	1
2438	и разрушить	1	1
2439	в свои	1	1
2440	авторской и	1	1
2441	или иначе	2	1
2442	два смысла	1	1
2443	слились в	1	1
2444	входить в	3	1
2445	его собственном	1	1
2446	этого произведения	1	1
2447	прямой авторской	1	1
2448	становления и	1	1
2449	прокрустово ложе	1	1
2450	сознания его	1	1
2451	того каждый	1	1
2452	контекст данного	1	1
2453	бы до	1	1
2454	иных языковых	1	1
2455	этих произведений	1	1
2456	это возможно	2	1
2457	героями он	1	1
2458	слова все	5	1
2459	выражение этого	1	1
2460	определяет не	1	1
2461	этого высказывания	1	1
2462	непосредственного выражения	1	1
2463	всех сферах	4	1
2464	чтобы быть	1	1
2465	хотя все	1	1
2466	его объективный	1	1
2467	направленность на	1	1
2468	плоскость романа	1	1
2469	свое и	1	1
2470	отношении не	1	1
2471	берет слово	1	1
2472	говорить об	1	1
2473	могла быть	1	1
2474	может только	1	1
2475	эти две	1	1
2476	героя всегда	1	1
2477	другое слово	1	1
2478	говорят о	1	1
2479	мышления которые	1	1
2480	свои пределы	1	1
2481	введенные в	2	1
2482	определяет его	1	1
2483	дистанции без	1	1
2484	противном случае	1	1
2485	перейти к	1	1
2486	интенциональности и	1	1
2487	он никогда	2	1
2488	в соединении	1	1
2489	на все	3	1
2490	зрения не	3	1
2491	гл iv	1	1
2492	ему интенций	1	1
2493	в новом	3	1
2494	утверждения что	1	1
2495	именно эта	2	1
2496	и оно	2	1
2497	все слова	3	1
2498	работы над	1	1
2499	поэтика неоклассицизма	1	1
2500	тем более	1	1
2501	все логические	1	1
2502	словом с	1	1
2503	публицистических статьях	1	1
2504	людей в	1	1
2505	установок в	1	1
2506	же авторское	1	1
2507	а на	3	1
2508	бы через	1	1
2509	свой мир	1	1
2510	чем же	1	1
2511	же деле	1	1
2512	ко всему	1	1
2513	в ответе	1	1
2514	романе как	2	1
2515	данную эпоху	1	1
2516	может иметь	3	1
2517	на всем	1	1
2518	в данную	1	1
2519	как ни	2	1
2520	за роман	1	1
2521	здесь существенно	1	1
2522	в прямой	4	1
2523	понимаем не	1	1
2524	слова среди	5	1
2525	мышления и	6	1
2526	образа говорящего	1	1
2527	мир романа	1	1
2528	оно в	1	1
2529	художественному целому	1	1
2530	в разных	3	1
2531	романного жанра	19	1
2532	звучат по-разному	1	1
2533	контекста и	1	1
2534	на один	2	1
2535	стилистического анализа	2	1
2536	или прямо	4	1
2537	правильного понимания	1	1
2538	с первым	1	1
2539	и напряженное	1	1
2540	между стилизацией	1	1
2541	оно до	1	1
2542	герой лишь	1	1
2543	не вместима	1	1
2544	и изображается	1	1
2545	он принимает	2	1
2546	его не	4	1
2547	как уже	2	1
2548	он совершенно	1	1
2549	здесь только	1	1
2550	так резко	1	1
2551	этим он	1	1
2552	только действительность	1	1
2553	звучащим в	1	1
2554	остаются вне	1	1
2555	не изучены	1	1
2556	почти полностью	1	1
2557	на всех	1	1
2558	и строит	1	1
2559	обстоит дело	4	1
2560	главное и	1	1
2561	его речь	1	1
2562	иное чем	1	1
2563	п в	2	1
2564	облик и	2	1
2565	оставаясь в	2	1
2566	своей книге	1	1
2567	в несколько	1	1
2568	здесь это	1	1
2569	и может	4	1
2570	идеологического мышления	1	1
2571	на стиль	1	1
2572	собственным словом	1	1
2573	как таковые	3	1
2574	слова например	2	1
2575	данного поэтического	1	1
2576	всеми этими	1	1
2577	нему не	1	1
2578	тех же	1	1
2579	слово всегда	1	1
2580	совершенно невозможно	1	1
2581	свои акценты	2	1
2582	настолько велико	1	1
2583	всякое слово	1	1
2584	его новыми	1	1
2585	которые оно	1	1
2586	мировоззрение и	1	1
2587	и фактически	1	1
2588	друг о	2	1
2589	акцент и	1	1
2590	в это	1	1
2591	романа мы	2	1
2592	людях и	2	1
2593	единство некоторого	1	1
2594	борьбу за	1	1
2595	с установкой	4	1
2596	ряд существенных	1	1
2597	построения образа	1	1
2598	простой ремарки	1	1
2599	его несмотря	1	1
2600	непосредственно без	2	1
2601	поэтому для	1	1
2602	ведь если	1	1
2603	при всем	3	1
2604	стиля его	1	1
2605	утрачивают свою	1	1
2606	конкретное слово	1	1
2607	и часто	7	1
2608	это его	1	1
2609	и всех	1	1
2610	согласны с	1	1
2611	поступок героя	1	1
2612	начала в	1	1
2613	еще на	1	1
2614	которых они	1	1
2615	каковы бы	2	1
2616	на это	1	1
2617	как из	1	1
2618	и позволяет	1	1
2619	конкретных контекстов	1	1
2620	очень велико	3	1
2621	и грубо	1	1
2622	контекста в	2	1
2623	числе и	1	1
2624	показывает как	1	1
2625	те которые	1	1
2626	интенциональное безоговорочное	1	1
2627	непосредственной интенциональности	1	1
2628	ориентация слова	4	1
2629	явление в	2	1
2630	всегда наличны	1	1
2631	к изучению	1	1
2632	жил в	1	1
2633	литературное произведение	1	1
2634	роман и	7	1
2635	предметных и	1	1
2636	слово же	1	1
2637	даже как	2	1
2638	замкнутом контексте	1	1
2639	реплике так	1	1
2640	опирающееся на	1	1
2641	определяет всю	1	1
2642	скрещиваются между	2	1
2643	другие так	1	1
2644	прозаического стиля	2	1
2645	абстрактный момент	2	1
2646	оно живет	1	1
2647	предметный мир	1	1
2648	есть его	1	1
2649	место в	2	1
2650	далека от	1	1
2651	них как	2	1
2652	словом к	1	1
2653	взаимоориентации с	1	1
2654	конечно совершенно	1	1
2655	вся художественная	2	1
2656	предметом и	1	1
2657	человека это	1	1
2658	косвенной речи	2	1
2659	этих форм	1	1
2660	как увидим	2	1
2661	слова конечно	1	1
2662	непосредственно как	1	1
2663	или рассказчика	2	1
2664	в передаче	1	1
2665	установлено на	3	1
2666	мы слышим	1	1
2667	процессе его	1	1
2668	в создании	1	1
2669	очень трудно	2	1
2670	в области	1	1
2671	тех или	1	1
2672	быть только	3	1
2673	языка если	2	1
2674	своим собственным	1	1
2675	темы по	1	1
2676	слушателя и	5	1
2677	разнообразнейшие формы	2	1
2678	свободным и	1	1
2679	толстого в	1	1
2680	его есть	1	1
2681	он действительно	1	1
2682	здесь они	1	1
2683	слову на	1	1
2684	именно это	1	1
2685	рассказчика например	1	1
2686	слияние с	1	1
2687	становится в	1	1
2688	эпохи и	2	1
2689	социально и	2	1
2690	важность для	1	1
2691	особенно у	2	1
2692	может ни	1	1
2693	в известной	3	1
2694	есть не	2	1
2695	слове ведь	1	1
2696	говорит не	1	1
2697	на ту	2	1
2698	степени и	2	1
2699	влиянием в	1	1
2700	мира с	1	1
2701	и интонации	1	1
