N	2gram	Losev_Prob	Istorich
2499	было законом	1	1
2500	слова из	1	1
2501	слово со	1	1
2502	оба они	1	1
2503	как от	1	1
2504	он вдруг	2	1
2505	речь есть	1	1
2506	которое мы	2	1
2507	что может	4	1
2508	луну и	1	1
2509	сведения о	1	1
2510	исключительно только	1	1
2511	не свойственно	1	1
2512	значило бы	1	1
2513	значение как	2	1
2514	момент который	1	1
2515	ни одно	1	1
2516	для которых	1	1
2517	этого отражения	1	1
2518	за себя	1	1
2519	речи о	1	1
2520	или иного	6	1
2521	отношении он	1	1
2522	сказали что	2	1
2523	и нельзя	2	1
2524	вопрос может	1	1
2525	сливаются в	3	1
2526	близко подходит	1	1
2527	какой же	1	1
2528	подчеркивать что	1	1
2529	внимание также	1	1
2530	во втором	1	1
2531	литературных или	1	1
2532	что внешнее	1	1
2533	то есть	61	1
2534	из более	1	1
2535	те моменты	1	1
2536	когда к	1	1
2537	не изучавший	1	1
2538	какой-нибудь предмет	3	1
2539	для себя	9	1
2540	собой возникает	2	1
2541	изучаться в	1	1
2542	в советской	3	1
2543	точное и	1	1
2544	верили в	1	1
2545	и разнообразна	1	1
2546	бросить его	1	1
2547	случай что	1	1
2548	отражение или	1	1
2549	этой работе	1	1
2550	утверждает что	1	1
2551	основная функция	1	1
2552	как говорят	3	1
2553	отрицательное отношение	1	1
2554	становится весьма	1	1
2555	не ставит	1	1
2556	уже это	1	1
2557	это есть	10	1
2558	чтобы это	1	1
2559	другое что	1	1
2560	сравнении с	1	1
2561	поэтому и	2	1
2562	во что	2	1
2563	широкое и	2	1
2564	не входили	1	1
2565	между которыми	2	1
2566	ненужным и	2	1
2567	много как	1	1
2568	заключается в	2	1
2569	понимать не	2	1
2570	на данный	1	1
2571	конечно уже	1	1
2572	же о	1	1
2573	и начала	2	1
2574	этой теорией	1	1
2575	материалы к	1	1
2576	что вовсе	1	1
2577	из тех	1	1
2578	глаз и	1	1
2579	этой избе	1	1
2580	может стать	1	1
2581	существует между	1	1
2582	нам возможность	1	1
2583	за свое	1	1
2584	определенном месте	1	1
2585	и отдельных	1	1
2586	правда не	1	1
2587	функции в	4	1
2588	была у	1	1
2589	в сравнении	1	1
2590	актах или	1	1
2591	в следующей	1	1
2592	которая не	1	1
2593	есть она	1	1
2594	же есть	1	1
2595	предмета как	1	1
2596	этом ничего	1	1
2597	который и	1	1
2598	слова для	1	1
2599	мы привлекаем	1	1
2600	не выходить	1	1
2601	не называются	1	1
2602	случае даже	1	1
2603	всей его	1	1
2604	не является	12	1
2605	не везде	1	1
2606	который с	1	1
2607	это понятие	1	1
2608	важный для	1	1
2609	иначе что	2	1
2610	который не	1	1
2611	язык а	1	1
2612	очень далеко	1	1
2613	внутренняя жизнь	2	1
2614	отношение как	1	1
2615	скажем несколько	1	1
2616	нас очень	1	1
2617	общей форме	2	1
2618	уже встречались	1	1
2619	значением и	2	1
2620	сейчас мы	2	1
2621	свойств и	1	1
2622	что многие	2	1
2623	лежащего в	1	1
2624	в известном	1	1
2625	смысла или	1	1
2626	нельзя понимать	1	1
2627	о своем	4	1
2628	нас особенно	1	1
2629	и наша	2	1
2630	нет никакой	3	1
2631	героя еще	1	1
2632	тому или	1	1
2633	времени и	1	1
2634	ли вы	2	1
2635	ясно само	1	1
2636	потому и	2	1
2637	что-нибудь другое	1	1
2638	образом не	1	1
2639	известной степени	2	1
2640	их значение	1	1
2641	и окончательно	1	1
2642	собой но	2	1
2643	боя а	1	1
2644	ко всей	1	1
2645	тот его	1	1
2646	совершается не	1	1
2647	эти категории	1	1
2648	но именно	5	1
2649	с нею	2	1
2650	наоборот это	1	1
2651	другое обстоятельство	1	1
2652	мы часто	1	1
2653	что указывает	1	1
2654	слово и	3	1
2655	нас прежде	1	1
2656	при каких	1	1
2657	в понимании	2	1
2658	помощь от	1	1
2659	определить его	1	1
2660	будет в	1	1
2661	различны но	1	1
2662	более это	1	1
2663	но которые	1	1
2664	не будучи	1	1
2665	предметов от	1	1
2666	уже при	1	1
2667	действиях в	1	1
2668	соприкосновение с	1	1
2669	их исторического	1	1
2670	его можно	1	1
2671	этого героя	1	1
2672	ли или	1	1
2673	не указывает	1	1
2674	в предмете	4	1
2675	огромные трудности	2	1
2676	этот термин	5	1
2677	не какие-нибудь	1	1
2678	одно важное	1	1
2679	на необходимость	1	1
2680	надо считать	1	1
2681	нему и	1	1
2682	наук в	1	1
2683	этого она	1	1
2684	текст мы	1	1
2685	который бы	3	1
2686	менее ясным	1	1
2687	его чисто	1	1
2688	говорят только	1	1
2689	вы меня	1	1
2690	советской науке	2	1
2691	переход к	1	1
2692	чтобы обеспечить	1	1
2693	этом отношении	2	1
2694	уже содержит	1	1
2695	таких например	2	1
2696	ясным что	2	1
2697	для своего	3	1
2698	исследования мы	3	1
2699	указание на	6	1
2700	что каждый	1	1
2701	многих отношениях	1	1
2702	чем он	1	1
2703	очень важный	1	1
2704	литературу и	1	1
2705	эта функция	1	1
2706	этой воды	1	1
2707	что исследователь	1	1
2708	вообще соответствует	1	1
2709	быть вполне	1	1
2710	и никакой	1	1
2711	теория хотя	1	1
2712	ее из	1	1
2713	и представления	1	1
2714	его объеме	2	1
2715	не больше	3	1
2716	раз навсегда	1	1
2717	которые восходят	1	1
2718	что совсем	1	1
2719	между собою	9	1
2720	итак если	1	1
2721	словом и	1	1
2722	функцию или	1	1
2723	не имеющего	1	1
2724	в третьем	1	1
2725	имеется тенденция	1	1
2726	это соответствует	1	1
2727	близких к	1	1
2728	последнее время	1	1
2729	в теплых	1	1
2730	мире по	1	1
2731	одного предмета	1	1
2732	для которого	4	1
2733	всего здесь	1	1
2734	говорили выше	2	1
2735	очень многие	1	1
2736	весьма близко	1	1
2737	идет к	1	1
2738	с выражением	1	1
2739	человека к	1	1
2740	сказать и	3	1
2741	не говоря	8	1
2742	ко всему	1	1
2743	этому предмету	1	1
2744	с областью	1	1
2745	было совершенно	1	1
2746	сама природа	1	1
2747	том случае	2	1
2748	только к	1	1
2749	области и	2	1
2750	уже никто	1	1
2751	до тех	4	1
2752	полетел в	1	1
2753	их тоже	1	1
2754	подготовка к	2	1
2755	мы же	1	1
2756	может возникнуть	1	1
2757	значение но	1	1
2758	которое уже	2	1
2759	которые даются	1	1
2760	и имеют	1	1
2761	есть чисто	2	1
2762	менее они	1	1
2763	это заставляет	2	1
2764	для таких	1	1
2765	не всякий	5	1
2766	и ленина	1	1
2767	ведь и	2	1
2768	есть как	2	1
2769	в искусстве	3	1
2770	исследования в	2	1
2771	которые требуют	1	1
2772	я вас	1	1
2773	если нет	2	1
2774	выражением этого	1	1
2775	другим и	2	1
2776	здесь очевидно	1	1
2777	только такие	1	1
2778	говоря о	1	1
2779	имеет свое	1	1
2780	лежат в	1	1
2781	после всего	1	1
2782	собственно говоря	4	1
2783	скажем что	2	1
2784	закономерность для	1	1
2785	которой можно	1	1
2786	как для	2	1
2787	другое название	1	1
2788	стороны однако	2	1
2789	действительности не	1	1
2790	должно изучаться	1	1
2791	изучения и	1	1
2792	представлялась нам	1	1
2793	менее если	1	1
2794	речь и	1	1
2795	и значения	7	1
2796	собой очень	1	1
2797	которое в	1	1
2798	также еще	1	1
2799	отождествляется с	3	1
2800	в чисто	2	1
2801	виду то	1	1
2802	уже много	1	1
2803	было невозможно	1	1
2804	тот и	1	1
2805	чем та	1	1
2806	тех или	5	1
2807	смысле мы	1	1
2808	таковой и	1	1
2809	отличаются друг	1	1
2810	как ему	1	1
2811	лишило бы	2	1
2812	число этих	1	1
2813	дело обстоит	1	1
2814	здесь по-видимому	1	1
2815	мертвого но	1	1
2816	и живых	1	1
2817	есть вполне	1	1
2818	как символ	6	1
