N	2gram	Tiupa_Hudo	Narrotol
3381	содержание рассказа	1	1
3382	мера личностности	1	1
3383	в я	4	1
3384	такая частность	1	1
3385	ялте гуров	1	1
3386	мысли молча	1	1
3387	интереса обособлен	1	1
3388	на странице	1	1
3389	не случайна	2	1
3390	четвертой главы	3	1
3391	приходится на	1	1
3392	так выразиться	1	1
3393	не хотелось	3	1
3394	своей детскостью	1	1
3395	тайна личного	1	1
3396	xviii в	2	1
3397	этой точки	1	1
3398	во что	1	1
3399	вместо того	2	1
3400	старики родители	1	1
3401	его ролевой	1	1
3402	способ существования	2	1
3403	не более	3	1
3404	внешней праздности	1	1
3405	универсалиями повседневного	1	1
3406	верне он	1	1
3407	человека его	2	1
3408	назначаемый к	1	1
3409	не составляла	1	1
3410	чеховском мире	3	1
3411	именно оно	1	1
3412	углубляется в	1	1
3413	мелькнет на	1	1
3414	обоснованы но	1	1
3415	замигал глазами	1	1
3416	нельзя сидеть	1	1
3417	же надежда	1	1
3418	считалось высшим	1	1
3419	своей человечности	3	1
3420	иерархия человеческих	1	1
3421	дом назначаемый	1	1
3422	не знающего	1	1
3423	имел совсем	1	1
3424	даже он	1	1
3425	что счастье	1	1
3426	по преимуществу	6	1
3427	гамбургской драматургии	2	1
3428	действительности предел	1	1
3429	своей противоречивой	1	1
3430	уже смеялся	1	1
3431	первой половины	3	1
3432	ради такой	1	1
3433	сообщалось о	1	1
3434	не растворяется	1	1
3435	легко и	1	1
3436	глава завершается	1	1
3437	благородная теплая	1	1
3438	с душком	1	1
3439	личность внутренняя	2	1
3440	если говорить	3	1
3441	внутренняя заданность	4	1
3442	мы судим	1	1
3443	успокаивал себя	1	1
3444	биться сердце	1	1
3445	желтенькая [...]	1	1
3446	же обоснованы	1	1
3447	гурова к	1	1
3448	постоял немного	1	1
3449	весьма отчужденно	1	1
3450	с головной	1	1
3451	сущности в	1	1
3452	ощущение его	1	1
3453	маленький шедевр	1	1
3454	в саду	2	1
3455	координаты в	1	1
3456	инобытие личности	2	1
3457	сформировавшийся в	1	1
3458	за стеной	2	1
3459	его сознания	2	1
3460	строк она	1	1
3461	с женой	3	1
3462	направил свои	1	1
3463	не спасаем	1	1
3464	их внутреннему	1	1
3465	не делает	1	1
3466	любви начинается	1	1
3467	есть жалкое	1	1
3468	читательского восприятия	3	1
3469	организовал систему	1	1
3470	в личную	1	1
3471	отношение василисы	1	1
3472	сообщая о	1	1
3473	есть бескорыстная	1	1
3474	как? как?	1	1
3475	пепел одинокого	1	1
3476	а тут	1	1
3477	в случайном	1	1
3478	по глазам	1	1
3479	своим внешним	1	1
3480	отношения к	1	1
3481	человеке сохранившем	1	1
3482	уже умер	1	1
3483	к которым	1	1
3484	оно всегда	1	1
3485	неуместна как	1	1
3486	пор еще	1	1
3487	может полюбить	1	1
3488	привыкший тут	1	1
3489	отдельного человека	2	1
3490	с письмом	1	1
3491	явно диссонируют	1	1
3492	предстает простым	1	1
3493	мы встречаемся	1	1
3494	здесь мнимое	1	1
3495	и они	1	1
3496	как этих	1	1
3497	вполне по	1	1
3498	тоски и	1	1
3499	то томится	1	1
3500	письма из	2	1
3501	две фразы	1	1
3502	наследует это	1	1
3503	поскольку в	2	1
3504	уставная фраза	1	1
3505	враг есть	1	1
3506	пока егор	1	1
3507	самоактуализации человеческого	1	1
3508	ценит скрытую	1	1
3509	заговорить желая	1	1
3510	добродушная жалостливая	1	1
3511	и так	3	1
3512	с будущим	1	1
3513	в дотолстовском	1	1
3514	чехова и	2	1
3515	звуки музыки	1	1
3516	из театра	1	1
3517	словах? поэтому	1	1
3518	в творческом	3	1
3519	последующее развитие	1	1
3520	малых дел	1	1
3521	отступает от	1	1
3522	форме рассказа	1	1
3523	причастность к	1	1
3524	чтобы воспринимать	1	1
3525	полные розовые	1	1
3526	свою художественную	1	1
3527	чеховские рассказы	1	1
3528	знаешь что	1	1
3529	притча две	1	1
3530	мисюсь но	1	1
3531	себя и	4	1
3532	характерной дли	1	1
3533	же мало	2	1
3534	он ее	2	1
3535	и тяжело	1	1
3536	только себя	1	1
3537	длинным с	1	1
3538	очень худой	1	1
3539	стороны этого	1	1
3540	святители-угодники там	1	1
3541	мыслей и	1	1
3542	старухой обсуждают	1	1
3543	подлецы подумал	1	1
3544	состоит как	1	1
3545	обеспеченности к	1	1
3546	мысль иначе	1	1
3547	о настроениях	1	1
3548	в рождественском	1	1
3549	января г	1	1
3550	скрывать их	1	1
3551	шла спать	1	1
3552	если можно	3	1
3553	дисциплинарных взысканий	1	1
3554	обращенный к	1	1
3555	именно поэтому	1	1
3556	набор чуждых	1	1
3557	в родном	2	1
3558	томящая его	1	1
3559	характерностью но	1	1
3560	своим ритмом	1	1
3561	повествователь наделяет	1	1
3562	за авторским	1	1
3563	приобретает немалый	1	1
3564	читателю раздельно	1	1
3565	стал интересоваться	1	1
3566	законосообразность миропорядка	1	1
3567	которого не	1	1
3568	для обоих	1	1
3569	и притчевого	2	1
3570	себя бабой	1	1
3571	контекст что	1	1
3572	нее была	1	1
3573	друг от	2	1
3574	описываемое как	1	1
3575	наступала ночь	1	1
3576	у старцева	1	1
3577	на махоньких	1	1
3578	первой главе	3	1
3579	под крыши	1	1
3580	к модификациям	1	1
3581	и всеобщность	1	1
3582	подчеркивая не	1	1
3583	словами и	1	1
3584	их обоих	1	1
3585	чужая тайна	1	1
3586	конце третьей	1	1
3587	следствием частых	1	1
3588	как впоследствии	1	1
3589	должен обратиться	1	1
3590	самый общий	1	1
3591	не смог	1	1
3592	после себя	1	1
3593	лицо собеседника	1	1
3594	решил заговорить	1	1
3595	к той	3	1
3596	она любила	1	1
3597	как произведение	1	1
3598	раз вглядывается	1	1
3599	со всадником	1	1
3600	бессмысленном письме	1	1
3601	который и	1	1
3602	стать земцем	1	1
3603	лицо дама	1	1
3604	знаем а	1	1
3605	тихий добрый	1	1
3606	дедушка тихий	1	1
3607	нее личность	1	1
3608	как некий	1	1
3609	и пишет	1	1
3610	земцем в	1	1
3611	не факты	1	1
3612	город со	1	1
3613	все они	2	1
3614	только одно	1	1
3615	чуждо и	1	1
3616	оленьки сменяется	1	1
3617	самоопределения пытаясь	1	1
3618	перестало беспокойно	1	1
3619	в общении	1	1
3620	удаляя покоряющуюся	1	1
3621	личностности если	1	1
3622	рассказа затем	1	1
3623	больничным одеялом	2	1
3624	ивановна возвращается	1	1
3625	подумал он	1	1
3626	представленные читателю	1	1
3627	фразой повествователя	1	1
3628	относясь при	1	1
3629	ни к	2	1
3630	и завершается	1	1
3631	из песни	1	1
3632	духе позднего	1	1
3633	совершенно не	1	1
3634	бывала озадачена	1	1
3635	необходимым и	1	1
3636	сильна поскольку	1	1
3637	чем же	2	1
3638	мыслит чувствует	1	1
3639	нее то	1	1
3640	кукине видевшая	1	1
3641	о пустяках	2	1
3642	проза нередко	1	1
3643	не умел	1	1
3644	была тихая	1	1
3645	литературного героя	2	1
3646	анне сергеевне?	1	1
3647	с детьми	1	1
3648	термин? нет	1	1
3649	задергал нижней	1	1
3650	покоряющуюся ей	1	1
3651	людьми оставляя	1	1
3652	педагог а	1	1
3653	не видеть	1	1
3654	говорила флю-флю-флю	1	1
3655	не правда	1	1
3656	который всегда	1	1
3657	генерал не	1	1
3658	импрессионистов несомненно	1	1
3659	залилась слезами	1	1
3660	он восклицает	1	1
3661	близости людей	1	1
3662	преимуществу ложное	1	1
3663	и воображения	1	1
3664	произведение не	1	1
3665	говорили субъектов	1	1
3666	что ей	2	1
3667	их самих	1	1
3668	каждой могиле	1	1
3669	иной жизни	1	1
3670	своя анекдотичность	1	1
3671	собственной внутренней	1	1
3672	лишь дли	1	1
3673	котором его	1	1
3674	во всемирно-историческом	1	1
3675	все думала	1	1
3676	душевная характеристика	1	1
3677	ни у	1	1
3678	он понял	1	1
3679	их друг	1	1
3680	и чувствовали	1	1
3681	так остро	1	1
3682	ошибаемся но	1	1
3683	гурова в	4	1
3684	ошибочно сводить	1	1
3685	издаваемых жарящейся	1	1
3686	ласк веселья	1	1
3687	событие [...]	1	1
3688	сказать утопически	1	1
3689	некоммуникабельности и	1	1
3690	координату чеховского	1	1
3691	делать то	1	1
3692	из сестер	1	1
3693	же формируется	1	1
3694	запятой приводит	1	1
3695	мягкую белую	1	1
3696	ней есть	1	1
3697	якобы настоящего	1	1
3698	самому отнестись	1	1
3699	своих инвективах	1	1
3700	самобытного жизнестроения	1	1
3701	была такая	1	1
3702	молча плачущей	1	1
3703	полюбить только	1	1
3704	литературных периодов	1	1
3705	не любил	1	1
3706	зрителями собственного	1	1
3707	на набережной	3	1
3708	я стала	1	1
3709	внутреннее бытие	1	1
3710	несомненно есть	1	1
3711	переменчиво выявляются	1	1
3712	отступления от	1	1
3713	не обращая	1	1
3714	и обостряется	1	1
3715	то полон	1	1
3716	жизни персонажа	1	1
3717	навалило под	1	1
3718	здесь всего	1	1
3719	она обладает	1	1
3720	герою нс	1	1
3721	листок бумаги	1	1
3722	вешалку и	1	1
3723	что можем	1	1
3724	позиция лиды	1	1
3725	в значительной	3	1
3726	этом читатель	1	1
3727	когда зеленый	1	1
3728	чеховского антииерархического	1	1
3729	которому чеховская	1	1
3730	его рассуждений	2	1
3731	от понимания	1	1
3732	завершающего разговор	1	1
3733	героя до	1	1
3734	и непонятно	1	1
3735	иссякла и	1	1
3736	относится к	1	1
3737	не раз	2	1
3738	кристаллизуется в	1	1
3739	мотивировано а	1	1
3740	не должно	2	1
3741	вспомнить некоторые	1	1
3742	на основе	2	1
3743	общении с	1	1
3744	масштабы своего	1	1
3745	романом единство	1	1
3746	разговор о	2	1
3747	духовного самоопределения	5	1
3748	это только	1	1
3749	бывать дома	1	1
3750	реабилитирует личностную	1	1
3751	характер не	1	1
3752	героиня для	1	1
3753	суть неотождествимые	1	1
3754	творчества футлярный	1	1
3755	из феодосии	1	1
3756	для чехова	8	1
3757	веселья раздолья	1	1
3758	субъектов праздного	1	1
3759	литературном образе	1	1
3760	соединять людей	1	1
3761	других эту	1	1
3762	виднейших представителей	1	1
3763	нужными словами	1	1
3764	папашу который	1	1
3765	из его	1	1
3766	выполняет эту	1	1
3767	он относится	1	1
3768	частности бездеятельность	1	1
3769	причастной вненаходимости	1	1
3770	в новой	1	1
3771	тотчас забыть	1	1
3772	плана мотивированное	1	1
3773	словесности никитина	1	1
3774	вещах вплоть	1	1
3775	снята а	1	1
3776	чеховской прозы	10	1
3777	литературный термин?	1	1
3778	мнимое средство	1	1
3779	фраза из	1	1
3780	чудаков детали	1	1
3781	терпит моральное	1	1
3782	характера переменчиво	1	1
3783	земца представителя	1	1
3784	деревья белые-белые	1	1
3785	так центральное	1	1
3786	субъекта в	2	1
3787	и теперь	1	1
3788	героине и	1	1
3789	частность как	1	1
3790	что если	1	1
3791	не нужными	1	1
3792	и обнимая	1	1
3793	[...] это	1	1
3794	аксиомы характерологичности	1	1
3795	именно на	2	1
3796	то все	1	1
3797	мейлаха не	1	1
3798	письма и	1	1
3799	перьвейший наш	1	1
3800	не вступает	1	1
3801	которое отнюдь	1	1
3802	потерян вероятно	1	1
3803	отношении к	1	1
3804	но лишены	1	1
3805	этого как	1	1
3806	рассказе оказывается	1	1
3807	становится внятной	1	1
3808	своим вполне	1	1
3809	пошлый анекдот	2	1
3810	и ему	5	1
3811	одном кадре	1	1
3812	рассказе с	1	1
3813	бы включить	1	1
3814	такого анекдота	1	1
3815	придать своему	1	1
3816	слов и	1	1
3817	впрочем и	4	1
3818	ответы на	1	1
3819	не наделен	2	1
3820	о высших	2	1
3821	лицо дмитрий	1	1
3822	едва ощутимой	1	1
3823	внимания на	1	1
3824	него с	1	1
3825	мы знакомимся	1	1
3826	армейской службы	1	1
3827	чехова в	5	1
3828	глава построена	1	1
3829	художником хотя	1	1
3830	бедность несчастное	1	1
3831	смерти каждого	3	1
3832	и личным	3	1
3833	внучат егор	1	1
3834	точки над	1	1
3835	и исчезает	1	1
3836	реализма однако	1	1
3837	ролевой типажный	1	1
3838	возвращается домой	1	1
3839	скучно а	1	1
3840	и видела	1	1
3841	и до	1	1
3842	только тем	2	1
3843	любила своего	1	1
3844	кругозора ибо	1	1
3845	взгляда на	2	1
3846	себя [...]	1	1
3847	чехова нет	1	1
3848	средство общения	1	1
3849	смог бы	1	1
3850	часто бывала	1	1
3851	одна и	1	1
3852	так легко	1	1
3853	духовностью матери	1	1
3854	что абсурдное	1	1
3855	чем не	2	1
3856	установку на	1	1
3857	все случайное	1	1
3858	отношений лида	1	1
3859	внутреннюю ту	1	1
3860	барышня с	1	1
3861	искаженное инобытие	1	1
3862	заметно отличающиеся	1	1
3863	сообщает на	1	1
3864	использует абсолютно	1	1
3865	с забором	1	1
3866	ялте жаловалась	1	1
3867	перед глазами	1	1
3868	годится в	1	1
3869	самоактуализация и	1	1
3870	новых лиц	1	1
3871	тому и	1	1
3872	фраза перьвейший	1	1
3873	трезво осознает	1	1
3874	не выделился	1	1
3875	фразеология военых	1	1
3876	форма восприятия	1	1
3877	решительно все	1	1
3878	шпиц впервые	1	1
3879	ощутить карикатурную	1	1
3880	сердце сердцебиение	1	1
3881	и наоборот	1	1
3882	литературы в	1	1
3883	нами лишь	1	1
3884	смысл побуждая	1	1
3885	обособлен пока	1	1
3886	самостоятельного отношения	1	1
3887	правда мы	1	1
3888	бабой но	1	1
3889	получение письма	1	1
3890	под которым	1	1
3891	искусства слова	1	1
3892	формам человеческих	1	1
3893	сознание углубляется	1	1
3894	другого в	1	1
3895	людям меня	1	1
3896	жесты самоактуализации	1	1
3897	социально-психологической характерностью	1	1
3898	бы крайне	1	1
3899	делает его	1	1
3900	внешнем бытии	1	1
3901	никитина в	2	1
3902	прошла молодая	1	1
3903	закрытых друг	1	1
3904	жизнь чеховского	1	1
3905	о тайне	1	1
3906	нашей жизни	3	1
3907	системе внешних	1	1
3908	течение рассказа	1	1
3909	скрытую ее	1	1
3910	этого внимания	1	1
3911	образом не	1	1
3912	был прав	1	1
3913	социальной позиции	1	1
3914	известной степени	1	1
3915	служит не	1	1
3916	о способах	1	1
3917	неодетых женщин	1	1
3918	ее личностная	2	1
3919	лице своих	1	1
3920	претендовать на	1	1
3921	вопреки этой	1	1
3922	человека ее	1	1
3923	досталось ему	2	1
3924	ему становится	1	1
3925	гибели героя	1	1
3926	одеялом с	1	1
3927	и фыркала	1	1
3928	есть его	1	1
3929	поэтому обладательница	1	1
3930	но мы	2	1
3931	между людьми	1	1
3932	случайна ее	1	1
3933	одна только	1	1
3934	недели и	1	1
3935	оказывается глухонемое	1	1
3936	вечном сне	3	1
3937	улицах вихрем	1	1
3938	и школы	1	1
3939	рассказчик характеризует	1	1
3940	отношением изнутри	1	1
3941	от героя	2	1
3942	заметить что	2	1
3943	безличный к	1	1
3944	нет и	2	1
3945	преимущество художника	1	1
3946	двум продиктованным	1	1
3947	извлекать из	1	1
3948	в споре	1	1
3949	вовсе излишней	1	1
3950	непосредственно из	1	1
3951	глазах чехова	4	1
3952	здесь каждое	1	1
3953	знать в	1	1
3954	ее привязанности	1	1
3955	в начальном	1	1
3956	предназначила их	1	1
3957	художественности к	1	1
3958	наиболее влиятельной	1	1
3959	как человека	1	1
3960	любил бывать	1	1
3961	впервые в	2	1
3962	отсутствием у	1	1
3963	подлинным художником	1	1
3964	здесь сталкиваются	1	1
3965	под утро	1	1
3966	легче чем	1	1
3967	выразиться точнее	1	1
3968	не случаен	1	1
3969	об известной	1	1
3970	рассказчика а	1	1
3971	реальные масштабы	1	1
3972	одно увлечение	1	1
3973	достижением если	1	1
3974	и доила	1	1
3975	анекдот о	2	1
3976	ананьев рассказывает	1	1
3977	адаптация характера	1	1
3978	рассказа что	2	1
3979	самоопределения личностность	1	1
3980	ее было	1	1
3981	цепочки создают	1	1
3982	в состояние	1	1
3983	при котором	2	1
3984	жизненной программы	1	1
3985	характерным же	1	1
3986	продиктованным ранее	1	1
3987	какая была	1	1
3988	которым факты	1	1
3989	великое открытие	1	1
3990	личностный а	1	1
3991	социальной типажности	1	1
3992	и фиксации	1	1
3993	полная любви	1	1
3994	я ослабляет	1	1
3995	произведения и	2	1
3996	собачкой не	1	1
3997	носилась пыль	2	1
3998	и бессмысленное	1	1
3999	ценностную координату	1	1
4000	они главные	1	1
4001	ущербность земской	1	1
4002	центрального события	1	1
4003	в образе	1	1
4004	притча о	4	1
4005	раз мелькнет	1	1
4006	в текстах	1	1
4007	он бы	1	1
4008	же мне	1	1
4009	практическую победу	1	1
4010	а приедет	1	1
4011	солдат муж	1	1
4012	четвертом эпизоде	1	1
4013	пароход из	1	1
4014	теплая изящная	1	1
4015	шипела и	1	1
4016	личности к	2	1
4017	с подлинным	1	1
4018	утратившее способность	1	1
4019	человечества и	1	1
4020	обратимся в	1	1
4021	не знаем	2	1
4022	там ефимья	1	1
4023	душевной боли	2	1
4024	опять потянул	1	1
4025	шею с	1	1
4026	волнует все	1	1
4027	он веровал	1	1
4028	наступает лишь	1	1
4029	я наблюдаемое	1	1
4030	которые окружают	1	1
4031	в существовании	1	1
4032	сухих чехов	1	1
4033	повествователем в	1	1
4034	поскольку генерал	1	1
4035	читатель чьи	1	1
4036	характерное для	2	1
4037	этом вопреки	1	1
4038	к виску	1	1
4039	слабую шею	1	1
4040	своему невежеству	1	1
4041	фабулы перекликаясь	1	1
4042	деле в	2	1
4043	смерти он	1	1
4044	до известной	1	1
4045	пол гостиничного	1	1
4046	бы постепенно	1	1
4047	обмен словами	1	1
4048	покоем и	2	1
4049	и головой	1	1
4050	характерны но	1	1
4051	со словом	1	1
4052	здесь и	1	1
4053	его мироотношение	1	1
4054	чуждых голоса	1	1
4055	то испытывает	1	1
4056	счастье [...]	1	1
4057	таковы у	1	1
4058	необходимо отнестись	1	1
4059	бы именно	1	1
4060	попросту по-человечески	1	1
4061	с покоем	2	1
4062	женой пустовалова	2	1
4063	что сумел	1	1
4064	отдельной личности	1	1
4065	т д	5	1
4066	егорова казенная	1	1
4067	не видит	1	1
4068	наиболее зрелых	1	1
4069	чехова с	2	1
4070	счастья и	3	1
4071	благодаря характеру	1	1
4072	главным образом	1	1
4073	день ничего	1	1
4074	другой личности	2	1
4075	всем свете	1	1
4076	дремала ли	1	1
4077	объяснено не	1	1
4078	воспроизведение в	1	1
4079	рассказ и	2	1
4080	как объективно	1	1
4081	нелепицу глухонемого	1	1
4082	в паре	1	1
4083	чувствовал глубокое	1	1
4084	речи у	1	1
4085	повторы и	1	1
4086	думала о	1	1
4087	символически аргументирует	1	1
4088	длинный день	1	1
4089	его единичность	1	1
4090	что-то в	1	1
4091	активностью делая	1	1
4092	прочно соединяется	1	1
4093	фрагменты интроспективного	1	1
4094	блондинка в	1	1
4095	этими словами	2	1
4096	каждый вечер	1	1
4097	не из	1	1
4098	нормам к	1	1
4099	нежности тишины	1	1
4100	они предстают	1	1
4101	которому казалось	1	1
4102	мы еще	1	1
4103	анекдотичность оказывается	1	1
4104	одинокого накопительства	1	1
4105	в классической	1	1
4106	характерное в	1	1
4107	в.я линков	1	1
4108	собой то	1	1
4109	только о	2	1
4110	обстоит иначе	1	1
4111	развития фабулы	1	1
4112	тоже глухой	1	1
4113	ею фразы	1	1
4114	повествователя ограничивается	1	1
4115	сергеевны и	1	1
4116	у волчаниновых	1	1
4117	два а	1	1
4118	тот же	1	1
4119	другого и	2	1
4120	спать и	1	1
4121	толстой в	1	1
4122	чрезмерно демонстративен	1	1
4123	действующего лица	2	1
4124	как универсальному	1	1
4125	полон нежности	1	1
4126	с того	4	1
4127	и нетерпимого	1	1
4128	анекдотичностью оно	1	1
4129	деревни а	2	1
4130	что громадные	1	1
4131	живет этой	1	1
4132	сталкиваются не	1	1
4133	чистая благородная	1	1
4134	вопросы то	1	1
4135	ходила в	2	1
4136	человека но	1	1
4137	людей не	1	1
4138	вихрем герои	1	1
4139	моменты внутренней	1	1
4140	как кажется	2	1
4141	искусственности заемности	1	1
4142	готовое жанровое	1	1
4143	чуде человеческого	1	1
4144	казусе с	1	1
4145	но ключевой	1	1
4146	входит без	1	1
4147	встречает и	1	1
4148	отчужденно дистанцированно	1	1
4149	предшественников [...]	1	1
4150	выступает носителем	1	1
4151	лошади у	1	1
4152	в формировании	1	1
4153	по образованию	1	1
4154	постановлений о	1	1
4155	собой понятия	1	1
4156	сильно билось	1	1
4157	егора заглянуть	1	1
4158	несовместимый с	1	1
4159	героя при	3	1
4160	своей безыскусности	1	1
4161	поскольку ориентировано	1	1
4162	любили друг	1	1
4163	ночью и	1	1
4164	в показе	1	1
4165	с темной	1	1
4166	же побуждает	1	1
4167	когда знаешь	1	1
4168	какой анекдотичностью	1	1
4169	вместе со	2	1
4170	иначе благодаря	1	1
4171	от лат	1	1
4172	однако о	1	1
4173	характер приходится	1	1
4174	мысль то	1	1
4175	интроспекция здесь	1	1
4176	проникает в	1	1
4177	тогда в	2	1
4178	служит в	1	1
4179	огонек личной	1	1
4180	в грустные	1	1
4181	кривенко иной	1	1
4182	мисюсь не	1	1
4183	суждений пустовалова	1	1
4184	постепенно углубляемая	1	1
4185	толстого например	1	1
4186	вниманию читателя	1	1
4187	относительно раннем	1	1
4188	более содержателен	1	1
4189	но на	1	1
4190	лишена этого	1	1
4191	момент преображения	1	1
4192	самого личность	1	1
4193	на языке	1	1
4194	и прямо	1	1
4195	что оно	1	1
4196	скромный нрав	1	1
4197	общественная активность	1	1
4198	мышления в	1	1
4199	мире притча	1	1
4200	воспользоваться так	1	1
4201	я так	1	1
4202	детали несущественные	1	1
4203	целям романного	1	1
4204	любовь ему	1	1
4205	простодушной духовностью	1	1
4206	которым он	1	1
4207	шляпу но	1	1
4208	сверхзадачи чехова	1	1
4209	лиц у	1	1
4210	тоже не	2	1
4211	вихрем носилась	2	1
4212	жизни столь	1	1
4213	ничем не	3	1
4214	его мы	1	1
4215	так как	2	1
4216	и пьет	1	1
4217	ему что	1	1
4218	я верю	1	1
4219	отвечают реальной	1	1
4220	разным голосам	1	1
4221	адекватные его	1	1
4222	ее характера	1	1
4223	опять-таки готовое	1	1
4224	проникнута неоригинальной	1	1
4225	егор на	1	1
4226	может не	1	1
4227	необходимые чеховские	1	1
4228	к социальной	1	1
4229	своему происхождению	1	1
4230	его ролевую	1	1
4231	различие между	1	1
4232	зайчики бегают	1	1
4233	все так	1	1
4234	неблагоприятных обстоятельствах	1	1
4235	молодая дама	1	1
4236	и было	2	1
4237	установке на	1	1
4238	сострадание хотелось	1	1
4239	смысла произведения	1	1
4240	а объектный	1	1
4241	проблему внучат	1	1
4242	самой героини	1	1
4243	появляются оба	1	1
4244	мотивы в	1	1
4245	будущее какая	1	1
4246	ощущение достоверности	1	1
4247	о человеке	2	1
4248	с запятой	1	1
4249	здоровые сытые	1	1
4250	того как	1	1
4251	некоторые жанровые	1	1
4252	ту где	1	1
4253	к окружающим	1	1
4254	главы повествователь	1	1
4255	в первый	2	1
4256	невозможно помыслить	1	1
4257	[...] разве	1	1
4258	пугливо огляделся	1	1
4259	том числе	1	1
4260	уже в	2	1
4261	красивые серые	1	1
4262	инвективах против	1	1
4263	который бы	1	1
4264	влажный от	1	1
4265	встреча кругозоров	1	1
4266	чтобы создать	1	1
4267	никитин и	1	1
4268	фразам пока	1	1
4269	весь сияет	1	1
4270	словам а	1	1
4271	видел как	1	1
4272	упростил и	1	1
4273	[...] что	2	1
4274	глядел неподвижно	1	1
4275	всего мира	2	1
4276	в предыдущем	1	1
4277	лишь то	1	1
4278	лиды и	1	1
4279	чернильница серая	1	1
4280	обретенной социальной	1	1
4281	воспитанных на	1	1
4282	героиня рассказа	2	1
4283	упускать из	1	1
4284	начиналась новая	1	1
4285	пустовалова говорит	1	1
4286	была знакома	1	1
4287	поскольку накануне	1	1
4288	улыбкой и	1	1
4289	свою главную	1	1
4290	чехов рисует	1	1
4291	я о	1	1
4292	для межличностных	1	1
4293	уклоняется от	1	1
4294	жизни мудреца	1	1
4295	формы писания	1	1
4296	напротив все	1	1
4297	однако здесь	2	1
4298	душевные переживания	1	1
4299	же мере	2	1
4300	внешнего инобытия	2	1
4301	не решался	1	1
4302	сердце когда	1	1
4303	набережной прошла	1	1
4304	для всего	3	1
4305	чужому слову	1	1
4306	концентрирует в	1	1
4307	рука со	1	1
4308	на кладбище	1	1
4309	существовании этого	1	1
4310	там теперь	1	1
4311	лишь внешнее	1	1
4312	личностно-актуальная форма	1	1
4313	себя где-нибудь	1	1
4314	неадаптивного пути	1	1
4315	женщиной которую	1	1
4316	задачу лидия	1	1
4317	единство этих	1	1
4318	жизнь чистая	1	1
4319	себе лирически	1	1
4320	я теперь	2	1
4321	красным затылком	1	1
4322	деле не	2	1
4323	чувствуется присутствие	1	1
4324	уважать в	1	1
4325	рождественского поздравления	1	1
4326	в жизнь	1	1
4327	гурова живешь	1	1
4328	анекдотически-исповедальный смысл	1	1
4329	мезонином где	1	1
4330	такой девушки	1	1
4331	причем все	1	1
4332	ефимья при	1	1
4333	жизни притча	1	1
4334	весь длинный	1	1
4335	и гуров	1	1
4336	безумие коврина	1	1
4337	среди мыслей	1	1
4338	преображении героя	1	1
4339	жизни характеры	1	1
4340	видеть в	1	1
4341	п все	1	1
4342	в полном	2	1
4343	сухих формулирует	1	1
4344	[...] бывают	1	1
4345	внутреннему бытию	1	1
4346	фыркала и	1	1
4347	характер этот	1	1
4348	столе чернильница	1	1
4349	коричневой лысиной	1	1
4350	чтении письма	1	1
4351	ранее не	1	1
4352	веселы и	1	1
4353	не получение	1	1
4354	руку к	1	1
4355	ее результат	1	1
4356	приданое к	1	1
4357	этом всерьез	1	1
4358	чем обоснованы	1	1
4359	свои вопросы	1	1
4360	реализм xix	1	1
4361	личная тайна	6	1
4362	смысла жизни	2	1
4363	жизни героев	1	1
4364	на мягкую	1	1
4365	нет это	1	1
4366	литературе представляют	1	1
4367	сукном покрывающим	1	1
4368	чужих слов	1	1
4369	знакома ему	1	1
4370	демонстрируемые явно	1	1
4371	дома шелестовых	1	1
4372	и пожеланием	1	1
4373	социальная адаптация	1	1
4374	рассказе панихида	1	1
4375	с социальным	1	1
4376	для читательского	1	1
4377	о ее	1	1
4378	к внешнему	2	1
4379	характера персонажа	1	1
4380	своего служения	1	1
4381	личной ответственности	1	1
4382	слова не	1	1
4383	диалог в	1	1
4384	о сердце	1	1
4385	внешней стороны	1	1
4386	если бесхарактерные	1	1
4387	различия между	3	1
4388	далека от	1	1
4389	и адаптация	1	1
4390	общечеловеческого которое	1	1
4391	ирония гурова	1	1
4392	не принимает	1	1
4393	святочного рассказа	1	1
4394	с генералом	1	1
4395	письме однако	1	1
4396	нашего самоопределения	1	1
4397	быть вполне	1	1
4398	сказать не	1	1
4399	мнения и	1	1
4400	мало отвечают	1	1
4401	случае явно	1	1
4402	а еще	1	1
4403	легко представить	1	1
4404	единого слова	1	1
4405	другом связываясь	1	1
4406	бытовой уклад	2	1
4407	течение всей	1	1
4408	может презирать	1	1
4409	остро переживаемое	1	1
4410	что ни	1	1
4411	повторяемостью того	1	1
4412	с гвоздями	1	1
4413	духовное содержание	2	1
4414	от друга	2	1
4415	рассвете топила	1	1
4416	создать ощущение	1	1
4417	оба действующих	1	1
4418	послесловии к	1	1
4419	равно в	1	1
4420	начале второй	1	1
4421	сиротство бедность	1	1
4422	программы социальной	1	1
4423	острит обыватель	1	1
4424	быть искренним	1	1
4425	жизнь гурова	1	1
4426	этого произведения	2	1
4427	этом не	1	1
4428	обнимая своего	1	1
4429	сознание героя	1	1
4430	слова но	1	1
4431	нижней губой	1	1
4432	не каждому	1	1
4433	филолог но	1	1
4434	чтобы осмыслить	1	1
4435	изложения и	1	1
4436	определял как	1	1
4437	об этих	1	1
4438	вписанные в	1	1
4439	и которая	1	1
4440	театрах этих	1	1
4441	уважения но	1	1
4442	и последний	1	1
4443	мнением согласно	1	1
4444	толпы из	1	1
