N	2gram	Losev_Prob	FransuaR
2492	собою и	2	1
2493	могло бы	1	1
2494	терминов и	1	1
2495	ли что	2	1
2496	вопроса о	3	1
2497	чтобы понять	3	1
2498	отдельных актов	1	1
2499	выдержана в	1	1
2500	иная чем	1	1
2501	высоких и	1	1
2502	бы ее	1	1
2503	он обладает	1	1
2504	к частному	1	1
2505	раз это	1	1
2506	не годится	2	1
2507	непосредственно близкой	1	1
2508	в абстрактном	1	1
2509	образов которые	1	1
2510	на ступенях	1	1
2511	на человеческую	1	1
2512	от самого	1	1
2513	нет но	1	1
2514	то сам	1	1
2515	чувства и	1	1
2516	отдельных явлений	1	1
2517	образности но	1	1
2518	и этой	1	1
2519	было только	1	1
2520	всей этой	3	1
2521	физических явлений	1	1
2522	огромное количество	1	1
2523	очевидно в	1	1
2524	его чисто	1	1
2525	в учении	1	1
2526	и навсегда	1	1
2527	большое значение	1	1
2528	или понимаем	2	1
2529	целью его	1	1
2530	и представление	1	1
2531	не место	1	1
2532	теряет свое	1	1
2533	уже вовсе	1	1
2534	это может	1	1
2535	на луну	1	1
2536	какой мере	1	1
2537	дать ей	2	1
2538	спрашивали что	1	1
2539	на свои	1	1
2540	например не	1	1
2541	с большой	1	1
2542	должна казаться	1	1
2543	мысли чтобы	1	1
2544	соединение этих	1	1
2545	далеким от	1	1
2546	образом то	1	1
2547	не зная	1	1
2548	слова из	1	1
2549	о самом	2	1
2550	всегда имеет	1	1
2551	оба они	1	1
2552	наконец из	1	1
2553	могут стать	1	1
2554	и умереть	1	1
2555	но ее	3	1
2556	не значит	4	1
2557	с которым	1	1
2558	столь же	1	1
2559	чтобы оно	2	1
2560	что обычно	1	1
2561	что без	1	1
2562	при оценке	1	1
2563	изолированно от	1	1
2564	момент который	1	1
2565	слова как	2	1
2566	за себя	1	1
2567	речи о	1	1
2568	или иного	6	1
2569	вообще во	3	1
2570	свою подлинную	1	1
2571	чем и	2	1
2572	очень важным	1	1
2573	на субъективный	2	1
2574	которых нет	1	1
2575	собой разумеющееся	1	1
2576	имеет огромное	1	1
2577	многие другие	2	1
2578	бочка с	1	1
2579	есть их	2	1
2580	и ничего	4	1
2581	вопросом о	1	1
2582	моменты но	1	1
2583	были бы	2	1
2584	одного автора	1	1
2585	всех отношениях	1	1
2586	для литературоведа	1	1
2587	достаточно в	1	1
2588	форм которые	1	1
2589	действительно что	1	1
2590	как таковой	4	1
2591	речи но	1	1
2592	предметы и	2	1
2593	и несущественного	1	1
2594	в специальном	1	1
2595	с и	2	1
2596	и который	3	1
2597	показывает что	1	1
2598	обозначает здесь	1	1
2599	на ее	1	1
2600	с развитием	1	1
2601	от человека	2	1
2602	для себя	9	1
2603	акта который	2	1
2604	и менее	4	1
2605	действительность но	1	1
2606	самому своему	2	1
2607	даже как	1	1
2608	и конца	1	1
2609	и литературе	1	1
2610	котором в	1	1
2611	не говорили	1	1
2612	все действие	1	1
2613	не подозревает	1	1
2614	знал об	1	1
2615	действий и	1	1
2616	бы они	1	1
2617	от другого	4	1
2618	не ставит	1	1
2619	поэтическим образом	2	1
2620	и виды	1	1
2621	слова мы	1	1
2622	эстетическая и	1	1
2623	нового не	2	1
2624	во что	2	1
2625	мы понимаем	1	1
2626	литературы но	1	1
2627	например из	2	1
2628	следовательно в	2	1
2629	в россии	1	1
2630	явлений в	1	1
2631	показать что	1	1
2632	для каждого	2	1
2633	на данный	1	1
2634	не выходит	1	1
2635	конечно уже	1	1
2636	если это	2	1
2637	судить по	1	1
2638	и специфическом	1	1
2639	поры до	1	1
2640	это общее	4	1
2641	могут даже	1	1
2642	не знал	5	1
2643	как не	1	1
2644	к нам	1	1
2645	таких которые	1	1
2646	логических и	1	1
2647	первыми и	1	1
2648	такое определение	1	1
2649	вообще на	1	1
2650	фигурируют в	1	1
2651	из довольно	1	1
2652	не знать	1	1
2653	своему смыслу	4	1
2654	можем здесь	1	1
2655	но уж	1	1
2656	как нам	2	1
2657	о некоторых	1	1
2658	виду только	1	1
2659	древних греков	1	1
2660	по самому	3	1
2661	даже гораздо	1	1
2662	есть она	1	1
2663	какого-нибудь другого	1	1
2664	большой знаток	1	1
2665	всего самой	1	1
2666	в аспекте	1	1
2667	самое это	1	1
2668	этот мыслится	1	1
2669	этом ничего	1	1
2670	и способы	1	1
2671	который и	1	1
2672	внешняя сторона	5	1
2673	к данной	1	1
2674	наши исследователи	1	1
2675	художественный образ	9	1
2676	страны и	1	1
2677	именно тем	1	1
2678	самое главное	1	1
2679	мы им	1	1
2680	существовать в	1	1
2681	неподвижной и	1	1
2682	большого числа	1	1
2683	споров но	1	1
2684	преображенном виде	1	1
2685	значение вовсе	1	1
2686	конкретное и	1	1
2687	который с	1	1
2688	вообще а	1	1
2689	соответствует действительности	1	1
2690	времени эти	1	1
2691	этом единственном	1	1
2692	и кончается	1	1
2693	взятое в	1	1
2694	это нечто	1	1
2695	важный для	1	1
2696	не имеют	6	1
2697	он тоже	2	1
2698	ее ни	1	1
2699	то и	7	1
2700	туда и	1	1
2701	сознание и	2	1
2702	это то	4	1
2703	если можно	1	1
2704	и другой	1	1
2705	бы здесь	1	1
2706	здесь одной	1	1
2707	зависимости от	2	1
2708	значением и	2	1
2709	самый этот	1	1
2710	язык это	1	1
2711	но о	2	1
2712	в рамках	1	1
2713	такое теоретическое	1	1
2714	всю их	1	1
2715	лежащего в	1	1
2716	нельзя понимать	1	1
2717	здесь тем	1	1
2718	вещей как	1	1
2719	движение с	1	1
2720	употребляемых в	1	1
2721	мы хотим	3	1
2722	имеют свое	1	1
2723	тому или	1	1
2724	конечно всеми	1	1
2725	и существует	2	1
2726	ли вы	2	1
2727	только уничтожить	1	1
2728	единое и	2	1
2729	и языковой	1	1
2730	основанная на	1	1
2731	потому и	2	1
2732	образом не	1	1
2733	о языке	3	1
2734	случае на	1	1
2735	или вообще	6	1
2736	и окончательно	1	1
2737	сегодня у	1	1
2738	акт и	1	1
2739	виды и	1	1
2740	имеется и	1	1
2741	в центральную	1	1
2742	своего обозначения	1	1
2743	через то	2	1
2744	то она	1	1
2745	в сознании	5	1
2746	его необходимо	1	1
2747	просто на	3	1
2748	даже без	1	1
2749	конкретной и	1	1
2750	образности мы	1	1
2751	совсем другое	2	1
2752	жизни является	1	1
2753	данном контексте	1	1
2754	вещей но	2	1
2755	виде но	2	1
2756	же снимается	1	1
2757	с художественным	1	1
2758	главное это	1	1
2759	сложна и	1	1
2760	его можно	1	1
2761	человека но	2	1
2762	правильно но	1	1
2763	этого героя	1	1
2764	этого термина	8	1
2765	этом ни	1	1
2766	пусть даже	3	1
2767	содержания а	1	1
2768	выясняется что	2	1
2769	менее если	1	1
2770	этой области	5	1
2771	есть определенного	1	1
2772	последний момент	1	1
2773	который бы	3	1
2774	связи между	1	1
2775	с очень	1	1
2776	единичного и	4	1
2777	значит не	1	1
2778	является чрезвычайно	1	1
2779	при встрече	1	1
2780	необходимо несколько	1	1
2781	от полноты	1	1
2782	свое решение	1	1
2783	необходимо однако	1	1
2784	теоретические проблемы	1	1
2785	в хронологическом	1	1
2786	авторы и	1	1
2787	ее нет	1	1
2788	никуда не	2	1
2789	здравому смыслу	1	1
2790	символы но	1	1
2791	что через	1	1
2792	находили в	1	1
2793	речи по	1	1
2794	общности и	2	1
2795	без этого	1	1
2796	есть уже	1	1
2797	нуждающимся в	1	1
2798	отказаться от	2	1
2799	просто как	4	1
2800	заключение необходимо	1	1
2801	другой смысл	1	1
2802	xviii и	1	1
2803	действительность от	1	1
2804	из членов	1	1
2805	вещи для	2	1
2806	к родовому	1	1
2807	а то	2	1
2808	начало его	1	1
2809	чтобы быть	1	1
2810	направленность на	1	1
2811	во имя	1	1
2812	в головах	1	1
2813	его представители	1	1
2814	и сформулировать	1	1
2815	нечто специфически	1	1
2816	последнее время	1	1
2817	не относится	1	1
2818	как люди	1	1
2819	специально о	1	1
2820	войти в	3	1
2821	гоголя есть	1	1
2822	не стал	2	1
2823	такое значение	1	1
2824	очень важную	1	1
2825	уже ни	1	1
2826	это повторяем	2	1
2827	с одного	1	1
2828	и главное	1	1
2829	основанной на	1	1
2830	он строит	1	1
2831	еще до	1	1
2832	когда по	1	1
2833	том случае	2	1
2834	словом в	1	1
2835	возникают не	1	1
2836	тут и	3	1
2837	было более	1	1
2838	или другой	6	1
2839	оно в	1	1
2840	точности и	1	1
2841	хронологическом порядке	1	1
2842	его тем	1	1
2843	она должна	3	1
2844	является к	1	1
2845	значение но	1	1
2846	предметом нашего	1	1
2847	свойственны и	1	1
2848	это за	2	1
2849	как уже	1	1
2850	просто не	1	1
2851	состоящее из	1	1
2852	однако все	2	1
2853	всей истории	1	1
2854	он однако	1	1
2855	идет уже	1	1
2856	нужно было	1	1
2857	обеднена и	1	1
2858	что внутренняя	1	1
2859	художественном образе	1	1
2860	этих работ	1	1
2861	гуманитарных наук	3	1
2862	частности в	2	1
2863	отношений между	2	1
2864	друга только	1	1
2865	перестанет быть	2	1
2866	имеет свое	1	1
2867	и своя	2	1
2868	такое которое	2	1
2869	не станет	1	1
2870	в мистическом	1	1
2871	если взять	2	1
2872	говорили уже	1	1
2873	и важно	1	1
2874	ведь если	5	1
2875	другие члены	1	1
2876	и можно	3	1
2877	и реальных	1	1
2878	вообще все	1	1
2879	само по	1	1
2880	в литературном	1	1
2881	это такой	1	1
2882	бытовом смысле	1	1
2883	та или	2	1
2884	и в-третьих	1	1
2885	изучения и	1	1
2886	и понятным	1	1
2887	самый термин	1	1
2888	и пытается	1	1
2889	отдельных черт	1	1
2890	самый который	1	1
2891	только по	2	1
2892	для чего-нибудь	1	1
2893	понимают все	1	1
2894	все подобного	1	1
2895	с реальным	1	1
2896	которыми он	1	1
2897	своего возникновения	2	1
2898	говорить об	2	1
2899	самое нужно	2	1
2900	в вечном	1	1
2901	ничего подобного	2	1
2902	смысле мы	1	1
2903	и теоретического	1	1
2904	другой язык	1	1
2905	внутреннюю жизнь	1	1
2906	как символ	6	1
2907	отдельности а	1	1
2908	по нашему	1	1
2909	а я	1	1
