N	2gram	Tiupa_Anal	TeoriaLi
2272	текста так	2	1
2273	себя свою	1	1
2274	центр художественного	1	1
2275	по рассуждению	3	1
2276	этом синтаксических	1	1
2277	эстетическим субъектом	1	1
2278	текста а	6	1
2279	текста абзац	1	1
2280	я к	1	1
2281	то субъект	1	1
2282	самом наличии	1	1
2283	после романа	1	1
2284	дистанции между	1	1
2285	предмет созерцания	1	1
2286	искусства делает	1	1
2287	читательского внутреннего	1	1
2288	литературная речь	1	1
2289	фокусирующих восприятие	1	1
2290	объекту речи	1	1
2291	нельзя не	1	1
2292	как человек	1	1
2293	является специфическая	1	1
2294	на всех	1	1
2295	произведения состоит	1	1
2296	говорится и	1	1
2297	или переменой	1	1
2298	человека как	1	1
2299	отношение между	1	1
2300	тем общее	1	1
2301	так что	3	1
2302	не более	4	1
2303	из древнейших	1	1
2304	внутреннему зрению	1	1
2305	медленных и	1	1
2306	это случается	1	1
2307	на какие-то	1	1
2308	упорядоченность семантики	1	1
2309	логическое отношение	2	1
2310	кто говорит?	1	1
2311	просто не	1	1
2312	ее никто	1	1
2313	себя внимание	3	1
2314	стороны художественной	1	1
2315	душечки постепенно	1	1
2316	завладевает ситуацией	1	1
2317	это по	1	1
2318	внутренней целостности	1	1
2319	слогов относительно	1	1
2320	и может	1	1
2321	результат тот	1	1
2322	искусства представляет	1	1
2323	фиеста можно	1	1
2324	читателю ракурс	1	1
2325	спрашивай о	1	1
2326	оно и	1	1
2327	что касается	4	1
2328	высказывание принадлежит	1	1
2329	соседних эпизодов	1	1
2330	эпизода как	1	1
2331	эстетического переживания	2	1
2332	эта сторона	1	1
2333	жалостливая барышня	1	1
2334	исходном значении	1	1
2335	единства фразы	1	1
2336	и их	2	1
2337	планом заключительного	1	1
2338	его смысла	1	1
2339	существенное для	1	1
2340	полноты и	3	1
2341	с кротким	1	1
2342	они сопоставлены	1	1
2343	и спадов	1	1
2344	речь выступая	1	1
2345	значимостей являются	1	1
2346	или своих	1	1
2347	о прозе	1	1
2348	эстетический адресат	1	1
2349	люди такие	1	1
2350	в последние	1	1
2351	главного героя	3	1
2352	для установления	1	1
2353	это была	2	1
2354	с личностью	1	1
2355	можно было	1	1
2356	отношений между	1	1
2357	лингвистических единиц	3	1
2358	периферии верха	1	1
2359	отношения может	1	1
2360	ни одно	2	1
2361	тайна внутреннего	1	1
2362	существования предметом	1	1
2363	речевому субъекту	1	1
2364	равнопротяженный тексту	1	1
2365	даже при	1	1
2366	неадекватной его	1	1
2367	универсально родственно	1	1
2368	ничто не	2	1
2369	интонирует всю	1	1
2370	и жизни	1	1
2371	в речевом	2	1
2372	не способна	1	1
2373	из нас	1	1
2374	частности научные	1	1
2375	только перед	2	1
2376	время они	1	1
2377	субъектом речи	1	1
2378	и знаменательна	1	1
2379	ходе чтения	1	1
2380	также и	3	1
2381	пересечения трех	1	1
2382	этих случаях	2	1
2383	художественно значимые	2	1
2384	она состоит	1	1
2385	то или	1	1
2386	прозе ближайшие	1	1
2387	как один	1	1
2388	раз художественно	1	1
2389	исчезновение актантов	1	1
2390	или иное	1	1
2391	граница двух	1	1
2392	словами канта	1	1
2393	означает что	3	1
2394	повествователя о	1	1
2395	чем является	1	1
2396	прибавить ни	1	1
2397	тексте может	1	1
2398	не совпадает	1	1
2399	обращена непосредственно	1	1
2400	себя за	1	1
2401	подхваченная и	1	1
2402	объект логический	1	1
2403	ряда тем	1	1
2404	как ценностного	2	1
2405	на это	2	1
2406	целостность не	1	1
2407	было бы	4	1
2408	а тем	1	1
2409	человеческого сознания	1	1
2410	исключения столь	1	1
2411	целостности доступной	1	1
2412	например не	1	1
2413	один отдельный	1	1
2414	дает ему	1	1
2415	составе персонажей	1	1
2416	становится его	1	1
2417	и субъектную	1	1
2418	рода субъектной	1	1
2419	последний получает	1	1
2420	бы послужить	1	1
2421	вещи или	1	1
2422	тривиальная в	1	1
2423	под каким	1	1
2424	в материальном	1	1
2425	же самое	3	1
2426	есть такое	1	1
2427	состава актантов	1	1
2428	тела вещи	1	1
2429	конкретном целом	1	1
2430	произведение оригинальнее	1	1
2431	но иностранцы	1	1
2432	тем выше	1	1
2433	личность является	1	1
2434	он в	5	1
2435	и быстрых	1	1
2436	как мы	3	1
2437	только целое	1	1
2438	биографии но	1	1
2439	данного произведения	3	1
2440	примет в	1	1
2441	строки дж	1	1
2442	обращенного к	1	1
2443	неслиянными и	1	1
2444	жизни не	1	1
2445	одного из	4	1
2446	в литературном	2	1
2447	возможность выбора	1	1
2448	научному описанию	1	1
2449	указывает на	1	1
2450	временных примет	1	1
2451	сверхличная заданность	1	1
2452	принадлежит какому-нибудь	1	1
2453	в понимании	1	1
2454	прямого значения	1	1
2455	что для	1	1
2456	центра этого	2	1
2457	литературное произведение	12	1
2458	это правило	1	1
2459	его как	3	1
2460	родственные ему	1	1
2461	как сферы	1	1
2462	говорите писал	1	1
2463	акцентуации количество	1	1
2464	внешнего хронотопа	1	1
2465	незаместимое место	1	1
2466	под определенным	1	1
2467	углом по	1	1
2468	узкое и	1	1
2469	высшая форма	1	1
2470	организации текста	6	1
2471	в зависимости	1	1
2472	является фундаментом	1	1
2473	и роднее	1	1
2474	если глоссализация	1	1
2475	которые в	3	1
2476	над его	1	1
2477	н.д тамарченко	1	1
2478	это явлено	1	1
2479	некое событие	1	1
2480	поле зрения	2	1
2481	доминирующая композиционная	1	1
2482	текста на	2	1
2483	было последовательно	1	1
2484	но прежде	1	1
2485	произведения не	1	1
2486	нераздельными его	1	1
2487	вводятся автором	1	1
2488	и нераздельными	1	1
2489	какому-нибудь объекту	1	1
2490	как внутреннее	2	1
2491	свести к	1	1
2492	тем художественная	1	1
2493	задача например	1	1
2494	широте на	1	1
2495	речевой акт	1	1
2496	внутрь себя	1	1
2497	система мотивов	1	1
2498	на отдельные	1	1
2499	произведения обнаруживается	1	1
2500	до смерти	1	1
2501	фраза текста	3	1
2502	это ни	1	1
2503	может показаться	1	1
2504	служат абзацы	1	1
2505	ее оболочек	1	1
2506	даже если	1	1
2507	событийной границы	1	1
2508	математическая задача	1	1
2509	и от	1	1
2510	некоторая возможность	1	1
2511	с бытием	2	1
2512	медитация в	1	1
2513	и есть	3	1
2514	по этому	1	1
2515	наличии определенных	1	1
2516	художественного смысла	8	1
2517	общее всем	1	1
2518	он показывает	1	1
2519	личности более	1	1
2520	теми же	2	1
2521	солидарности с	1	1
2522	позиции говорящего	1	1
2523	пришвин это	1	1
2524	же в	1	1
2525	единством а	2	1
2526	чехова душечка	1	1
2527	здесь также	1	1
2528	бытия и	2	1
2529	поскольку подводит	1	1
2530	этой причине	2	1
2531	и читательского	1	1
2532	текста оказывается	3	1
2533	перемещается в	1	1
2534	из его	2	1
2535	субъективную предпосылку	1	1
2536	акте художественного	2	1
2537	и читателя	4	1
2538	происходит в	1	1
2539	в разграничении	1	1
2540	пожелает представить	1	1
2541	но я	1	1
2542	знакомее и	1	1
2543	карнавал переживаемый	1	1
2544	чувство себя	1	1
2545	на то	2	1
2546	б времени	1	1
2547	быстрых движений	1	1
2548	обыденной внехудожественной	1	1
2549	не ее	1	1
2550	упорядоченного движения	1	1
2551	слова б	1	1
2552	бы ни	2	1
2553	поведения в	2	1
2554	нуждается в	9	1
2555	этой цепочки	1	1
2556	о тебе	1	1
2557	стержень художественного	1	1
2558	исполнения как	1	1
2559	и только	1	1
2560	восприятие определений	1	1
2561	целого которые	1	1
2562	сознаниями двух	1	1
2563	как представляется	1	1
2564	котором по	1	1
2565	может или	1	1
2566	плотность акцентуации	14	1
2567	белую шею	1	1
2568	произведения он	1	1
2569	независимо от	2	1
2570	в него	1	1
2571	граница я	1	1
2572	очень здоровая	1	1
2573	для этого	2	1
2574	и субъектной	1	1
2575	крайними пределами	2	1
2576	распределенности текста	1	1
2577	таким же	1	1
2578	лишь нечто	1	1
2579	персонажей появление	1	1
2580	другого сознания	3	1
2581	и объект	1	1
2582	недоступна между	1	1
2583	собой лишь	2	1
2584	объекта не	1	1
2585	очевидным образом	2	1
2586	того личность	1	1
2587	являются неслиянными	1	1
2588	эпизодов а	1	1
2589	как диалога	1	1
2590	собственному я	1	1
2591	или точнее	2	1
2592	пространственных и	1	1
2593	каждого из	1	1
2594	настоящего времени	1	1
2595	присутствия во	1	1
2596	зрения герои	1	1
2597	действительной жизни	1	1
2598	проблема взаимоотношений	1	1
2599	ее полные	1	1
2600	воли автора	1	1
2601	и слушающих	1	1
2602	эпизодов служат	1	1
2603	пласт художественной	1	1
2604	пастернака доверенной	1	1
2605	ритмических характеристик	1	1
2606	являются наиболее	1	1
2607	есть не	9	1
2608	жизнью и	2	1
2609	его полюсами	1	1
2610	говорит не	1	1
2611	и напротив	2	1
2612	иное как	6	1
2613	а сама	1	1
2614	соответствующую ей	1	1
2615	в е	1	1
2616	малый отрезок	1	1
2617	момент его	1	1
2618	с публицистикой	1	1
2619	личности оказывается	1	1
2620	два последующих	1	1
2621	и объектной	1	1
2622	реальность текста	1	1
2623	абзацем это	1	1
2624	чем выше	1	1
2625	наличии у	1	1
2626	более того	4	1
2627	в статье	1	1
2628	этой предельно	1	1
