N	4gram	Tiupa_Narr	Narrotol
2168	из сумерек старо-петровского монастыря	1	1
2169	происходящего в том числе	1	1
2170	эпизодов занимает особое место	1	1
2171	дословная передача речей персонажа	1	1
2172	память читателя оказывается противопоставленной	1	1
2173	не будет продолжаться картина	1	1
2174	в этикетных ситуациях общая	1	1
2175	но и моментами обратной	1	1
2176	его детства которое кажется	1	1
2177	собой интрига может быть	1	1
2178	отвлечении от повествовательного рисунка	1	1
2179	кажется жизнь бы отдал	2	1
2180	очевидны что побуждают в	1	1
2181	апостольское число двенадцать явственно	1	1
2182	в форме несобственно-прямой речи	1	1
2183	количества звеньев если же	1	1
2184	как нулевая фаза в	1	1
2185	начала и конца текста	1	1
2186	пребыванием архиерея за границей	1	1
2187	одна за другой безлюдные	1	1
2188	с длинной седой бородой	1	1
2189	к заутрене слышно было	1	1
2190	персонажа сопровождается хотя и	1	1
2191	неизбежности или социальной ритуальности	1	1
2192	фигуре этот участок текста	1	1
2193	впечатление чуда сверхсобытия и	1	1
2194	искренне попросту по-человечески то	1	1
2195	к вечерне надо было	1	1
2196	между настоящим временем и	1	1
2197	к проникновению в смысл	1	1
2198	его признаков а в	1	1
2199	появление трех докторов перед	1	1
2200	всей его полноте цельный	1	1
2201	явлением нового персонажа глава	1	1
2202	несобственно-прямой речи главного героя	1	1
2203	в речи повествователя может	1	1
2204	из жизни литературного героя	1	1
2205	событийность излагаемых ею действий	1	1
2206	племянницы в конце предыдущего	1	1
2207	движение сюжета от эпизода	1	1
2208	евангелий наконец отец сисой	1	1
2209	но и альтернативный мотив	1	1
2210	сколь и противоположно ему	1	1
2211	до каких пор одному	2	1
2212	в третьем эпизоде герою	1	1
2213	изредка вскрикивал юродивый но	1	1
2214	только лейтмотив каменных плит	1	1
2215	любимого им первого евангелия	1	1
2216	перекликающихся эпизодов напоминающая закономерный	1	1
2217	главного персонажа на протяжении	1	1
2218	в самом деле не	1	1
2219	а над ним широкое	1	1
2220	устранения из повествуемого мира	1	1
2221	мире милое дорогое незабвенное	1	1
2222	священнослужителя но и самого	1	1
2223	в его жизни и	1	1
2224	бы слабо локализованного пространственно-временного	1	1
2225	когда преосвященный входил к	1	1
2226	запаха запуганные просители которые	1	1
2227	в пространстве на протяжении	1	1
2228	обедню в соборе приехав	1	1
2229	например обед с матерью	1	1
2230	где он неявным для	1	1
2231	протяжении этого эпизода карета	1	1
2232	вдруг за границу а	1	1
2233	слов с которыми к	1	1
2234	возвращения героя из церкви	1	1
2235	ситуациях общая смеховая реакция	1	1
2236	к нему иначе хотя	1	1
2237	волосы как сияние тихо	1	1
2238	здесь не в заблуждении	1	1
2239	а как же обстоит	1	1
2240	единственный в тексте случай	1	1
2241	такого переосмысления тональности повествующего	1	1
2242	по отношению к которому	2	1
2243	событие архиерея состоит в	1	1
2244	характеристикой пасхального воскресного дня	1	1
2245	персонажной фигуре этот участок	1	1
2246	и ненужному что угнетало	1	1
2247	присутствие героя в повествуемом	1	1
2248	художественным и религиозным дискурсами	1	1
2249	очень-очень далеко и уже	1	1
2250	содержит в себе два	1	1
2251	никогда не было и	1	1
2252	и не то что	1	1
2253	текст как это вообще	1	1
2254	или глухого уездного городишки	1	1
2255	пара начальных связана мотивом	1	1
2256	ряда мотивов в частности	1	1
2257	членов своего материнского рода	1	1
2258	половины по двенадцать первая	1	1
2259	были слабые будьте такие	1	1
2260	и конца текста если	1	1
2261	побочным ее продуктом жестом	1	1
2262	славы забвение постигает преосвященного	1	1
2263	существует сам по себе	1	1
2264	абзаца что отчасти мотивировано	1	1
2265	эпизоде герою сообщают о	1	1
2266	известном смысле является рекуррентным	1	1
2267	сисой эпизод образован присоединением	1	1
2268	зарисовки взглядом в зеркало	1	1
2269	грань между художественным и	1	1
2270	отмеченном к тому же	1	1
2271	мучительной для больного церковной	1	1
2272	полное забвение в таком	1	1
2273	к нему входит и	1	1
2274	они и не сливаются	1	1
2275	просительницу за всех членов	1	1
2276	потолков и каменных монастырских	1	1
2277	эпизоды перекликаются резкими переломами	1	1
2278	здесь также не случаен	1	1
2279	пор ракурсы нарратора и	1	1
2280	локализация кладет начало эпизоду	1	1
2281	назначен последний из выделяемых	1	1
2282	впрочем вчитаемся день был	1	1
2283	есть последних днях жизни	1	1
2284	распятию и воскресению христа	1	1
2285	один из этих двух	1	1
2286	циклического времени составляющая фон	1	1
2287	по всей вероятности и	2	1
2288	приходы сисоя натирающего тело	1	1
2289	него приходится искать в	1	1
2290	дела и разговоры до	1	1
2291	строго пополам переломами настроения	1	1
2292	а теперь возле умирающего	1	1
2293	начале девятого эпизода мы	1	1
2294	поскольку каждому приходится заново	1	1
2295	как птица это воскресение	1	1
2296	в алтаре архиереем а	1	1
2297	происходит завершающий фрагмент текста	1	1
2298	рассказ буквально принизан временными	1	1
2299	и третий оценивающий ситуацию	1	1
2300	и собирающиеся на выгоне	1	1
2301	оба вторых эпизода суть	1	1
2302	он вспомнил что когда-то	1	1
2303	впоследствии картину глава первая	1	1
2304	слова которое здесь представлено	1	1
2305	он сам того не	1	1
2306	частности такой детали как	1	1
2307	наконец в пасхальный день	1	1
2308	из многочисленных примеров рассмотрим	1	1
2309	потускнели фитили нагорели все	1	1
2310	грехах невинному ребенку не	1	1
2311	смерти не в погребении	1	1
2312	в первом случае уединившимся	1	1
2313	этой точки зрения начальный	1	1
2314	в ногах и только	1	1
2315	необходимо должна обратиться к	1	1
2316	старуха мать приезжали три	1	1
2317	она не подвергается глоссализационному	1	1
2318	но поскольку вслед за	1	1
2319	чтобы стать логикой рассказа	1	1
2320	героя она не подвергается	1	1
2321	достоевского и свидетельствующая о	1	1
2322	и пространстве с появлением	1	1
2323	было не прошлым а	1	1
2324	вечером монахи пели стройно	1	1
2325	преодолеваемая даль и сближение	1	1
2326	человеческих страданий страданиями христа	1	1
2327	ангелоподобной рыжие волосы в	1	1
2328	отца сисоя к тому	1	1
2329	между тем никаких формальных	1	1
2330	сейчас и ответ на	1	1
2331	восьми верстах от церкви	1	1
2332	его устранения из повествуемого	1	1
2333	днях жизни не только	1	1
2334	понимает смысла тех слов	1	1
2335	персонажа находится внутри абзаца	1	1
2336	жизни на том свете	1	1
2337	и противоположно ему владыка	1	1
2338	глазами окружающих его людей	1	1
2339	симметрично поклонению волхвов после	1	1
2340	небесследность и небессмысленность прожитой	1	1
2341	несомненна сколько не подлежит	1	1
2342	литургии он слушая про	1	1
2343	же рубежом восьми часов	1	1
2344	и черные тени тянущееся	1	1
2345	уксусом еще одна деталь	1	1
2346	знает преосвященный петр неочевидный	1	1
2347	спросил он эпизод беседы	1	1
2348	в том числе и	4	1
2349	творческой интуиции художника но	1	1
2350	аксиологических расхождений между голосами	1	1
2351	персонажа нестерпимо захотелось это	1	1
2352	архиерей забыт и собирающиеся	1	1
2353	фазой но поскольку вслед	1	1
2354	детства что похоже было	1	1
2355	отличается от предыдущих при	1	1
2356	людях несмотря на свой	1	1
2357	жизни мудреца пророка знающего	1	1
2358	риторике учительного монологизированного слова	1	1
2359	было шумно если в	1	1
2360	между голосами повествователя и	1	1
2361	начальные главы рассказа вторая	1	1
2362	немало анекдотического в его	1	1
2363	кого окружающие называют владыкой	1	1
2364	ощущаться завершенная и строго	1	1
2365	повествующего голоса в тексте	1	1
2366	в собор когда служба	1	1
2367	душ детей и около	1	1
2368	докторов но во втором	1	1
2369	настоящее оказывается прошлым наконец	1	1
2370	кажется все бы отдал	1	1
2371	общая естественность взгляда на	1	1
2372	в следующей фразе из	1	1
2373	продолжается двумя последующими фразами	1	1
2374	свет солнце или луна	1	1
2375	себе два слова длинный	1	1
2376	состоит в явной рассогласованности	1	1
2377	со сменой ракурса выстроен	1	1
2378	то есть весенними проснувшимися	1	1
2379	прямую речь центрального героя	1	1
2380	буквально принизан временными метками	1	1
2381	четвертом эпизоде герой думает	1	1
2382	отношению к которому нынешнее	1	1
2383	два фрагмента характерные образцы	1	1
2384	длинный потом наступила и	1	1
2385	с характеристикой пасхального воскресного	1	1
2386	роли преосвященного петра его	1	1
2387	матерью предсмертный лик героя	1	1
2388	актантной инстанцией первого эпизода	1	1
2389	художественное время архиерея упорядочено	1	1
2390	обратиться к закрепленным в	1	1
2391	прошел через посредство некоего	1	1
2392	плит монастыря давящих героя	1	1
2393	для рассказа перемещение персонажа	1	1
2394	в текстовой данности финальных	1	1
2395	дюжина эпизодов составляет три	1	1
2396	прямо родился монахом не	1	1
2397	свой тихий скромный нрав	1	1
2398	кресты на могилах эпизод	1	1
2399	ногах седьмые эпизоды представляют	1	1
2400	эпизода появление персонажа находится	1	1
2401	приезжали две богатые дамы	1	1
2402	как единого художественного высказывания	1	1
2403	первого евангелия ныне прославися	1	1
2404	естественность взгляда на мир	1	1
2405	какое угнетает и давит	1	1
2406	герою еще одного персонажа	1	1
2407	оппозицией низа и верха	1	1
2408	во внешнем бытии но	1	1
2409	служба кончилась было без	2	1
2410	рассказанном событии текста так	1	1
2411	будет продолжаться картина душевной	1	1
2412	или достоевского и свидетельствующая	1	1
2413	цикла когда слушает пение	1	1
2414	чем каяться архиерей уносился	1	1
2415	часов утра герой окончательно	1	1
2416	не меньшей степени здесь	1	1
2417	время архиерея упорядочено возвратным	1	1
2418	во вторник после обедни	1	1
2419	ему которые жили в	1	1
2420	вопрос как теперь начинает	1	1
2421	ценностно несущественны поскольку из	1	1
2422	единого художественного высказывания в	1	1
2423	нуждается в присутствии родительницы	1	1
2424	и во второй раз	1	1
2425	графически реплика согласия героя	1	1
2426	хвалу пасхе игнорирующую смерть	1	1
2427	не вспоминал это сообщение	1	1
2428	не понимает смысла тех	1	1
2429	детству кати именно восемь	1	1
2430	от предыдущих при соотнесении	1	1
2431	многочисленных манифестаций этого противостояния	1	1
2432	преосвященный не спал всю	1	1
2433	как и на чем	1	1
2434	преимущественно в форме несобственно-прямой	1	1
2435	говорила редко и не	1	1
2436	о священнике который откладывал	1	1
2437	незримого присутствия преобразившегося героя	1	1
2438	низких потолков и каменных	1	1
2439	читатель вместе со всеми	1	1
2440	забвении вместо славы забвение	1	1
2441	культуры распятию и воскресению	1	1
2442	обратная симметрия начала и	1	1
2443	себя внимание что возраст	1	1
2444	зеленоватой бородой сисоя столь	1	1
2445	рассказа как единого художественного	1	1
2446	четверг служил он обедню	2	1
2447	вторник после обедни временная	1	1
2448	общая неловкость поведения в	1	1
2449	полюсе тьма монастырский быт	1	1
2450	этих двух наиболее кратких	1	1
2451	повествования когда он укрывался	1	1
2452	социально-ролевое имя петр означающее	1	1
2453	матери материнского начала жизни	1	1
2454	только шире и содержательнее	1	1
2455	и такого рода мотивировки	1	1
2456	мы были извещены повествователем	1	1
2457	совершенно неотличимой от всего	1	1
2458	изредка цитатно а то	1	1
2459	сморщенного лица и детских	1	1
2460	что возраст пока еще	1	1
2461	а лиминальный евангельский сюжет	1	1
2462	и умирание наступает не	1	1
2463	читателя предстает только то	1	1
2464	через посредство некоего созерцающего	1	1
2465	своем предсмертном видении опять	1	1
2466	приезде своей матери с	1	1
2467	процессами и ритуальными действиями	1	1
2468	стен вдруг выросла перед	1	1
2469	и отсутствие рациональной намеренности	1	1
2470	целый день душа дрожит	1	1
2471	у читателя то у	1	1
2472	мы знакомимся с нею	1	1
2473	покидая жизнь он идет	1	1
2474	только в забвении вместо	1	1
2475	его жизни и физически	1	1
2476	мотив чуда как будет	1	1
2477	никаких формальных оснований для	1	1
2478	отчасти мотивировано полудремотным состоянием	1	1
2479	и открывает причину их	1	1
2480	как птица может идти	1	1
2481	связывающая умирание героя с	1	1
2482	времени жизни персонажа и	1	1
2483	же переносом во времени	1	1
2484	прочтения данного текста как	1	1
2485	не только в забвении	1	1
2486	и моментами обратной симметрии	1	1
2487	вновь обесцениваются единством абзаца	1	1
2488	притчи о неискупленности человеческих	1	1
2489	наступила и долго-долго проходила	1	1
2490	размышлял о жизни на	1	1
2491	существенных закономерностей текста глубокая	1	1
2492	нарастанием как организующий принцип	1	1
2493	деревьями начало заключительной главы	1	1
2494	воспоминаний преосвященного о детстве	1	1
2495	излагаемых ею действий героя	1	1
2496	стороны дольняя временность мерно	1	1
2497	или луна пение птиц	1	1
2498	но еще не воскрес	1	1
2499	нему входит и открывает	1	1
2500	доставляет герою искренне удовлетворение	1	1
2501	углубляется как недавним пребыванием	1	1
2502	умиранием христа в начале	1	1
2503	темные улицы одна за	1	1
2504	сообщают о его смерти	1	1
2505	статусом эпизода во вторник	1	1
2506	о том что центральное	1	1
2507	дня столь очевидны что	1	1
2508	при соотнесении с гипотетической	1	1
2509	мотивировать отношением к ней	1	1
2510	на свой тихий скромный	1	1
2511	природной неизбежности или социальной	1	1
2512	не молился оба восьмых	1	1
2513	достаточных оснований видеть в	1	1
2514	рода помазание а во	1	1
2515	писал бахтин может ощущаться	1	1
2516	объединены мотивами покоя благости	1	1
2517	стеной еще одна из	1	1
2518	ритуально обретенное социально-ролевое имя	1	1
2519	художника но именно это	1	1
2520	картину глава первая эпизод	1	1
2521	фактов крайне затруднительно если	1	1
2522	только отсутствует но и	1	1
2523	пространстве с появлением фоновых	1	1
2524	нумерологические изыскания в чеховском	1	1
2525	циклический параллелизм с тематическим	1	1
2526	с точки зрения настоящего	1	1
2527	образом не мог предвидеть	1	1
2528	будущее время в этой	1	1
2529	бы сюжетную структуру в	1	1
2530	кем-то жизни? к тому	1	1
2531	не только отсутствует но	1	1
2532	ван геннепа и в	1	1
2533	героя в повествуемом мире	1	1
2534	безотносительными рядоположными фактами и	1	1
2535	онемевших ногах седьмые эпизоды	1	1
2536	эпизода демонстративно пусты они	1	1
2537	ее продуктом жестом трагической	1	1
2538	сидели часа полтора молча	1	1
2539	открыл глаза то увидел	1	1
2540	не то что хотела	1	1
2541	наиболее кратких эпизодов текста	1	1
2542	преосвященный петр неочевидный но	1	1
2543	воскрес знаменательно что один	1	1
2544	пор одному богу известно	2	1
2545	одной стороны дольняя временность	1	1
2546	переломного эпизода только когда	1	1
2547	к разделся и лег	1	1
2548	такая организация художественного пространства	1	1
2549	как же обстоит дело	1	1
2550	читателя в мир произведения	1	1
2551	оппозиция как и пространственная	1	1
2552	в россию после восьми	1	1
2553	сдвиг в организации кадров	1	1
2554	облик героя чего он	1	1
2555	о ее принадлежности к	1	1
2556	о его смерти и	1	1
2557	безрезультатным визитам игуменьи и	1	1
2558	в третьем эпизоде преосвященный	1	1
2559	а длится подобно крестным	1	1
2560	собор когда служба кончилась	1	1
2561	сравним три следующих осколка	1	1
2562	господним последней в его	1	1
2563	полный старик с длинной	1	1
2564	оказывается изнутри себя соборным	1	1
2565	мотивирована сознанием петра вновь	1	1
2566	появляется в связи с	1	1
2567	никакого явного преображения героя	1	1
2568	все было как в	1	1
2569	читателю задать себе подобный	1	1
2570	в полунощи и про	1	1
2571	цепи состояний а тут	1	1
2572	незначительности следует трактовать как	1	1
2573	но стоит читателю задать	1	1
2574	волхвов после рождения иисуса	1	1
2575	болезни епархиального архиерея который	1	1
2576	другой день была пасха	1	1
2577	открывающего событийную сторону эпизода	1	1
2578	заключительном эпизоде где о	1	1
2579	особое место своеобразного эпилога	1	1
2580	больного церковной службе шестые	1	1
2581	доминирует на протяжении всего	1	1
2582	системы эпизодов разумеется усиливает	1	1
2583	приехав домой преосвященный петр	1	1
2584	ее суть не только	1	1
2585	было и не могло	1	1
2586	выше но сменяющая внешнюю	1	1
2587	звучать и после его	1	1
2588	деле когда было не	1	1
2589	тихий скромный нрав последующие	1	1
2590	палочкой а над ним	1	1
2591	это живет теперь единственный	1	1
2592	способом рассказывания в отвлечении	1	1
2593	по убеждениям что соответствовало	1	1
2594	речей персонажа является цитатными	1	1
2595	и его противостояние тому	1	1
2596	герой окончательно ослабевает утрачивает	1	1
2597	дольняя временность мерно длящегося	1	1
2598	эпилоговой нулевой фазой по	1	1
2599	павлушей в церкви ему	1	1
2600	возобладать над альтернативным ей	1	1
2601	повествовательного рисунка очерчивания эпизодов	1	1
2602	раскаяние в грехах невинному	1	1
2603	и в коммуникативном событии	1	1
2604	тому же как и	1	1
2605	не мог выговорить ни	1	1
2606	себе подобный вопрос как	1	1
2607	этого противостояния внизу темные	1	1
2608	быт жалких дешевых ставен	1	1
2609	архиерей вспоминает как когда-то	1	1
2610	когда было не прошлым	1	1
2611	рефлектирующего ментальному взору читателя	1	1
2612	человек не поговорил с	1	1
2613	утром пришла старуха мать	1	1
2614	предпасхальных днях то есть	1	1
2615	отец сисой всю свою	1	1
2616	но переход от первой	1	1
2617	слове писал бахтин может	1	1
2618	этого эпизода нет переносов	1	1
2619	простому человеку павлу об	1	1
2620	то увидел у себя	1	1
2621	манифестирована не только прямыми	1	1
2622	жизни пасхального благовеста или	1	1
2623	эпизод поставлены в ряд	1	1
2624	как сияние упоминается дважды	1	1
2625	медитацией героя доносимой до	1	1
2626	в самостоятельный абзац при	1	1
2627	героя но и третий	1	1
2628	может на том свете	1	1
2629	он архиерей и целовала	1	1
2630	кумулятивной катастрофе однако кумулятивность	1	1
2631	церкви вокруг плачущего архиерея	1	1
2632	представлено лишь изредка цитатно	1	1
2633	он обедню в соборе	2	1
2634	в следующем эпизоде точка	1	1
2635	в прошлом году как	2	1
2636	ее памяти а также	1	1
2637	в церковь благодаря временным	1	1
2638	входит ангелоподобной рыжие волосы	1	1
2639	все бы отдал только	1	1
2640	в присутствии преосвященного петра	1	1
2641	пасхальному преображению умирающего человека	1	1
2642	следующих осколка анализируемого текста	1	1
2643	обесцениваются единством абзаца открывающего	1	1
2644	проведенных за границей обращает	1	1
2645	чертог украшенный чувствовал не	1	1
2646	устремление остро переживаемое но	1	1
2647	в мире милое дорогое	1	1
2648	подобно тому как часовая	1	1
2649	двойной структуре конфигурирующей операции	1	1
2650	эпизоду в известном смысле	1	1
2651	с тематическим нарастанием как	1	1
2652	темно кругом представились ему	1	1
2653	еще одного персонажа глава	1	1
2654	вы уже легли преосвященнейший?	1	1
2655	в половине второго ударили	1	1
2656	весело все благополучно точно	2	1
2657	установка человека подлинное имя	1	1
2658	однако преосвященный далеко не	1	1
2659	физиономиями просительницы которая не	1	1
2660	то недолжное существование какое	1	1
2661	и в заключительном эпизоде	1	1
2662	переклички своего рода семантические	1	1
2663	весеннего настроения аналогичного настроению	1	1
2664	сопровождается хотя и незначительным	1	1
2665	только речи окружающих главного	1	1
2666	ночь а утром пришла	1	1
2667	каменных монастырских стен вдруг	1	1
2668	точка зрения внешне отсутствующего	1	1
2669	событий осуществляется данным текстом	1	1
2670	но именно это и	1	1
2671	как возвращение героя к	1	1
2672	колоколов пасхальный радостный звон	1	1
2673	вечность бытия в универсуме	1	1
2674	об ее сыне тем	1	1
2675	как боль в онемевших	1	1
2676	жениха грядущего в полунощи	1	1
2677	он прошел через посредство	1	1
2678	момент преображения освобождения детской	1	1
2679	отсутствующего героя продолжает определять	1	1
2680	воскресенья-то и не дожил	1	1
2681	отца сисоя с его	1	1
2682	из многочисленных манифестаций этого	1	1
2683	в грехах невинному ребенку	1	1
2684	так близко все и	1	1
2685	двенадцатом эпизоде первого цикла	1	1
2686	не отличается от предыдущих	1	1
2687	этой старухи специально оговаривается	1	1
2688	в которых весело светилось	1	1
2689	и физически страдающего тела	1	1
2690	лик героя образует дважды	1	1
2691	фигуру носительницы живой памяти	1	1
2692	тьма монастырский быт жалких	1	1
2693	до воскресенья-то и не	1	1
2694	перспективу события смерти актуализируя	1	1
2695	одиночеством после возвращения сообщение	1	1
2696	что когда-то отграниченность этого	1	1
2697	как нежна и чутка	1	1
2698	повествовательный кадр со сменой	1	1
2699	глава вторая на другой	1	1
2700	нарратор занимает точку зрения	1	1
2701	в случае с архиереем	1	1
2702	детской души целый день	1	1
2703	матери остальные двадцать четыре	1	1
2704	здесь отсутствует тем не	1	1
2705	всей его краткости и	1	1
2706	около сорока внуков что	1	1
2707	никанора где слово ничего	1	1
2708	жизни как глазами окружающих	1	1
2709	наступает в следующей фразе	1	1
2710	внешнем времени и пространстве	1	1
2711	и по длительности и	1	1
2712	же чувством ностальгии окончательно	1	1
2713	существенно меняет смысловую перспективу	1	1
2714	противоположное ибо истинное его	1	1
2715	приезд матери с племянницей	1	1
2716	он идет по полю	1	1
2717	идет быстро весело интеллигибельная	1	1
2718	ракурсом захотелось вдруг за	1	1
2719	и преобразившего ритуал всенощной	1	1
2720	том что центральное событие	1	1
2721	что хотела искала предлога	1	1
2722	эпизоде точка зрения впервые	1	1
2723	интеллигибельная стройность актуального членения	1	1
2724	делятся на две половины	1	1
2725	его смерти и т.д	1	1
2726	было как отец сисой	1	1
2727	когда она уехала то	1	1
2728	фразе из двадцать первого	1	1
2729	зрения повествователя то в	1	1
2730	персонажа и перенос его	1	1
2731	внимание что возраст пока	1	1
2732	день была пасха через	1	1
2733	и неуверенность ни интонационно-стилистически	1	1
2734	мальчика ветхого человека в	1	1
2735	в этнографии терминологией а	1	1
2736	детстве и в юности	2	1
2737	двуголосого повествования доминирует на	1	1
2738	все тому же принципу	1	1
2739	потолков и тяжкого запаха	1	1
2740	его от описанных в	1	1
2741	плит и бездонного неба	1	1
2742	одиннадцать душ то есть	1	1
2743	о своей болезни то	1	1
2744	благодаря этому схематизму действие	1	1
2745	ходе литургии он слушая	1	1
2746	не видеть этих жалких	1	1
2747	день эпизод отмеченный перерывом	1	1
2748	бородой сисоя столь чуждого	1	1
2749	о болезни епархиального архиерея	1	1
2750	один человек с которым	1	1
2751	уже восьмое евангелие он	1	1
2752	родился монахом не случайно	1	1
2753	отождествить восприятие умирания героя	1	1
2754	мудреца пророка знающего истину	1	1
2755	подлинное имя которого павел	1	1
2756	существенный сдвиг в организации	1	1
2757	анарративный фон событийной цепи	1	1
2758	субботе называемой в тексте	1	1
2759	не осознаваемое им самим	1	1
2760	что мы были извещены	1	1
2761	ни тематически неразрывность прошлого	1	1
2762	в тексте эпизода отрезку	1	1
2763	неощутим он приходится на	1	1
2764	архиерея в качестве единого	1	1
2765	теперь как птица может	1	1
2766	рассказа оказывается двенадцатым архиереем	1	1
2767	хоть бы один человек	1	1
2768	отношением памяти от воспоминаний	1	1
2769	сливаются в один голос	1	1
2770	выходит новое и главное	1	1
2771	качестве указания времени существенную	1	1
2772	в онемевших ногах седьмые	1	1
2773	рода ключ к проникновению	1	1
2774	настоящим временем и прошедшим	1	1
2775	фразами как не выделенная	1	1
2776	с точкой зрения нарратора	1	1
2777	по обыкновению поднимались из-за	1	1
2778	поведения в этикетных ситуациях	1	1
2779	оценивающий ситуацию пасхального празднества	1	1
2780	физически страдающего тела увиденный	1	1
2781	были совмещены и у	1	1
2782	эпизода четко делятся на	1	1
2783	за всех членов своего	1	1
2784	дедов за личностью преосвященного	1	1
2785	и после его устранения	1	1
2786	мир общая неловкость поведения	1	1
2787	изнутри себя соборным средоточием	1	1
2788	эти происходят в разные	1	1
2789	как символ бессмертия матери	1	1
2790	ухода сисоя преосвященный не	1	1
2791	и до сего времени	1	1
2792	и свидетельствующая о ее	1	1
2793	тогда в детстве и	2	1
2794	фрагменте о марии тимофеевне	1	1
2795	умирающего уже не помнила	1	1
2796	в совокупном круге которого	1	1
2797	детство это существенно меняет	1	1
2798	еще отсутствуют однако эта	1	1
2799	местах и в то	1	1
2800	во втором из них	1	1
2801	фоновых персонажей глава четвертая	1	1
2802	смерти оказывается всего лишь	1	1
2803	формой нарратива генетически восходящей	1	1
2804	герою искренне удовлетворение как	1	1
2805	а с белыми березами	1	1
2806	как кажется без опоры	1	1
2807	этих жалких дешевых ставен	1	1
2808	тем не менее фраза	1	1
2809	в разные времена различные	1	1
2810	вставных квазиэпизодов образуемых изложением	1	1
2811	что он вот-вот упадет	1	1
2812	исходя из текстуальной данности	1	1
2813	роль в произведении играет	1	1
2814	человек идет по полю	1	1
2815	конца матери сообщают о	1	1
2816	павлушей и сыночком своего	1	1
2817	сюжетную структуру в мифологическую	1	1
2818	нею впервые будто и	1	1
2819	сближает общая естественность взгляда	1	1
2820	точной характеристике и.н сухих	1	1
2821	чуду реверсивного преображения служит	1	1
2822	переклички данного фрагмента с	1	1
2823	эпизода только когда прочли	1	1
2824	бессобытийность циклического времени составляющая	1	1
2825	точки зрения начальный фрагмент	1	1
2826	освобождает и его от	1	1
2827	текстуальной данности рассказа реверсивная	1	1
2828	смысловую перспективу события смерти	1	1
2829	откладывал все дела и	1	1
2830	имя петр означающее как	1	1
2831	три начальные главы рассказа	1	1
2832	ничего а благодарить бога	1	1
2833	тональности повествующего голоса в	1	1
2834	текста повествующего не о	1	1
2835	монахов о воскресении господнем	1	1
2836	старик с длинной седой	1	1
2837	преображению а не исчезновению	1	1
2838	стена и т.п за	1	1
2839	своего рода ключ к	1	1
2840	о приезде своей матери	1	1
2841	словами о нем нарратора	1	1
2842	чувствовать этого тяжкого монастырского	1	1
2843	будем вспоминать о далеком	1	1
2844	особенность отличающая прозу чехова	1	1
2845	много-много лет назад она	1	1
2846	спал всю ночь а	1	1
2847	для такого переосмысления тональности	1	1
2848	и рассуждением о японцах	1	1
2849	как и в двух	1	1
2850	мальчиком павлушей их сближает	1	1
2851	воскресного дня столь очевидны	1	1
2852	их приезда в четвертом	1	1
2853	угнетает и давит павла-петра	1	1
2854	купец еракин а во	1	1
2855	от церкви с чудотворной	1	1
2856	в том что он	1	1
2857	лишь новое настоящее по	1	1
2858	бы поговорить отвести душу	1	1
2859	эта очевидная граница эпизода	1	1
2860	настроения героя к болезненному	1	1
2861	отсутствием келейника и уединением	1	1
2862	ей комплексом мотивов воскресения	1	1
2863	как хорошо теми же	1	1
2864	только покидая жизнь он	1	1
2865	малейший намек на него	1	1
2866	себе момент единения личности	1	1
2867	повествователя и столь же	1	1
2868	он веровал но все	2	1
2869	как и пара начальных	1	1
2870	в другое противоположное ибо	1	1
2871	матери знаменует следующую фазу	1	1
2872	слушатели-читатели события эти происходят	1	1
2873	преобразило бы сюжетную структуру	1	1
2874	нее по обыкновению поднимались	1	1
2875	времена различные и по	1	1
2876	повествовательного текста напротив они	1	1
2877	который не вставал с	1	1
2878	лишенными какой бы то	1	1
2879	практически лишено самостоятельной значимости	1	1
2880	временности и приобщением к	1	1
2881	переживаемое но ясно не	1	1
2882	текстовой данности финальных эпизодов	1	1
2883	способность вставать и его	1	1
2884	улицы одна за другой	1	1
2885	неугасимо пробужденное приездом матери	1	1
2886	обыкновенного человека который свободен	1	1
2887	но мать уже обращается	1	1
2888	ног на протяжении последних	1	1
