N	2gram	Vinokur_Ku	Myshleni
2481	и содержание	1	1
2482	с а	1	1
2483	них как	1	1
2484	уверенным что	1	1
2485	тех пор	2	1
2486	это ее	1	1
2487	отличаясь от	1	1
2488	и никак	1	1
2489	дальше так	1	1
2490	назад и	1	1
2491	оно слишком	1	1
2492	народов и	1	1
2493	своего значения	1	1
2494	его делает	1	1
2495	природным законам	1	1
2496	сами в	1	1
2497	случае с	1	1
2498	чрезвычайно интересным	1	1
2499	употребления тем	1	1
2500	стороны если	1	1
2501	непосредственно к	1	1
2502	а лишь	1	1
2503	в лингвистическом	1	1
2504	создают в	1	1
2505	и естественно	1	1
2506	что выходит	1	1
2507	поэтому переход	1	1
2508	таков должен	1	1
2509	почти целиком	2	1
2510	неизбежно должен	1	1
2511	из живой	1	1
2512	русском языке	14	1
2513	от звука	1	1
2514	других она	1	1
2515	имеет своим	1	1
2516	с грамматическими	1	1
2517	и совокупность	1	1
2518	других областей	1	1
2519	за пределами	1	1
2520	и раньше	1	1
2521	в каждый	1	1
2522	автором в	1	1
2523	факты в	1	1
2524	в тенденции	1	1
2525	каждый день	1	1
2526	она способна	1	1
2527	этом слове	3	1
2528	в соответствующих	1	1
2529	будь то	1	1
2530	этих примерах	1	1
2531	стоявшая перед	1	1
2532	основной задачи	1	1
2533	воспитания и	1	1
2534	они разумеют	1	1
2535	к основной	1	1
2536	идей и	1	1
2537	быть формулирован	1	1
2538	здесь действительно	2	1
2539	часто и	2	1
2540	но нас	1	1
2541	которые говорили	2	1
2542	не автоматический	1	1
2543	понять эту	1	1
2544	языком как	1	1
2545	поэтому было	1	1
2546	как нельзя	2	1
2547	уже самый	1	1
2548	уступить место	2	1
2549	и идет	1	1
2550	то они	1	1
2551	на лбу	1	1
2552	общей философской	1	1
2553	два разных	1	1
2554	школы и	2	1
2555	с известными	1	1
2556	ниже не	1	1
2557	нас нет	1	1
2558	кто его	1	1
2559	прибегнуть к	1	1
2560	имеет первостепенное	1	1
2561	при самом	1	1
2562	для всякого	1	1
2563	этой науки	1	1
2564	и новой	1	1
2565	социального общения	3	1
2566	то тем	1	1
2567	мысли может	1	1
2568	быть чрезвычайно	1	1
2569	выше не	1	1
2570	в литературе	1	1
2571	которого я	1	1
2572	мало того	2	1
2573	бы у	1	1
2574	стоит уже	1	1
2575	в развернутом	1	1
2576	в широком	2	1
2577	дана уже	1	1
2578	еще всего	1	1
2579	а другое	1	1
2580	только звук	1	1
2581	теоретическое значение	1	1
2582	вовсе нет	1	1
2583	с утверждением	1	1
2584	различаются не	1	1
2585	более широким	1	1
2586	и качественно	1	1
2587	надобности в	2	1
2588	действительное значение	1	1
2589	вне этой	1	1
2590	что действительно	1	1
2591	материал для	1	1
2592	другу так	1	1
2593	чтобы убедить	1	1
2594	первым и	1	1
2595	говорящих на	1	1
2596	в такую	1	1
2597	частных вопросов	2	1
2598	языку как	4	1
2599	одинаковых условиях	1	1
2600	было в	2	1
2601	в силах	2	1
2602	обычно по	1	1
2603	за тем	1	1
2604	они приобретают	1	1
2605	для науки	1	1
2606	того отношения	1	1
2607	представляет собою	1	1
2608	из конкретных	1	1
2609	науку в	1	1
2610	далее мы	1	1
2611	самостоятельных слов	1	1
2612	и вовсе	7	1
2613	не заслуживает	1	1
2614	сталкиваемся с	1	1
2615	к результатам	1	1
2616	языка по	1	1
2617	в русском	14	1
2618	смысле путь	1	1
2619	по словам	1	1
2620	развитии научного	1	1
2621	со своей	1	1
2622	говорить как	1	1
2623	сразу же	1	1
2624	языка первое	1	1
2625	которые с	1	1
2626	более широкое	2	1
2627	конструкций и	1	1
2628	что законы	2	1
2629	уже за	1	1
2630	приобретает значение	2	1
2631	интереса с	1	1
2632	действительный смысл	1	1
2633	не все	4	1
2634	как угодно	1	1
2635	попутно при	1	1
2636	как формы	1	1
2637	и намерений	1	1
2638	поскольку слово	1	1
2639	в такие	1	1
2640	альфа и	1	1
2641	таких сокращений	1	1
2642	буквальном смысле	1	1
2643	наталкиваешься на	1	1
2644	реагирует на	1	1
2645	сказали бы	1	1
2646	же из	2	1
2647	связываются с	1	1
2648	значение так	1	1
2649	почти с	1	1
2650	отсюда и	1	1
2651	борьбу с	1	1
2652	выражением мысли	2	1
2653	к прежним	1	1
2654	усомниться в	1	1
2655	его звуков	1	1
2656	поскольку они	1	1
2657	он конечно	1	1
2658	это наблюдается	1	1
2659	чтобы овладеть	1	1
2660	первая проблема	1	1
2661	что новые	1	1
2662	необходимо должен	1	1
2663	бы речь	1	1
2664	здесь совершенно	2	1
2665	устная и	1	1
2666	не сказал	1	1
2667	а некоторый	2	1
2668	слишком широким	1	1
2669	что говорим	1	1
2670	реальное значение	2	1
2671	данного значения	1	1
2672	предполагал что	1	1
2673	не исчезнет	1	1
2674	осознание это	1	1
2675	все ее	1	1
2676	области изучения	1	1
2677	против того	1	1
2678	идет здесь	1	1
2679	и живые	1	1
2680	осознания языковых	1	1
2681	на данных	1	1
2682	формулы и	2	1
2683	простор и	1	1
2684	функцию которую	1	1
2685	которые всегда	1	1
2686	в каких	2	1
2687	но дело	2	1
2688	всего то	1	1
2689	свою задачу	1	1
2690	или еще	1	1
2691	этом на	1	1
2692	же на	1	1
2693	известно всякому	1	1
2694	те которые	1	1
2695	знания не	1	1
2696	станет нам	1	1
2697	а самый	1	1
2698	явление в	1	1
2699	фраза в	2	1
2700	значение языка	1	1
2701	доля правды	1	1
2702	ощущаться как	1	1
2703	системе как	1	1
2704	он о	1	1
2705	звук а	1	1
2706	это дает	2	1
2707	всегда есть	1	1
2708	навыками и	1	1
2709	в германии	1	1
2710	моментов речи	1	1
2711	как слова	1	1
2712	основная и	1	1
2713	в соответствующем	1	1
2714	естественное и	1	1
2715	в каком-то	1	1
2716	понятое его	1	1
2717	которой должно	1	1
2718	и звукового	1	1
2719	становится в	1	1
2720	здесь следует	2	1
2721	языке есть	2	1
2722	интеллектуальный и	1	1
2723	же рода	1	1
2724	какую-либо систему	1	1
2725	быть поставлен	1	1
2726	практике в	1	1
2727	данной области	1	1
2728	науки о	3	1
2729	я припоминаю	1	1
2730	образования в	1	1
2731	почву для	1	1
2732	распространенный и	1	1
2733	несомненно что	1	1
2734	своего рода	4	1
2735	которая была	1	1
2736	не нужна	1	1
2737	чтобы дать	2	1
2738	что представление	1	1
2739	он старался	1	1
2740	язык а	1	1
2741	разрешить этот	1	1
2742	те особые	1	1
2743	его определения	1	1
2744	от индивидуального	1	1
2745	научной литературе	1	1
2746	здесь то	1	1
2747	общее в	1	1
2748	учителя и	1	1
2749	не хотел	1	1
2750	общественного договора	1	1
2751	рассматривать с	1	1
2752	а вот	1	1
2753	на вопросе	1	1
2754	взаимодействия между	2	1
2755	нашей воле	1	1
2756	есть средство	2	1
2757	что дело	1	1
2758	язык как	9	1
2759	внутренней форме	1	1
2760	сводилось к	1	1
2761	разрешить проблему	1	1
2762	типов и	1	1
2763	и своеобразным	1	1
2764	это легко	1	1
2765	которые хотя	1	1
2766	не годится	1	1
2767	то не	2	1
2768	это история	1	1
2769	окажется не	1	1
2770	большие возможности	1	1
2771	язык есть	7	1
2772	характере этого	1	1
2773	одно по	1	1
2774	такое словосочетание	1	1
2775	нашу речь	1	1
2776	элементы в	1	1
2777	а во-вторых	2	1
2778	чтобы эти	1	1
2779	если угодно	1	1
2780	проступает и	1	1
2781	весь этот	1	1
2782	в предметной	1	1
2783	при том	2	1
2784	они помогают	1	1
2785	то специфическое	1	1
2786	не сказано	1	1
2787	возникли в	1	1
2788	действия а	1	1
2789	давно уже	2	1
2790	легко пояснить	1	1
2791	интересным примером	1	1
2792	необходимо для	1	1
2793	низких ступенях	1	1
2794	в последнем	2	1
2795	называет и	1	1
2796	переломного момента	1	1
2797	оставляет нас	1	1
2798	с общей	2	1
2799	явлением в	1	1
2800	что явление	1	1
2801	конфликт между	1	1
2802	следующем примере	1	1
2803	заключалась в	1	1
2804	частью этого	1	1
2805	культуры в	1	1
2806	в письме	1	1
2807	развития науки	1	1
2808	на материале	1	1
2809	также что	2	1
2810	этого закона	1	1
2811	ставшие уже	1	1
2812	сказано это	1	1
2813	целей и	1	1
2814	в противовес	3	1
2815	бы однако	3	1
2816	известном возрасте	1	1
2817	звука в	1	1
2818	когда на	1	1
2819	всякая такая	1	1
2820	к переходу	1	1
2821	указания на	3	1
2822	эксперименты приводят	1	1
2823	даже и	5	1
2824	данного явления	1	1
2825	не имею	1	1
2826	большим основанием	1	1
2827	вообще являются	1	1
2828	переводе на	1	1
2829	как проблему	1	1
2830	суждения и	1	1
2831	следует остановиться	1	1
2832	даже что	1	1
2833	один способ	1	1
2834	этой специфической	1	1
2835	значение с	1	1
2836	изменения которые	1	1
2837	совершенно одинаково	1	1
2838	языковой системы	2	1
2839	обращаясь к	1	1
2840	самый факт	2	1
2841	уже как	1	1
2842	его основное	1	1
2843	здесь прежде	1	1
2844	к убеждению	1	1
2845	с законами	1	1
2846	попробуем применить	1	1
2847	которое его	1	1
2848	иметь дело	1	1
2849	всего что	2	1
2850	зависит прежде	1	1
2851	я думаю	1	1
2852	на наших	1	1
2853	развития естественно	1	1
2854	языка как	7	1
2855	книге или	1	1
2856	только во	1	1
2857	есть по	1	1
2858	форму выражения	1	1
2859	поэтому все	1	1
2860	живет и	5	1
2861	от другой	1	1
2862	и свободу	1	1
2863	которого заключается	1	1
2864	к языку	6	1
2865	этот основной	1	1
2866	есть также	1	1
2867	являются таким	1	1
2868	начало и	1	1
2869	что сказано	1	1
2870	от практических	1	1
2871	и логического	1	1
2872	то вопрос	1	1
2873	он когда	1	1
2874	и понять	1	1
2875	по преимуществу	3	1
2876	не выходит	1	1
2877	то оно	2	1
2878	что язык	7	1
2879	явления как	1	1
2880	отдельных глав	1	1
2881	невозможно конечно	1	1
2882	что целый	2	1
2883	один пример	3	1
2884	качестве основного	1	1
2885	наших примеров	1	1
2886	после чего	2	1
2887	к речевому	1	1
2888	самых высоких	1	1
2889	получил у	1	1
2890	это один	1	1
2891	и наблюдается	1	1
2892	меры в	1	1
2893	с отдельными	1	1
2894	они нуждаются	1	1
2895	свидетельствовать о	1	1
2896	получает в	1	1
2897	то для	2	1
2898	его но	1	1
2899	известных случаях	1	1
2900	одной своей	1	1
2901	выше о	1	1
2902	в буквальном	2	1
2903	что несмотря	1	1
2904	составляет тему	1	1
2905	развивается как	1	1
2906	значит не	1	1
2907	время о	1	1
2908	своей точки	1	1
2909	то только	3	1
2910	же смысле	1	1
2911	наше внимание	1	1
2912	только специфические	1	1
2913	пояснить на	1	1
2914	русской речи	5	1
2915	как звук	1	1
2916	о возможности	2	1
2917	или содержание	2	1
2918	их по	1	1
2919	действительно так	1	1
2920	ответ это	1	1
2921	усматривать в	1	1
2922	следовательно это	1	1
2923	это что	1	1
2924	связь эта	1	1
2925	чтобы попытаться	1	1
2926	с представлением	1	1
2927	к продуктам	1	1
2928	выражения но	1	1
2929	это даже	1	1
2930	на тот	1	1
2931	новых слов	1	1
2932	данной ситуации	1	1
2933	приемов и	3	1
2934	и социального	1	1
2935	в последние	1	1
2936	каждое из	1	1
2937	реакция против	1	1
2938	есть именно	1	1
2939	из чего	1	1
2940	существу это	1	1
2941	вопросы в	1	1
2942	между прочим	4	1
2943	можно прямо	1	1
2944	иной смысл	1	1
2945	виде так	1	1
2946	предложения и	1	1
2947	удельный вес	1	1
2948	возможен такой	1	1
2949	возникает целый	1	1
2950	каждом данном	1	1
2951	не выяснено	1	1
2952	связанным с	1	1
2953	явление мы	1	1
2954	общем понятии	1	1
2955	теперь и	1	1
2956	большое число	1	1
2957	звука и	1	1
2958	на себе	10	1
2959	и строго	1	1
2960	в рабочей	1	1
2961	оставляя в	1	1
2962	весь вопрос	1	1
2963	и понимание	1	1
2964	в противоречии	2	1
2965	между первым	1	1
2966	не был	2	1
2967	наглядно обнаруживается	1	1
2968	последнем случае	1	1
2969	обращать внимание	1	1
2970	и стоит	1	1
2971	необходимое условие	1	1
2972	и назвать	1	1
2973	речевого процесса	3	1
2974	здесь налицо	1	1
2975	от себя	3	1
2976	работе и	1	1
2977	сознания а	1	1
2978	речь о	1	1
2979	настолько тесно	1	1
2980	как следует	1	1
2981	ли это	4	1
2982	которой и	2	1
2983	действие в	2	1
2984	которое конечно	1	1
2985	природе своей	1	1
2986	многих случаях	1	1
2987	приближение к	1	1
2988	новые слова	2	1
2989	ряда других	1	1
2990	взглянуть на	2	1
2991	так называемые	5	1
2992	от прежних	1	1
2993	это по	2	1
2994	кажется что	1	1
2995	материала так	1	1
2996	и смысла	1	1
2997	назвать его	1	1
2998	всегда останется	1	1
2999	последовательное и	1	1
3000	сюда относятся	1	1
3001	склонения и	1	1
3002	его различными	1	1
3003	языке этот	2	1
3004	не понятие	1	1
3005	зрения так	1	1
3006	важно что	1	1
3007	большое значение	2	1
3008	бы уже	2	1
3009	слово из	1	1
3010	члены этого	1	1
3011	со слов	1	1
3012	данную минуту	1	1
3013	первого и	1	1
3014	совершенно справедливо	2	1
3015	как новая	1	1
3016	которых оно	1	1
3017	первоначальном виде	1	1
3018	единицы и	1	1
3019	с большой	2	1
3020	нерасчлененное целое	1	1
3021	или меньшей	2	1
3022	так называемого	1	1
3023	только может	1	1
3024	но без	1	1
3025	грамматике и	1	1
3026	ибо всякое	1	1
3027	это потому	1	1
3028	к элементам	1	1
3029	грамматическая категория	1	1
3030	могут во	1	1
3031	же сколько	1	1
3032	что нужно	2	1
3033	но нет	1	1
3034	как важнейшего	1	1
3035	кажется ему	1	1
3036	эта черта	1	1
3037	быть решена	1	1
3038	выдвинуто на	1	1
3039	с особой	1	1
3040	не значит	2	1
3041	разумеют под	1	1
3042	том основании	1	1
3043	пути его	1	1
3044	потому чтобы	2	1
3045	всем тем	1	1
3046	особое внимание	1	1
3047	деле это	1	1
3048	могут рассматриваться	1	1
3049	способности и	1	1
3050	которыми пользуется	2	1
3051	основываясь на	1	1
3052	которые были	1	1
3053	очень редко	1	1
3054	в данный	2	1
3055	к речевым	1	1
3056	вся эта	2	1
3057	так хорошо	1	1
3058	с нее	2	1
3059	характерный для	1	1
3060	сводится в	1	1
3061	за себя	1	1
3062	обоих его	1	1
3063	усилия которые	1	1
3064	которое им	1	1
3065	время совершенно	1	1
3066	превращаются в	1	1
3067	мы определяем	1	1
3068	указывающих на	1	1
3069	находят себе	1	1
3070	развития возникает	1	1
3071	форм которые	1	1
3072	его мнению	1	1
3073	только более	1	1
3074	учением о	1	1
3075	предметы и	1	1
3076	следует ли	1	1
3077	представлению о	1	1
3078	таким специфическим	1	1
3079	слово для	1	1
3080	по общей	1	1
3081	тем они	1	1
3082	следующий случай	1	1
3083	перед которым	2	1
3084	структурные моменты	1	1
3085	что цель	1	1
3086	конкретное содержание	1	1
3087	бы говорить	2	1
3088	приходится иметь	1	1
3089	пройти мимо	1	1
3090	здесь с	1	1
3091	он несет	1	1
3092	которой это	1	1
3093	же два	1	1
3094	из достоевского	1	1
3095	если эти	2	1
3096	разумеется не	5	1
3097	сопоставления с	1	1
3098	такова что	2	1
3099	здесь всегда	1	1
3100	есть проблема	1	1
3101	соответствующим именем	1	1
3102	однако что	1	1
3103	вскрыть и	1	1
3104	охарактеризовать как	1	1
3105	совершенно несомненно	1	1
3106	могло не	1	1
3107	в моем	1	1
3108	заключается не	1	1
3109	легко и	1	1
3110	не люблю	1	1
3111	оказываются таким	1	1
3112	нет он	1	1
3113	одном ряду	1	1
3114	того специфического	1	1
3115	хотелось бы	2	1
3116	речевые навыки	1	1
3117	существует между	1	1
3118	справедливо указывает	2	1
3119	потому должно	1	1
3120	пр и	2	1
3121	увидим как	1	1
3122	не видно	1	1
3123	закон в	1	1
3124	значение при	1	1
3125	из языка	1	1
3126	с теориями	1	1
3127	как индивидуальная	2	1
3128	продолжить в	1	1
3129	языка или	1	1
3130	даст нам	1	1
3131	изучение родного	1	1
3132	вторая стадия	1	1
3133	в которые	2	1
3134	недостаточно еще	1	1
3135	по крайней	11	1
3136	таких слов	2	1
3137	они по	1	1
3138	сдвигов в	1	1
3139	смысл фразы	1	1
3140	ведь даже	1	1
3141	наконец и	1	1
3142	что теперь	2	1
3143	не везде	1	1
3144	самых низких	1	1
3145	себе цель	1	1
3146	не видел	1	1
3147	не всякое	1	1
3148	из элементов	1	1
3149	его первая	1	1
3150	разумеется это	1	1
3151	в слово	1	1
3152	частная проблема	1	1
3153	речь между	1	1
3154	сказать на	1	1
3155	что стоит	2	1
3156	не знаю	2	1
3157	скажем несколько	1	1
3158	не должно	2	1
3159	не мышление	1	1
3160	явления и	1	1
3161	бы здесь	1	1
3162	это когда	1	1
3163	предварительным условием	1	1
3164	а может	1	1
3165	в современном	3	1
3166	не это	1	1
3167	социального и	2	1
3168	эту фразу	1	1
3169	трудно себе	1	1
3170	первом и	1	1
3171	обратить внимание	4	1
3172	здесь о	1	1
3173	из сферы	1	1
3174	силы в	1	1
3175	выразительных голосовых	1	1
3176	внимания на	1	1
3177	нас особенно	1	1
3178	смысл в	2	1
3179	большей частью	1	1
3180	рано или	2	1
3181	находят свое	1	1
3182	отдельными словами	1	1
3183	звуков в	2	1
3184	он есть	3	1
3185	навыков и	1	1
3186	свете которых	1	1
3187	чем с	1	1
3188	их значение	1	1
3189	случаях где	1	1
3190	из наиболее	1	1
3191	конечно прав	1	1
3192	и под	3	1
3193	ее не	1	1
3194	все уже	1	1
3195	только одна	1	1
3196	речи говорит	1	1
3197	практического характера	1	1
3198	и крестьян	1	1
3199	нам и	1	1
3200	то она	2	1
3201	самом процессе	1	1
3202	как во	1	1
3203	при всякой	1	1
3204	моему убеждению	1	1
3205	говоря об	2	1
3206	отнести его	1	1
3207	когда эти	1	1
3208	мы сразу	1	1
3209	внутреннему расчленению	1	1
3210	он далее	1	1
3211	к книге	1	1
3212	т д	21	1
3213	а вовсе	1	1
3214	или поздно	2	1
3215	что употребление	1	1
3216	с него	2	1
3217	я говорю	1	1
3218	тесной связи	1	1
3219	не будучи	1	1
3220	пришлось бы	2	1
3221	в повседневных	1	1
3222	слова между	1	1
3223	чуть ли	3	1
3224	человека но	1	1
3225	близкую к	1	1
3226	и структура	1	1
3227	понимать то	1	1
3228	что автор	1	1
3229	возразить против	1	1
3230	прав если	1	1
3231	этот верхний	1	1
3232	приобретает свое	1	1
3233	мне хотелось	1	1
3234	и законы	1	1
3235	идет у	2	1
3236	в прямом	2	1
3237	на необходимость	1	1
3238	все элементы	1	1
3239	называют в	1	1
3240	проследить и	1	1
3241	она так	1	1
3242	малой степени	1	1
3243	лишь одну	1	1
3244	свидетельствует о	3	1
3245	часто повторяющиеся	1	1
3246	бы свое	1	1
3247	есть прямое	1	1
3248	любым из	2	1
3249	этого определения	1	1
3250	то слово	1	1
3251	законами развития	1	1
3252	истолковать его	1	1
3253	день и	1	1
3254	не проявляется	1	1
3255	пишет что	1	1
3256	руссо и	1	1
3257	каким же	1	1
3258	фразы например	1	1
3259	всего тем	1	1
3260	подчинить себе	1	1
3261	из своих	1	1
3262	чтобы получить	2	1
3263	линия нашего	1	1
3264	понятие для	2	1
3265	фразу в	1	1
3266	того момента	1	1
3267	есть уже	1	1
3268	и конструкции	1	1
3269	в серьезных	1	1
3270	речевая деятельность	1	1
3271	а на	3	1
3272	однако необходимо	1	1
3273	частей мы	1	1
3274	на бумагу	1	1
3275	наших дней	1	1
3276	и где	2	1
3277	еще однако	1	1
3278	можно быть	1	1
3279	все вместе	1	1
3280	возник и	1	1
3281	глубоко в	1	1
3282	в эпоху	1	1
3283	он видел	1	1
3284	другой и	1	1
3285	очень широкое	1	1
3286	в обычном	3	1
3287	структура его	1	1
3288	с формальной	1	1
3289	лишний раз	1	1
3290	лишь с	3	1
3291	от господствующей	1	1
3292	так часто	1	1
3293	не понятое	1	1
3294	говорят о	1	1
3295	первый период	2	1
3296	жизнью в	1	1
3297	так в	2	1
3298	живой и	1	1
3299	в типе	1	1
3300	не поразить	1	1
3301	и утверждается	1	1
3302	же представляет	1	1
3303	конкретного действия	1	1
3304	чтобы вообще	1	1
3305	не относится	1	1
3306	вернемся к	1	1
3307	широкое распространение	3	1
3308	следует конечно	1	1
3309	и смысловой	1	1
3310	звук как	1	1
3311	почему например	1	1
3312	той областью	1	1
3313	примере из	1	1
3314	нового в	1	1
3315	выражение и	1	1
3316	о теоретической	1	1
3317	сказать и	1	1
3318	не говоря	3	1
3319	показывает в	1	1
3320	достаточно для	1	1
3321	обычно в	1	1
3322	же основана	1	1
3323	же с	1	1
3324	до тех	1	1
3325	является ли	2	1
3326	мысли потому	1	1
3327	так называемой	2	1
3328	которые нам	1	1
3329	есть чисто	1	1
3330	слишком уж	1	1
3331	разрешение которой	1	1
3332	и заменить	1	1
3333	силу той	1	1
3334	это для	1	1
3335	не играет	1	1
3336	при необходимости	1	1
3337	момента как	1	1
3338	здесь это	1	1
3339	а понятие	1	1
3340	постепенный переход	1	1
3341	возникали на	1	1
3342	к тем	1	1
3343	эта сторона	1	1
3344	не очень	1	1
3345	выражения мысли	2	1
3346	перевод с	1	1
3347	грамматическим и	1	1
3348	бы понять	1	1
3349	явлений в	2	1
3350	или его	1	1
3351	это также	1	1
3352	об активности	1	1
3353	и фактически	1	1
3354	который проходит	1	1
3355	членом этого	1	1
3356	таких случаях	3	1
3357	эта аналогия	1	1
3358	вы не	1	1
3359	слова потому	1	1
3360	ли этот	1	1
3361	есть явление	1	1
3362	функция и	1	1
3363	которых они	1	1
3364	что поскольку	1	1
3365	всего от	1	1
3366	духовного развития	1	1
3367	структуры языка	1	1
3368	должна уступить	1	1
3369	в положительном	1	1
3370	основную тенденцию	2	1
3371	самый термин	1	1
3372	все содержание	1	1
3373	в прежних	1	1
3374	и наше	1	1
3375	целые фразы	1	1
3376	в узком	3	1
3377	по моему	1	1
3378	целом от	1	1
3379	не самое	1	1
3380	том только	1	1
3381	задача стоявшая	1	1
3382	свидетельствуют о	2	1
3383	свою речь	3	1
3384	но сейчас	2	1
3385	языка если	2	1
3386	можно обозначить	1	1
3387	на учение	1	1
3388	момента появления	1	1
3389	различные типы	1	1
3390	полным образом	1	1
3391	вот один	1	1
3392	мы без	1	1
3393	строится по	1	1
3394	иногда даже	1	1
3395	дело обстоит	1	1
3396	словами в	1	1
3397	как общее	1	1
3398	являются наиболее	1	1
