N	2gram	Tiupa_Narr	TeoriaLi
2195	ориентированного на	1	1
2196	кто говорит?	1	1
2197	себя внимание	3	1
2198	стороны художественной	1	1
2199	перерывом во	1	1
2200	маска биографа	1	1
2201	высказывания реализующий	1	1
2202	в развитии	1	1
2203	жизнеописанием биографической	1	1
2204	бахтин жизни	1	1
2205	потому нейтральное	1	1
2206	реализации некоторой	1	1
2207	анекдота ни	1	1
2208	удовлетворяясь репродуктивной	1	1
2209	на чем	2	1
2210	и может	1	1
2211	притчевого типа	1	1
2212	не ценностно	1	1
2213	оно и	1	1
2214	что касается	2	1
2215	делает героя	1	1
2216	мире на	1	1
2217	и открывает	1	1
2218	эпизода как	1	1
2219	героический эпос	1	1
2220	а по	2	1
2221	в конструктивной	1	1
2222	есть креативная	1	1
2223	анекдотического дискурса	2	1
2224	знанием поэтому	1	1
2225	компетенция жанра	2	1
2226	формы построения	1	1
2227	при несоответствии	1	1
2228	была разработана	1	1
2229	лексики например	1	1
2230	феномена культуры	1	1
2231	сам текст	1	1
2232	модификаций анекдотического	1	1
2233	домонологично оно	1	1
2234	как недостаточно	1	1
2235	присутствия рассказчика	1	1
2236	чувства юмора	1	1
2237	его смысла	1	1
2238	носителей различного	1	1
2239	равнодостойности сознаний	1	1
2240	собственного ее	1	1
2241	это явление	1	1
2242	такой риторики	1	1
2243	как неизбежная	1	1
2244	в последние	2	1
2245	сказании или	1	1
2246	не могла	1	1
2247	главного героя	2	1
2248	компетентностью адресата	1	1
2249	внутренне свободного	1	1
2250	универсального опыта	1	1
2251	между жизнью	1	1
2252	слова таковы	1	1
2253	можно было	2	1
2254	отношений между	1	1
2255	в окказионально-авантюрном	1	1
2256	находчивое или	1	1
2257	исторически продуктивный	1	1
2258	того требует	1	1
2259	др в	1	1
2260	хаотичен а	1	1
2261	тамарченко историческое	1	1
2262	предлагая адресату	1	1
2263	иметь в	1	1
2264	отдельных лиц	1	1
2265	система обстоятельств	1	1
2266	жанром компетентностью	1	1
2267	его полноте	1	1
2268	в классическом	2	1
2269	на раскрытие	1	1
2270	сотворчества инициативной	1	1
2271	слово деритуализовано	1	1
2272	влияние со	1	1
2273	адресат биографического	1	1
2274	общеизвестные пришел	1	1
2275	графически как	1	1
2276	организующей текст	1	1
2277	только то	1	1
2278	и рассказывающим	1	1
2279	и фиксируемой	1	1
2280	инициативно-авантюрное поведение	1	1
2281	иносказательность является	1	1
2282	ни притча	1	1
2283	осмеяния тогда	1	1
2284	в.т зависит	1	1
2285	никакого миропорядка	1	1
2286	ситуативного диалогизированного	1	1
2287	эксплицированного в	1	1
2288	время они	1	1
2289	общая идея	1	1
2290	знанию как	1	1
2291	ролевого действия	1	1
2292	адресата фактический	1	1
2293	также и	1	1
2294	самообнаружение его	1	1
2295	чудаковатое дурацкое	1	1
2296	до которой	2	1
2297	жеста и	1	1
2298	то или	3	1
2299	у нее	2	1
2300	устанавливаются отношения	1	1
2301	как опыт	1	1
2302	развития самоопределяющегося	1	1
2303	притчи иносказательность	1	1
2304	или иное	2	1
2305	слушающих общим	1	1
2306	эти бытийные	1	1
2307	даже будучи	1	1
2308	столкновение индивидуальных	1	1
2309	повествователя о	1	1
2310	активизации воспринимающего	1	1
2311	стержнем целой	1	1
2312	проецировать чужой	1	1
2313	когда мы	2	1
2314	тексте может	1	1
2315	анекдот ни	1	1
2316	иные сказания	1	1
2317	основу такой	1	1
2318	адресату позицию	1	1
2319	преемственно воспроизводимой	1	1
2320	и характерное	1	1
2321	мнению и	1	1
2322	не рассчитан	1	1
2323	этом не	1	1
2324	притче он	1	1
2325	же обратное	1	1
2326	система смыслов	1	1
2327	как ценностного	1	1
2328	этой уготованной	1	1
2329	этот статус	1	1
2330	уст в	1	1
2331	было бы	4	1
2332	человеческого сознания	1	1
2333	ее смысл	1	1
2334	существенная зависимость	1	1
2335	необходимости известного	1	1
2336	поскольку оно	2	1
2337	своея воля	1	1
2338	не по	1	1
2339	верифицируемым знанием	1	1
2340	обязательно сообщает	1	1
2341	романным жизнеописанием	1	1
2342	из нее	1	1
2343	и требующей	1	1
2344	иными соседствами	1	1
2345	из модификаций	2	1
2346	где слово	2	1
2347	дискурса в	2	1
2348	так называемого	1	1
2349	двуголосого слова	3	1
2350	но без	2	1
2351	маска анекдота	1	1
2352	же самое	1	1
2353	актанте лишь	1	1
2354	бахтину нарушение	1	1
2355	первое может	1	1
2356	иных пространственно-временных	1	1
2357	нашего высказывания	1	1
2358	свой опыт	1	1
2359	мире императивной	1	1
2360	определена как	1	1
2361	выбора не	1	1
2362	другим коммуникативным	1	1
2363	как регулятивная	1	1
2364	человеческая жизнь	1	1
2365	единственный в	1	1
2366	как мы	3	1
2367	противопоставлял житиям	1	1
2368	биографии но	1	1
2369	данного произведения	1	1
2370	романа является	1	1
2371	выбора осуществляется	1	1
2372	позицию адресата	1	1
2373	общим знанием	1	1
2374	является своего	1	1
2375	жизни не	1	1
2376	хоровой сказание	1	1
2377	закономерно приводит	1	1
2378	одного из	4	1
2379	к изучению	1	1
2380	уникальным жизненным	1	1
2381	учителя жизни	2	1
2382	анекдот невозможно	1	1
2383	в понимании	1	1
2384	бытийной компетенции	2	1
2385	целое нашего	1	1
2386	знанием или	1	1
2387	останется не	1	1
2388	жанр сказания	1	1
2389	его как	2	1
2390	внутренне статичном	1	1
2391	окказиональный жребий	1	1
2392	него выступая	1	1
2393	это разграничение	1	1
2394	или понимания	1	1
2395	авторитетное слово	1	1
2396	анекдота новелла	1	1
2397	названа маской	1	1
2398	и интонациями	1	1
2399	примеряя ее	1	1
2400	компетенцию доверия	1	1
2401	организации текста	2	1
2402	подход к	2	1
2403	игры мнениями	1	1
2404	быть проделано	1	1
2405	н.д тамарченко	4	1
2406	текста на	3	1
2407	приводят к	1	1
2408	произведения не	1	1
2409	этом и	1	1
2410	обратимся к	3	1
2411	к сообщенному	1	1
2412	знаковые комплексы	1	1
2413	ситуацией высказывания	1	1
2414	свести к	1	1
2415	речевой акт	2	1
2416	для производящего	1	1
2417	императивной нормы	1	1
2418	мысли с.с	1	1
2419	дискурса претерпевшего	1	1
2420	случая непредсказуемое	1	1
2421	отвергает извращает	1	1
2422	столько нарушителем	1	1
2423	особое отношение	1	1
2424	это ощущение	1	1
2425	поэтому форма	1	1
2426	может показаться	1	1
2427	требующей для	1	1
2428	даже если	1	1
2429	оно живет	1	1
2430	и от	1	1
2431	которым обнаруживается	1	1
2432	иерархично оно	1	1
2433	и есть	2	1
2434	с которым	1	1
2435	рода хоровое	1	1
2436	теми же	1	1
2437	звучит один	1	1
2438	его наличия	1	1
2439	и определяется	1	1
2440	косвенной речи	1	1
2441	же в	4	1
2442	виде целенаправленно	1	1
2443	роману человек	1	1
2444	здесь также	1	1
2445	бытия и	1	1
2446	быть без	1	1
2447	частного существования	1	1
2448	извлечения адресатом	1	1
2449	без благоговейного	1	1
2450	его ценностно-смысловой	1	1
2451	слова прямой	1	1
2452	текста оказывается	1	1
2453	перемещается в	1	1
2454	из его	1	1
2455	вырастающая из	1	1
2456	присутствует как	1	1
2457	таковы герои	1	1
2458	сказания это	2	1
2459	речи именно	1	1
2460	персонажем в	1	1
2461	диалог персонажей	1	1
2462	пушкиным или	1	1
2463	императивную ритуальность	1	1
2464	идет не	1	1
2465	в готовом	1	1
2466	полагая что	1	1
2467	акте выбора	1	1
2468	степени зависим	1	1
2469	возможность иной	1	1
2470	ценностями иными	1	1
2471	себе самому	1	1
2472	сознаний встречающихся	1	1
2473	свою речь	1	1
2474	героя но	1	1
2475	формах косвенной	1	1
2476	есть биография	1	1
2477	частности форма	1	1
2478	компетентность предполагающая	1	1
2479	бы перевод	1	1
2480	действующий во	1	1
2481	особого коммуникативного	1	1
2482	нем звучит	1	1
2483	свободного согласия	1	1
2484	диалогизм биографического	1	1
2485	поведения в	2	1
2486	ср общеизвестные	1	1
2487	нуждается в	5	1
2488	зависимость анекдота	1	1
2489	ценностной дистанции	1	1
2490	и только	2	1
2491	самоопределения на	1	1
2492	в вероятностном	1	1
2493	на изложение	1	1
2494	признает никакого	1	1
2495	установка не	1	1
2496	как представляется	2	1
2497	которая своей	1	1
2498	рассказчика ни	1	1
2499	собственным смыслом	1	1
2500	диалогизирована в	1	1
2501	составе в	1	1
2502	состоянию общественных	1	1
2503	и отсутствие	1	1
2504	как целого	1	1
2505	пришел увидел	1	1
2506	отрешиться от	1	1
2507	независимо от	2	1
2508	жизнепроцессе бытия	1	1
2509	позвоночника роману	1	1
2510	определяемое отсутствием	1	1
2511	в него	1	1
2512	чужой экзистенциальный	1	1
2513	возможны но	1	1
2514	как исполненной	1	1
2515	одна ночь	1	1
2516	сказании повествуемой	1	1
2517	компетентностью последняя	1	1
2518	монологизированного слова	2	1
2519	таким же	1	1
2520	произнесения сказания	1	1
2521	для притчи	1	1
2522	интонации и	1	1
2523	романе реалистической	1	1
2524	собой лишь	1	1
2525	соответственно риторика	1	1
2526	именно это	2	1
2527	традиции как	1	1
2528	собой традиционные	1	1
2529	очевидным образом	2	1
2530	как несомненно	1	1
2531	и совершенно	1	1
2532	ему надлежит	1	1
2533	типа есть	1	1
2534	ощущение составляет	1	1
2535	парадигмы где	1	1
2536	настоящего времени	1	1
2537	разнится от	1	1
2538	оцененном мире	1	1
2539	рассказчика не	1	1
2540	частности наличие	1	1
2541	объединяет говорящих	1	1
2542	воли автора	1	1
2543	ментальной и	1	1
2544	и слушающих	1	1
2545	сознание адресата	1	1
2546	дело здесь	1	1
2547	фон романного	1	1
2548	перевод его	1	1
2549	возможность которого	1	1
2550	есть не	1	1
2551	жизнью и	2	1
2552	встречающихся в	1	1
2553	нем определенные	1	1
2554	к реальному	1	1
2555	сообщает нечто	1	1
2556	иное как	2	1
2557	индивидуальный опыт	1	1
2558	современный сугубо	1	1
2559	оно существенным	1	1
2560	ситуации жизненного	1	1
2561	которыми устанавливаются	1	1
2562	они бытуют	1	1
2563	притчевого назидания	1	1
2564	тысяча и	1	1
2565	себе а	1	1
2566	победил или	1	1
2567	других типов	1	1
2568	которого анекдот	1	1
2569	наличии у	1	1
2570	предметом целью	1	1
2571	острота или	1	1
2572	более того	1	1
2573	для жизнеописания	1	1
2574	повествуемой ситуации	1	1
2575	такого высказывания	1	1
2576	поведение остроумно	1	1
