N	2gram	Losev_Prob	Myslijsy
2492	лишь с	1	1
2493	забыть о	1	1
2494	страха и	1	1
2495	из мифов	1	1
2496	говорят о	4	1
2497	все прочие	1	1
2498	в математическом	2	1
2499	бы нам	1	1
2500	нуждаться в	1	1
2501	меньше всего	2	1
2502	для примера	1	1
2503	однако это	6	1
2504	всего прочего	1	1
2505	этим самым	1	1
2506	перед собой	1	1
2507	чем мы	2	1
2508	нами только	1	1
2509	есть опять	1	1
2510	или может	1	1
2511	свое осуществление	1	1
2512	и художественного	1	1
2513	в условиях	7	1
2514	то ясно	2	1
2515	о понятии	2	1
2516	себя или	2	1
2517	и понятием	1	1
2518	на основное	1	1
2519	для нашей	1	1
2520	однако есть	1	1
2521	почему например	2	1
2522	при его	1	1
2523	целого и	1	1
2524	речь но	1	1
2525	связаны с	1	1
2526	совершенно ясно	1	1
2527	мере в	1	1
2528	он прежде	1	1
2529	слово вода	1	1
2530	разумеется что	1	1
2531	жизнь и	3	1
2532	и основные	1	1
2533	бы его	2	1
2534	произведения с	1	1
2535	но его	1	1
2536	хотя как	1	1
2537	ко всему	1	1
2538	а дело	3	1
2539	отношений данного	1	1
2540	того или	8	1
2541	или образ	1	1
2542	и живой	1	1
2543	но сами	1	1
2544	был связан	1	1
2545	за то	1	1
2546	действительности но	3	1
2547	другие примеры	2	1
2548	которая может	1	1
2549	а просто	1	1
2550	словах не	1	1
2551	каждом из	1	1
2552	например у	1	1
2553	в чем-то	1	1
2554	это как	1	1
2555	всяком поэтическом	1	1
2556	нужно сказать	1	1
2557	многих из	1	1
2558	этот человек	1	1
2559	этого а	1	1
2560	наиболее общих	1	1
2561	образа мы	2	1
2562	дело когда	2	1
2563	значение сама	1	1
2564	и ни	5	1
2565	есть чисто	2	1
2566	однако если	3	1
2567	ясностью но	1	1
2568	значение настолько	1	1
2569	которая хотя	1	1
2570	в отвлеченном	2	1
2571	еще менее	1	1
2572	не станем	1	1
2573	важно то	1	1
2574	сознания так	1	1
2575	дается нам	1	1
2576	своей идеи	1	1
2577	у гомера	2	1
2578	то эта	1	1
2579	в частности	4	1
2580	предмет есть	2	1
2581	длинный ряд	1	1
2582	знать из	1	1
2583	независимая от	2	1
2584	удовольствие в	1	1
2585	намекает на	1	1
2586	к области	1	1
2587	или другого	3	1
2588	многое такое	1	1
2589	оказывается что	2	1
2590	действительность но	2	1
2591	конечно в	1	1
2592	что нам	1	1
2593	имеет свое	1	1
2594	сосредоточиться на	1	1
2595	и своя	1	1
2596	в пределах	3	1
2597	непосредственно без	3	1
2598	аллегория а	1	1
2599	меняются и	1	1
2600	отсюда вытекают	1	1
2601	на всю	1	1
2602	самое время	10	1
2603	предмета так	3	1
2604	на смерть	1	1
2605	думать и	1	1
2606	итак если	1	1
2607	к понятию	2	1
2608	еще на	2	1
2609	идет о	1	1
2610	чем сложнее	1	1
2611	в каких	1	1
2612	в различии	1	1
2613	предмета которое	1	1
2614	рассматривать как	2	1
2615	из жизни	1	1
2616	это происходит	1	1
2617	нужно говорить	1	1
2618	сколько их	1	1
2619	промежуток времени	1	1
2620	есть такое	4	1
2621	вообще все	1	1
2622	дело вовсе	2	1
2623	не делать	2	1
2624	не впасть	1	1
2625	со своими	1	1
2626	самой своей	1	1
2627	и обозначаемое	2	1
2628	своей цели	1	1
2629	впрочем от	1	1
2630	их мы	1	1
2631	и материи	1	1
2632	ни об	4	1
2633	для такого	1	1
2634	здесь к	1	1
2635	в категориях	1	1
2636	которой тоже	1	1
2637	нас только	2	1
2638	это видно	1	1
2639	благодаря этому	1	1
2640	есть сам	2	1
2641	есть таким	1	1
2642	в порядке	3	1
2643	от образа	1	1
2644	мы указали	1	1
2645	человека это	2	1
2646	в стихотворении	2	1
2647	само это	1	1
2648	в уме	1	1
2649	к идее	1	1
2650	этой чисто	1	1
2651	как символ	5	1
2652	об этой	1	1
2653	при изучении	1	1
2654	самого этого	2	1
2655	не лишаясь	1	1
2656	идея и	6	1
2657	очень трудно	1	1
2658	эти два	2	1
2659	или при	1	1
2660	и глубокий	1	1
2661	при одном	1	1
2662	или понятие	1	1
2663	которых не	1	1
2664	кроме себя	2	1
2665	вся наша	1	1
2666	себя теперь	1	1
2667	нечто одинаковое	1	1
2668	и обратно	1	1
2669	что такие	1	1
2670	она действительно	1	1
2671	тюрьмы в	1	1
2672	признаки то	1	1
2673	он с	1	1
2674	и слишком	3	1
2675	на создание	1	1
2676	нам для	1	1
2677	ясности мысли	2	1
2678	самая сущность	1	1
2679	художественное значение	1	1
2680	от всякой	3	1
2681	возможна только	1	1
