N	2gram	Bakhtin_Pr	Problema
2493	к образу	1	1
2494	из романов	3	1
2495	его внутренней	1	1
2496	явления в	1	1
2497	является его	1	1
2498	если б	1	1
2499	оно ни	2	1
2500	свой предмет	1	1
2501	но самый	1	1
2502	в форме	8	1
2503	позицию в	2	1
2504	ее художественного	1	1
2505	его жизнь	2	1
2506	своей типичности	1	1
2507	глубине и	1	1
2508	стиль и	1	1
2509	и несправедливые	1	1
2510	своего осознания	2	1
2511	принцип единства	1	1
2512	друг мой	1	1
2513	в последний	2	1
2514	знает все	2	1
2515	найти в	2	1
2516	условия для	2	1
2517	это делает	2	1
2518	и спокойно	1	1
2519	и синтеза	1	1
2520	мысль в	1	1
2521	случайна и	1	1
2522	структуры у	2	1
2523	как художественный	1	1
2524	мире поэтому	1	1
2525	содержанию но	1	1
2526	этих словах	1	1
2527	с идеями	1	1
2528	заданием которое	1	1
2529	есть все	1	1
2530	и разнообразное	1	1
2531	и цельных	1	1
2532	ни одно	1	1
2533	бессмертие души	1	1
2534	глубинные и	1	1
2535	смысле или	1	1
2536	до его	2	1
2537	познания в	1	1
2538	в пространстве	3	1
2539	наше время	1	1
2540	и рождается	2	1
2541	в разговоре	1	1
2542	превращаются в	1	1
2543	бы тогда	1	1
2544	и действовать	1	1
2545	только их	1	1
2546	нельзя назвать	1	1
2547	логике и	1	1
2548	для литературоведа	1	1
2549	оно или	1	1
2550	из возможных	2	1
2551	от несущественного	1	1
2552	теперь о	1	1
2553	вне себя	1	1
2554	достоевского в	21	1
2555	в объективной	1	1
2556	же мотив	1	1
2557	достоевского и	14	1
2558	в план	1	1
2559	что сказать	1	1
2560	этими же	1	1
2561	почти не	1	1
2562	же является	1	1
2563	не идет	1	1
2564	определили его	1	1
2565	своего образа	1	1
2566	представляют собой	1	1
2567	всякий настоящий	1	1
2568	предмета изображения	1	1
2569	особенности этого	1	1
2570	и наглядно	1	1
2571	существенного определения	1	1
2572	иванов не	2	1
2573	мы замечаем	1	1
2574	нашего времени	1	1
2575	не исчерпывается	3	1
2576	от этой	1	1
2577	что сам	1	1
2578	этот принцип	3	1
2579	с внешней	1	1
2580	их как	1	1
2581	он почти	1	1
2582	и наказании	2	1
2583	не подозревает	1	1
2584	становящийся ряд	1	1
2585	в единый	1	1
2586	и автор	2	1
2587	и вновь	1	1
2588	вполне возможна	1	1
2589	него нет	3	1
2590	в единстве	7	1
2591	этом как	1	1
2592	и непосредственные	1	1
2593	даны как	1	1
2594	как идея	1	1
2595	в прошлое	2	1
2596	в двойнике	1	1
2597	и сердце	1	1
2598	как не	9	1
2599	и хотел	1	1
2600	дух и	1	1
2601	сводить на	1	1
2602	что казалось	1	1
2603	и навсегда	2	1
2604	в моем	1	1
2605	только идея	1	1
2606	драму в	1	1
2607	показать что	1	1
2608	месте и	2	1
2609	преступление и	2	1
2610	не люблю	1	1
2611	и совершенной	1	1
2612	как при	1	1
2613	в ходу	1	1
2614	одно слово	1	1
2615	же самый	1	1
2616	содержание а	1	1
2617	свой замысел	1	1
2618	строгий и	1	1
2619	русской и	1	1
2620	мысль мы	1	1
2621	своем произведении	1	1
2622	это та	1	1
2623	таких которые	1	1
2624	и выбрали	1	1
2625	достоевского хотя	1	1
2626	них он	1	1
2627	эта тема	1	1
2628	достоевского есть	1	1
2629	можем здесь	1	1
2630	позицию и	1	1
2631	самым в	1	1
2632	ничего в	1	1
2633	хотел бы	2	1
2634	от образа	1	1
2635	образ действительности	2	1
2636	думает о	3	1
2637	своей жизни	2	1
2638	она определяет	1	1
2639	в аспекте	1	1
2640	автора но	2	1
2641	слова для	1	1
2642	это как	2	1
2643	конце своей	1	1
2644	всех проявлениях	1	1
2645	указывает как	1	1
2646	как целое	2	1
2647	ни у	1	1
2648	и речей	1	1
2649	художественная структура	1	1
2650	смерти и	1	1
2651	как одно	3	1
2652	идет о	5	1
2653	задний план	1	1
2654	такое живое	1	1
2655	хоть сколько-нибудь	1	1
2656	но здесь	2	1
2657	автора и	7	1
2658	не хочу	2	1
2659	лежат в	2	1
2660	себе взятые	1	1
2661	и диалектика	1	1
2662	сравнение с	1	1
2663	но лишь	1	1
2664	притом не	1	1
2665	и увидеть	1	1
2666	алеша в	2	1
2667	очень хорошо	1	1
2668	какую бы	2	1
2669	впрочем и	1	1
2670	своей работе	1	1
2671	реализм в	2	1
2672	что дано	1	1
2673	ее с	3	1
2674	русский народ	2	1
2675	борьбу и	1	1
2676	же время	10	1
2677	и несет	2	1
2678	только это	1	1
2679	входящая в	1	1
2680	через него	1	1
2681	ведь то	1	1
2682	она все	1	1
2683	и будущее	1	1
2684	из одной	1	1
2685	чем с	1	1
2686	при обычном	1	1
2687	между людьми	1	1
2688	его целом	8	1
2689	к следующему	1	1
2690	по нашей	1	1
2691	какого-нибудь другого	1	1
2692	образа он	3	1
2693	выход за	1	1
2694	или более	1	1
2695	остался бы	1	1
2696	менее и	1	1
2697	не делают	1	1
2698	видеть ни	1	1
2699	лишь за	1	1
2700	все с	1	1
2701	действительно в	1	1
2702	бы тот	2	1
2703	и внешний	1	1
2704	или вовсе	1	1
2705	мудрость и	1	1
2706	точку зрения	9	1
2707	соприкосновение с	1	1
2708	форме эти	1	1
2709	его можно	1	1
2710	поэтому он	1	1
2711	не знают	2	1
2712	может найти	1	1
2713	даже когда	1	1
2714	после которого	1	1
2715	гораздо сложнее	1	1
2716	и наказание	2	1
2717	хоть и	3	1
2718	и было	1	1
2719	на тех	1	1
2720	не изображает	1	1
2721	нему и	2	1
2722	о человеке	2	1
2723	и упорно	1	1
2724	довлеет себе	1	1
2725	еще большую	1	1
2726	с сообщением	1	1
2727	переход к	1	1
2728	же им	1	1
2729	роль этой	1	1
2730	в полном	2	1
2731	из своих	1	1
2732	быть весьма	1	1
2733	о герое	5	1
2734	пытается преодолеть	1	1
2735	быть лишь	1	1
2736	слова не	1	1
2737	не развивается	1	1
2738	отказывается от	1	1
2739	героя у	1	1
2740	воспроизведения в	1	1
2741	х годов	2	1
2742	не выражается	1	1
2743	автора от	1	1
2744	а о	4	1
2745	особого типа	2	1
2746	найти только	1	1
2747	как таковая	1	1
2748	становления и	1	1
2749	преломления в	1	1
2750	великом инквизиторе	1	1
2751	романов достоевского	12	1
2752	сознания но	3	1
2753	когда все	1	1
2754	их художественного	1	1
2755	вошли в	1	1
2756	достоевского не	18	1
2757	перестают быть	1	1
2758	ведь только	2	1
2759	мира а	1	1
2760	она особенно	1	1
2761	бальзака и	2	1
2762	может открыть	1	1
2763	вы кажется	1	1
2764	и сформулировать	1	1
2765	мыслей по	1	1
2766	структурой и	1	1
2767	и понимания	3	1
2768	три встречи	2	1
2769	достоевский так	1	1
2770	в новом	1	1
2771	здесь самая	1	1
2772	мире по	1	1
2773	и оно	2	1
2774	целого и	1	1
2775	присутствует в	1	1
2776	он прежде	1	1
2777	как хотите	1	1
2778	как слово	4	1
2779	он строит	2	1
2780	новое отношение	1	1
2781	в стиле	1	1
2782	и просвещения	1	1
2783	своем предмете	1	1
2784	соответствующие им	1	1
2785	целое в	1	1
2786	выйти за	3	1
2787	он это	1	1
2788	каждая из	1	1
2789	он ни	2	1
2790	хотя конечно	1	1
2791	раскольникова и	4	1
2792	образец и	1	1
2793	не могу	1	1
2794	может в	1	1
2795	он принимает	1	1
2796	церкви и	1	1
2797	как уже	1	1
2798	а от	1	1
2799	могут дать	1	1
2800	выше именно	1	1
2801	или простой	1	1
2802	в основной	1	1
2803	бытия в	3	1
2804	андрей болконский	1	1
2805	своей индивидуальности	1	1
2806	не существовало	1	1
2807	русский и	1	1
2808	с лизой	1	1
2809	этих работ	1	1
2810	к области	1	1
2811	что образ	2	1
2812	только у	4	1
2813	этого образа	1	1
2814	и противопоставить	1	1
2815	стало быть	2	1
2816	в большинстве	3	1
2817	почти никогда	2	1
2818	чем является	2	1
2819	ведь тут	2	1
2820	его жизнью	1	1
2821	как из	1	1
2822	но эту	1	1
2823	бескорыстной и	1	1
2824	по всей	1	1
2825	этот роман	1	1
2826	собою то	1	1
2827	которой можно	2	1
2828	самой своей	1	1
2829	это такой	1	1
2830	наконец на	2	1
2831	и благодаря	2	1
2832	и нами	1	1
2833	он знает	3	1
2834	благодаря этому	2	1
2835	него были	1	1
2836	считает что	1	1
2837	мир это	1	1
2838	речь и	1	1
2839	связи между	1	1
2840	сказать ни	1	1
2841	голосами и	1	1
2842	вот истинный	2	1
2843	сердце и	1	1
2844	были совершенно	1	1
2845	за их	1	1
2846	а жизнь	1	1
2847	в создании	1	1
2848	что писатель	1	1
2849	таковой и	1	1
2850	ни был	2	1
2851	только одну	1	1
2852	сам а	1	1
2853	таким же	4	1
2854	формулированного нами	1	1
2855	дело обстоит	1	1
2856	настоятельно требует	1	1
2857	со словом	1	1
2858	вся их	1	1
2859	художественное значение	3	1
2860	а эти	1	1
2861	по нашему	5	1
2862	они отвечают	1	1
