N	2gram	Vinokur_Ku	Problema
2491	сознания а	1	1
2492	отнестись к	2	1
2493	котором говорилось	1	1
2494	именно отношение	1	1
2495	в живой	1	1
2496	приходит и	1	1
2497	данный момент	3	1
2498	науке а	1	1
2499	не ошибаюсь	1	1
2500	например религиозные	1	1
2501	которое конечно	1	1
2502	все то	1	1
2503	но до	1	1
2504	в быту	1	1
2505	не более	1	1
2506	так называемые	5	1
2507	явления в	1	1
2508	является его	1	1
2509	процесса в	1	1
2510	такой смысл	1	1
2511	они получают	1	1
2512	если б	2	1
2513	свой предмет	2	1
2514	язык вообще	1	1
2515	значении но	1	1
2516	земле в	1	1
2517	в форме	3	1
2518	смешно и	1	1
2519	самого смысла	1	1
2520	большое значение	2	1
2521	в современной	3	1
2522	особого внимания	1	1
2523	теряет свое	1	1
2524	а г	1	1
2525	свое специфическое	1	1
2526	единицы и	1	1
2527	как эта	1	1
2528	образом то	1	1
2529	чтобы покончить	1	1
2530	году в	1	1
2531	речь может	1	1
2532	мысль в	1	1
2533	эта черта	1	1
2534	форм в	2	1
2535	почти всех	1	1
2536	смысловой структуре	1	1
2537	том основании	1	1
2538	например или	1	1
2539	с течением	2	1
2540	чаще всего	2	1
2541	речи вообще	2	1
2542	есть все	1	1
2543	к живому	1	1
2544	как система	1	1
2545	очень редко	1	1
2546	в данный	2	1
2547	что наша	2	1
2548	одновременно является	1	1
2549	в лингвистике	3	1
2550	его обозначить	1	1
2551	смысле или	1	1
2552	эти различения	1	1
2553	важно здесь	1	1
2554	данного рода	2	1
2555	наше время	3	1
2556	в разговоре	1	1
2557	превращаются в	1	1
2558	науки на	1	1
2559	речи может	1	1
2560	область в	1	1
2561	правильно в	1	1
2562	значений в	1	1
2563	достоевского в	1	1
2564	форм которые	1	1
2565	его мнению	1	1
2566	только те	1	1
2567	достоевского и	2	1
2568	речи но	2	1
2569	такова же	1	1
2570	поскольку мы	1	1
2571	что сказать	1	1
2572	факта что	1	1
2573	такое построение	1	1
2574	этот чрезвычайно	1	1
2575	в литературной	1	1
2576	не идет	1	1
2577	этом в	2	1
2578	есть чистейшая	1	1
2579	же образом	2	1
2580	особенности этого	1	1
2581	бы говорить	2	1
2582	и наглядно	2	1
2583	одном и	1	1
2584	о типичных	1	1
2585	не исчерпывается	1	1
2586	не говорили	1	1
2587	в чувстве	1	1
2588	с внешней	1	1
2589	их как	2	1
2590	значение все	1	1
2591	связывается с	1	1
2592	структуры мы	1	1
2593	даны как	1	1
2594	она становится	1	1
2595	как идея	1	1
2596	культуры то	1	1
2597	в прошлое	1	1
2598	как не	4	1
2599	них можно	1	1
2600	пойти дальше	1	1
2601	без конца	1	1
2602	и любовное	1	1
2603	в моем	1	1
2604	показать что	2	1
2605	общества мы	1	1
2606	не люблю	1	1
2607	собственные имена	1	1
2608	одно слово	1	1
2609	этих слов	1	1
2610	оказываются не	1	1
2611	это выражение	1	1
2612	оно заключается	1	1
2613	существует между	1	1
2614	же остается	2	1
2615	и подлинное	1	1
2616	речь в	7	1
2617	не видно	1	1
2618	который я	1	1
2619	язык это	4	1
2620	хотел бы	1	1
2621	себе чтобы	1	1
2622	русских писателей	1	1
2623	дальше и	1	1
2624	зависящие от	1	1
2625	своей жизни	1	1
2626	раз то	1	1
2627	из области	4	1
2628	в любой	1	1
2629	и связи	1	1
2630	свое время	4	1
2631	автора но	1	1
2632	если посмотреть	1	1
2633	в стихе	1	1
2634	всякого затруднения	1	1
2635	не сомневается	1	1
2636	д не	2	1
2637	особенность этого	1	1
2638	это как	2	1
2639	как целое	1	1
2640	вернемся к	1	1
2641	тех же	2	1
2642	в историю	1	1
2643	в пример	1	1
2644	следя за	1	1
2645	как одно	1	1
2646	к свету	2	1
2647	идет о	3	1
2648	можно установить	1	1
2649	но здесь	2	1
2650	связана с	1	1
2651	не знаю	2	1
2652	не хочу	2	1
2653	для деятельности	1	1
2654	если можно	1	1
2655	не мышление	1	1
2656	бы здесь	1	1
2657	существа с	1	1
2658	самое существенное	1	1
2659	например понятие	1	1
2660	не понятие	1	1
2661	не любят	1	1
2662	мы без	1	1
2663	притом не	1	1
2664	трудно себе	1	1
2665	в истинности	1	1
2666	первом и	1	1
2667	этот переход	1	1
2668	или еще	1	1
2669	ряд весьма	1	1
2670	из сферы	1	1
2671	слов и	2	1
2672	впрочем и	1	1
2673	народ в	1	1
2674	нас особенно	1	1
2675	смысл в	2	1
2676	же время	4	1
2677	она все	1	1
2678	можно здесь	1	1
2679	из одной	1	1
2680	чем с	1	1
2681	нэпом и	1	1
2682	и данного	1	1
2683	тем даже	1	1
2684	язык ни	1	1
2685	к науке	1	1
2686	к следующему	1	1
2687	когда и	2	1
2688	своем месте	1	1
2689	всякий раз	1	1
2690	наконец что	1	1
2691	распространение в	1	1
2692	данного языка	1	1
2693	говоря об	2	1
2694	бы язык	2	1
2695	силу того	2	1
2696	для достижения	1	1
2697	этих терминов	1	1
2698	случае как	1	1
2699	действительно в	2	1
2700	несут на	3	1
2701	которое лишено	1	1
2702	уже при	1	1
2703	точку зрения	2	1
2704	невозможна без	1	1
2705	лет после	1	1
2706	чуть ли	3	1
2707	из этой	1	1
2708	выше о	1	1
2709	не знают	2	1
2710	закономерный и	1	1
2711	поэтому что	2	1
2712	одно важное	1	1
2713	идет у	2	1
2714	когда речь	1	1
2715	аналогии с	3	1
2716	различие между	2	1
2717	и было	3	1
2718	даже для	2	1
2719	во-первых и	1	1
2720	это особенно	2	1
2721	в х	1	1
2722	целого которое	1	1
2723	ее из	1	1
2724	языке но	1	1
2725	этого определения	1	1
2726	словосочетание как	1	1
2727	несомненно не	2	1
2728	не отражается	1	1
2729	две основные	1	1
2730	прямо в	1	1
2731	день и	1	1
2732	кто его	1	1
2733	даже целые	1	1
2734	выше не	1	1
2735	из своих	1	1
2736	и качественно	1	1
2737	понятие для	2	1
2738	слова не	2	1
2739	он предупреждает	1	1
2740	что например	1	1
2741	с нэпом	1	1
2742	не замечаем	1	1
2743	к изменению	1	1
2744	но каков	1	1
2745	когда оно	2	1
2746	как таковая	1	1
2747	речи это	1	1
2748	статье посвященной	1	1
2749	все вместе	1	1
2750	нужно только	1	1
2751	этом что	1	1
2752	не везде	1	1
2753	слово само	1	1
2754	здесь даже	1	1
2755	на тему	1	1
2756	достоевского не	1	1
2757	же будет	1	1
2758	понимание языка	1	1
2759	слова на	2	1
2760	более отчетливо	1	1
2761	к жизни	2	1
2762	не подлежит	1	1
2763	приходим к	2	1
2764	этой цели	2	1
2765	так часто	1	1
2766	то из	1	1
2767	и понимания	1	1
2768	с явным	1	1
2769	есть достояние	1	1
2770	в новом	1	1
2771	звук как	1	1
2772	эти стихи	1	1
2773	отношении и	1	1
2774	присутствует в	1	1
2775	вовсе уже	2	1
2776	мы к	1	1
2777	войны и	1	1
2778	разумеется что	2	1
2779	основании что	1	1
2780	как хотите	1	1
2781	над миром	1	1
2782	в стиле	1	1
2783	разрешения в	1	1
2784	целое в	1	1
2785	принцип и	1	1
2786	в слово	1	1
2787	наука о	3	1
2788	его тем	1	1
2789	же к	1	1
2790	их развития	1	1
2791	избавиться от	1	1
2792	жизни для	1	1
2793	слово это	11	1
2794	не выдерживает	1	1
2795	может возникнуть	1	1
2796	в руки	1	1
2797	октябрьской революции	2	1
2798	ли и	1	1
2799	всегда останется	1	1
2800	и критики	1	1
2801	к старой	1	1
2802	что нужно	2	1
2803	субъекта и	1	1
2804	обстоит дело	1	1
2805	способ постижения	1	1
2806	она здесь	1	1
2807	это для	1	1
2808	вопрос как	1	1
2809	отдельного слова	1	1
2810	роде все	1	1
2811	к тем	1	1
2812	совершенно невозможно	1	1
2813	существу же	1	1
2814	такое этот	1	1
2815	только у	1	1
2816	и действительное	1	1
2817	людям не	1	1
2818	не известно	1	1
2819	явлений в	2	1
2820	это также	1	1
2821	событие и	2	1
2822	и фактически	1	1
2823	чтобы указать	1	1
2824	право поставить	1	1
2825	это-то как	1	1
2826	вернее просто	1	1
2827	в большинстве	3	1
2828	всегда на	1	1
2829	основания в	1	1
2830	которых они	1	1
2831	что поскольку	1	1
2832	проще всего	2	1
2833	внутренних возможностей	1	1
2834	и общеизвестных	1	1
2835	в положительном	1	1
2836	во французской	1	1
2837	этих областях	1	1
2838	речь и	1	1
2839	связи между	1	1
2840	впрочем если	1	1
2841	тем чтобы	1	1
2842	язык в	7	1
2843	смысле а	1	1
2844	в эти	1	1
2845	узком и	1	1
2846	ниже но	2	1
2847	действительно только	1	1
2848	не грамматические	1	1
2849	не это	1	1
2850	таким же	1	1
2851	устной речи	2	1
2852	именно это	2	1
2853	дело обстоит	1	1
2854	со словом	3	1
2855	на ту	3	1
2856	словами в	1	1
2857	являются наиболее	1	1
