N	2gram	Vygotskiy_	Istorich
2472	и ту	1	1
2473	этот тип	3	1
2474	иметь случай	2	1
2475	к такому	1	1
2476	материал на	1	1
2477	мы ожидаем	1	1
2478	этой проблемы	2	1
2479	по форме	2	1
2480	друга в	1	1
2481	сравнению со	2	1
2482	она с	1	1
2483	переносит его	1	1
2484	первый этап	1	1
2485	происходит этот	1	1
2486	переходный характер	1	1
2487	для себя	2	1
2488	которая по	1	1
2489	себе вопрос	1	1
2490	другого рода	2	1
2491	следующий случай	1	1
2492	существу к	1	1
2493	связь может	2	1
2494	подлежит никакому	2	1
2495	друга так	1	1
2496	задолго до	2	1
2497	все свое	1	1
2498	утверждает что	1	1
2499	может получить	1	1
2500	он изучал	1	1
2501	сами они	1	1
2502	в единый	1	1
2503	и редко	1	1
2504	две функции	1	1
2505	это есть	1	1
2506	к области	2	1
2507	знания в	1	1
2508	этом как	1	1
2509	только они	1	1
2510	связанная с	1	1
2511	объединяет в	1	1
2512	переходом к	1	1
2513	отдельные элементы	2	1
2514	орудием в	1	1
2515	отца на	1	1
2516	наряду со	1	1
2517	двое людей	1	1
2518	заключается в	22	1
2519	глубокие корни	1	1
2520	на процесс	2	1
2521	в различные	1	1
2522	основе и	3	1
2523	затем следует	1	1
2524	с целым	3	1
2525	них нельзя	1	1
2526	чрезвычайно важное	1	1
2527	те формы	2	1
2528	самая постановка	1	1
2529	может стать	2	1
2530	случайно с	1	1
2531	которого является	1	1
2532	является одновременно	1	1
2533	дело идет	1	1
2534	и отдельных	2	1
2535	правда не	1	1
2536	функции в	2	1
2537	переход ко	1	1
2538	камень и	1	1
2539	для коровы	1	1
2540	детей это	1	1
2541	и переносит	1	1
2542	которая не	5	1
2543	название и	1	1
2544	имеющего в	1	1
2545	и переход	1	1
2546	свое время	2	1
2547	развития по	1	1
2548	слова для	1	1
2549	и определить	1	1
2550	гипотеза не	1	1
2551	свое внимание	1	1
2552	наконец и	1	1
2553	им из	1	1
2554	орудия в	1	1
2555	всех форм	2	1
2556	не является	13	1
2557	столько с	1	1
2558	это понятие	2	1
2559	признаков он	1	1
2560	план на	1	1
2561	принципиальная разница	1	1
2562	из элементов	1	1
2563	который не	3	1
2564	его содержания	1	1
2565	типичным представителем	1	1
2566	отношение как	1	1
2567	бы возразить	1	1
2568	стадии развития	4	1
2569	в родстве	1	1
2570	привели его	1	1
2571	это когда	1	1
2572	не дана	1	1
2573	с внутренней	2	1
2574	в непосредственном	1	1
2575	всякого кто	1	1
2576	ими в	1	1
2577	может лежать	2	1
2578	и птицы	1	1
2579	сейчас мы	1	1
2580	социальной функции	2	1
2581	свойств и	1	1
2582	которые должны	2	1
2583	здесь о	1	1
2584	что многие	1	1
2585	этот переход	1	1
2586	лежащего в	1	1
2587	в известном	6	1
2588	смысла или	1	1
2589	обнаруживается в	1	1
2590	весь процесс	6	1
2591	тому или	4	1
2592	существ с	1	1
2593	образом у	1	1
2594	цели и	2	1
2595	недостаточны для	1	1
2596	стороны перед	2	1
2597	при своем	1	1
2598	представителем которой	1	1
2599	целом мы	4	1
2600	фигуру которая	1	1
2601	образом не	2	1
2602	установлением этого	1	1
2603	сохраняет свою	1	1
2604	известной степени	1	1
2605	стадий в	1	1
2606	а путем	1	1
2607	еще никогда	1	1
2608	общей чертой	1	1
2609	ним в	1	1
2610	той ситуации	1	1
2611	все уже	1	1
2612	ко всей	1	1
2613	то для	1	1
2614	оно носит	1	1
2615	из истории	1	1
2616	ею и	1	1
2617	виде и	2	1
2618	с нею	2	1
2619	должны изучить	1	1
2620	мы часто	1	1
2621	которому приводят	1	1
2622	того с	1	1
2623	который по	2	1
2624	слово и	1	1
2625	не того	1	1
2626	этого сложного	1	1
2627	его место	1	1
2628	при каких	2	1
2629	одну группу	1	1
2630	ситуации в	2	1
2631	где бы	1	1
2632	однако такое	1	1
2633	отказываемся от	1	1
2634	определить его	1	1
2635	значении в	1	1
2636	дает в	2	1
2637	но которые	1	1
2638	для дальнейшего	2	1
2639	дальнейшего развития	2	1
2640	оторванное от	1	1
2641	к правильному	3	1
2642	заключенных в	1	1
2643	его можно	1	1
2644	корни его	1	1
2645	есть объяснение	2	1
2646	понимать то	1	1
2647	они вместе	1	1
2648	им как	1	1
2649	делает или	1	1
2650	одних и	1	1
2651	ли или	1	1
2652	не указывает	1	1
2653	рода к	1	1
2654	распространенности и	1	1
2655	фигур в	1	1
2656	из представления	2	1
2657	что вместо	2	1
2658	все элементы	1	1
2659	сверху вниз	1	1
2660	стороны мы	1	1
2661	в первый	2	1
2662	встречающимися в	1	1
2663	состоящий в	1	1
2664	действия поэтому	1	1
2665	значения так	1	1
2666	переход к	1	1
2667	этом отношении	9	1
2668	уже содержит	1	1
2669	день и	1	1
2670	функцию в	1	1
2671	историческое рассмотрение	1	1
2672	исследования мы	1	1
2673	узнаем что	1	1
2674	указание на	1	1
2675	что каждый	2	1
2676	чем он	1	1
2677	понятие для	1	1
2678	этого пути	1	1
2679	эта функция	2	1
2680	не развивается	1	1
2681	любопытно что	1	1
2682	и непосредственно	1	1
2683	во-первых потому	1	1
2684	и иными	1	1
2685	ее из	1	1
2686	случаях значение	1	1
2687	когда оно	2	1
2688	его объеме	1	1
2689	согласно с	1	1
2690	этим с	1	1
2691	и отношение	2	1
2692	виду не	1	1
2693	и которая	3	1
2694	необходимо отличать	1	1
2695	не больше	2	1
2696	следует отметить	1	1
2697	глубоко в	1	1
2698	и предметы	1	1
2699	возраста в	2	1
2700	зашел в	1	1
2701	животных эти	1	1
2702	быть определены	1	1
2703	характер его	1	1
2704	к неправильным	1	1
2705	словом и	3	1
2706	что перед	4	1
2707	становится принципиально	1	1
2708	эти наблюдения	1	1
2709	не подлежит	2	1
2710	цель и	2	1
2711	в отрицательном	2	1
2712	виде в	4	1
2713	своем исследовании	1	1
2714	пьет из	1	1
2715	пользу положения	1	1
2716	же представляет	1	1
2717	последнее время	6	1
2718	чаще в	1	1
2719	полагать что	1	1
2720	с предшествующим	2	1
2721	много разнообразных	1	1
2722	для которого	1	1
2723	которая носит	1	1
2724	своего круга	1	1
2725	к любому	1	1
2726	сталкивается с	1	1
2727	детей у	1	1
2728	на двух	1	1
2729	к ложному	1	1
2730	говорили выше	4	1
2731	достигший этого	1	1
2732	который оно	1	1
2733	за этой	2	1
2734	человека к	1	1
2735	и первые	1	1
2736	достаточно для	1	1
2737	с областью	1	1
2738	для целого	1	1
2739	том случае	2	1
2740	и снова	4	1
2741	развитой форме	1	1
2742	только к	2	1
2743	указывали на	1	1
2744	напомнить что	1	1
2745	на какой	1	1
2746	пределами своего	1	1
2747	переходе от	1	1
2748	известного момента	1	1
2749	страх и	1	1
2750	их развития	2	1
2751	может возникнуть	2	1
2752	ребенку и	1	1
2753	это при	1	1
2754	назвать его	1	1
2755	очень близко	1	1
2756	как фактор	1	1
2757	развитом виде	1	1
2758	но столь	1	1
2759	в ход	5	1
2760	установить только	1	1
2761	общение между	1	1
2762	мы его	2	1
2763	лежащую в	1	1
2764	исследования в	2	1
2765	и образуют	1	1
2766	и детей	1	1
2767	другим и	1	1
2768	бы понять	1	1
2769	все имеющиеся	1	1
2770	говоря о	2	1
2771	имеет свое	4	1
2772	и ночи	1	1
2773	от предметов	1	1
2774	лежат в	1	1
2775	всеми признаками	2	1
2776	а этот	1	1
2777	рода не	1	1
2778	новое что	1	1
2779	наиболее развитой	1	1
2780	все та	1	1
2781	скажем что	1	1
2782	мотивов и	1	1
2783	цели но	1	1
2784	функций которые	1	1
2785	уступает свое	1	1
2786	и принимает	1	1
2787	допустить что	1	1
2788	палкой и	1	1
2789	которой можно	2	1
2790	орудий и	2	1
2791	все данные	1	1
2792	как для	1	1
2793	и много	1	1
2794	обычно только	1	1
2795	к ребенку	1	1
2796	речь и	4	1
2797	в высшей	11	1
2798	так называемой	1	1
2799	которое в	1	1
2800	или слова	3	1
2801	в чисто	2	1
2802	можем ограничиться	1	1
2803	как наиболее	1	1
2804	является необходимой	1	1
2805	человеком без	1	1
2806	функцию этих	2	1
2807	и женщина	1	1
2808	соединяется с	1	1
2809	имеющиеся в	1	1
2810	тех или	1	1
2811	нуждается в	1	1
2812	переход в	1	1
2813	смысле мы	3	1
2814	от явлений	1	1
2815	что одной	1	1
2816	и постепенно	1	1
2817	вторая группа	1	1
2818	дело обстоит	1	1
2819	и совершенно	2	1
2820	трудным чем	1	1
2821	снизу вверх	2	1
2822	часто приходится	1	1
2823	же название	1	1
2824	автора и	1	1
2825	здесь этот	1	1
