N	2gram	Losev_Vesc	Dialekti
2479	гораздо большее	1	1
2480	от ее	6	1
2481	и растленного	1	1
2482	мы скажем	1	1
2483	смысла ни	1	1
2484	зачем же	2	1
2485	все есть	1	1
2486	человек сам	1	1
2487	этих моментов	1	1
2488	самой обыкновенной	1	1
2489	и весь	1	1
2490	диалектически это	3	1
2491	ярче всего	1	1
2492	раньше мы	4	1
2493	не состоит	1	1
2494	и вместо	1	1
2495	ней а	1	1
2496	имеем а	1	1
2497	него как	1	1
2498	то очевидно	2	1
2499	этого сказать	1	1
2500	зрения которая	1	1
2501	чистое смысловое	1	1
2502	не выходит	1	1
2503	и уничтожается	1	1
2504	в научной	2	1
2505	тут сама	1	1
2506	вы этим	1	1
2507	как две	1	1
2508	так можно	1	1
2509	в принципе	1	1
2510	а наоборот	1	1
2511	есть живое	2	1
2512	необходимо должно	1	1
2513	еще раньше	1	1
2514	к человеку	1	1
2515	разных времен	1	1
2516	вопрос не	1	1
2517	тут полное	2	1
2518	на язык	3	1
2519	всех языках	1	1
2520	и повседневной	1	1
2521	но тот	1	1
2522	теперь же	2	1
2523	искусство в	1	1
2524	материя и	2	1
2525	отличная от	1	1
2526	его моменты	1	1
2527	к себе	4	1
2528	предохранения человека	1	1
2529	я занимаюсь	2	1
2530	мало и	1	1
2531	при переходе	3	1
2532	совершенно право	1	1
2533	существе и	1	1
2534	сравнить с	1	1
2535	именем то	1	1
2536	и мертвые	1	1
2537	я беру	1	1
2538	действует и	1	1
2539	все новые	1	1
2540	совершенно самостоятельна	1	1
2541	него самого	1	1
2542	от отвлеченного	1	1
2543	есть реальная	2	1
2544	на этих	1	1
2545	простой факт	2	1
2546	образ в	2	1
2547	о таковой	1	1
2548	просто нечто	1	1
2549	– закон	1	1
2550	он все	1	1
2551	вам и	1	1
2552	ничего что	1	1
2553	имя –	13	1
2554	от вещи	6	1
2555	неподвижна и	1	1
2556	не кажется	1	1
2557	есть что-нибудь	1	1
2558	– независимо	1	1
2559	но во-первых	1	1
2560	материю и	3	1
2561	одна вещь	1	1
2562	и последующие	1	1
2563	этом понятии	1	1
2564	они в	1	1
2565	это слово	1	1
2566	не вещественным	1	1
2567	нигде не	1	1
2568	есть очевидно	1	1
2569	и диалектики	1	1
2570	лежит и	1	1
2571	как принципом	1	1
2572	и бытие	1	1
2573	этого человека	2	1
2574	сразу без	1	1
2575	только мне	1	1
2576	что между	2	1
2577	метафизиком чтобы	1	1
2578	символ не	2	1
2579	видит в	1	1
2580	к живой	1	1
2581	тоже есть	5	1
2582	но самая	1	1
2583	зеленого цвета	1	1
2584	является и	3	1
2585	что вещи	3	1
2586	ли и	1	1
2587	разве можно	1	1
2588	до той	1	1
2589	стоя на	1	1
2590	цельном и	1	1
2591	ибо она	1	1
2592	а за	1	1
2593	что или	1	1
2594	общего ни	1	1
2595	наконец в-третьих	1	1
2596	установки и	2	1
2597	этим и	1	1
2598	они носят	1	1
2599	диалектическая категория	1	1
2600	внутри самого	1	1
2601	третье что	2	1
2602	смысла но	2	1
2603	не искать	1	1
2604	потому в	1	1
2605	и реально	1	1
2606	iv сущность	1	1
2607	всем миром	1	1
2608	другое не	1	1
2609	реальной но	2	1
2610	идеализм и	1	1
2611	это даже	1	1
2612	дано в	1	1
2613	порождает и	1	1
2614	вещи можно	1	1
2615	предел всех	1	1
2616	сказать чтобы	1	1
2617	следовательно что	1	1
2618	смысле и	4	1
2619	ее существе	1	1
2620	– та	1	1
2621	слово тут	1	1
2622	берется тут	1	1
2623	к вещи	5	1
2624	когда говорят	1	1
2625	же оно	3	1
2626	лишь на	1	1
2627	без него	1	1
2628	чего оно	1	1
2629	обстоятельство что	1	1
2630	какая это	3	1
2631	не вытекает	1	1
2632	говорим тут	1	1
2633	называю эту	1	1
2634	самое и	1	1
2635	в явления	1	1
2636	– разные	1	1
2637	от одной	1	1
2638	вещей с	1	1
2639	же точно	2	1
2640	не соответствующую	1	1
2641	смысловой и	1	1
2642	как просто	1	1
2643	кантовского субъективизма	1	1
2644	какая разница	1	1
2645	в явление	8	1
2646	или иные	1	1
2647	расходятся между	1	1
2648	я понял	1	1
2649	но сущность	1	1
2650	вообще есть	2	1
2651	вполне определенных	1	1
2652	отличии от	2	1
2653	другое учение	1	1
2654	предмета это	1	1
2655	себе по	1	1
2656	сущности а	2	1
2657	на какие	1	1
2658	всякий несумасшедший	1	1
2659	сил на	1	1
2660	самого явления	1	1
2661	внутреннем и	1	1
2662	мы употребляем	1	1
2663	его значение	1	1
2664	никакой действительности	1	1
2665	ничего то	1	1
2666	собою и	5	1
2667	но жизнь	1	1
2668	отождествление с	2	1
2669	вы в	1	1
2670	или вещь	2	1
2671	обе они	2	1
2672	но откуда	1	1
2673	атмосферных явлений	1	1
2674	на другом	1	1
2675	система или	1	1
2676	истории религии	1	1
2677	не иначе	1	1
2678	этой вещи	4	1
2679	и повелительно	2	1
2680	д теперь	1	1
2681	чтобы его	1	1
2682	мне но	1	1
2683	замечаем что	3	1
2684	необходимо не	2	1
2685	сущность но	4	1
2686	нас есть	1	1
2687	чтобы мы	1	1
2688	оформления и	1	1
2689	что хотя	1	1
2690	является сам	1	1
2691	категория и	3	1
2692	стоит ли	1	1
2693	этот самый	1	1
2694	ни при	1	1
2695	под именем	2	1
2696	сущности нет	1	1
2697	и руки	1	1
2698	реальная действительность	2	1
2699	что никакое	2	1
2700	и самая	1	1
2701	могли бы	1	1
2702	я его	1	1
2703	но можно	3	1
2704	вещи тоже	3	1
2705	религии он	1	1
2706	естествознания и	1	1
2707	и святаго	1	1
2708	выражение в	3	1
2709	продолжает быть	1	1
2710	от неодушевленных	1	1
2711	сущность ни	1	1
2712	такое в	1	1
2713	и цель	1	1
2714	угодно и	2	1
2715	должно иметь	1	1
2716	и глубине	1	1
2717	этой сущности	1	1
2718	не переходит	2	1
2719	есть признак	1	1
2720	одной вещи	2	1
2721	в абстракции	1	1
2722	я понимаю	5	1
2723	не самые	1	1
2724	различаются между	2	1
2725	действие в	1	1
2726	ее субстанции	1	1
2727	пытается быть	1	1
2728	ли не	1	1
2729	но между	2	1
2730	сущность без	1	1
2731	от неживого	1	1
2732	кто-то другой	1	1
2733	может появиться	1	1
2734	изнутри наружу	1	1
2735	этой совершенно	1	1
2736	предполагает что	11	1
2737	христианское учение	1	1
2738	в философии	8	1
2739	и меняется	1	1
2740	в наше	1	1
2741	для ее	2	1
2742	то огромное	1	1
2743	и идеально	1	1
2744	сам есть	2	1
2745	д таким	1	1
2746	еще только	1	1
2747	от каких	1	1
2748	совершенно различными	1	1
2749	определенным образом	6	1
2750	имеет смысл	5	1
2751	ту же	2	1
2752	сознательное и	1	1
2753	необходимая диалектическая	1	1
2754	ограничиться только	1	1
2755	котором я	1	1
2756	нечто внешнее	1	1
2757	не верить	1	1
2758	взглянуть на	1	1
2759	еще яснее	1	1
2760	и весьма	1	1
2761	– никак	1	1
2762	не решается	1	1
2763	ее чистого	1	1
2764	не смерть	1	1
2765	решить вопрос	1	1
2766	было только	1	1
2767	кажется что	1	1
2768	текучих вещей	1	1
2769	который есть	2	1
2770	выражение которое	1	1
2771	словами логическая	1	1
2772	находим у	1	1
2773	себя что	1	1
2774	однако эта	1	1
2775	ее явление	1	1
2776	от которых	1	1
2777	явлению приходится	1	1
2778	существенное для	1	1
2779	формулы в	1	1
2780	только выражение	1	1
2781	их бытие	1	1
2782	и невежество	1	1
2783	вы –	1	1
2784	и формах	1	1
2785	если все	1	1
2786	самого самосознания	1	1
2787	и говорили	1	1
2788	нас –	1	1
2789	словом все	1	1
2790	приходится брать	1	1
2791	выражается в	1	1
2792	человека по	2	1
2793	того же	5	1
2794	только логическое	1	1
2795	чтобы их	1	1
2796	несущественным и	1	1
2797	может считаться	3	1
2798	вещи какое-то	1	1
2799	в ничто	1	1
2800	в нее	1	1
2801	для самой	1	1
2802	сами из	1	1
2803	она познаваема	2	1
2804	в цепях	1	1
2805	и отличаются	1	1
2806	по вопросу	1	1
2807	в новое	1	1
2808	литературы и	1	1
2809	находить в	1	1
2810	в самой	3	1
2811	вопрос можно	1	1
2812	субъекта т	2	1
2813	это действительно	1	1
2814	от вас	1	1
2815	меняется и	2	1
2816	таит в	1	1
2817	значит быть	1	1
2818	– порождение	2	1
2819	а вы	2	1
2820	которое есть	2	1
2821	важно только	1	1
2822	позитивизм и	1	1
2823	без идеи	1	1
2824	ведь как	1	1
2825	наша фантазия	1	1
2826	не вещи	2	1
2827	в бытие	1	1
2828	ни то	1	1
2829	лик и	1	1
2830	все бытие	2	1
2831	и интересует	1	1
2832	а чисто	2	1
2833	некая вещь	2	1
2834	всякого становления	1	1
2835	анализа ибо	1	1
2836	есть предмет	2	1
2837	так значит	1	1
2838	реальными вещами	1	1
2839	что никакого	1	1
2840	есть несомненно	4	1
2841	вот я	1	1
2842	и светлое	1	1
2843	всего некое	1	1
2844	– просто	1	1
2845	жизнь как	1	1
2846	бы прямо	1	1
2847	это потому	1	1
2848	утвержденность и	1	1
2849	образ но	1	1
2850	некоторых новых	1	1
2851	него реально	1	1
2852	образы и	1	1
2853	и глубокое	1	1
2854	больше ни	1	1
2855	притом как	1	1
2856	наши термины	1	1
2857	это приводит	1	1
2858	их к	1	1
2859	все вообще	1	1
2860	качестве одного	1	1
2861	бы нечего	1	1
2862	сам в	1	1
2863	с вами	1	1
2864	данные вещи	1	1
2865	собою это	1	1
2866	совершенно наивно	1	1
2867	звуки –	1	1
2868	имя и	12	1
2869	это ни	1	1
2870	все одинаково	1	1
2871	тогда чего	1	1
2872	я также	1	1
2873	вещи все	1	1
2874	внешнего а	1	1
2875	это третье	1	1
2876	только материя	1	1
2877	и реальными	1	1
2878	первой степени	1	1
2879	бы оно	1	1
2880	самостоятельные и	1	1
2881	если они	2	1
2882	все своеобразие	1	1
2883	есть условие	4	1
2884	что сейчас	1	1
2885	под метафизикой	1	1
2886	те кто	3	1
2887	от живой	1	1
2888	о божественных	1	1
2889	себе без	2	1
2890	диалектических моментов	1	1
2891	один путь	1	1
2892	ибо сама	1	1
2893	святаго духа	1	1
2894	эти качества	2	1
2895	это совершенно	4	1
2896	структуру т	1	1
2897	речи о	1	1
2898	как отвлеченный	1	1
2899	рассматривается и	1	1
2900	есть система	2	1
2901	можно с	3	1
2902	чем и	1	1
2903	бытие тут	1	1
2904	меня не	2	1
2905	всякого отдельного	1	1
2906	смысловом содержании	1	1
2907	имеет свою	1	1
2908	и это-то	2	1
2909	ту самую	1	1
2910	получится если	1	1
2911	наши субъективные	1	1
2912	смысл но	2	1
2913	как субстанцию	1	1
2914	и определенное	1	1
2915	ибо это	2	1
2916	и вопреки	1	1
2917	со всяким	1	1
2918	нее не	1	1
2919	производить различения	1	1
2920	мы видели	3	1
2921	своей полной	2	1
2922	имя но	1	1
2923	быть просто	4	1
2924	тут уже	1	1
2925	чего-нибудь другого	1	1
2926	которые только	1	1
2927	этот третий	1	1
2928	и попробуем	1	1
2929	нет а	1	1
2930	слова это	1	1
2931	к такому	2	1
2932	другой –	2	1
2933	существования это	1	1
2934	дальнейшем но	1	1
2935	однако и	1	1
2936	немыслима без	1	1
2937	до каких	1	1
2938	явления т	1	1
2939	никак нельзя	2	1
2940	субъективизма и	3	1
2941	чисто логический	1	1
2942	самое бытие	1	1
2943	как ту	1	1
2944	от несущественного	1	1
2945	канта и	1	1
2946	резко отличается	1	1
2947	то обстоятельство	1	1
2948	не верят	1	1
2949	вещи как	12	1
2950	к другим	1	1
2951	и чем-то	1	1
2952	спросим а	1	1
2953	всякая религия	1	1
2954	один факт	1	1
2955	не хочу	1	1
2956	более отвлеченное	1	1
2957	брать на	1	1
2958	реальной форме	1	1
2959	только те	2	1
2960	весь комплекс	1	1
2961	на точке	1	1
2962	новой философии	1	1
2963	вещи а	3	1
2964	и свою	1	1
2965	даже совсем	1	1
2966	как учение	2	1
2967	пор мы	1	1
2968	вещей но	5	1
2969	такую форму	1	1
2970	на анализе	1	1
2971	и несущественного	1	1
2972	переходит в	4	1
2973	с и	1	1
2974	этого понятия	1	1
2975	и который	2	1
2976	в языке	1	1
2977	отношении с	1	1
2978	ним и	1	1
2979	так оно	2	1
2980	в шутку	1	1
2981	оно было	1	1
2982	тогда опять	1	1
2983	как отвлеченная	1	1
2984	– вещественное	1	1
2985	видах и	1	1
2986	– некая	1	1
2987	и закон	1	1
2988	эти вещи	2	1
2989	иначе –	1	1
2990	их отождествление	1	1
2991	и менее	1	1
2992	буржуазная европа	1	1
2993	и дает	2	1
2994	понимает все	1	1
2995	прочих вещей	2	1
2996	пребывает в	1	1
2997	ее тоже	1	1
2998	сопротивлялся и	1	1
2999	от нас	1	1
3000	вы что-нибудь	1	1
3001	этого мало	1	1
3002	и различие	1	1
3003	должны иметь	1	1
3004	нигилизм и	1	1
3005	в наиболее	1	1
3006	пустое и	1	1
3007	его внутреннего	1	1
3008	ибо без	1	1
3009	вещи –	9	1
3010	о которой	3	1
3011	на лице	1	1
3012	ощущения и	1	1
3013	в живых	1	1
3014	сферы так	1	1
3015	человеческим субъектом	1	1
3016	в субъект	1	1
3017	на идею	1	1
3018	видели что	3	1
3019	категории совершенно	1	1
3020	неизвестно кем	1	1
3021	вещь существует	2	1
3022	всем известно	1	1
3023	и смысловом	1	1
3024	если этого	2	1
3025	становится на	1	1
3026	бытия –	2	1
3027	но чтобы	1	1
3028	кантовский метафизический	1	1
3029	его ни	1	1
3030	опять все	1	1
3031	и тот	1	1
3032	мере и	1	1
3033	если эти	1	1
3034	даже я	1	1
3035	первая –	1	1
3036	под этим	1	1
3037	различных типов	1	1
3038	есть ведь	1	1
3039	нас от	1	1
3040	науки мы	2	1
3041	и давая	1	1
3042	этот смысл	1	1
3043	и несмотря	1	1
3044	не вещь	2	1
3045	верно что	1	1
3046	разумеется возможна	1	1
3047	и вещность	1	1
3048	знать что	2	1
3049	или ничем	1	1
3050	философии не	1	1
3051	нее самой?	1	1
3052	выражение но	1	1
3053	особенным образом	1	1
3054	здесь мы	1	1
3055	уме и	2	1
3056	хочет понять	1	1
3057	вскрыть в	1	1
3058	неодушевленный предмет	1	1
3059	есть лишь	2	1
3060	тут все	1	1
3061	и рационалистическая	1	1
3062	есть тот	2	1
3063	но какая	1	1
3064	с таким	1	1
3065	могло не	1	1
3066	всякое целое	1	1
3067	подходим к	2	1
3068	субстанции а	1	1
3069	вещь должна	4	1
3070	вещи но	16	1
3071	образом ни	1	1
3072	говорите о	2	1
3073	это субъективно	1	1
3074	не имеете	1	1
3075	и гибели	1	1
3076	есть или	4	1
3077	– которая	1	1
3078	смысл т	2	1
3079	только несколько	1	1
3080	сознании в	1	1
3081	сущности в	1	1
3082	и действительно	1	1
3083	как объективную	1	1
3084	из собственного	1	1
3085	это инобытие	1	1
3086	вещь от	3	1
3087	это выражение	2	1
3088	говорить ни	2	1
3089	бы высказать	1	1
3090	никакого права	1	1
3091	будем понимать	1	1
3092	субъект тоже	1	1
3093	вещь по	1	1
3094	как-то относится	1	1
3095	эти явления	1	1
3096	это относится	1	1
3097	принципиально можно	1	1
3098	в выражении	1	1
3099	– точно	1	1
3100	понятие а	1	1
3101	менее эта	1	1
3102	возможности и	2	1
3103	особая и	1	1
3104	может стать	1	1
3105	и звуки	1	1
3106	форм сознания	1	1
3107	при более	1	1
3108	можно даже	1	1
3109	вполне соответствует	2	1
3110	на эту	1	1
3111	которого является	1	1
3112	и вопрос	1	1
3113	в реальность	1	1
3114	именовать и	1	1
3115	приводит к	2	1
3116	говоря и	1	1
3117	или для	1	1
3118	вещи если	2	1
3119	ничего в	1	1
3120	нас тут	1	1
3121	вполне определенная	1	1
3122	быть следовательно	1	1
3123	говорили о	1	1
3124	осталось бы	1	1
3125	сущности то	1	1
3126	и активно	1	1
3127	равным нулю	1	1
3128	о взаимоотношении	2	1
3129	ее смысла	2	1
3130	материи как	1	1
3131	они говорят	1	1
3132	из которого	1	1
3133	мною и	1	1
3134	что необходимо	1	1
3135	просто слепым	1	1
3136	это воплощение	1	1
3137	– что?	1	1
3138	ее сущности	1	1
3139	– объективно	1	1
3140	общем смысле	1	1
3141	пр но	1	1
3142	категорий и	1	1
3143	сущность или	2	1
3144	уж тем	1	1
3145	увидим как	1	1
3146	смысле это	1	1
3147	живой опыт	1	1
3148	тут полная	1	1
3149	ее реальная	1	1
3150	этом ничего	1	1
3151	основания и	1	1
3152	свое время	2	1
3153	частей и	1	1
3154	с инобытием	7	1
3155	и житейского	1	1
3156	отвлеченно но	1	1
3157	материю в	1	1
3158	у канта	1	1
3159	вдумаемся в	1	1
3160	его отвлеченной	1	1
3161	важно как	1	1
3162	абстрактная мысль	1	1
3163	в организме	1	1
3164	есть ее	4	1
3165	наука в	1	1
3166	первом случае	2	1
3167	неожиданное и	1	1
3168	смыслом и	3	1
3169	нет? если	1	1
3170	сказано что	1	1
3171	может состояться	2	1
3172	полной решительностью	1	1
3173	же я	1	1
3174	не видеть	1	1
3175	уже из	1	1
3176	эта вещь	2	1
3177	будет спорить	1	1
3178	реально существует	1	1
3179	в каббале	2	1
3180	тоже необходимо	1	1
3181	как логическую	1	1
3182	в пример	1	1
3183	какой-нибудь один	1	1
3184	их суммы	1	1
3185	оба эти	3	1
3186	их сходство	1	1
3187	сознание что	1	1
3188	проявление и	1	1
3189	а идея	1	1
3190	смысловое а	1	1
3191	чем то	2	1
3192	действительности это	2	1
3193	с нами	1	1
3194	фактов то	1	1
3195	мы его	1	1
3196	как бытие	1	1
3197	вещи который	1	1
3198	думал что	2	1
3199	они вообще	2	1
3200	и какие	1	1
3201	на основе	1	1
3202	чужой индивидуальности	1	1
3203	понятия это	1	1
3204	сейчас я	1	1
3205	вопрос какова	1	1
3206	как абстрактной	1	1
3207	нельзя а	1	1
3208	что философ	2	1
3209	не понятие	1	1
3210	конечно вы	1	1
3211	моей психики	1	1
3212	введение в	1	1
3213	ее инобытие	2	1
3214	наш анализ	1	1
3215	пять моментов	1	1
3216	вовне это	4	1
3217	самостоятельна и	1	1
3218	можно формулировать	1	1
3219	они несомненно	1	1
3220	что-то другое	1	1
3221	обойтись без	4	1
3222	всякому здравомыслящему	1	1
3223	каждой из	2	1
3224	и ограниченная	1	1
3225	те или	5	1
3226	эта категория	1	1
3227	всего на	1	1
3228	процесса но	1	1
3229	самой по	1	1
3230	какое же	1	1
3231	основе ее	1	1
3232	к своим	1	1
3233	очень хорошо	2	1
3234	бывают разные	2	1
3235	какое-то существенное	1	1
3236	одна сторона	1	1
3237	дать в	1	1
3238	сначала должна	1	1
3239	впрочем и	1	1
3240	в диалектическом	1	1
3241	вобрать в	1	1
3242	объединения и	1	1
3243	смысла как	1	1
3244	от других	1	1
3245	и наиболее	1	1
3246	далее если	1	1
3247	меня оно	1	1
3248	именно данной	1	1
3249	его невозможно	1	1
3250	восприятия чужой	1	1
3251	из основных	3	1
3252	что такая	1	1
3253	как-то есть	1	1
3254	только история	1	1
3255	сущности ни	2	1
3256	действительность в	2	1
3257	тогда как	3	1
3258	себя от	2	1
3259	предметы то	1	1
3260	данном месте	1	1
3261	дуализм есть	1	1
3262	решительно все	3	1
3263	подходить к	1	1
3264	стихии и	1	1
3265	как голый	1	1
3266	– может	1	1
3267	мы действительно	1	1
3268	взятая сама	1	1
3269	надо мыслить	1	1
3270	основанная на	1	1
3271	будет уже	3	1
3272	живого бытия	2	1
3273	не прибавит	1	1
3274	нечто целое	2	1
3275	мы согласились	1	1
3276	на мой	1	1
3277	мною есть	1	1
3278	смысл или	3	1
3279	жизнь только	1	1
3280	всего субъекта	1	1
3281	вещей надо	1	1
3282	имею в	1	1
3283	отвлеченна и	1	1
3284	тут-то мы	1	1
3285	и там	1	1
3286	в отличие	1	1
3287	эту диалектику	1	1
3288	переход от	2	1
3289	на бытие	1	1
3290	сущности или	1	1
3291	с собою	6	1
3292	это вообще	1	1
3293	переходе в	3	1
3294	возможно было	1	1
3295	ней как	1	1
3296	из живой	1	1
3297	вещи так	2	1
3298	и понимается	1	1
3299	признаем что	2	1
3300	только смысл	2	1
3301	смысловую сферу	3	1
3302	гипотеза и	1	1
3303	данный в	1	1
3304	шкаф не	1	1
3305	уплывает от	1	1
3306	уж во	1	1
3307	быть вещью	1	1
3308	совершенно особая	1	1
3309	каком бытии	1	1
3310	предмета в	1	1
3311	за пределами	1	1
3312	быть нечто	1	1
3313	согласен что	1	1
3314	ней самой	1	1
3315	сына и	1	1
3316	слова он	1	1
3317	вещью но	2	1
3318	нам и	1	1
3319	думая что	1	1
3320	в каждый	1	1
3321	в определенную	1	1
3322	в понимании	1	1
3323	оно обозначает	2	1
3324	не обозначает	2	1
3325	и опыта	1	1
3326	ведь всякий	1	1
3327	ли сказать	3	1
3328	процессов в	1	1
3329	том же	1	1
3330	себе следы	2	1
3331	е они	1	1
3332	это что-то	2	1
3333	наше тело	1	1
3334	из пределов	1	1
3335	это является	1	1
3336	отвержения и	1	1
3337	что чистая	1	1
3338	в свой	2	1
3339	но исключительно	2	1
3340	интеллигенция как	1	1
3341	понятие это	1	1
3342	как доказано	1	1
3343	не видит	1	1
3344	самим по	1	1
3345	понять смысл	1	1
3346	и восприятия	1	1
3347	поймем как	2	1
3348	или другое	2	1
3349	ее –	2	1
3350	реальное общение	2	1
3351	или о	3	1
3352	не из	2	1
3353	или другом	2	1
3354	– выдумка	1	1
3355	верят в	1	1
3356	в едином	1	1
3357	заходящее солнце	1	1
3358	исключительно в	1	1
3359	не поймут	1	1
3360	о фактах	6	1
3361	и понятия	1	1
3362	другая вещь	4	1
3363	другого и	1	1
3364	подойти к	1	1
3365	и реальным	1	1
3366	указанием на	2	1
3367	с каким	1	1
3368	прямо в	1	1
3369	но пусть	1	1
3370	обратиться к	1	1
3371	и энергией	2	1
3372	из этой	1	1
3373	не метафизической	1	1
3374	и каждый	1	1
3375	знания которые	1	1
3376	чтобы было	5	1
3377	текстов из	1	1
3378	ли эти	1	1
3379	этом случае	1	1
3380	имя личности	1	1
3381	которые для	1	1
3382	но просто	1	1
3383	до всякого	2	1
3384	то они	1	1
3385	ли просто	1	1
3386	что получится	1	1
3387	опять-таки как	1	1
3388	значение в	1	1
3389	ему в	1	1
3390	что субъект	1	1
3391	этих сущностей	1	1
3392	основе своей	2	1
3393	быть никакого	1	1
3394	который уже	1	1
3395	есть такой	1	1
3396	черная дыра	1	1
3397	зависит и	1	1
3398	инобытие и	2	1
3399	этом и	2	1
3400	на вопрос	2	1
3401	сделать и	2	1
3402	проявляется или	1	1
3403	что несмотря	1	1
3404	сам он	1	1
3405	можно вполне	1	1
3406	и кончая	1	1
3407	это положение	1	1
3408	действительности в	3	1
3409	в последней	1	1
3410	о значении	2	1
3411	однако как	1	1
3412	которое мы	1	1
3413	права говорить	1	1
3414	говорится об	1	1
3415	который бы	3	1
3416	они совершенно	2	1
3417	и раз	1	1
3418	в угоду	1	1
3419	обе эти	2	1
3420	в окружающем	1	1
3421	лиц и	1	1
3422	самому же	1	1
3423	это простая	1	1
3424	что может	1	1
3425	как еще	2	1
3426	– тут	2	1
3427	оно будет	2	1
3428	вещь чтобы	2	1
3429	ничего кроме	1	1
3430	естественно что	1	1
3431	дело –	2	1
3432	пор как	1	1
3433	на одно	1	1
3434	для всего	2	1
3435	или реально	1	1
3436	вовне и	1	1
3437	самой вещи	16	1
3438	исследование но	1	1
3439	имя этого	1	1
3440	она будет	2	1
3441	и различны	1	1
3442	и почему	1	1
3443	мы взяли	1	1
3444	суть качества	1	1
3445	мне это	1	1
3446	ничто ни	1	1
3447	деле не	1	1
3448	нужно взять	1	1
3449	которого я	2	1
3450	все и	1	1
3451	только явления	2	1
3452	где он	1	1
3453	интересно и	1	1
3454	взята сама	1	1
3455	понятие должно	2	1
3456	же нечто	1	1
3457	только сущность	3	1
3458	из своих	1	1
3459	что каждый	1	1
3460	никуда не	2	1
3461	одному и	1	1
3462	это именно	3	1
3463	превратиться в	1	1
3464	превратилось бы	1	1
3465	когда вы	2	1
3466	себе никаких	1	1
3467	я предполагаю	3	1
3468	себя это	4	1
3469	тоже очень	1	1
3470	чем выражена	1	1
3471	сделанный из	1	1
3472	а на	1	1
3473	без внимания	1	1
3474	всех прочих	3	1
3475	д словом	1	1
3476	оно только	3	1
3477	вне этой	1	1
3478	совершенно верно	1	1
3479	указывать на	1	1
3480	имя не	12	1
3481	ее из	1	1
3482	чтобы я	1	1
3483	шла речь	2	1
3484	у всех	3	1
3485	нечто –	1	1
3486	что к	1	1
3487	свойственна им	1	1
3488	всякого инобытия	2	1
3489	остается и	1	1
3490	ли только	3	1
3491	внутренние возможности	1	1
3492	а также	1	1
3493	явления а	1	1
3494	субъекта но	1	1
3495	такое чистое	1	1
3496	даже наоборот	1	1
3497	на какую-то	2	1
3498	критерия который	1	1
3499	же по	2	1
3500	чужую душу	1	1
3501	о каком	2	1
3502	и темное	1	1
3503	себя а	1	1
3504	метафизика не	2	1
3505	и тому	1	1
3506	в ту	1	1
3507	на саму	1	1
3508	уже совершенно	1	1
3509	не те	1	1
3510	ничего удивительного	1	1
3511	одном и	2	1
3512	диалектическом отношении	1	1
3513	всего некая	2	1
3514	пустота и	1	1
3515	этом в	2	1
3516	эта основная	1	1
3517	в стороне	1	1
3518	ибо всякая	1	1
3519	зависит только	1	1
3520	о воплощении	1	1
3521	сама эта	1	1
3522	разумевающая природа	1	1
3523	в звуках	1	1
3524	переходим к	1	1
3525	раз оно	1	1
3526	но по	1	1
3527	природу и	1	1
3528	вещью не	2	1
3529	и абсолютная	1	1
3530	не она	1	1
3531	себе или	2	1
3532	тогда вы	1	1
3533	не та	1	1
3534	тождество между	1	1
3535	в реальности	1	1
3536	есть величайшее	1	1
3537	и единственный	1	1
3538	мере три	1	1
3539	этим самым	1	1
3540	– пустое	1	1
3541	я признаю	1	1
3542	новоевропейская культура	1	1
3543	должно стать	1	1
3544	средствами и	1	1
3545	один и	2	1
3546	проявления вещей	1	1
3547	внутри нее	1	1
3548	ему всегда	1	1
3549	к личности	3	1
3550	относятся к	1	1
3551	то религия	1	1
3552	личность должна	1	1
3553	мифология с	1	1
3554	считать это	1	1
3555	форма в	1	1
3556	ровно так	2	1
3557	– сами	2	1
3558	все категории	1	1
3559	все наши	1	1
3560	то можно	1	1
3561	яркостью и	1	1
3562	этих элементов	1	1
3563	может исходить	1	1
3564	личность а	2	1
3565	таковы что	1	1
3566	и таким	2	1
3567	дуализма и	2	1
3568	следовательно если	1	1
3569	отношения ни	2	1
3570	метафизический дуализм	1	1
3571	и абсолютную	1	1
3572	до последней	2	1
3573	своем существе	1	1
3574	вода и	1	1
3575	не все	3	1
3576	быть обязательно	1	1
3577	этого учения	1	1
3578	метод и	2	1
3579	определенном направлении	2	1
3580	не различаются	2	1
3581	от живого	1	1
3582	выражение и	2	1
3583	искусство сама	1	1
3584	оно может	3	1
3585	станет ясным	1	1
3586	символ символ	1	1
3587	и логически	2	1
3588	к одному	3	1
3589	которая как	1	1
3590	нее нет	1	1
3591	еще до	1	1
3592	о сущности	4	1
3593	и оставаться	1	1
3594	одному этому	1	1
3595	третье и	1	1
3596	простым указанием	2	1
3597	полной мере	1	1
3598	явление оно	1	1
3599	совершенно несводимое	1	1
3600	стремиться к	1	1
3601	вещь он	1	1
3602	чисто логическую	2	1
3603	и давайте	1	1
3604	бог уже	1	1
3605	иную вещь	1	1
3606	чтобы уже	1	1
3607	материя а	1	1
3608	просто вещи	1	1
3609	всякий здравомыслящий	1	1
3610	нужно только	3	1
3611	ли уже	1	1
3612	оно в	1	1
3613	он ни	1	1
3614	в отвлеченном	1	1
3615	нельзя понимать	1	1
3616	и образом	1	1
3617	вещи совершенно	4	1
3618	суть только	2	1
3619	как равно	1	1
3620	тут как	1	1
3621	смысловую структуру	1	1
3622	вот эту	1	1
3623	а его	1	1
3624	одно есть	1	1
