N	3gram	Tiupa_Anal	TeoriaLi
2962	в конце первого	1	1
2963	каким шутовским маскам	1	1
2964	со стороны художественной	1	1
2965	за непособие верховному	1	1
2966	как основной внутренней	1	1
2967	можно припоминая и	1	1
2968	оказалась эпоха классического	1	1
2969	высказывания как целого	1	1
2970	любуется не собой	1	1
2971	то идиллика нового	1	1
2972	продуктивной для наращивания	1	1
2973	шутовским маскам так	1	1
2974	диада личности и	1	1
2975	сатире трансформация героической	1	1
2976	личного достоинства данная	1	1
2977	который в русской	1	1
2978	скифы или маяковского	1	1
2979	новую ролевую границу	1	1
2980	поэтому никаких трагических	1	1
2981	понижены в своем	1	1
2982	искусстве от морального	1	1
2983	ее что-то втягивало	1	1
2984	характера как это	1	1
2985	руках и ногах	1	1
2986	то во втором	1	1
2987	герой чеховской повести	1	1
2988	бобчинским и добчинским	1	1
2989	притче о блудном	1	1
2990	обычая все перечисленные	1	1
2991	реакция читателя зрителя	1	1
2992	это энергия страдания	1	1
2993	или плачу и	1	1
2994	от событийности своей	1	1
2995	предполагает внутренне свободного	1	1
2996	медитативный образ милой	1	1
2997	при этом и	1	1
2998	формой мышления и	1	1
2999	писать под диктовку	1	1
3000	когда же добронравный	1	1
3001	в своем лингвистическом	1	1
3002	стихотворение не случайно	1	1
3003	из и л	1	1
3004	несоответствием низкой данности	1	1
3005	героической системе ценностей	1	1
3006	и как бы	2	1
3007	в финале же	1	1
3008	она названа маской	1	1
3009	от диалогической ситуации	1	1
3010	совсем не ту	1	1
3011	принципиально затруднено противоречием	1	1
3012	эстетическая культура есть	1	1
3013	рода анаграмматическими субститутами	1	1
3014	чаемая фигура милой	1	1
3015	которой герой несвободен	1	1
3016	верховному сюзерену великому	1	1
3017	сказание или диалогической	1	1
3018	текста тех или	1	1
3019	внлнвлнлнн тдтдт ттт	1	1
3020	том что произведение	1	1
3021	проходит бесследно и	1	1
3022	курьезная риторика окказионального	1	1
3023	но наоборот приводит	1	1
3024	феодальными междоусобицами и	1	1
3025	умения отрешиться от	1	1
3026	мире без маски	1	1
3027	всеобщего жизнесложения когда	1	1
3028	первом слоге строки	1	1
3029	своею и поостри	1	1
3030	стержнем сатирической ситуации	1	1
3031	жажды трагический персонаж	1	1
3032	чужого пафоса а	1	1
3033	бытию как целому	1	1
3034	любования ведущего эстетических	1	1
3035	связанные анаграмматической инверсией	1	1
3036	сообщаемому характерно что	1	1
3037	общения объединяющая субъекта	1	1
3038	для него неприемлемой	1	1
3039	почести юность свобода	1	1
3040	вся глядела всеми	1	1
3041	что высшей ценностью	1	1
3042	ео прихода характерно	1	1
3043	аристофана где действительность	1	1
3044	жизнесложении принципиально затруднено	1	1
3045	сплетни то есть	1	1
3046	стопах при одном	1	1
3047	такой обособленности ср	1	1
3048	в речевом потоке	1	1
3049	хранения и передачи	1	1
3050	нравственный закон собственно	1	1
3051	в себе ключ	1	1
3052	проделано и рассказывающим	1	1
3053	духа роковое знамение	1	1
3054	этом втором случае	1	1
3055	большого только в	1	1
3056	мук и высшей	1	1
3057	однако комические эффекты	1	1
3058	строки смятенного замирания	1	1
3059	все-таки она вертится	1	1
3060	ранних проб комической	1	1
3061	лизой несколько счастливых	1	1
3062	к жизни как	1	1
3063	сечения текста полностью	1	1
3064	есть реализация такого	1	1
3065	бедность не порок	1	1
3066	персонажи не выбирают	1	1
3067	художественного впечатления который	1	1
3068	совпадение личного самоопределения	1	1
3069	летописных версиях превращается	1	1
3070	всего лишь осуществляет	1	1
3071	фразы чеховского студента	1	1
3072	с его внеролевыми	1	1
3073	увиденная в этих	1	1
3074	своея воля рекоша	1	1
3075	что хотят скрыть	1	1
3076	это первый момент	1	1
3077	аналогична своей эстетической	1	1
3078	обладает семантическим ореолом	1	1
3079	как варианты одной	1	1
3080	по пути освобождения	1	1
3081	к усложнению сферы	1	1
3082	стихи легко могут	1	1
3083	и эпизод прихода	1	1
3084	на обломках самовластья	1	1
3085	индивидуальность однако если	1	1
3086	модуса художественности а	1	1
3087	являет летописная повесть	1	1
3088	в тексте изначально	1	1
3089	ее не перейти	1	1
3090	ними имеется принципиальная	1	1
3091	и диктовала диктование	1	1
3092	своему коммуникативному статусу	1	1
3093	силы мировой жизни	1	1
3094	пришедшая с сентиментализмом	1	1
3095	слова говорящий здесь	1	1
3096	из стратегий оцельнения	1	1
3097	таком случае его	1	1
3098	градоначальников истории одного	1	1
3099	откровения божественной тайны	1	1
3100	медитации как основной	1	1
3101	произведение искусства силой	1	1
3102	величанья своего отпадоша	1	1
3103	конец повторам с	1	1
3104	в одной из	2	1
3105	сами но не	1	1
3106	и драматизма состоит	1	1
3107	качестве системы кадров	1	1
3108	долг в их	1	1
3109	ситуации но разбираемое	1	1
3110	утратой своей свободы	1	1
3111	частности с помощью	1	1
3112	свободы т.е возможности	1	1
3113	миропорядке сверхличной защищенностью	1	1
3114	именно эту свободу	1	1
3115	сглаживается семантическая разность	1	1
3116	лирическая героиня сама	1	1
3117	все прочие модусы	1	1
3118	наличием внутреннего хронотопа	1	1
3119	трагический модус существования	1	1
3120	две строфы композиционно	1	1
3121	и иронии вдохновение	1	1
3122	большинстве своем оказывается	1	1
3123	признать финальное я	1	1
3124	сами поидоша о	1	1
3125	внутри себя гегелевское	1	1
3126	последующие ритмические модификации	1	1
3127	внешнего мира актуализировал	1	1
3128	при виде многого	1	1
3129	чужд умилению идиллико-элегической	1	1
3130	пиррихии однако в	1	1
3131	как такой фактор	1	1
3132	я на фоне	1	1
3133	стать полноценной личностью	1	1
3134	системе ценностей имя	1	1
3135	я внутри себя	1	1
3136	ильича самоотрицанием революции	1	1
3137	то нормативное приложение	1	1
3138	в разбираемом стихотворении	1	1
3139	акт притчевого типа	1	1
3140	так называемого чувства	1	1
3141	словами дешифрующими этот	1	1
3142	иной эстетической природы	1	1
3143	реальности исторически наиболее	1	1
3144	в его личностности	1	1
3145	задания реализуют в	1	1
3146	заполнить собою ту	1	1
3147	знанием верификация такого	1	1
3148	замкнутости дома и	1	1
3149	или архитектонических заданиях	1	1
3150	пальцы на руках	1	1
3151	предполагающая в частности	1	1
3152	вступление в коммуникацию	1	1
3153	художественности необходима активная	1	1
3154	однозначности и прежде	1	1
3155	иерархические отношения диктата	1	1
3156	лирического героя героини	1	1
3157	полюса человеческого бытия	1	1
3158	способу высказывания но	1	1
3159	одновременно не оспаривает	1	1
3160	провозглашает веселую относительность	1	1
3161	как это бывает	1	1
3162	или сверхличного значения	1	1
3163	событийности своей жизни	1	1
3164	адресату сатирической художественности	1	1
3165	определенных языковых стилей	1	1
3166	ассонанс могли бы	1	1
3167	идиллическим являются плодами	1	1
3168	виртуальной личности бессмертно	1	1
3169	от себя утрата	1	1
3170	наивное разграничение драматизма	1	1
3171	героиню в качестве	1	1
3172	протяженного высказывания а	1	1
3173	альтернативен сатирическому здесь	1	1
3174	обретение себя в	1	1
3175	оборвать волосок жизни	1	1
3176	в соседстве со	1	1
3177	быть определена как	1	1
3178	князя с его	1	1
3179	автора этой диадой	1	1
3180	времени состоит в	1	1
3181	сатирический а в	1	1
3182	сказания не от	1	1
3183	бес саввы грудцына	1	1
3184	напротив в тексте	1	1
3185	мире трагической художественности	1	1
3186	тем самым по	1	1
3187	комизма для сатиры	1	1
3188	т доминировала в	1	1
3189	живой грусти об	1	1
3190	двойственность трагического я-в-мире	1	1
3191	во времени и	1	1
3192	доведенности или недоведенности	1	1
3193	пиррихий в центральной	1	1
3194	внутреннего слуха в	1	1
3195	такы же собе	1	1
3196	размежевывающая личность с	1	1
3197	с нею когда	1	1
3198	диктующая муза оказывается	1	1
3199	другого я это	1	1
3200	к ценностной однозначности	1	1
3201	него убеждения организующего	1	1
3202	словарного слова говорящий	1	1
3203	числа универсальных элементов	1	1
3204	слышит внутренний голос	1	1
3205	глухого т составляющих	1	1
3206	внутреннее я шире	1	1
3207	субституты одного и	1	1
3208	перспективе окончательного совпадения	1	1
3209	слушатель читатель может	1	1
3210	ддд ссс чтчстчтстчтс	1	1
3211	ответственности а не	1	1
3212	а по своей	1	1
3213	одновременно из пустой	1	1
3214	инертный материал его	1	1
3215	произволу совершает гибельный	1	1
3216	этих моментов совмещения	1	1
3217	рисунки абсолютного большинства	1	1
3218	свобода не случайно	1	1
3219	н анаграмму имени	1	1
3220	однако герой не	1	1
3221	начала и конца	1	1
3222	смысла сатирическая личность	1	1
3223	у зеркала не	1	1
3224	безличного всеединого столь	1	1
3225	к хлестакову ничтожнейшими	1	1
3226	внешнее ироническое высказывание	1	1
3227	мысли индивидуальной души-личности	1	1
3228	центрального героя оно	1	1
3229	личность с миропорядком	1	1
3230	как бы не	1	1
3231	границ складываются ценностные	1	1
3232	которого анекдот легко	1	1
3233	с идиллическим являются	1	1
3234	с пустотой ролевой	1	1
3235	не ограничивается простым	1	1
3236	порога и пути	1	1
3237	сообщенный в иной	1	1
3238	самоутверждения неумолимо приводящего	1	1
3239	освобождения от ложных	1	1
3240	культуры историческое своеобразие	1	1
3241	то есть от	1	1
3242	высокой сверхличной заданности	1	1
3243	никаких трагических коллизий	1	1
3244	лирического мы по	1	1
3245	литературного произведения не	1	1
3246	или недоведенности конфликта	1	1
3247	соучастника данного коммуникативного	1	1
3248	интересом к жизни	1	1
3249	характерно что несмотря	1	1
3250	в его лице	1	1
3251	субструктура поэтического текста	1	1
3252	предромантической а впоследствии	1	1
3253	круге очерченном с	1	1
3254	не внешним то	1	1
3255	музе ахматовой это	1	1
3256	в круге очерченном	1	1
3257	пошлости и балагану	1	1
3258	судьбы а некий	1	1
3259	состоянию общественных отношений	1	1
3260	мира которая своей	1	1
3261	по преимуществу ночной	1	1
3262	бахтиным идиллический хронотоп	1	1
3263	герои комедии невольно	1	1
3264	смерть интимные связи	1	1
3265	прикрывающими пустоту экзистенциального	1	1
3266	из своего субъективного	1	1
3267	нечто смешное но	1	1
3268	самозабвенная гордость героическая	1	1
3269	своей событийной границы	1	1
3270	дома и дола	1	1
3271	собою ту или	1	1
3272	национальное своеобразие культуры	1	1
3273	соседних слов данту	1	1
3274	принадлежностью к драматургии	1	1
3275	к сообщенному знанию	1	1
3276	осознанием этой своей	1	1
3277	не знает личности	1	1
3278	компетенция рассказывающего анекдот	1	1
3279	жизнь на мгновения	1	1
3280	суздальской летописной версии	1	1
3281	тесноты стихового ряда	1	1
3282	ожидаемого каждая строфа	1	1
3283	сверхценным ценнее почестей	1	1
3284	колени перед недотыкомкой	1	1
3285	повесть о фроле	1	1
3286	к сообщаемому рецептивная	1	1
3287	душа не избежит	1	1
3288	этого несовпадения человека	1	1
3289	выбора риторический предел	1	1
3290	внутренний голос хомы	1	1
3291	самой скамейки угол	1	1
3292	герой блоковского соловьиного	1	1
3293	я оказывается объектом	1	1
3294	главного героя и	1	1
3295	разрушении жанрового канона	1	1
3296	серьезного отношения к	1	1
3297	отдельной жизнью но	1	1
3298	в забытье где	1	1
3299	а в себе	1	1
3300	но как субъекты	1	1
3301	организующего учительный дискурс	1	1
3302	существенно при этом	1	1
3303	данность индивидуальной жизни	1	1
3304	ситуации состоит в	1	1
3305	или иным модусом	1	1
3306	я присуща самовлюбленность	1	1
3307	имплицитно присутствующего в	1	1
3308	ирония чужда однако	1	1
3309	существующая в культуре	1	1
3310	взаимодействия индивидуального самоопределения	1	1
3311	эстетических отношений и	1	1
3312	событийные границы личности	1	1
3313	самобытным ты драматический	1	1
3314	напряжения знаменующему умиротворение	1	1
3315	прискорбно такая грусть	1	1
3316	индивидуальность писателя сюжетно-композиционный	1	1
3317	внешнему бытию превращаемому	1	1
3318	как и обозначенного	1	1
3319	возникает в частности	1	1
3320	ударения на первом	1	1
3321	стих передает очевидное	1	1
3322	а в груди	1	1
3323	носительницей внежизненно вечных	1	1
3324	сарказма с юмором	1	1
3325	переживаемой ситуации но	1	1
3326	перед нами не	1	1
3327	от перечисляемых ценностей	1	1
3328	обладают не все	1	1
3329	жанр в свою	1	1
3330	со всех сторон	1	1
3331	строки а также	1	1
3332	с сгущение во	1	1
3333	зависит от жанра	1	1
3334	как сатирический он	1	1
3335	перерастающая в демоническое	1	1
3336	с дудочкой оборачивается	1	1
3337	рода механизмом активизации	1	1
3338	упорядоченности ограниченного числа	1	1
3339	непособие верховному сюзерену	1	1
3340	тогда как дневной	1	1
3341	обладать и роман	1	1
3342	со своей ролевой	1	1
3343	зеркала не своей	1	1
3344	гостьи приход музы	1	1
3345	удостоверяет личностность персонажа	1	1
3346	в грозе островского	1	1
3347	имеем дело не	2	1
3348	и запечатлевается национальное	1	1
3349	своем составе цитатные	1	1
3350	первой стопе усложняющее	1	1
3351	отреклось от свободы	1	1
3352	обоснована эстетическая позиция	1	1
3353	цепи событий здесь	1	1
3354	читателя сводит лирику	1	1
3355	впервые в европейской	1	1
3356	с бытием ср	1	1
3357	или диалога лирическое	1	1
3358	несвободен вопреки внутренней	1	1
3359	система хронотопов в	1	1
3360	как откровение того	1	1
3361	сжимается сердце элегическое	1	1
3362	сверхличной защищенностью в	1	1
3363	сатирическая личность и	1	1
3364	аттракции является весьма	1	1
3365	где подлинная жизнь	1	1
3366	субъективно оправданном а	1	1
3367	говорит и как	1	1
3368	субститута мотива дудочки	1	1
3369	высшей в ряду	1	1
3370	дола в ценностных	1	1
3371	или мадонна прозы	1	1
3372	разрушить художественную целостность	1	1
3373	не избежит невидимого	1	1
3374	целью и ситуацией	1	1
3375	весь последующий текст	1	1
3376	четвертой стопах однако	1	1
3377	остается безымянным весь	1	1
3378	ударных о в	1	1
3379	островского или внутренний	1	1
3380	грядущем неблагополучии однако	1	1
3381	на них вся	1	1
3382	состоит в наличии	1	1
3383	лишь один здесь	1	1
3384	инкарнационного вторжения и	1	1
3385	такова ирония стихотворения	1	1
3386	значимыми и для	1	1
3387	я есть неотвратимо	1	1
3388	дай мне бог	1	1
3389	мира героев и	1	1
3390	иного закономерного процесса	1	1
3391	идиллический хронотоп родного	1	1
3392	ее случайными чертами	1	1
3393	хронотопа два анаграмматических	1	1
3394	задолго до последнего	1	1
3395	оппозиция повторов звонкого	1	1
3396	ахматовой наделено заглавием	1	1
3397	свою внешнюю жизнь	1	1
3398	может выступать как	1	1
3399	сжимаясь отступая от	1	1
3400	высказывания и в	1	1
3401	явной и личной	1	1
3402	фактически точными они	1	1
3403	наш имеет значение	1	1
3404	есть профанация священного	1	1
3405	относится не только	1	1
3406	служения даме отчизна	1	1
3407	ответственностью но умиротворенного	1	1
3408	картина вечных мук	1	1
3409	художественным означает быть	1	1
3410	доминировала в тексте	1	1
3411	своего рода оглянулся	1	1
3412	несмотря на свою	1	1
3413	драматургии исходит из	1	1
3414	существенными событиями жизни	1	1
3415	в одно зрение	1	1
3416	устремляясь к ядру	1	1
3417	слишком сильно на	1	1
3418	человеческих отношений анекдот	1	1
3419	границ начала и	1	1
3420	знания означала бы	1	1
3421	гл xxix первой	1	1
3422	слово суда над	1	1
3423	сказания или притчи	1	1
3424	трансцендентным восходит к	1	1
3425	пришвина прикосновенный всею	1	1
3426	каким диалогическим углом	1	1
3427	что произведение искусства	1	1
3428	герой не уничтожается	1	1
3429	героизирована ратная удаль	1	1
3430	даме отчизна моя	1	1
3431	жизнями обнаруживая текучие	1	1
3432	пришел увидел победил	1	1
3433	но и невымышленные	1	1
3434	шаг наш имеет	1	1
3435	ложного героике и	1	1
3436	то я драматическое	1	1
3437	подобно аристофану который	1	1
3438	неутолимой жажде остаться	1	1
3439	с его рыцарской	1	1
3440	из н из	1	1
3441	победил или а	1	1
3442	менее чем троекратные	1	1
3443	не смываю драматическая	1	1
3444	жизнь других общество	1	1
3445	окна и одновременно	1	1
3446	так и любое	1	1
3447	круг внешнего хронотопа	1	1
3448	однако никакой трагической	1	1
3449	всего литературного рода	1	1
3450	драматизм знает обретение	1	1
3451	с мотивом инкарнационного	1	1
3452	в его неизбывности	1	1
3453	виной тогда как	1	1
3454	содержанию притчи не	1	1
3455	претензией на действительную	1	1
3456	отделение эстетического отношения	1	1
3457	анекдота но как	1	1
3458	в прозе впрочем	1	1
3459	звуками в речевом	1	1
3460	стихотворения блока художник	1	1
3461	однако если идиллии	1	1
3462	его поступки только	1	1
3463	погибнуть заявляя свою	1	1
3464	достаточно очевидные антонимы	1	1
3465	на деле его	1	1
3466	его в иной	1	1
3467	хотя муза и	1	1
3468	у-влекать слушателей преодолевая	1	1
3469	для смертного в	1	1
3470	как феноменов внешне-внутренней	1	1
3471	статике пребывания а	1	1
3472	два анаграмматических поля	1	1
3473	в инертный материал	1	1
3474	второй стих этот	1	1
3475	обликом подвига чего	1	1
3476	это явление встречается	1	1
3477	к самоопределению здесь	1	1
3478	границах это жертвенное	1	1
3479	мужествомъ наплънився ратнаго	1	1
3480	из сюжета притчи	1	1
3481	речевой ткани текста	1	1
3482	некий нравственный закон	1	1
3483	к драматургии исходит	1	1
3484	гоголя даже предательство	1	1
3485	пассивным как к	1	1
3486	жизнь личности совершается	1	1
3487	сверхличным олицетворением ее	1	1
3488	обезличенного словарного слова	1	1
3489	лаврецкий некогда провел	1	1
3490	соответствующую ей поэтику	1	1
3491	судьбе как трагически	1	1
3492	ни для рассказчика	1	1
3493	только посещает лирическую	1	1
3494	сторону индивида и	1	1
3495	художественная картина жизни	1	1
3496	широта лирического я	1	1
3497	говорит гегель о	1	1
3498	где не-я сводится	1	1
3499	ее используют в	1	1
3500	содержание к собственной	1	1
3501	собственной ценностной позиции	1	1
3502	идиллико-элегической сентиментальности его	1	1
3503	стиха на конец	1	1
3504	с которыми он	1	1
3505	эстетического объекта или	1	1
3506	лирический герой идиллических	1	1
3507	от одного сознания	1	1
3508	служить и покрывало	1	1
3509	на свою столь	1	1
3510	то грустно стало	1	1
3511	ключевой значимостью ритмико-ассонансная	1	1
3512	д как анаграмматического	1	1
3513	репродуцирование сообщенный в	1	1
3514	центр миропорядка непростительно	1	1
3515	человеком сформировавшийся на	1	1
3516	в лирических текстах	1	1
3517	отрыв внутреннего мира	1	1
3518	лирического я с	1	1
3519	безликой объективности жизни	1	1
3520	толстого или в	1	1
3521	но в нашем	1	1
3522	ключевой момент неожиданности	1	1
3523	должен не у-влекать	1	1
3524	не предначертанность судьбы	1	1
3525	отделен от своей	1	1
3526	вести к обнаружению	1	1
3527	в мире трагической	1	1
3528	своей отъединенности принципиальное	1	1
3529	и ногах нервно	1	1
3530	в одноименной трагедии	1	1
3531	отношение вызывают подвиги	1	1
3532	неотвратимо гибнущая самоубийственная	1	1
3533	хронотоп не знает	1	1
3534	а в динамике	1	1
3535	усматривая свое самобытное	1	1
3536	является эстетическим освоением	1	1
3537	внутренней готовностью этого	1	1
3538	уже не судьба	1	1
3539	необыкновенное в новелле	1	1
3540	же реплик текста	1	1
3541	неуверенности в себе	1	1
3542	от окружающих но	1	1
3543	тем это разграничение	1	1
3544	личностью и себя	1	1
3545	уединения угла и	1	1
3546	суть всеобщие полюса	1	1
3547	не допуская его	1	1
3548	роль защитника отчизны	1	1
3549	в радикальном размежевании	1	1
3550	из благодаря повторам	1	1
3551	строке не два	1	1
3552	салтыкова-щедрина такого рода	1	1
3553	жизни которым человек	1	1
3554	не менее не	1	1
3555	уже по сути	1	1
3556	осмеяния которая восполняет	1	1
3557	элегии интроцентрическую установку	1	1
3558	целое нашего высказывания	1	1
3559	и отпочкованию от	1	1
3560	каренина по собственному	1	1
3561	общеизвестные пришел увидел	1	1
3562	осложнена наличием внутреннего	1	1
3563	эпизоду лирического сюжета	1	1
3564	гоголевского ревизора имитирующей	1	1
3565	ситуация диалогической встречи-разлуки	1	1
3566	шелуху суетных амбиций	1	1
3567	на две строфы	1	1
3568	перечислений второй строки	1	1
3569	лирике ахматовой в	1	1
3570	я когда для	1	1
3571	поэтического слова в	1	1
3572	этого я открытого	1	1
3573	проявилось в разрушении	1	1
3574	чем троекратные в	1	1
3575	с первых же	1	1
3576	противоречие между жизнью	1	1
3577	знание что по	1	1
3578	одном пиррихии однако	1	1
3579	ударный стих обретает	1	1
3580	герой несвободен вопреки	1	1
3581	к снятию ритмико-интонационного	1	1
3582	внешне-внутренней целостности человеческого	1	1
3583	не в статике	1	1
3584	личностное ядро жизни	1	1
3585	самим собою сжимаясь	1	1
3586	соотношении этих композиционно	1	1
3587	милыя хоти красныя	1	1
3588	угодно протяженного высказывания	1	1
3589	скрыть обличают себя	1	1
3590	жизни либо от	1	1
3591	этом что фонема	1	1
3592	былинах и в	1	1
3593	первой строфой из	1	1
3594	в полусне анна	1	1
3595	против собственной но	1	1
3596	звук практически исчезает	1	1
3597	в высокую литературу	1	1
3598	себя если первое	1	1
3599	столь существенное значение	1	1
3600	наизнанку родство сарказма	1	1
3601	разумеется обладают не	1	1
3602	ценностных рамках которого	1	1
3603	дело в том	3	1
3604	мере ее используют	1	1
3605	юмористическая индивидуальность скрыта	1	1
3606	звуков но важнейшим	1	1
3607	сада оказывается никем	1	1
3608	ситуации стихотворение муза	1	1
3609	тдтдт ттт утяжеленный	1	1
3610	но важнейшим наиболее	1	1
3611	совершенном произведении искусства	1	1
3612	достоинства своей значимости	1	1
3613	характеризуется тем или	1	1
3614	выпрыгивая из окна	1	1
3615	злата стола и	1	1
3616	литературы нередко сводятся	1	1
3617	рыцарского служения даме	1	1
3618	стихотворении ахматовой предельно	1	1
3619	распространяет некую концепцию	1	1
3620	в форме индивидуального	1	1
3621	казалось бы можно	1	1
3622	мгновения при воспоминании	1	1
3623	в тексте строкой	1	1
3624	которыми он должен	1	1
3625	диктовать аскетическое средневековое	1	1
3626	с самоопределениями других	1	1
3627	претендуют на статус	1	1
3628	художественного мира и	1	1
3629	которого снимается безысходность	1	1
3630	одиночество трагизма и	1	1
3631	роль в лирическом	1	1
3632	сюжетной динамики приводящей	1	1
3633	подобно страстны когда	1	1
3634	свободы как высшей	1	1
3635	проработка обе стороны	1	1
3636	определение личности относительно	1	1
3637	эпилог дворянского гнезда	1	1
3638	его внешней заданности	1	1
3639	либо от себя	1	1
3640	семантическим ореолом трагедии	1	1
3641	однако в отличие	1	1
3642	у не подвергающегося	1	1
3643	то каждая его	1	1
3644	чтобы самой утратой	1	1
3645	одноименной жанровой традиции	1	1
3646	своим противостоянием не	1	1
3647	бытию других в	1	1
3648	или соответствующих эстетических	1	1
3649	персонажа то она	1	1
3650	она не приводит	1	1
3651	отличие от элегически	1	1
3652	сцеплены воедино ритмические	1	1
3653	свободную волю трагический	1	1
3654	стороны адресата притчи	1	1
3655	читателей по пути	1	1
3656	к медитации как	1	1
3657	конструктивной маске повествования	1	1
3658	оценивающего видения со	1	1
3659	я означает самоопределиться	1	1
3660	других произведений чехова	1	1
3661	пределами классической поэзии	1	1
3662	данного коммуникативного события	3	1
3663	несобственно лирические формы	1	1
3664	взгляда муза внимательно	1	1
3665	позиции исчезает чтобы	1	1
3666	от морального и	1	1
3667	идиллической замкнутости дома	1	1
3668	сад напоминает сатиру	1	1
3669	жажде остаться самим	1	1
3670	жизнью но свято	1	1
3671	и муза ей	1	1
3672	качестве монологического вдохновения	1	1
3673	но она по	1	1
3674	персонаж сатирический а	1	1
3675	во весь голос	1	1
3676	единство места жизни	1	1
3677	своей событийной границе	1	1
3678	единственной в тексте	1	1
3679	и ее стилистическая	1	1
3680	свою жизнь герой	1	1
3681	текста как и	2	1
3682	по собственному произволу	1	1
3683	остаться самим собой	1	1
3684	и свою собственную	1	1
3685	с политической точки	1	1
3686	и от себя	1	1
3687	и не могла	1	1
3688	одинокое ждущее я	1	1
3689	мою я трепещу	1	1
3690	силой целостности своего	1	1
3691	авторитарная риторика императивного	1	1
3692	внешнего хронотопа откровения	1	1
3693	ложью не мнимой	1	1
3694	встреча чревата разлукой	1	1
3695	не оглядывается на	1	1
3696	именно потому что	1	1
3697	точки зрения никакое	1	1
3698	есть ситуация избыточной	1	1
3699	и означает стать	1	1
3700	оспаривает собственную причастность	1	1
3701	поведения то саркастическая	1	1
3702	и читателей по	1	1
3703	сводящиеся в конечном	1	1
3704	стороне художественного содержания	1	1
3705	авторская позиция осмеяния	1	1
3706	в нем звучит	1	1
3707	исход неопределимого центрального	1	1
3708	голос хомы брута	1	1
3709	данный род эстетического	1	1
3710	будучи позицией уединенного	1	1
3711	выставляет на осмеяние	1	1
3712	в миропорядке т.е	1	1
3713	грудцына черт ивана	1	1
3714	трагедии однако никакой	1	1
3715	вступает в противоречие	1	1
3716	что лирическое я	1	1
3717	в мире других	1	1
3718	место быта семейного	1	1
3719	сводится к реализации	1	1
3720	его рыцарской ролью	1	1
3721	дискурсе может иметь	1	1
3722	в качестве системы	1	1
3723	заданным формам жизни	1	1
3724	повторам с сгущение	1	1
3725	началась и идет	1	1
3726	эдипа и гамлета	1	1
3727	системы голосов они	1	1
3728	до последнего трагического	1	1
3729	а своей жизнью	1	1
3730	диалогической анекдот равнодостойности	1	1
3731	сюзерену великому князю	1	1
3732	есть культура границ	1	1
3733	углом они сопоставлены	1	1
3734	нее как лаврецкий	1	1
3735	всего сверхличного и	1	1
3736	прежнюю рыцарскую роль	1	1
3737	процесс творческого вдохновения	1	1
3738	ужасошася и величанья	1	1
3739	я изначально отреклось	1	1
3740	патетичности серьезного отношения	1	1
3741	аналогом духовно-практического модуса	1	1
3742	трагической интонации диссонанса	1	1
3743	я во вневренной	1	1
3744	невозможно практически каждый	1	1
3745	в частности при	1	1
3746	преступается не предначертанность	1	1
3747	не претендуют на	1	1
3748	так что она	1	1
3749	дегероизация сама по	1	1
3750	текстах обоих типов	1	1
3751	не как объекты	1	1
3752	свободного игрового переиначивающего	1	1
3753	для притчи иносказательность	1	1
3754	своей внешней границы	1	1
3755	даже будучи порой	1	1
3756	энергия страдания способность	1	1
3757	и литературные жанры	1	1
3758	и адресата высказывания	1	1
3759	анекдот невозможно рассказывать	1	1
3760	этом и сам	1	1
3761	эстетической природы непатетический	1	1
3762	самоактуализации я в	1	1
3763	а целостное забвение	1	1
3764	самозванства или преступления	1	1
3765	но в присутствии	1	1
3766	ср тютчевское молчи	1	1
3767	брута шепнувший ему	1	1
3768	есть принадлежат самой	1	1
3769	состоит во внутренней	1	1
3770	сатирического изображения жизни	1	1
3771	самозабвение или самозабвенная	1	1
3772	принципиальное отличие иронии	1	1
3773	до этого городничий	1	1
3774	и б выработка	1	1
3775	указывает на его	1	1
3776	столь пассивным как	1	1
3777	случайно завершается самоустранением	1	1
3778	сгущенные глоссализацией фонемы	1	1
3779	составляющих вместе с	1	1
3780	потому нейтральное к	1	1
3781	о котором как	1	1
3782	оказывается ложной границей	1	1
3783	составе пиррихий на	1	1
3784	не рассчитан на	1	1
3785	строфе гласным а	1	1
3786	своей причастности к	1	1
3787	однако эта внутренняя	1	1
3788	других а не	2	1
3789	связывающих ее полюса	1	1
3790	позицией уединенного сознания	1	1
3791	преображающий музу из	1	1
3792	как финальная строка	1	1
3793	истинность незыблемого миропорядка	1	1
3794	хочется а в	1	1
3795	личностного существования способа	1	1
3796	нового времени состоит	1	1
3797	личности относительно своей	1	1
3798	лирический герой блоковского	1	1
3799	в беспрецедентности очередного	1	1
3800	и другие модальности	1	1
3801	архитектонических формах эстетического	1	1
3802	в притче универсального	1	1
3803	адекватное созерцание сатирического	1	1
3804	а между тем	1	1
3805	однако на смену	1	1
3806	утрачивающего стабильность собственной	1	1
3807	рассказчик анекдота или	1	1
3808	равновесие нарушается либо	1	1
3809	следует подчеркнуть что	1	1
3810	нудительной серьезности бахтин	1	1
3811	предлогов союзов и	1	1
3812	сферы эстетических отношений	1	1
3813	эстетического сгущения придается	1	1
3814	стихе как и	1	1
3815	путь самореализации я	1	1
3816	и оказываясь тем	1	1
3817	стихотворении воспоминание где	1	1
3818	две строфы два	1	1
3819	большим я на	1	1
3820	объектом внимания внимательно	1	1
3821	в качестве виртуальной	1	1
3822	и воздерживаться наконец	1	1
3823	анна каренина по	1	1
3824	мир другого я	1	1
