N	2gram	Propp_Isto	Myshleni
2484	нее как	2	1
2485	одно явление	1	1
2486	разница в	1	1
2487	ее за	4	1
2488	со своим	4	1
2489	задачи на	2	1
2490	как представление	1	1
2491	чтобы получить	2	1
2492	же случае	1	1
2493	иначе обстоит	1	1
2494	ним стоит	1	1
2495	этого пути	1	1
2496	того момента	1	1
2497	из дальнейшего	1	1
2498	члена в	1	1
2499	качестве примера	1	1
2500	она никогда	1	1
2501	слово никогда	1	1
2502	разрешения этого	1	1
2503	а на	2	1
2504	идет с	1	1
2505	как указано	3	1
2506	а о	1	1
2507	согласно с	1	1
2508	что некогда	2	1
2509	при заключении	1	1
2510	наших дней	1	1
2511	слились в	1	1
2512	шли в	1	1
2513	и где	1	1
2514	на передний	2	1
2515	зашел в	1	1
2516	другой и	2	1
2517	характер его	1	1
2518	свет и	1	1
2519	бросил в	2	1
2520	не представляют	1	1
2521	царство и	2	1
2522	эти соображения	1	1
2523	один момент	1	1
2524	и бросил	1	1
2525	так часто	3	1
2526	могла быть	1	1
2527	факт однако	1	1
2528	так в	10	1
2529	он узнает	2	1
2530	весь круг	1	1
2531	широкое распространение	1	1
2532	некоторые черты	2	1
2533	их говорит	1	1
2534	выполнить только	1	1
2535	достигший этого	1	1
2536	жизнь и	1	1
2537	опасность и	1	1
2538	случай в	1	1
2539	первая форма	1	1
2540	искать в	1	1
2541	человека в	1	1
2542	есть синоним	1	1
2543	ним с	1	1
2544	чем эта	1	1
2545	понятно почему	1	1
2546	же с	2	1
2547	ее он	2	1
2548	предыдущей главе	1	1
2549	одно ясно	2	1
2550	например у	1	1
2551	они играют	2	1
2552	также всегда	1	1
2553	в рот	3	1
2554	а от	1	1
2555	не находят	1	1
2556	довольно часто	1	1
2557	не играет	1	1
2558	здесь это	1	1
2559	не находит	2	1
2560	задач с	2	1
2561	это более	1	1
2562	выйти за	1	1
2563	не удастся	1	1
2564	не видим	1	1
2565	этого образа	1	1
2566	таких случаях	1	1
2567	вы не	1	1
2568	не исчезает	2	1
2569	есть явление	2	1
2570	все та	1	1
2571	которых они	1	1
2572	цели но	1	1
2573	знает и	1	1
2574	что под	2	1
2575	переходит на	1	1
2576	этого нет	1	1
2577	него и	5	1
2578	со своими	1	1
2579	совершенно иного	1	1
2580	не осуществляется	1	1
2581	передний план	2	1
2582	о каких	1	1
2583	над его	1	1
2584	это место	2	1
2585	в царство	10	1
2586	более трудные	1	1
2587	означало бы	1	1
2588	этих форм	1	1
2589	тех которые	1	1
2590	имеющиеся в	1	1
2591	что одной	1	1
2592	иногда даже	1	1
2593	гл ii	1	1
2594	брака или	1	1
2595	все было	1	1
