N	2gram	Bakhtin_Fr	formyVre
2448	не давали	1	1
2449	такой же	5	1
2450	гл xx	1	1
2451	соленые закуски	1	1
2452	развертывается в	1	1
2453	на то	2	1
2454	и еда	4	1
2455	их на	1	1
2456	нуждается в	3	1
2457	предсказаний и	3	1
2458	для характеристики	1	1
2459	же это	1	1
2460	и неожиданной	1	1
2461	это в	3	1
2462	и глубокая	1	1
2463	применяются к	1	1
2464	ни грана	3	1
2465	важной формой	1	1
2466	ведь и	3	1
2467	здесь рядом	1	1
2468	нужен и	1	1
2469	лучшем случае	1	1
2470	противоречии с	2	1
2471	хотя здесь	1	1
2472	женское лоно	1	1
2473	рабле широко	1	1
2474	есть подлинное	1	1
2475	т.п в	2	1
2476	он с	1	1
2477	дальше в	1	1
2478	день после	1	1
2479	основе их	1	1
2480	их чтобы	1	1
2481	жизнью и	1	1
2482	образ панурга	2	1
2483	и никак	1	1
2484	мира с	2	1
2485	сплошь во	1	1
2486	на народных	2	1
2487	котором он	1	1
2488	иногда довольно	1	1
