N	3gram	Tiupa_Narr	Hudozhes
1779	самой ситуации рассказывания	1	1
1780	своей природе суть	1	1
1781	истолкования активизирующего позицию	1	1
1782	запечатлевающий основу такой	1	1
1783	мастерства рассказчика не	1	1
1784	свершают картина мира	1	1
1785	и не дает	1	1
1786	объект и адресат	1	1
1787	это императивная картина	1	1
1788	анекдот не признает	1	1
1789	знанию как несомненно	1	1
1790	наличии у него	1	1
1791	анекдота напротив постулирует	1	1
1792	общенародной хвале хуле	1	1
1793	другого в себе	1	1
1794	реализация такого выбора	1	1
1795	чего анекдот не	1	1
1796	анекдотическим повествованием творится	1	1
1797	ни притча не	1	1
1798	ее иносказательностью требует	1	1
1799	дискурсу речевая маска	1	1
1800	компетенция говорящего состоит	1	1
1801	из уст в	1	1
1802	становления мира в	1	1
1803	притча не предполагает	1	1
1804	ответную реакцию предварительное	1	1
1805	составляет преломляющая несобственно-прямая	1	1
1806	позиции в мире	1	1
1807	слова эта возможность	1	1
1808	как притчу в	1	1
1809	это разделение иерархично	1	1
1810	солирует риторический предел	1	1
1811	быть так и	1	1
1812	иносказательностью требует во-первых	1	1
1813	апофегма до которой	1	1
1814	сугубо смеховой жанр	1	1
1815	опыт чужой жизненной	1	1
1816	знаменует не фатальный	1	1
1817	бытийные компетенции для	1	1
1818	двуголосого слова манифестирующего	1	1
1819	эта позиция определяется	1	1
1820	анекдота не столько	1	1
1821	представленных в тексте	1	1
1822	любопытное занимательное неожиданное	1	1
1823	раскрытие установленного знанием	1	1
1824	позвоночника роману человек	1	1
1825	между которыми устанавливаются	1	1
1826	позицию внутренне карнавального	1	1
1827	перед нами не	2	1
1828	нем определенные возможности	1	1
1829	слово сказания еще	1	1
1830	внутренняя активность адресата	1	1
1831	отграниченная система смыслов	1	1
1832	то что они	1	1
1833	и совершенно иной	1	1
1834	несовместимом с анекдотической	1	1
1835	реальному человеческому существованию	1	1
1836	анекдот недостоверное знание	1	1
1837	в форме определенной	1	1
1838	попросту чудаковатое дурацкое	1	1
1839	точки зрения и	1	1
1840	но от божья	1	1
1841	жизни принципиальным условием	1	1
1842	анекдота выбор лексики	1	1
1843	общеизвестные пришел увидел	1	1
1844	бахтин жизни анекдот	1	1
1845	запрета есть профанация	1	1
1846	в новелле есть	1	1
1847	наблюдения именно таковы	1	1
1848	императивной нормы ни	1	1
1849	опыт становления и	1	1
1850	убеждения мнения или	1	1
1851	а не только	1	1
1852	по характеристике с.с	1	1
1853	их свободного согласия	1	1
1854	усматривает во внутренне	1	1
1855	позицию адресата а	1	1
1856	монолог в чистом	1	1
1857	в качестве бытийной	1	1
1858	необходимости ни в	1	1
1859	с совершенно иными	1	1
1860	опыт частного существования	1	1
1861	не на раскрытие	1	1
1862	связаны с языком	1	1
1863	проектировать свою жизненную	1	1
1864	иной позицией соучастника	1	1
1865	а некий нравственный	1	1
1866	неадекватным субъект объект	1	1
1867	аверинцева предстают перед	1	1
1868	речевая маска анекдота	1	1
1869	сыновей в иисусовой	1	1
1870	дозволенное посрамление словесное	1	1
1871	от позиции учителя	1	1
1872	жизненной практике может	1	1
1873	типа есть монолог	1	1
1874	сознания к другому	2	1
1875	с.с аверинцева предстают	1	1
1876	из перечисленных статусов	1	1
1877	в случае жизнеописания	1	1
1878	здесь не столько	1	1
1879	значительной степени зависим	1	1
1880	слово анекдота уже	1	1
1881	не предполагается ни	1	1
1882	роману человек действующий	1	1
1883	рассеянной чужой речи	1	1
1884	и ученичества как	1	1
1885	слушателей преодолевая их	1	1
1886	замысла поэтому форма	1	1
1887	принципе можно припоминая	1	1
1888	как бы стержнем	1	1
1889	манифестирующего двоякий жизненный	1	1
1890	субъекты смыслополагания между	1	1
1891	только вымышленные но	1	1
1892	и способность хранения	1	1
1893	все без исключения	1	1
1894	к сообщаемому рецептивная	1	1
1895	тождественно мнению и	1	1
1896	закон собственно и	1	1
1897	бытия и где	1	1
1898	ментальной и речевой	1	1
1899	предстают перед нами	1	1
1900	во внутренне статичном	1	1
1901	понимания вникания в	1	1
1902	для рассказчика ни	1	1
1903	но факультативны он	1	1
1904	героя система обстоятельств	1	1
1905	прежде всего в	1	1
1906	мы строим свою	1	1
1907	это риторика ролевого	1	1
1908	сколько от мастерства	1	1
1909	дурацкое нередко кощунственное	1	1
1910	в молчание бахтин	1	1
1911	к содержанию сказания	1	1
1912	содержанию сказания это	1	1
1913	компетенция взаимопонимания носителей	1	1
1914	ценностное самоотмежевание адресата	1	1
1915	характера инициативно-авантюрное поведение	1	1
1916	предполагает хоровой сказание	1	1
1917	жизни постоянно переходит	1	1
1918	формы скрытой полускрытой	1	1
1919	для своей манифестации	1	1
1920	этим моментам родственным	1	1
1921	носителей различного жизненного	1	1
1922	веком героев бытийная	1	1
1923	воспринимающего сознания однако	1	1
1924	референтная компетенция биографического	1	1
1925	столкновение индивидуальных инициатив	1	1
1926	коммуникативная характеристика того	1	1
1927	адресата позицию сотворчества	1	1
1928	практике может быть	1	1
1929	адресата в совершенно	1	1
1930	риторика императивного монологизированного	1	1
1931	хвалы или хулы	1	1
1932	могли бы быть	1	1
1933	от героя окажется	1	1
1934	необходимо понимание излагаемой	1	1
1935	не у-влекать слушателей	1	1
1936	высказывание характеризуется также	1	1
1937	компетенции для него	1	1
1938	говорить о разных	1	1
1939	ценностной дистанции между	1	1
1940	диалогизированного слова прямой	1	1
1941	табу дозволенное посрамление	1	1
1942	его уникальным жизненным	1	1
1943	определенные задания реализуют	1	1
1944	у него убеждения	1	1
1945	мнения или понимания	1	1
1946	юмора умения отрешиться	1	1
1947	говорящего состоит в	1	1
1948	данному дискурсу возможность	1	1
1949	иной преемственно воспроизводимой	1	1
1950	норм сколько носителем	1	1
1951	повествуемой ситуации речевая	1	1
1952	содержания сколько от	1	1
1953	случая непредсказуемое стечение	1	1
1954	риторика ролевого обезличенного	1	1
1955	поскольку оно существенным	1	1
1956	обладает достоверным но	1	1
1957	священного новелла ночной	1	1
1958	имеем дело с	1	1
1959	строим свою речь	1	1
1960	жанр посрамляющий умершее	1	1
1961	него романным жизнеописанием	1	1
1962	освоена в анекдоте	1	1
1963	дает позвоночника роману	1	1
1964	приложение запечатленного в	1	1
1965	к тому архаичному	1	1
1966	это компетенция взаимопонимания	1	1
1967	только самим слушающим	1	1
1968	что несмотря на	1	1
1969	воспроизводимой в культуре	1	1
1970	новелла ночной жанр	1	1
1971	нарушение табу дозволенное	1	1
1972	никакого миропорядка жизнь	1	1
1973	анекдота обычно неприемлемо	1	1
1974	предлагая адресату позицию	1	1
1975	в стилевых формах	1	1
1976	и наделенного репродуктивной	1	1
1977	адресата занимающего позицию	1	1
1978	но всегда имплицитно	1	1
1979	совершенно иными границами	1	1
1980	иные сказания в	1	1
1981	в частности форма	1	1
1982	могут быть редуцированы	1	1
1983	образ становящегося человека	1	1
1984	слухи или сплетни	1	1
1985	и возможность иной	1	1
1986	стечение обстоятельств столкновение	1	1
1987	и интонациями он	1	1
1988	ставят перед ним	1	1
1989	притче есть реализация	1	1
1990	коммуникативного события эта	1	1
1991	адресат биографического и	1	1
1992	лично для себя	1	1
1993	и фиксируемой иногда	1	1
1994	мира моделируемая притчей	1	1
1995	дискурсе речевой акт	1	1
1996	притчи человеческая жизнь	1	1
1997	в чистом виде	1	1
1998	герои сказания или	1	1
1999	фатальный рок и	1	1
2000	жизнеописания для полноценного	1	1
2001	притчи лично для	1	1
2002	необыкновенностью и существенно	1	1
2003	адресата при этом	1	1
2004	ночь и пр	1	1
2005	притчи может быть	1	1
2006	жизненный опыт запечатлеваемый	1	1
2007	знания даже будучи	1	1
2008	пространственно-временных масштабов и	1	1
2009	риториках рассматриваемых типов	1	1
2010	осуществлено только самим	1	1
