N	2gram	Tiupa_Hudo	Analitik
3704	не ценностно	1	1
3705	искусства представляет	1	1
3706	спрашивай о	1	1
3707	избытком объемлет	1	1
3708	он обращен	1	1
3709	высказывание принадлежит	1	1
3710	мы обнаруживаем	1	1
3711	высокую литературу	1	1
3712	в деятельности	1	1
3713	ключевая драматическая	1	1
3714	соседних эпизодов	1	1
3715	есть креативная	1	1
3716	заглядывая в	1	1
3717	уединенности в	1	1
3718	жалостливая барышня	1	1
3719	модус взаимоотношений	1	1
3720	уже внешней	1	1
3721	котором внутренняя	1	1
3722	невольному именно	1	1
3723	чувства юмора	1	1
3724	его смысла	1	1
3725	безграничного бытия	1	1
3726	существенное для	1	1
3727	равнодостойности сознаний	1	1
3728	с кротким	1	1
3729	рода оглянулся	1	1
3730	тоже роль	1	1
3731	шеллинг перед	1	1
3732	речь выступая	1	1
3733	трагизма по	1	1
3734	или своих	1	1
3735	о прозе	1	1
3736	островского образцом	1	1
3737	для установления	1	1
3738	деле его	1	1
3739	на мгновения	1	1
3740	с личностью	1	1
3741	и роман	1	1
3742	между жизнью	1	1
3743	исторически продуктивный	1	1
3744	или пен	1	1
3745	перемена ролевых	1	1
3746	данность индивидуальной	1	1
3747	но только	2	1
3748	идиллический хронотоп	1	1
3749	музой ролевой	1	1
3750	тем и	1	1
3751	этой тайны	1	1
3752	отношения может	1	1
3753	лишь один	1	1
3754	возводящие архитектонику	1	1
3755	искусством нового	1	1
3756	зрения герои	1	1
3757	значимости своего	1	1
3758	очевидная граница	1	1
3759	влияние со	1	1
3760	угла и	1	1
3761	моделью ее	1	1
3762	спектакля облечён	1	1
3763	почве одноименной	1	1
3764	иронического я	1	1
3765	в смерти	1	1
3766	но строк	1	1
3767	и рассказывающим	1	1
3768	сторон чего	1	1
3769	иносказательность является	1	1
3770	публицистически осужденный	1	1
3771	не способна	1	1
3772	маской в.т	1	1
3773	никакого миропорядка	1	1
3774	рязани батыем	1	1
3775	порога и	1	1
3776	из нас	1	1
3777	общество я	1	1
3778	маски жениха	1	1
3779	они хотят	1	1
3780	в историческом	1	1
3781	самом ср	1	1
3782	знанию как	1	1
3783	выступать как	2	1
3784	темной родинкой	1	1
3785	ходе чтения	1	1
3786	эстетических тенденций	1	1
3787	самоутверждения неумолимо	1	1
3788	боже мой	1	1
3789	собственно и	1	1
3790	целиком упаду	1	1
3791	и лирическое	1	1
3792	крупным планом	2	1
3793	и идиллике	1	1
3794	картины безымянной	1	1
3795	волю трагический	1	1
3796	страсть воодушевление	1	1
3797	тайны существование	1	1
3798	недотыкомкой соблазню	1	1
3799	как один	1	1
3800	о мире	1	1
3801	сближает драматизм	1	1
3802	имеет значение	1	1
3803	способ самоактуализации	1	1
3804	исчезновение актантов	1	1
3805	притчи иносказательность	1	1
3806	граница двух	1	1
3807	слушающих общим	1	1
3808	да да	1	1
3809	даже будучи	1	1
3810	в предромантизме	1	1
3811	я кладет	1	1
3812	является ни	1	1
3813	ее используют	1	1
3814	активизации воспринимающего	1	1
3815	между несколькими	1	1
3816	проявилось в	1	1
3817	личностности в	1	1
3818	исключения столь	1	1
3819	адресату позицию	1	1
3820	жизнь личности	2	1
3821	идиллико-элегической сентиментальности	1	1
3822	не совпадает	1	1
3823	великому князю	1	1
3824	ратнаго духа	1	1
3825	москвы к	1	1
3826	его дискредитация	1	1
3827	парадоксальное сочетание	1	1
3828	угрожает лишь	1	1
3829	же обратное	1	1
3830	ударения начальные	1	1
3831	целостность принципиально	1	1
3832	этой уготованной	1	1
3833	уст в	1	1
3834	сад напоминает	1	1
3835	словами пришвина	1	1
3836	образец зарождения	1	1
3837	к языку	1	1
3838	целостности доступной	1	1
3839	например не	1	1
3840	свободна постольку	1	1
3841	верифицируемым знанием	1	1
3842	качественный скачок	1	1
3843	и рецептивного	2	1
3844	ее необратимостью	1	1
3845	объекту речи	1	1
3846	в разрушении	1	1
3847	и субъектную	1	1
3848	обязательно сообщает	1	1
3849	отталкивании от	1	1
3850	из нее	1	1
3851	герой из	1	1
3852	моем в	1	1
3853	принципе можно	1	1
3854	ее нелепой	1	1
3855	верховному сюзерену	1	1
3856	война аналогична	1	1
3857	личного бытия	1	1
3858	превратилась в	1	1
3859	граница личностного	1	1
3860	шелухой ролевого	1	1
3861	от элегически	1	1
3862	юмористическая апология	1	1
3863	но вы	1	1
3864	нельзя не	1	1
3865	религии на	1	1
3866	дамы с	1	1
3867	ту сторону	1	1
3868	непосредственным участником	2	1
3869	в древнерусской	1	1
3870	внешней границ	1	1
3871	зольгер составляют	1	1
3872	обладать и	1	1
3873	самым принадлежащей	1	1
3874	логический объект	1	1
3875	примет в	1	1
3876	жизнь однако	1	1
3877	человеческих отношений	2	1
3878	строки дж	1	1
3879	позицию адресата	1	1
3880	смеховая ревизия	1	1
3881	является своего	2	1
3882	наличие так	1	1
3883	познающего субъекта	1	1
3884	бытию как	1	1
3885	трагического жеста	1	1
3886	один отдельный	1	1
3887	выбора все	1	1
3888	миропорядке т.е	1	1
3889	сверхличная заданность	1	1
3890	принадлежит какому-нибудь	1	1
3891	ирония этимологически	1	1
3892	взаимодействия образуют	1	1
3893	или диалогической	1	1
3894	что для	1	1
3895	рана дорога	1	1
3896	целое нашего	1	1
3897	явленная например	1	1
3898	личности ничтожно	1	1
3899	это правило	1	1
3900	это разграничение	1	1
3901	волеизъявление автора	1	1
3902	героическая апофегма	1	1
3903	творческое волеизъявление	1	1
3904	под определенным	1	1
3905	внимание и	1	1
3906	разлукой если	1	1
3907	и интонациями	1	1
3908	примеряя ее	1	1
3909	случайными чертами	1	1
3910	несвободен вопреки	1	1
3911	и роднее	1	1
3912	было введено	1	1
3913	его личности	1	1
3914	искусства но	4	1
3915	инициатива авторства	1	1
3916	некое событие	1	1
3917	все проходит	1	1
3918	описанный бахтиным	1	1
3919	помню чудное	1	1
3920	материала в	2	1
3921	и нераздельными	1	1
3922	к сообщенному	1	1
3923	подобно страстны	1	1
3924	статус научной	1	1
3925	молитвою из	1	1
3926	формах эстетического	1	1
3927	как любая	1	1
3928	ситуацией высказывания	1	1
3929	повседневности элегическая	1	1
3930	задача например	1	1
3931	если юмористическая	1	1
3932	самым по	1	1
3933	ответственности а	1	1
3934	дискурса претерпевшего	1	1
3935	я самоценно	1	1
3936	целостности состоит	1	1
3937	система мотивов	1	1
3938	на отдельные	1	1
3939	стержень художественного	1	1
3940	произведения обнаруживается	2	1
3941	свободы доказать	1	1
3942	голосов нормативная	1	1
3943	с чем	2	1
3944	князю киевскому	1	1
3945	последний получает	1	1
3946	пустым звуком	1	1
3947	стихов пушкина	1	1
3948	ревизора имитирующей	1	1
3949	одиночку с	1	1
3950	субъектов автора	1	1
3951	жертвенное забвение	1	1
3952	актуализировано на	1	1
3953	художественности жанровая	1	1
3954	обращен к	1	1
3955	тем общее	1	1
3956	каждым живущим	1	1
3957	гл xxix	1	1
3958	с которым	1	1
3959	по замечанию	1	1
3960	он показывает	1	1
3961	литературе явилась	1	1
3962	видам пафоса	1	1
3963	звучит один	1	1
3964	тленья то	1	1
3965	бесцельного странничества	1	1
3966	созерцания оказывается	1	1
3967	идейно-эмоциональной оценки	1	1
3968	чехова душечка	1	1
3969	здесь также	1	1
3970	говорить сжимается	1	1
3971	некоторого основания	1	1
3972	документ но	1	1
3973	к полноте	1	1
3974	хомы брута	1	1
3975	комедийности как	1	1
3976	стилистике здесь	1	1
3977	таковы герои	1	1
3978	этом общеэстетические	1	1
3979	как субъекты	1	1
3980	иронии вдохновение	1	1
3981	как традиция	1	1
3982	пушкиным в	1	1
3983	начало которому	1	1
3984	диалог персонажей	1	1
3985	очерченном с	1	1
3986	содержанию сказания	1	1
3987	всем остальным	1	1
3988	данного во	1	1
3989	грустно стало	1	1
3990	не дорожит	1	1
3991	себе один	1	1
3992	слово сказания	2	1
3993	чувство себя	1	1
3994	прочие его	1	1
3995	или говоря	3	1
3996	динамике становления	1	1
3997	б времени	1	1
3998	самые разнообразные	1	1
3999	степени зависим	1	1
4000	обыденной внехудожественной	1	1
4001	забвение злата	1	1
4002	всею личностью	1	1
4003	бульба нимало	1	1
4004	чти и	1	1
4005	не ее	1	1
4006	внутренняя данность	1	1
4007	многослойных границ	1	1
4008	упорядоченного движения	1	1
4009	эстетическое завершение	2	1
4010	самоотрицанием революции	1	1
4011	компетентность предполагающая	1	1
4012	бы перевод	1	1
4013	автора как	2	1
4014	и любое	1	1
4015	восстановление распавшейся	1	1
4016	лирического мы	1	1
4017	превратному отражению	1	1
4018	ср общеизвестные	1	1
4019	и обычая	1	1
4020	исключения персонажей	1	1
4021	немой сцене	1	1
4022	комедии вишневый	1	1
4023	карнавального отношения	1	1
4024	эстетических субъектов	1	1
4025	брожу ли	1	1
4026	исполнения как	1	1
4027	было положено	1	1
4028	юмористического комизма	1	1
4029	сознаниями двух	1	1
4030	мира героев	1	1
4031	границ разделяющих	1	1
4032	петипа бернарди	1	1
4033	горда своей	1	1
4034	состоянию общественных	1	1
4035	каким шутовским	1	1
4036	и отсутствие	1	1
4037	говоря иначе	2	1
4038	а фауста	1	1
4039	тому архаичному	1	1
4040	отрешиться от	1	1
4041	куда не	1	1
4042	мире таково	1	1
4043	и остроте	1	1
4044	ситуация диалогической	1	1
4045	предательство совершается	1	1
4046	слиться эта	1	1
4047	отказа либо	1	1
4048	монологизированного слова	1	1
4049	личностную уникальность	1	1
4050	страстны когда	1	1
4051	ним определенные	1	1
4052	внутренней тайны	1	1
4053	одно слово	3	1
4054	в дегероизированной	1	1
4055	особенно внешних	1	1
4056	и равнодушна	1	1
4057	дола это	1	1
4058	блока скифы	1	1
4059	нет не	1	1
4060	качестве особого	1	1
4061	проб комической	1	1
4062	драматическая душа	1	1
4063	художественности вместе	1	1
4064	замутненного самолюбием	1	1
4065	илиаде равно	1	1
4066	душечки постепенно	1	1
4067	дает ему	1	1
4068	эпизодов а	1	1
4069	и противостоящего	1	1
4070	обнаруживая текучие	1	1
4071	такое произведение	1	1
4072	пространственных и	1	1
4073	текста словами	1	1
4074	действующих лиц	1	1
4075	тяжело и	1	1
4076	действительной жизни	1	1
4077	ее полные	1	1
4078	культуре первых	1	1
4079	внеличную сторону	1	1
4080	однако комические	1	1
4081	не смываю	1	1
4082	нераздельными его	1	1
4083	системой хронотопов	1	1
4084	несовпадения человека	1	1
4085	административный ревизор	1	1
4086	чего еще	1	1
4087	нечто движущееся	1	1
4088	индивидуальности к	1	1
4089	собой так	1	1
4090	его полюсами	1	1
4091	встречающихся в	1	1
4092	сообщает нечто	1	1
4093	пути самоутверждения	1	1
4094	который выставляет	1	1
4095	долг в	1	1
4096	стороны субъекта	1	1
4097	отражению я	1	1
4098	политической точки	1	1
4099	может или	1	1
4100	определяется сверхличной	1	1
4101	длиной ритмических	1	1
4102	бунина на	1	1
4103	внешнему осуществлению	1	1
4104	внутренней целостности	1	1
4105	самозабвенно олицетворяя	1	1
4106	к автору	1	1
4107	ци не	1	1
4108	реальность текста	1	1
4109	предметом целью	1	1
4110	острота или	1	1
4111	такого высказывания	1	1
4112	поведение остроумно	1	1
4113	которого анекдот	1	1
4114	можно только	1	1
4115	разбуханием субъективности	1	1
4116	бахтин жизни	1	1
4117	внутренняя раздвоенность	1	1
4118	ситуации административный	1	1
4119	смысле домонологично	1	1
4120	самоустранением фельетонного	1	1
4121	служебного долга	1	1
4122	говорит дмитрий	1	1
4123	элегий ни	1	1
4124	находим вне	1	1
4125	недоведенности конфликта	1	1
4126	и постепенное	1	1
4127	как лаврецкий	1	1
4128	этом остается	1	1
4129	нулевое я	1	1
4130	культура есть	1	1
4131	субъекты этического	1	1
4132	древнейшему модусу	1	1
4133	устремляясь к	1	1
4134	подобно кубикам	1	1
4135	любая личность	1	1
4136	вечность безграничного	1	1
4137	кто этого	1	1
4138	кубикам то	1	1
4139	плодами эстетического	1	1
4140	их существенными	1	1
4141	избегнуть их	1	1
4142	не прилепляйся	1	1
4143	явлены не	1	1
4144	случайной это	1	1
4145	же реплик	1	1
4146	низкой данности	1	1
4147	быта семейного	1	1
4148	лексических синтаксических	1	1
4149	коммуникативная характеристика	1	1
4150	набокова защита	1	1
4151	нет на	1	1
4152	не избежит	1	1
4153	образец драматической	1	1
4154	несводимости человека	1	1
4155	на деле	3	1
4156	жизни героя	1	1
4157	сатиру однако	1	1
4158	определить и	1	1
4159	то саркастическая	1	1
4160	реальность но	1	1
4161	трагическая вина	1	1
4162	не обретает	1	1
4163	субъекта речи	1	1
4164	диалогической ситуации	1	1
4165	отношения зародившийся	1	1
4166	повествуемой ситуации	1	1
4167	личностного самоопределения	2	1
4168	альтернативен сатирическому	1	1
4169	карнавализацию событийных	1	1
4170	фразы в	1	1
4171	описывал себя	1	1
4172	репродуцирование сообщенный	1	1
4173	ср внутреннюю	1	1
4174	текстах иных	1	1
4175	детской головки	1	1
4176	такие и	1	1
4177	подобно режиссёру	1	1
4178	и против	1	1
4179	попросту чудаковатое	1	1
4180	близкого замкнутого	1	1
4181	гиперболизированное и	1	1
4182	всеволода и	1	1
4183	же добронравный	1	1
4184	чувство живой	1	1
4185	сжимаясь отступая	1	1
4186	жизнь глазами	1	1
4187	он уже	1	1
4188	становления героическая	1	1
4189	как преодоление	1	1
4190	стороны всякая	1	1
4191	предполагающая в	1	1
4192	и взаимодействиях	1	1
4193	скобееве где	1	1
4194	звучания ритмика	1	1
4195	и таи	1	1
4196	для рассказчика	1	1
4197	проклинаю лирический	1	1
4198	победил или	1	1
4199	ролевой претензией	1	1
4200	онегин и	1	1
4201	обозначает ту	1	1
4202	глоссой нейтральной	1	1
4203	мы встречаем	1	1
4204	драматической ситуации	1	1
4205	кукин с	1	1
4206	гегеля духовная	1	1
4207	когда лаврецкий	1	1
4208	ткань текста	1	1
4209	сатирические персонажи	1	1
4210	самоопределение к	1	1
4211	персонаж сатирический	1	1
4212	оказывается ложью	1	1
4213	а все-таки	1	1
4214	целью и	1	1
4215	сочетание самозабвения	1	1
4216	рода комизм	1	1
4217	мощно-крылатая мысль	1	1
4218	сатирический а	1	1
4219	представить себе	1	1
4220	каждая разлука	1	1
4221	референтную функцию	1	1
4222	слушателя к	1	1
4223	внутренне бесконечно	1	1
4224	стратегий оцельнения	1	1
4225	гибнущая самоубийственная	1	1
4226	поидоша о	1	1
4227	личности восхищенное	1	1
4228	ответственность свободного	1	1
4229	субъекта художественной	1	1
4230	содержание эстетической	1	1
4231	шут плут	1	1
4232	сатиры как	1	1
4233	всю внешнюю	1	1
4234	нудительной серьезности	1	1
4235	обнаруживается еще	1	1
4236	татаро-монгольским нашествием	1	1
4237	в событии	1	1
4238	легкую безответственную	1	1
4239	замкнутости дома	1	1
4240	ее самоценности	1	1
4241	есть точка	1	1
4242	сойти с	1	1
4243	анекдотическим повествованием	1	1
4244	функцию текста	1	1
4245	могущие иметь	1	1
4246	вытесненные из	1	1
4247	но обязательно	1	1
4248	себя сами	1	1
4249	предел сказания	1	1
4250	например если	1	1
4251	вещей но	1	1
4252	как содержание	1	1
4253	курьезная риторика	1	1
4254	знания даже	1	1
4255	трагизмом однако	1	1
4256	возникает новая	1	1
4257	дробящей жизнь	1	1
4258	поэтому повторное	1	1
4259	жизни а	2	1
4260	и картины	1	1
4261	ревизия началась	1	1
4262	того кому	1	1
4263	высшая форма	1	1
4264	и личной	1	1
4265	чужого пафоса	1	1
4266	стать полноценной	1	1
4267	впоследствии при	1	1
4268	которой не	1	1
4269	его смыслопорождающая	1	1
4270	субъективного угла	1	1
4271	исторического бытия	1	1
4272	уместно именовать	1	1
4273	существенным образом	1	1
4274	сатирической патетичности	1	1
4275	живет в	1	1
4276	силы мировой	1	1
4277	внутренняя свобода	1	1
4278	дискурсе речевой	1	1
4279	на ее	1	1
4280	самоопределениями других	1	1
4281	модальности эстетического	2	1
4282	данности апостолов	1	1
4283	как именовал	1	1
4284	внешнюю данность	1	1
4285	его летописных	1	1
4286	событиями жизни	1	1
4287	глядя на	1	1
4288	героика трагизм	1	1
4289	единства фразы	1	1
4290	лингвистических средств	1	1
4291	своим законным	1	1
4292	просто крылатой	1	1
4293	пафоса а	1	1
4294	преодолевая их	1	1
4295	миропорядка драматическое	1	1
4296	проблема субъектной	1	1
4297	теперь в	1	1
4298	стихотворение не	1	1
4299	повторное выслушивание	1	1
4300	островского или	1	1
4301	переживание переживания	1	1
4302	психологическую опору	1	1
4303	леромонтова или	1	1
4304	связей с	2	1
4305	патетикой наконец	1	1
4306	балета залюбовавшись	1	1
4307	не всякий	1	1
4308	напоминает сатиру	1	1
4309	творцом и	1	1
4310	речи кто	1	1
4311	осуществлено и	1	1
4312	такова специфика	1	1
4313	должно стремиться	1	1
4314	предначертанность судьбы	1	1
4315	изначально владеет	1	1
4316	содержания лишь	1	1
4317	неотъемлемый атрибут	1	1
4318	к общему	1	1
4319	прилепляйся слишком	1	1
4320	подобна трагической	1	1
4321	что-то втягивало	1	1
4322	границу любить	1	1
4323	верю боже	1	1
4324	странничества пространственного	1	1
4325	голос стыда	1	1
4326	событии художественного	1	1
4327	некоторую коммуникативную	1	1
4328	нервы натягиваются	1	1
4329	предназначения когда	1	1
4330	события на	1	1
4331	художественности героика	2	1
4332	меня в	1	1
4333	законом художественной	1	1
4334	о наивной	1	1
4335	пределами этой	1	1
4336	к ценностной	1	1
4337	слуха и	2	1
4338	по собственному	1	1
4339	и души	1	1
4340	слишком хочет	1	1
4341	самоопределение лирического	1	1
4342	сжимается сердце	1	1
4343	риторика окказионального	1	1
4344	наше читательское	1	1
4345	оказывается праздничная	1	1
4346	ее сатирическим	1	1
4347	внешних связей	1	1
4348	самоопределения князя	1	1
4349	меру его	1	1
4350	предстают перед	1	1
4351	ты и	1	1
4352	остров борнгольм	1	1
4353	приму мира	1	1
4354	возвращения жизни	1	1
4355	к позиции	1	1
4356	с абзацем	1	1
4357	скрытое под	1	1
4358	случае ирония	1	1
4359	страдают от	1	1
4360	столь свободным	1	1
4361	слушатель читатель	1	1
4362	природе суть	1	1
4363	канона элегии	1	1
4364	в область	1	1
4365	последовательность медленных	1	1
4366	зарождается на	1	1
4367	с ума	1	1
4368	сотворивший ее	1	1
4369	модель присутствия	2	1
4370	как драматическое	1	1
4371	мне а	1	1
4372	полноту и	1	1
4373	задолго до	2	1
4374	мгновенного вечного	1	1
4375	как объекты	1	1
4376	головки что	1	1
4377	природы самозабвенное	1	1
4378	или сверхличного	1	1
4379	речи как	1	1
4380	жеста избавлюсь	1	1
4381	шляпной коробке	1	1
4382	кротким мягким	1	1
4383	остающейся в	1	1
4384	державинское но	1	1
4385	смыслу и	1	1
4386	строк печальных	1	1
4387	позиция условного	1	1
4388	узнают себя	1	1
4389	мифологическое сознание	1	1
4390	схемы и	1	1
4391	дикого скифа	1	1
4392	оживающим когда	1	1
4393	сверхличного и	1	1
4394	ранних проб	1	1
4395	героической системе	1	1
4396	трагический персонаж	1	1
4397	сторонним наблюдателем	1	1
4398	сатирического изображения	1	1
4399	трагизма в	1	1
4400	достоевского где	1	1
4401	и делает	1	1
4402	которого может	1	1
4403	первых же	1	1
4404	самозабвенная гордость	1	1
4405	прикрывающими пустоту	1	1
4406	художественности способом	1	1
4407	оказывается пустым	1	1
4408	да уходите	1	1
4409	конец текста	1	1
4410	переходя к	1	1
4411	определенным диалогическим	1	1
4412	то с	1	1
4413	трагическом комическом	1	1
4414	героический персонаж	1	1
4415	едины судьба	1	1
4416	не признает	2	1
4417	является высказыванием	1	1
4418	саморазрушении ничтожного	1	1
4419	членения а	1	1
4420	относительно его	4	1
4421	как такой	1	1
4422	ужасошася и	1	1
4423	россыпь таких	1	1
4424	дай мне	1	1
4425	в радикальном	1	1
4426	речи от	1	1
4427	приобретает определяющее	1	1
4428	являли собой	1	1
4429	и вполне	1	1
4430	и сосредоточенное	1	1
4431	центральным персонажем	1	1
4432	мы встречаемся	1	1
4433	компетенция говорящего	1	1
4434	только вымышленные	1	1
4435	акта в	1	1
4436	смеетесь? над	1	1
4437	синтаксических и	1	1
4438	и ответная	1	1
4439	за это	1	1
4440	не на	5	1
4441	и комедийности	1	1
4442	число голосов	1	1
4443	показателей а	1	1
4444	героическому умонастроению	1	1
4445	конструктивную основу	1	1
4446	своих элегий	1	1
4447	эстетической доминанты	1	1
4448	как с	1	1
4449	как трагически	1	1
4450	и строго	1	1
4451	особого эстетического	1	1
4452	ситуации авторской	1	1
4453	комизма явленная	1	1
4454	ситуацию ритмико-интонационный	1	1
4455	состоит что	1	1
4456	комический разрыв	1	1
4457	теснится тяжких	1	1
4458	столичных балетоманов	1	1
4459	передаваемость из	1	1
4460	жанру как	1	1
4461	оленькой противопоставляют	1	1
4462	встречи-разлуки ахматова	1	1
4463	есмы ци	1	1
4464	с политической	1	1
4465	в исконном	1	1
4466	как своей	1	1
4467	не меньшими	1	1
4468	ориентировано на	1	1
4469	синтаксических конструкций	1	1
4470	миропорядке а	1	1
4471	миропорядку дурак	1	1
4472	из стратегий	1	1
4473	встречается таким	1	1
4474	на внутренний	1	1
4475	высказыванием действующего	1	1
4476	горького мать	1	1
4477	нег европейских	1	1
4478	общения между	1	1
4479	мы понимаем	1	1
4480	доказать именно	1	1
4481	эту специфику	1	1
4482	сознание не	1	1
4483	личности смеховое	1	1
4484	и героизирующий	1	1
4485	тексту слой	1	1
4486	служить знаком	2	1
4487	трагизм комизм	1	1
4488	говорящего и	1	1
4489	высказывания но	1	1
4490	в статике	1	1
4491	истины соответственно	1	1
4492	истинное могло	1	1
4493	жизни словами	1	1
4494	предлагая адресату	1	1
4495	черт ивана	1	1
4496	встречаем его	1	1
4497	периферии верха	1	1
4498	можно припоминая	1	1
4499	предпосылку эстетического	1	1
4500	воодушевляющим и	1	1
4501	именовал аристотель	1	1
4502	знаменуется переносом	1	1
4503	поскольку трагический	1	1
4504	самом деянии	1	1
4505	раскрывают содержание	1	1
4506	то юмористический	1	1
4507	будучи позицией	1	1
4508	личностно окрашено	1	1
4509	ситуаций или	1	1
4510	и элегизма	1	1
4511	путем патетического	1	1
4512	обязательно курьезное	1	1
4513	синтаксической конструкции	1	1
4514	в особый	1	1
4515	одноименной жанровой	1	1
4516	внутренней обособленности	1	1
4517	подлинная жизнь	1	1
4518	доминанта пушкинского	1	1
4519	эстетическая позиция	1	1
4520	художественно не	1	1
4521	отстраняясь от	1	1
4522	восполняет ущербность	1	1
4523	вещи но	1	1
4524	князя всеволода	1	1
4525	сцене гоголевского	1	1
4526	любовь и	1	1
4527	финале гоголевской	1	1
4528	выбор синтаксической	1	1
4529	рассказчика не	1	1
4530	одновременно с	1	1
4531	определение личности	1	1
4532	автора теряют	1	1
4533	роллера ненадолго	1	1
4534	эстетического освоения	1	1
4535	в отечественной	1	1
4536	чем произведение	1	1
4537	романа неканонического	1	1
4538	нами не	1	1
4539	трагедийности и	1	1
4540	способе существования	1	1
4541	такого несовпадения	1	1
4542	могла отдаваться	1	1
4543	героике и	1	1
4544	в коммуникацию	1	1
4545	это императивная	1	1
4546	лицом миропорядка	1	1
4547	невидимого тленья	1	1
4548	и оцененном	1	1
4549	поведения то	1	1
4550	концепты героя	1	1
4551	игорь истягну	1	1
4552	себя гегелевское	1	1
4553	субъектной кто	1	1
4554	в малом	1	1
4555	нем определенные	1	1
4556	обращается к	1	1
4557	что ничто	1	1
4558	функцией в	1	1
4559	живого голоса	1	1
4560	малый отрезок	1	1
4561	зарождения трагизма	1	1
4562	наделенного репродуктивной	1	1
4563	реальности есть	1	1
4564	напряжений и	1	1
4565	уходите куда	1	1
4566	частыми переодеваниями	1	1
4567	их фактического	1	1
4568	индивидуальность однако	1	1
4569	гоголя или	1	1
4570	то идиллика	1	1
4571	и будет	1	1
4572	счастье существования	1	1
4573	и мощно-крылатая	1	1
4574	то время	1	1
4575	реальная возможность	1	1
4576	читательского восприятия	2	1
4577	из-за плеча	1	1
4578	вершителей-героев как	1	1
4579	или движется	1	1
4580	затрагивая хода	1	1
4581	отрезков звучания	1	1
4582	или внутренний	1	1
4583	высокой сверхличной	1	1
4584	во множестве	2	1
4585	авторства и	1	1
4586	занять этой	1	1
4587	подвига перестают	1	1
4588	субъективной стороне	1	1
4589	коробке хранится	1	1
4590	общую с	1	1
4591	к типам	1	1
4592	всего два	1	1
4593	левого правого	1	1
4594	жанр представляет	1	1
4595	несет человеку	1	1
4596	задаваемый читателю	1	1
4597	города салтыкова-щедрина	1	1
4598	между внутренними	1	1
4599	действительную роль	1	1
4600	ту или	2	1
4601	хранится в	1	1
4602	феноменов человеческого	1	1
4603	недостоверностью отвергает	1	1
4604	отказ самосознания	1	1
4605	например героизация	1	1
4606	обобщения личностного	1	1
4607	текста смеховая	1	1
4608	речи последний	1	1
4609	не тотально	1	1
4610	перефразируя строки	1	1
4611	пустым разбуханием	1	1
4612	сути дела	3	1
4613	я другого	2	1
4614	их предлагая	1	1
4615	из тех	2	1
4616	элегии пушкиным	1	1
4617	земле ты	1	1
4618	мастерства рассказчика	1	1
4619	них вся	1	1
4620	ситуация есть	1	1
4621	логический субъект	1	1
4622	ценность которой	1	1
4623	сверхличного долга	1	1
4624	соответствующих эстетических	1	1
4625	этой диадой	1	1
4626	от художественного	1	1
4627	анекдота уже	1	1
4628	против безликой	1	1
4629	отношений внешнего	1	1
4630	составляет достаточного	1	1
4631	самоутверждения субъекта	1	1
4632	ролевого обезличенного	1	1
4633	определенные задания	1	1
4634	и позволило	1	1
4635	зрения или	1	1
4636	жизнь на	2	1
4637	его лице	1	1
4638	на колени	1	1
4639	люблю леромонтова	1	1
4640	саркастическое я	1	1
4641	служением сверхличному	1	1
4642	притчевая дискурсия	1	1
4643	пространственного и/или	1	1
4644	оттенки ритма	1	1
4645	есть чувство	1	1
4646	архаичному состоянию	1	1
4647	него концепты	1	1
4648	выступать и	1	1
4649	или попросту	1	1
4650	не становясь	1	1
4651	автор литературного	1	1
4652	внешним то	1	1
4653	оно объединяет	1	1
4654	предстает субъектом	1	1
4655	собачкой и	1	1
4656	разделяющих и	1	1
4657	олицетворяя собою	1	1
4658	род эстетического	1	1
4659	и сосредоточенности	1	1
4660	может всякое	1	1
4661	свое самобытное	1	1
4662	шеллингу чем	1	1
4663	и жизни	1	1
4664	хлестакову ничтожнейшими	1	1
4665	жизни поколений	1	1
4666	организовано художественное	1	1
4667	персону с	1	1
4668	создает и	1	1
4669	дегероизированной системе	1	1
4670	не миропорядку	1	1
4671	шелуху суетных	1	1
4672	нам всегда	1	1
4673	состояний внутренней	1	1
4674	скамейки угол	1	1
4675	бахтин определял	1	1
4676	самолюбием смысла	1	1
4677	стадии становления	1	1
4678	добудем однако	1	1
4679	и ирония	1	1
4680	в.т зависит	1	1
4681	оглянулся на	1	1
4682	всякая фраза	1	1
4683	или острота	1	1
4684	всеми чувствами	1	1
4685	от неполноты	1	1
4686	праздничная праздность	1	1
4687	говорящего состоит	1	1
4688	хронотоп в	2	1
4689	различных речевых	1	1
4690	притчей напротив	1	1
4691	пребывания а	1	1
4692	жизненного выбора	1	1
4693	героизирована ратная	1	1
4694	подвига чего	1	1
4695	биографической жизнью	1	1
4696	пассивной его	1	1
4697	идиллического присутствия	1	1
4698	ни прибавить	1	1
4699	границы человеческой	1	1
4700	эту сторону	1	1
4701	выготским и	1	1
4702	же собе	1	1
4703	захочу не	1	1
4704	соблазню беатриче	1	1
4705	непременно должен	1	1
4706	только раскрывают	1	1
4707	центр миропорядка	1	1
4708	всем знакомее	1	1
4709	столь легкую	1	1
4710	т.п типах	1	1
4711	у одного	2	1
4712	состоит как	1	1
4713	преодоление элегической	1	1
4714	эксплицированного в	1	1
4715	ценностей вписать	1	1
4716	бахтин говорил	1	1
4717	лаврецкий самоопределяясь	1	1
4718	образом характеризует	1	1
4719	ратная удаль	1	1
4720	пределах кадрового	1	1
4721	судьба выражает	1	1
4722	собою в	2	1
