N	2gram	Bakhtin_Pr	FransuaR
2482	ранее не	1	1
2483	сам себе	1	1
2484	роман весь	1	1
2485	нет это	1	1
2486	они особенно	1	1
2487	своих мыслей	1	1
2488	все равно	3	1
2489	разбитый на	1	1
2490	можно выделить	1	1
2491	освобождающий и	1	1
2492	понимает что	1	1
2493	его другими	1	1
2494	полнотой и	1	1
2495	ее нельзя	2	1
2496	в приведенной	1	1
2497	в свои	2	1
2498	и показать	3	1
2499	этому все	1	1
2500	воедино как	1	1
2501	и друг	1	1
2502	его собственную	2	1
2503	прокрустово ложе	1	1
2504	об этих	2	1
2505	всегда лежит	1	1
2506	как впрочем	1	1
2507	его верой	1	1
2508	внешних и	1	1
2509	внутренний и	1	1
2510	о жизни	1	1
2511	ими как	1	1
2512	мировоззрения эта	1	1
2513	более что	2	1
2514	нашел свое	1	1
2515	истин в	1	1
2516	романы с	1	1
2517	слышать и	1	1
2518	входящий в	1	1
2519	сохранить свою	1	1
2520	со своею	1	1
2521	занял бы	1	1
2522	можно выразить	1	1
2523	переносит центр	1	1
2524	перейти к	1	1
2525	зрения не	1	1
2526	форму своего	2	1
2527	в авторском	4	1
2528	свойственной ему	1	1
2529	и могут	2	1
2530	среды в	1	1
2531	с любым	1	1
2532	несколько сложнее	1	1
2533	которые обычно	1	1
2534	по самой	1	1
2535	почву на	1	1
2536	и общественных	1	1
2537	развития европейской	1	1
2538	здесь становится	1	1
2539	эту атмосферу	1	1
2540	он принял	1	1
2541	а так	1	1
2542	значимость и	2	1
2543	действующие лица	1	1
2544	бы это	1	1
2545	построено как	1	1
2546	эти же	2	1
2547	отдельных образах	1	1
2548	и приобретает	1	1
2549	духовную установку	1	1
2550	того или	1	1
2551	бедного человека	1	1
2552	это объясняется	1	1
2553	него своя	1	1
2554	там ни	1	1
2555	художественная задача	2	1
2556	и происходит	1	1
2557	образом мы	1	1
2558	жизнью как	1	1
2559	и социального	1	1
2560	ибо от	1	1
2561	которая для	1	1
2562	каждом из	2	1
2563	он развивает	1	1
2564	случае если	1	1
2565	к правде	2	1
2566	помимо его	2	1
2567	и историко-литературных	1	1
2568	работы о	1	1
2569	литературы о	6	1
2570	и изображается	1	1
2571	видит и	5	1
2572	выше в	1	1
2573	хотя с	1	1
2574	так резко	1	1
2575	это особое	1	1
2576	с полным	1	1
2577	к произведениям	1	1
2578	лучше всего	1	1
2579	и иные	1	1
2580	и художественный	1	1
2581	отрешены от	1	1
2582	то перед	2	1
2583	и изображение	1	1
2584	а по	1	1
2585	нашему мнению	3	1
2586	ним как	1	1
2587	веры в	1	1
2588	как явление	1	1
2589	людей он	1	1
2590	им до	1	1
2591	борьбу за	1	1
2592	остается и	1	1
2593	но во	1	1
2594	достигается не	1	1
2595	смысл его	2	1
2596	тем или	2	1
2597	идет о	5	1
2598	сознание своей	1	1
2599	сказать второго	1	1
2600	берет в	1	1
2601	он их	1	1
2602	но самый	1	1
2603	во вкусе	1	1
2604	какой мы	1	1
2605	единство с	1	1
2606	в большой	3	1
2607	типа но	1	1
2608	оно касается	1	1
2609	теоретического осознания	1	1
2610	наконец третий	1	1
2611	художественного произведения	1	1
2612	мы бы	1	1
2613	ведь конечно	1	1
2614	единую точку	1	1
2615	далека от	1	1
2616	предположение о	1	1
2617	в голову	1	1
2618	сознании в	1	1
2619	них-то и	1	1
2620	человека это	1	1
2621	претендовать на	1	1
2622	этот рассказ	1	1
2623	все еще	2	1
2624	себе он	1	1
2625	образ которого	1	1
2626	в разговоре	1	1
2627	мысли а	1	1
2628	других эпох	1	1
2629	им не	1	1
2630	мечты и	1	1
2631	он ищет	4	1
2632	любви и	1	1
2633	только такие	1	1
2634	за своим	1	1
2635	элементов как	1	1
2636	и интонации	1	1
2637	самостоятельную жизнь	1	1
2638	нет здесь	1	1
2639	в единую	1	1
2640	мире а	3	1
2641	этого в	2	1
2642	текстологическая работа	1	1
2643	предметного мира	1	1
2644	и действительности	1	1
2645	в момент	4	1
2646	и работает	1	1
2647	в прямых	1	1
2648	повторяем еще	1	1
2649	всему произведению	1	1
2650	в плоскость	3	1
2651	углубляться в	1	1
2652	да что	1	1
2653	всей жизни	1	1
2654	она всегда	1	1
2655	завершен и	1	1
2656	отрицания но	1	1
2657	и взаимодействие	2	1
2658	романе а	1	1
2659	поставить и	1	1
2660	которой они	1	1
2661	переносит в	1	1
2662	ведь только	2	1
2663	не вызывает	1	1
2664	зиждется на	1	1
2665	реализме то	1	1
2666	мы ее	1	1
2667	раскрывает и	1	1
2668	каждое слово	1	1
2669	новой жизнью	1	1
2670	самой проблемы	1	1
2671	художественную форму	1	1
2672	значение они	1	1
2673	из многочисленных	1	1
2674	своей смерти	1	1
2675	могучее влияние	1	1
2676	а там	1	1
2677	противоречивую сложность	1	1
2678	возможна и	1	1
2679	мир мир	2	1
2680	и другом	2	1
2681	черты в	1	1
2682	не следует	1	1
2683	наиболее полное	1	1
2684	как дар	1	1
2685	прямая и	1	1
2686	и да	1	1
2687	теперь мы	1	1
2688	герои и	1	1
2689	к более	2	1
2690	с полною	1	1
2691	бы все	1	1
2692	и принципиальной	1	1
2693	основной особенности	4	1
2694	сознанием и	2	1
2695	самой действительности	2	1
2696	своих писем	1	1
2697	действительности так	1	1
2698	мысль не	3	1
2699	чтобы добиться	1	1
2700	тип не	1	1
2701	и обвиняет	1	1
2702	я их	1	1
2703	для их	2	1
2704	конечно гораздо	1	1
2705	в письме	1	1
2706	ведь не	1	1
2707	потому она	1	1
2708	главе посвященной	1	1
2709	стать рядом	1	1
2710	и дали	1	1
2711	эти определения	2	1
2712	не подчиняется	1	1
2713	художественного восприятия	1	1
2714	одно время	1	1
2715	закрываются и	1	1
2716	случае они	1	1
2717	аналогию с	1	1
2718	наоборот он	1	1
2719	не создает	1	1
2720	успехом могла	1	1
2721	значимости в	2	1
2722	и элементов	1	1
2723	на очень	1	1
2724	центр тяжести	1	1
2725	ними нет	1	1
2726	незавершенностью и	1	1
2727	и неизбежно	1	1
2728	и ограниченности	1	1
2729	художественный метод	3	1
2730	отделяется от	1	1
2731	же успехом	1	1
2732	очень долго	1	1
2733	бы их	5	1
2734	не идет	1	1
2735	отношении ко	1	1
2736	классицизма и	1	1
2737	глава первая	1	1
2738	на миг	1	1
2739	самый факт	2	1
2740	и должно	1	1
2741	своим героем	2	1
2742	его именно	2	1
2743	подчеркиваем что	1	1
2744	привела к	1	1
2745	не вмещается	1	1
2746	представляет в	1	1
2747	вовлекается в	1	1
2748	убедиться в	1	1
2749	мы привыкли	1	1
2750	дистанция между	1	1
2751	не становится	5	1
2752	произведения из	1	1
2753	среди них	3	1
2754	мы приводили	1	1
2755	и завершенному	1	1
2756	как дурное	1	1
2757	у себя	3	1
2758	силой но	1	1
2759	слово принадлежит	1	1
2760	обращенная к	1	1
2761	особенно характерен	1	1
2762	потому они	1	1
2763	это всерьез	1	1
2764	же плоскости	1	1
2765	и слушать	1	1
2766	как правило	1	1
2767	содержание всех	1	1
2768	повсюду во	2	1
2769	на пороге	4	1
2770	весь с	1	1
2771	структурный принцип	1	1
2772	хотя правда	1	1
2773	есть по	1	1
2774	скажете вы	1	1
2775	материал в	1	1
2776	направлена на	1	1
2777	исходит из	3	1
2778	согласиться с	1	1
2779	речь о	1	1
2780	и внутренняя	1	1
2781	типа а	2	1
2782	знаете ли	1	1
2783	своя логика	2	1
2784	романа и	5	1
2785	последующие два	1	1
2786	особенности этого	1	1
2787	они никогда	2	1
2788	и другого	1	1
2789	и теоретически	1	1
2790	нос но	1	1
2791	лежит принцип	1	1
2792	или лучше	1	1
2793	едва ли	1	1
2794	он считал	2	1
2795	смысле как	2	1
2796	их породившими	1	1
2797	гоголь и	1	1
2798	избытка и	1	1
2799	и сюжетные	1	1
2800	и положительное	1	1
2801	внутренней жизни	1	1
2802	обо мне	1	1
2803	гоголевский мир	1	1
2804	была именно	1	1
2805	своего социального	1	1
2806	него как	1	1
2807	главное же	1	1
2808	мысль а	1	1
2809	и автором	1	1
2810	конечно есть	1	1
2811	героев в	4	1
2812	своего творчества	1	1
2813	обедняется и	1	1
2814	эта особенность	4	1
2815	и функции	1	1
2816	остановимся лишь	1	1
2817	именно слово	1	1
2818	через это	1	1
2819	и легко	1	1
2820	что мир	1	1
2821	резче и	1	1
2822	своими собственными	1	1
2823	этого плана	1	1
2824	него самого	3	1
2825	уже с	1	1
2826	смерть она	1	1
2827	к смертной	1	1
2828	тем не	1	1
2829	довлеет себе	1	1
2830	бы уж	1	1
2831	вроде например	1	1
2832	совершенно новое	1	1
2833	одновременно как	1	1
2834	свою смерть	1	1
2835	природы всех	1	1
2836	дано как	1	1
2837	мыслится и	2	1
2838	можно больше	2	1
2839	эта форма	4	1
2840	внешнего мира	3	1
2841	лежит в	3	1
2842	и человек	2	1
2843	его мир	2	1
2844	большого внутреннего	1	1
2845	не мир	3	1
2846	в собственно	1	1
2847	смертей в	1	1
2848	в зависимости	5	1
2849	не их	1	1
2850	самом романе	2	1
2851	работ о	2	1
2852	и принципиальная	2	1
2853	сложном единстве	1	1
2854	мысли к	1	1
2855	смерти это	2	1
2856	восприятия мира	1	1
2857	смысле он	1	1
2858	начинается там	1	1
2859	вещи не	1	1
2860	нельзя конечно	3	1
2861	период своего	1	1
2862	неразрывное единство	1	1
2863	может в	1	1
2864	конечно на	1	1
2865	думать о	1	1
2866	типа и	3	1
2867	что совершается	1	1
2868	себе не	1	1
2869	как вечная	1	1
2870	художественном произведении	1	1
2871	себя как	5	1
2872	участники его	1	1
2873	своей идее	1	1
2874	главе нашей	1	1
2875	и хуже	1	1
2876	в маленьком	1	1
2877	письме к	1	1
2878	характер на	1	1
2879	строит не	1	1
2880	к постановке	1	1
2881	вот на	1	1
2882	сферы идеологической	1	1
2883	возможности для	1	1
2884	же касается	1	1
2885	его значение	1	1
2886	природа и	1	1
2887	собою и	1	1
2888	и предвосхищает	1	1
2889	ни композиционного	1	1
2890	пороге и	1	1
2891	последнему целому	1	1
2892	могло бы	1	1
2893	типа в	1	1
2894	проявляется и	1	1
2895	на последнем	1	1
2896	вдруг в	1	1
2897	ходу и	1	1
2898	и отсюда	1	1
2899	даже там	2	1
2900	очень живой	1	1
2901	в голосе	1	1
2902	и привычной	1	1
2903	определять как	1	1
2904	земле и	1	1
2905	является таким	1	1
2906	него или	1	1
2907	сущности на	1	1
2908	этом совершенно	1	1
2909	отражались в	1	1
2910	эти лица	1	1
2911	анализов но	1	1
2912	со многими	1	1
2913	в структуре	1	1
2914	здесь она	1	1
2915	третьего в	1	1
2916	подходят к	1	1
2917	поэтому-то и	1	1
2918	исключительное значение	1	1
2919	жанровые формы	1	1
2920	природе своей	3	1
2921	авторском слове	1	1
2922	в поступках	1	1
2923	с героями	3	1
2924	для художника	1	1
2925	очень отчетливо	1	1
2926	отчетливого теоретического	1	1
2927	становится почти	1	1
2928	и внутреннюю	1	1
2929	не завершен	2	1
2930	неотделим от	2	1
2931	бы нелепо	1	1
2932	им только	1	1
2933	и навсегда	2	1
2934	его жизнь	2	1
2935	идеологической жизни	2	1
2936	своей типичности	1	1
2937	и тонкие	1	1
2938	области художественной	1	1
2939	его образа	4	1
2940	его конечно	1	1
2941	направлено именно	1	1
2942	нем историк	1	1
2943	хотя этот	1	1
2944	из прошлого	1	1
2945	интересная и	1	1
2946	стиль и	1	1
2947	на свои	1	1
2948	друг мой	1	1
2949	воспринимать ее	1	1
2950	например не	1	1
2951	с большой	1	1
2952	бессмертия души	1	1
2953	не учитывает	1	1
2954	так называемого	1	1
2955	план это	1	1
2956	жизнь как	1	1
2957	увидеть и	3	1
2958	о самом	1	1
2959	вера в	2	1
2960	и каждый	1	1
2961	над ней	1	1
2962	иногда это	1	1
2963	их предметом	1	1
2964	но ее	1	1
2965	не значит	4	1
2966	и завершенности	1	1
2967	с которым	1	1
2968	с идеями	1	1
2969	чтобы оно	1	1
2970	внутреннего облика	1	1
2971	явлений а	1	1
2972	что обычно	1	1
2973	ней в	1	1
2974	из очень	1	1
2975	что без	1	1
2976	и отчетливого	1	1
2977	бы эти	1	1
2978	не существенно	2	1
2979	в ходу	1	1
2980	которому и	1	1
2981	первое из	1	1
2982	вот он	1	1
2983	мировоззрение и	1	1
2984	тонкие наблюдения	1	1
2985	бессмертие души	1	1
2986	за себя	2	1
2987	или иного	1	1
2988	кроме него	1	1
2989	его смерти	1	1
2990	если уж	2	1
2991	до его	2	1
2992	наше время	1	1
2993	отлично понимает	1	1
2994	есть их	1	1
2995	и ничего	1	1
2996	романа не	4	1
2997	но потому	2	1
2998	то для	1	1
2999	были бы	5	1
3000	новыми возможностями	1	1
3001	своей отдельности	1	1
3002	пределы всего	1	1
3003	нему нельзя	1	1
3004	они проходят	1	1
3005	романа с	2	1
3006	для литературоведа	1	1
3007	но несколько	1	1
3008	не позволяет	2	1
3009	что-то сказать	1	1
3010	на высшей	1	1
3011	как таковой	2	1
3012	от жизни	1	1
3013	судеб в	1	1
3014	был очень	1	1
3015	он стремится	4	1
3016	в план	1	1
3017	по замыслу	1	1
3018	сфер в	1	1
3019	что сказать	1	1
3020	забывать о	1	1
3021	милостивый государь	1	1
3022	видел и	2	1
3023	его душу	1	1
3024	наиболее существенных	2	1
3025	таков наш	1	1
3026	живет в	1	1
3027	на ее	2	1
3028	от человека	2	1
3029	мы отвлечемся	1	1
3030	для себя	5	1
3031	она имеет	1	1
3032	особенно показательны	1	1
3033	свое словесное	1	1
3034	правда у	1	1
3035	даже как	1	1
3036	становится человеком	2	1
3037	нем как	2	1
3038	делая его	3	1
3039	котором в	1	1
3040	нашего времени	1	1
3041	материал но	1	1
3042	дает им	1	1
3043	он почти	1	1
3044	не подозревает	1	1
3045	в единый	1	1
3046	бы они	1	1
3047	от другого	1	1
3048	в высшее	1	1
3049	отдельными элементами	1	1
3050	но чтобы	1	1
3051	и герои	2	1
3052	я считаю	1	1
3053	этом как	1	1
3054	слова мы	1	1
3055	именно об	1	1
3056	все нивелирующей	1	1
3057	других писателей	2	1
3058	нового не	1	1
3059	во что	2	1
3060	мы понимаем	1	1
3061	и ложь	1	1
3062	оказывается в	1	1
3063	человеческое сознание	1	1
3064	следовательно в	1	1
3065	сознание от	1	1
3066	в россии	1	1
3067	показать что	1	1
3068	характер то	1	1
3069	вера и	1	1
3070	совершенно новый	1	1
3071	и обосновывает	1	1
3072	весь свой	1	1
3073	если это	1	1
3074	индивидуальное сознание	1	1
3075	события но	1	1
3076	их взаимная	1	1
3077	ним не	1	1
3078	и мелкие	1	1
3079	не знал	1	1
3080	как не	9	1
3081	к нам	2	1
3082	таких которые	1	1
3083	быть понято	1	1
3084	что связывало	1	1
3085	заложенные в	1	1
3086	с собою	3	1
3087	зрения каждая	1	1
3088	характер не	2	1
3089	и индивидуальность	1	1
3090	смертной казни	1	1
3091	можем здесь	1	1
3092	как нам	2	1
3093	собою в	2	1
3094	по самому	1	1
3095	духа а	1	1
3096	под собою	1	1
3097	нельзя и	1	1
3098	стало быть	2	1
3099	они выражаются	1	1
3100	современности в	1	1
3101	он фигурирует	1	1
3102	какого-нибудь другого	1	1
3103	различными явлениями	1	1
3104	в аспекте	1	1
3105	этом поступке	1	1
3106	его положением	1	1
3107	бы эту	1	1
3108	для героя	2	1
3109	и правду	5	1
3110	второго порядка	2	1
3111	художественный образ	2	1
3112	основные принципы	1	1
3113	бы с	1	1
3114	и вопросов	1	1
3115	книге история	1	1
3116	снова к	1	1
3117	не имеют	1	1
3118	эпохи шекспира	1	1
3119	ибо не	3	1
3120	то и	2	1
3121	последним целым	1	1
3122	и литературную	1	1
3123	сознание и	7	1
3124	можно лишь	1	1
3125	не дал	1	1
3126	путь которым	1	1
3127	зависимости от	5	1
3128	сами с	1	1
3129	суда в	1	1
3130	готовое и	1	1
3131	этим углом	2	1
3132	ему нет	1	1
3133	и увидеть	1	1
3134	из которого	2	1
3135	в рамках	2	1
3136	литературных произведений	1	1
3137	незавершенность и	1	1
3138	часто вопреки	1	1
3139	какую бы	2	1
3140	оценки и	2	1
3141	году под	1	1
3142	впрочем и	1	1
3143	ощущается как	1	1
3144	реализм в	2	1
3145	вводится в	1	1
3146	особенность восприятия	1	1
3147	основной принцип	1	1
3148	не индивидуальное	1	1
3149	тому или	1	1
3150	борьбу и	1	1
3151	ощущает себя	1	1
3152	более далекого	1	1
3153	ли вы	4	1
3154	с другою	2	1
3155	друга и	2	1
3156	романе этот	1	1
3157	руках и	1	1
3158	второй главе	1	1
3159	единое и	1	1
3160	этим образом	1	1
3161	и трагическую	1	1
3162	образом уже	2	1
3163	ведь то	1	1
3164	правильно понял	1	1
3165	с различными	1	1
3166	потому и	2	1
3167	автора в	4	1
3168	первой главе	1	1
3169	есть тех	1	1
3170	о языке	1	1
3171	на более	1	1
3172	чужды и	1	1
3173	видим в	1	1
3174	его лежит	1	1
3175	третьего лица	1	1
3176	и многих	1	1
3177	действие романа	2	1
3178	существенно и	3	1
3179	него все	1	1
3180	другою своею	1	1
3181	подымается над	1	1
3182	не трудно	1	1
3183	в противоречии	1	1
3184	то она	1	1
3185	и умирает	1	1
3186	в сознании	4	1
3187	полным правом	1	1
3188	сосредоточиваются вокруг	1	1
3189	или более	1	1
3190	и верно	1	1
3191	просто на	1	1
3192	в больших	1	1
3193	жизни является	1	1
3194	наконец он	1	1
3195	определения как	1	1
3196	смерти у	1	1
3197	нет надобности	2	1
3198	видел в	2	1
3199	лишь за	1	1
3200	соприкасаются в	1	1
3201	все с	1	1
3202	стиля и	4	1
3203	к правильному	1	1
3204	заключенных в	1	1
3205	в прокрустово	1	1
3206	его можно	1	1
3207	человека но	2	1
3208	рождается и	1	1
3209	высшей степени	2	1
3210	этого термина	1	1
3211	своим предметом	1	1
3212	рассматривает его	1	1
3213	совершенно недопустимо	2	1
3214	мире так	1	1
3215	может найти	1	1
3216	принуждены были	1	1
3217	представленная в	1	1
3218	к индивидуальному	1	1
3219	в обширной	1	1
3220	ведь именно	1	1
3221	не понимал	1	1
3222	она так	2	1
3223	не изображает	1	1
3224	же была	1	1
3225	творчества они	1	1
3226	юлия цезаря	2	1
3227	голоса в	2	1
3228	сколько в	2	1
3229	особенности словесного	1	1
3230	связи между	1	1
3231	оно само	1	1
3232	сочетаются в	4	1
3233	он постоянно	1	1
3234	здесь остается	1	1
3235	и показывает	1	1
3236	церковь как	1	1
3237	каких-то новых	1	1
3238	были особенно	1	1
3239	всякого человека	1	1
3240	и развиваются	1	1
3241	что так	1	1
3242	правда становится	1	1
3243	с самыми	1	1
3244	интересно и	1	1
3245	в полном	2	1
3246	и принципиально	1	1
3247	оно отражает	1	1
3248	форме это	1	1
3249	же случае	1	1
3250	смысл жизни	1	1
3251	особенности произведений	3	1
3252	за другими	1	1
3253	их глазами	1	1
3254	слова не	1	1
3255	и последних	1	1
3256	форм их	1	1
3257	непосредственно в	2	1
3258	которому она	1	1
3259	отличает одно	1	1
3260	отказаться от	1	1
3261	эту исключительную	1	1
3262	и внутренних	1	1
3263	осмыслены в	3	1
3264	них действительно	1	1
3265	особого типа	2	1
3266	и значительно	1	1
3267	перейти в	1	1
3268	бытия и	1	1
3269	личный опыт	1	1
3270	к современной	1	1
3271	сознания но	3	1
3272	особенность его	4	1
3273	чтобы быть	2	1
3274	здесь господствует	1	1
3275	перестают быть	1	1
3276	его художественно-идеологического	1	1
3277	за них	1	1
3278	отношении не	1	1
3279	огромного большинства	1	1
3280	самом как	1	1
3281	не слышат	1	1
3282	и сформулировать	1	1
3283	наблюдений и	1	1
3284	в тебе	1	1
3285	он бросает	2	1
3286	распадается в	1	1
3287	с рядом	1	1
3288	тех которые	1	1
3289	не относится	1	1
3290	как люди	1	1
3291	ценных наблюдений	1	1
3292	образное определение	1	1
3293	замысла и	2	1
3294	войти в	2	1
3295	эта борьба	1	1
3296	он приводит	3	1
3297	бы действительно	1	1
3298	и типических	1	1
3299	условный прием	1	1
3300	ему как	1	1
3301	правах с	2	1
3302	он прежде	1	1
3303	был органически	1	1
3304	способны даже	1	1
3305	чтобы сделать	1	1
3306	глава вторая	1	1
3307	чтобы войти	1	1
3308	как слово	4	1
3309	он строит	2	1
3310	наиболее яркое	1	1
3311	но те	1	1
3312	еще до	1	1
3313	и просвещения	1	1
3314	становятся теперь	1	1
3315	таких героев	1	1
3316	свою эпоху	1	1
3317	переход в	1	1
3318	и сила	2	1
3319	тут и	2	1
3320	он ни	2	1
3321	государь что	1	1
3322	ибо они	1	1
3323	власти он	1	1
3324	понимания мира	2	1
3325	оно до	1	1
3326	позиций как	1	1
3327	и утверждение	1	1
3328	формы видения	1	1
3329	значение но	1	1
3330	организован как	1	1
3331	принципиально не	2	1
3332	автора к	1	1
3333	это за	1	1
3334	как уже	1	1
3335	а от	1	1
3336	главе здесь	1	1
3337	отлично знает	1	1
3338	и неизменное	1	1
3339	философской эстетики	1	1
3340	таковы по	1	1
3341	романа этот	1	1
3342	и во-вторых	1	1
3343	его сам	1	1
3344	два человека	1	1
3345	находится как	1	1
3346	своею стороною	1	1
3347	этих работ	1	1
3348	глава посвящена	1	1
3349	не видим	2	1
3350	наполеона iii	3	1
3351	которой должен	1	1
3352	смотрит на	1	1
3353	и переживается	1	1
3354	резко отличается	1	1
3355	и вводит	1	1
3356	чисто художественной	1	1
3357	который знал	1	1
3358	ведь если	1	1
3359	ими с	1	1
3360	каждый акт	1	1
3361	слова его	2	1
3362	и можно	1	1
3363	него действительно	1	1
3364	и полной	1	1
3365	наказание это	1	1
3366	в платоновском	1	1
3367	расширение своего	1	1
3368	результате такого	2	1
3369	как их	3	1
3370	и нашел	1	1
3371	вообще все	1	1
3372	находиться в	2	1
3373	элементов в	1	1
3374	само по	4	1
3375	в литературном	1	1
3376	это такой	1	1
3377	та или	1	1
3378	наконец на	2	1
3379	их а	1	1
3380	или другому	1	1
3381	сказать в	1	1
3382	нужно признать	1	1
3383	в высшей	2	1
3384	на положения	1	1
3385	абстрактный момент	1	1
3386	которого является	1	1
3387	и быть	1	1
3388	в нарочито	1	1
3389	ясностью в	1	1
3390	и художественной	1	1
3391	сердце и	1	1
3392	говорить об	2	1
3393	особенно интересны	1	1
3394	особым образом	1	1
3395	в создании	1	1
3396	находит только	1	1
3397	ведь эти	2	1
3398	соответствующие им	1	1
3399	они сохраняют	1	1
3400	факты биографии	1	1
3401	он просто	1	1
3402	бытия в	3	1
3403	лучшем случае	3	1
3404	разрушила бы	2	1
3405	природа его	1	1
3406	сам а	1	1
3407	которые сделали	1	1
3408	здесь углубляться	1	1
3409	за их	1	1
3410	художественные образы	2	1
3411	бытия они	1	1
3412	возможна только	1	1
3413	по нашему	5	1
3414	здесь этот	1	1
