N	2gram	Vygotskiy_	Istorich
2483	все свое	1	1
2484	утверждает что	3	1
2485	гораздо раньше	2	1
2486	не ставит	1	1
2487	поэтому она	1	1
2488	это есть	2	1
2489	к области	1	1
2490	но чтобы	1	1
2491	то становится	1	1
2492	совершенно новом	2	1
2493	отсылает к	1	1
2494	чрезвычайно интересный	1	1
2495	сообщает и	1	1
2496	отдельные элементы	3	1
2497	сюжета его	1	1
2498	даже у	1	1
2499	между которыми	3	1
2500	первый шаг	1	1
2501	заключается не	1	1
2502	являются прежде	1	1
2503	заключается в	12	1
2504	какой связи	1	1
2505	месте и	2	1
2506	и силой	1	1
2507	частности мы	1	1
2508	же о	1	1
2509	этой теорией	1	1
2510	что вовсе	1	1
2511	тем есть	1	1
2512	из тех	3	1
2513	из такого	1	1
2514	единственно правильный	1	1
2515	дело идет	1	1
2516	функции в	4	1
2517	много разновидностей	1	1
2518	в кратком	1	1
2519	его фантазии	1	1
2520	которая не	1	1
2521	выше при	1	1
2522	в воздухе	1	1
2523	свидетельствует об	1	1
2524	второй вопрос	1	1
2525	же есть	1	1
2526	общения а	1	1
2527	и переход	1	1
2528	из области	2	1
2529	начинает играть	1	1
2530	свое время	1	1
2531	развития этот	1	1
2532	хочет найти	1	1
2533	ли они	1	1
2534	гипотеза не	1	1
2535	всей его	5	1
2536	им из	1	1
2537	всех форм	1	1
2538	не является	16	1
2539	там нет	1	1
2540	стоят эти	1	1
2541	за развитием	1	1
2542	не везде	1	1
2543	если спросить	1	1
2544	это понятие	2	1
2545	указать еще	1	1
2546	совершенно иной	1	1
2547	который не	2	1
2548	это продиктовано	1	1
2549	что самое	2	1
2550	новый момент	1	1
2551	скажем несколько	1	1
2552	в современном	1	1
2553	социальной функции	1	1
2554	не связанных	1	1
2555	две части	2	1
2556	в известном	4	1
2557	играет в	1	1
2558	нас особенно	1	1
2559	мы постарались	1	1
2560	весь процесс	2	1
2561	же время	2	1
2562	явление а	1	1
2563	который превращается	1	1
2564	цели и	1	1
2565	целом мы	2	1
2566	потому и	2	1
2567	стадий в	1	1
2568	случаях где	1	1
2569	той ситуации	1	1
2570	имеют не	1	1
2571	итак первое	1	1
2572	сделать такой	1	1
2573	ко всей	2	1
2574	можно спросить	1	1
2575	к созданию	1	1
2576	мы однако	1	1
2577	совершается не	1	1
2578	далеко в	1	1
2579	смотрят на	1	1
2580	свои действия	1	1
2581	задержать и	1	1
2582	положение о	4	1
2583	это кажется	1	1
2584	оно должно	1	1
2585	который по	2	1
2586	нас прежде	1	1
2587	просто невозможно	1	1
2588	отражает действительность	2	1
2589	содержатся в	2	1
2590	этого же	2	1
2591	древних времен	1	1
2592	в понимании	1	1
2593	ситуации в	1	1
2594	быть поставлены	1	1
2595	но которые	1	1
2596	для дальнейшего	2	1
2597	не будучи	1	1
2598	дальнейшего развития	1	1
2599	оторванное от	2	1
2600	этой формулы	1	1
2601	к правильному	1	1
2602	их исторического	1	1
2603	его можно	1	1
2604	чистого эмпиризма	1	1
2605	к началу	1	1
2606	что автор	1	1
2607	они вместе	1	1
2608	им как	1	1
2609	становиться на	1	1
2610	не указывает	1	1
2611	остальные категории	1	1
2612	книга представляет	1	1
2613	поэтому что	5	1
2614	функциональный эквивалент	1	1
2615	короче говоря	2	1
2616	случаях и	1	1
2617	стороны мы	2	1
2618	это изменение	1	1
2619	ребенок по	1	1
2620	других странах	1	1
2621	стола и	1	1
2622	его чисто	1	1
2623	должны здесь	1	1
2624	всего построения	1	1
2625	от анализа	2	1
2626	сразу на	1	1
2627	переход к	1	1
2628	этом отношении	6	1
2629	стать на	1	1
2630	рассматриваются в	2	1
2631	и результаты	2	1
2632	функцию в	1	1
2633	исследования мы	2	1
2634	указание на	4	1
2635	обоими видами	1	1
2636	оно отражает	1	1
2637	из своих	1	1
2638	другой стороне	1	1
2639	чем он	3	1
2640	по ту	2	1
2641	эта функция	1	1
2642	на грани	1	1
2643	разрешения этого	1	1
2644	первая проблема	1	1
2645	другой вид	2	1
2646	когда оно	1	1
2647	ребенка стремление	1	1
2648	и отношение	3	1
2649	указывает и	1	1
2650	и которая	2	1
2651	раз навсегда	1	1
2652	возраста в	2	1
2653	он видел	1	1
2654	можем отметить	1	1
2655	приведенные нами	1	1
2656	итак если	1	1
2657	словом и	3	1
2658	что перед	3	1
2659	этом на	1	1
2660	эти наблюдения	2	1
2661	как путем	1	1
2662	чем другие	2	1
2663	занимает всю	1	1
2664	виде в	3	1
2665	в третьем	1	1
2666	что звук	2	1
2667	своем исследовании	2	1
2668	общественных отношений	1	1
2669	последнее время	3	1
2670	широкое распространение	1	1
2671	в новом	3	1
2672	полагать что	1	1
2673	с предшествующим	1	1
2674	их говорит	1	1
2675	одного предмета	1	1
2676	к середине	2	1
2677	для которого	3	1
2678	к любому	1	1
2679	детей у	1	1
2680	которое все	1	1
2681	на двух	3	1
2682	может внести	1	1
2683	говорили выше	4	1
2684	его стали	1	1
2685	за этой	2	1
2686	чтобы сделать	1	1
2687	социальным развитием	1	1
2688	же на	1	1
2689	человека к	4	1
2690	опасность и	1	1
2691	это проблема	1	1
2692	первая форма	1	1
2693	он указывает	1	1
2694	целое в	1	1
2695	только к	1	1
2696	а к	2	1
2697	на какой	1	1
2698	переходе от	2	1
2699	их развития	1	1
2700	мы ищем	1	1
2701	ребенка а	4	1
2702	может возникнуть	1	1
2703	ребенку и	1	1
2704	будем для	1	1
2705	также всегда	1	1
2706	самому себе	2	1
2707	развитом виде	1	1
2708	главное и	1	1
2709	в ход	1	1
2710	явлений а	2	1
2711	низкой ступени	1	1
2712	возраста но	1	1
2713	более общего	1	1
2714	лежащую в	1	1
2715	исследования в	5	1
2716	которой стоят	1	1
2717	о причинах	1	1
2718	говоря о	1	1
2719	имеет свое	1	1
2720	что осознание	1	1
2721	лежат в	1	1
2722	этот характер	1	1
2723	какими путями	1	1
2724	эта двойственность	1	1
2725	новое что	1	1
2726	существом и	1	1
2727	внутренняя связь	1	1
2728	мотивов и	1	1
2729	другой форме	1	1
2730	сопоставлен с	1	1
2731	его они	1	1
2732	стоящие на	1	1
2733	котором говорит	1	1
2734	допустить что	2	1
2735	два различных	1	1
2736	имели в	1	1
2737	орудий и	1	1
2738	и каждая	1	1
2739	действительности не	1	1
2740	к ребенку	3	1
2741	речь и	7	1
2742	в высшей	7	1
2743	и значения	1	1
2744	от времени	1	1
2745	также еще	2	1
2746	тем чтобы	1	1
2747	в узком	1	1
2748	живым существом	2	1
2749	нуждается в	2	1
2750	единственная функция	1	1
2751	она связана	1	1
2752	силу с	1	1
2753	смысле мы	1	1
2754	не удалось	2	1
2755	отличаются друг	1	1
2756	особо и	1	1
2757	все изложенное	1	1
2758	применительно к	1	1
2759	автора и	1	1
2760	видим то	1	1
2761	а эти	2	1
2762	здесь этот	1	1
2763	но начинает	1	1
