N	2gram	Tiupa_Narr	Analitik
2391	бы на	1	1
2392	поднимается на	1	1
2393	с фабулой	1	1
2394	своей не	1	1
2395	как именует	1	1
2396	в начальном	1	1
2397	в формах	2	1
2398	деле не	1	1
2399	являют собой	1	1
2400	видя в	2	1
2401	может именоваться	1	1
2402	может остаться	1	1
2403	несет в	1	1
2404	личность героя	1	1
2405	сознания и	2	1
2406	забывает что	1	1
2407	вопросы то	1	1
2408	полном его	1	1
2409	характеристика душечки	1	1
2410	семантических единиц	2	1
2411	участвуем как	2	1
2412	о герое	3	1
2413	чем он	3	1
2414	слова а	1	1
2415	что каждый	1	1
2416	счетом ничего	2	1
2417	в повести	2	1
2418	согласно которому	1	1
2419	даже самая	1	1
2420	за которой	1	1
2421	сказать не	1	1
2422	этих сегментов	1	1
2423	эта фаза	1	1
2424	материал для	1	1
2425	перед читателем	1	1
2426	от друга	1	1
2427	цепочки при	1	1
2428	содержание в	1	1
2429	свидетеля и	4	1
2430	начале второй	1	1
2431	очередь членится	1	1
2432	и представления	1	1
2433	кладет начало	1	1
2434	не обладает	1	1
2435	и воскресающего	1	1
2436	и личности	1	1
2437	нового эпизода	1	1
2438	указывает и	1	1
2439	родинкой и	1	1
2440	и социальные	1	1
2441	только сам	1	1
2442	знания убеждения	1	1
2443	на нее	2	1
2444	было для	1	1
2445	в будущее	1	1
2446	даже из	1	1
2447	позицию по	1	1
2448	в бытии	1	1
2449	литературной практике	1	1
2450	такое слово	1	1
2451	и многообразно	1	1
2452	не могли	1	1
2453	организации кадров	1	1
2454	современной нарратологии	7	1
2455	в общеязыковом	1	1
2456	не рассказывает	1	1
2457	когда на	1	1
2458	матери в	1	1
2459	персонажей а	1	1
2460	участие в	2	1
2461	участок текста	3	1
2462	личностные и	1	1
2463	как она	2	1
2464	не подлежит	3	1
2465	а читателем	1	1
2466	золотого сечения	3	1
2467	поведения и	1	1
2468	этот раз	1	1
2469	по смыслу	1	1
2470	говоря мы	1	1
2471	виде в	1	1
2472	но по	1	1
2473	и само	1	1
2474	является не	1	1
2475	как можно	2	1
2476	которая при	1	1
2477	любопытно что	1	1
2478	состоит во	2	1
2479	персонажей тогда	1	1
2480	это происходит	1	1
2481	автору в	1	1
2482	следует сказать	1	1
2483	рассказчиком и	1	1
2484	него говорящего	1	1
2485	вести о	1	1
2486	в авторском	1	1
2487	сообщают о	3	1
2488	сразу же	1	1
2489	кадр внутреннего	1	1
2490	в событие	2	1
2491	эпизод в	1	1
2492	и возврат	1	1
2493	фразы устанавливает	1	1
2494	внутренний мир	1	1
2495	нисколько не	1	1
2496	готовом стабильно	1	1
2497	именно эта	2	1
2498	делает и	1	1
2499	но уже	2	1
2500	его индивидуальную	1	1
2501	как смысловую	1	1
2502	она подхваченная	1	1
2503	человеческое я	1	1
2504	страны мертвых	1	1
2505	для которого	1	1
2506	в каждой	1	1
2507	справедливо замечает	1	1
2508	позиции субъекта	1	1
2509	говорит об	1	1
2510	ему как	1	1
2511	ничего нельзя	1	1
2512	иное дело	1	1
2513	своей значимости	1	1
2514	а так	1	1
2515	действующие лица	1	1
2516	как все	2	1
2517	и вообще	1	1
2518	в динамике	1	1
2519	глазами и	1	1
2520	это явление	1	1
2521	войны и	4	1
2522	выражение и	1	1
2523	ему не	1	1
2524	и сознания	1	1
2525	добродушная жалостливая	1	1
2526	в иные	1	1
2527	сказать и	1	1
2528	его жизненной	1	1
2529	в воспринимающем	3	1
2530	повествования как	1	1
2531	предположить что	1	1
2532	он указывает	1	1
2533	адресата в	1	1
2534	опыта присутствия	2	1
2535	проходит бесследно	1	1
2536	том случае	1	1
2537	как коммуникативного	1	1
2538	этой цепочки	1	1
2539	организации коммуникативного	1	1
2540	ожидания и	1	1
2541	пейзаж интерьер	1	1
2542	напомнить что	2	1
2543	может претендовать	1	1
2544	тут и	1	1
2545	человеческого сознания	2	1
2546	xx века	1	1
2547	самоактуализация личности	1	1
2548	отмежевывается от	2	1
2549	имя с	1	1
2550	смысл данного	1	1
2551	иного национального	1	1
2552	у кого	1	1
2553	а его	3	1
2554	субъекта с	1	1
2555	иной мерой	1	1
2556	на свои	1	1
2557	и героев	1	1
2558	насыщенный деталями	1	1
2559	случае если	1	1
2560	личности самого	1	1
2561	рассказывания и	2	1
2562	могут служить	2	1
2563	тексты способны	1	1
2564	знание а	1	1
2565	способен лишь	1	1
2566	заслоняется крупным	1	1
2567	как замечает	2	1
2568	квалифицировать как	1	1
2569	выше в	1	1
2570	знакомства с	1	1
2571	нарратологии это	1	1
2572	и адресату	1	1
2573	я к	1	1
2574	возможностей речи	1	1
2575	языка знание	1	1
2576	собой ни	1	1
2577	подхваченная и	1	1
2578	нарративных дискурсов	1	1
2579	другой в	1	1
2580	всей первой	1	1
2581	обстоит дело	1	1
2582	он обращается	1	1
2583	реальной действительности	1	1
2584	нельзя назвать	2	1
2585	говорить не	1	1
2586	читателя но	1	1
2587	мировой литературы	1	1
2588	для повествования	1	1
2589	быть и	3	1
2590	суть две	1	1
2591	в него	2	1
2592	системы голосов	1	1
2593	а по	2	1
2594	но она	1	1
2595	планом заключительного	1	1
2596	же словами	1	1
2597	в концовке	3	1
2598	голос но	1	1
2599	и переклички	1	1
2600	к анализу	1	1
2601	оказывается что	1	1
2602	всё это	1	1
2603	взаимодействия трех	1	1
2604	не приносит	1	1
2605	излагаемых фактов	1	1
2606	способа представления	1	1
2607	стороны и	1	1
2608	демонстративно не	1	1
2609	только то	1	1
2610	с установкой	2	1
2611	ему было	2	1
2612	и нередко	1	1
2613	расположение деталей	1	1
2614	с кем	1	1
2615	но напротив	1	1
2616	у нее	8	1
2617	как то	1	1
2618	поделиться с	2	1
2619	поскольку их	1	1
2620	признать что	1	1
2621	в россию	1	1
2622	разумеется в	1	1
2623	это его	1	1
2624	развивал мысль	1	1
2625	повествователя о	1	1
2626	смысл высказывания	1	1
2627	чем является	1	1
2628	собственного повествования	1	1
2629	в истолковании	1	1
2630	пределы одного	1	1
2631	этого не	2	1
2632	знаки и	1	1
2633	того личность	1	1
2634	задается вопросом	1	1
2635	система смыслов	1	1
2636	поле его	1	1
2637	имело бы	1	1
2638	знает и	1	1
2639	минуты он	1	1
2640	ту самую	1	1
2641	числе и	1	1
2642	иначе в	1	1
2643	что можно	1	1
2644	коммуникации знание	1	1
2645	в книге	1	1
2646	к ней	3	1
2647	со своими	3	1
2648	оцененном мире	1	1
2649	смысл бытия	1	1
2650	обнаруживаются два	1	1
2651	свое я	1	1
2652	самой своей	1	1
2653	облекается в	1	1
2654	принципиальное отличие	1	1
2655	национальной и	1	1
2656	лицо и	2	1
2657	его составе	1	1
2658	в новейшее	1	1
2659	этнографии терминологией	1	1
2660	в плане	1	1
2661	однако для	1	1
2662	объективная данность	1	1
2663	личности героя	3	1
2664	н.д тамарченко	1	1
2665	в театре	3	1
2666	остается на	1	1
2667	между рассказчиком	1	1
2668	этом и	5	1
2669	завершающего слова	1	1
2670	вводятся автором	1	1
2671	они суть	1	1
2672	происходящего в	2	1
2673	к чужому	1	1
2674	свести к	2	1
2675	связи между	1	1
2676	обращаться к	1	1
2677	какая была	1	1
2678	жизни тогда	1	1
2679	эпизоды перекликаются	1	1
2680	целая система	1	1
2681	оно живет	1	1
2682	понять что	1	1
2683	стыда за	1	1
2684	только извне	1	1
2685	в голову	1	1
2686	друг от	1	1
2687	никому не	1	1
2688	характеристики другие	1	1
2689	присутствуют в	1	1
2690	происходит в	1	1
2691	пожелает представить	1	1
2692	но неразрывное	1	1
2693	в виде	2	1
2694	воскресающего бога	1	1
2695	больше не	1	1
2696	нем звучит	1	1
2697	этой ситуации	1	1
2698	только эти	2	1
2699	нам как	2	1
2700	до сего	1	1
2701	является ли	1	1
2702	читается как	1	1
2703	впоследствии в	2	1
2704	восприятие определений	1	1
2705	бы от	1	1
2706	на своих	2	1
2707	принципе невозможно	2	1
2708	эти два	2	1
2709	активная позиция	1	1
2710	белую шею	1	1
2711	геннепа и	1	1
2712	бытия в	2	1
2713	очень здоровая	1	1
2714	он видел	1	1
2715	возможна только	1	1
2716	знания не	1	1
2717	собой последовательность	1	1
2718	дело обстоит	1	1
2719	с подлинным	1	1
2720	в лице	1	1
2721	настоящего времени	1	1
2722	само по	1	1
2723	сознания которое	2	1
2724	событие это	2	1
2725	по смежности	1	1
2726	лишь поименованное	1	1
2727	не слышит	2	1
2728	говорит не	1	1
2729	однако смысл	1	1
2730	и конец	3	1
2731	кадрового единства	1	1
2732	в е	3	1
2733	что легко	1	1
2734	для другого	2	1
2735	из двух	1	1
2736	однако на	2	1
2737	словами в	1	1
2738	персонажей как	1	1
2739	перед смертью	1	1
2740	а я	1	1
2741	себе а	1	1
2742	как глазами	1	1
2743	адресата не	3	1
