N	2gram	Vygotskiy_	Myslijsy
2489	и смысл	3	1
2490	от бессознательности	1	1
2491	дают нам	2	1
2492	всю природу	1	1
2493	нечто совершенно	1	1
2494	себе может	1	1
2495	что чувства	1	1
2496	этим именем	1	1
2497	и представления	1	1
2498	и другую	3	1
2499	в минуту	2	1
2500	а также	1	1
2501	очень редких	1	1
2502	существует как	1	1
2503	самые разнообразные	1	1
2504	за этим	2	1
2505	совершенно различные	1	1
2506	чувство их	1	1
2507	же чем	1	1
2508	всегда есть	1	1
2509	здесь все	1	1
2510	уже совершенно	4	1
2511	с конца	1	1
2512	вообще не	1	1
2513	которые сами	1	1
2514	не постоянно	1	1
2515	в сферу	2	1
2516	противоречие между	1	1
2517	не напоминает	1	1
2518	остальных частях	1	1
2519	в одинаковой	1	1
2520	которую указывает	1	1
2521	что перед	1	1
2522	совершает в	1	1
2523	нас к	1	1
2524	чтобы ответить	1	1
2525	он бы	1	1
2526	страха и	1	1
2527	достигает своего	2	1
2528	можно выразить	2	1
2529	только начинается	1	1
2530	бы нам	2	1
2531	меньше всего	4	1
2532	для примера	1	1
2533	однако это	1	1
2534	этим самым	1	1
2535	перед собой	1	1
2536	а иногда	1	1
2537	бы выбрать	1	1
2538	он никогда	1	1
2539	и со	1	1
2540	эту борьбу	1	1
2541	чем мы	1	1
2542	вероятно не	1	1
2543	видим что	5	1
2544	как изменяется	1	1
2545	форму не	1	1
2546	первой части	1	1
2547	даже что	1	1
2548	что раньше	1	1
2549	не составит	1	1
2550	другую в	1	1
2551	дополнение к	1	1
2552	мы прибавим	1	1
2553	с другом	6	1
2554	содержанию как	1	1
2555	из разных	1	1
2556	которые с	3	1
2557	составляет сущность	1	1
2558	согласное с	1	1
2559	для нашей	2	1
2560	и постоянно	1	1
2561	однако есть	1	1
2562	тени не	1	1
2563	нам следует	1	1
2564	деле мы	1	1
2565	связаны с	2	1
2566	сил в	4	1
2567	совершенно ясно	13	1
2568	это явление	1	1
2569	души ее	1	1
2570	жизнь и	2	1
2571	чтобы сделать	2	1
2572	человеческая природа	1	1
2573	и логически	1	1
2574	бы его	3	1
2575	это до	1	1
2576	произведения с	1	1
2577	уже сказали	1	1
2578	но его	2	1
2579	три элемента	2	1
2580	которая как	1	1
2581	нее нет	1	1
2582	насколько он	2	1
2583	напротив того	2	1
2584	ко всему	1	1
2585	которые однако	1	1
2586	а дело	1	1
2587	когда по	1	1
2588	того или	1	1
2589	с областью	1	1
2590	нее все	1	1
2591	есть налицо	1	1
2592	за то	3	1
2593	взаимно противоположные	1	1
2594	с усилением	1	1
2595	действительности но	1	1
2596	в прямой	1	1
2597	покажет нам	1	1
2598	каждая из	1	1
2599	это второе	2	1
2600	выше на	1	1
2601	а просто	1	1
2602	невозможно потому	2	1
2603	мы воспринимаем	8	1
2604	страх и	3	1
2605	течение самого	1	1
2606	впечатления в	1	1
2607	это как	2	1
2608	или представления	1	1
2609	и ни	4	1
2610	как уже	1	1
2611	и образов	1	1
2612	на поле	1	1
2613	них идет	1	1
2614	что нужно	1	1
2615	поводу этого	1	1
2616	может изображать	1	1
2617	с каким-либо	1	1
2618	не станем	2	1
2619	просто не	1	1
2620	сказали что	1	1
2621	отделен от	1	1
2622	исследования в	1	1
2623	и усталость	1	1
2624	в частности	6	1
2625	не оставляет	1	1
2626	словах а	1	1
2627	составные части	1	1
2628	их действия	1	1
2629	совершенно невозможно	2	1
2630	время а	1	1
2631	это была	1	1
2632	оказывается что	2	1
2633	конечно в	1	1
2634	в трех	5	1
2635	что нам	3	1
2636	еще в	2	1
2637	имеет свое	1	1
2638	с все	2	1
2639	в пределах	3	1
2640	останавливаться на	2	1
2641	но напротив	1	1
2642	во мне	1	1
2643	но чувство	1	1
2644	на смерть	1	1
2645	этому поводу	4	1
2646	с то	1	1
2647	было указано	1	1
2648	было ничего	1	1
2649	нашего взгляда	1	1
2650	душевных движений	1	1
2651	и т.д	1	1
2652	еще на	1	1
2653	идет о	1	1
2654	материал как	1	1
2655	бы по	3	1
2656	в каких	2	1
2657	мы станем	3	1
2658	тогда нам	1	1
2659	рассматривать как	3	1
2660	и средством	1	1
2661	из жизни	1	1
2662	зависимость от	1	1
2663	тоне но	1	1
2664	сделать ряд	1	1
2665	о действии	1	1
2666	допустить что	3	1
2667	показывает как	1	1
2668	промежуток времени	1	1
2669	то значение	1	1
2670	явление очень	1	1
2671	со своими	1	1
2672	состоят в	1	1
2673	основное условие	1	1
2674	мысль так	1	1
2675	двух направлений	1	1
2676	для такого	1	1
2677	и которая	1	1
2678	ней все	1	1
2679	и чувствуем	1	1
2680	самого содержания	1	1
2681	благодаря этому	1	1
2682	эти чувства	2	1
2683	совершенно иначе	3	1
2684	деле же	1	1
2685	обращаться к	1	1
2686	самое чувство	1	1
2687	ему с	1	1
2688	по моему	2	1
2689	никому не	2	1
2690	в стихотворении	1	1
2691	общества и	1	1
2692	то стало	1	1
2693	начинает свое	1	1
2694	и повторить	1	1
2695	идея и	1	1
2696	наблюдение что	1	1
2697	применить к	1	1
2698	этом если	1	1
2699	их на	1	1
2700	на всем	1	1
2701	вообще вне	1	1
2702	когда наконец	1	1
2703	своем воображении	1	1
2704	эти два	3	1
2705	надо было	2	1
2706	и глубокий	1	1
2707	к работе	1	1
2708	которая имеет	1	1
2709	язык чувства	1	1
2710	не сам	1	1
2711	сильное и	1	1
2712	соответствует тому	1	1
2713	и прочее	1	1
2714	где есть	1	1
2715	когда пушкин	2	1
2716	в лице	1	1
2717	нам для	1	1
2718	всему целому	1	1
2719	в руках	1	1
2720	все силы	1	1
2721	в воображении	3	1
2722	совершается в	3	1
2723	то когда	1	1
2724	и идея	1	1
