N	2gram	Tiupa_Hudo	Literetu
2292	своем стремительном	1	1
2293	цель изображать	1	1
2294	искусством в	1	1
2295	бальзак в	1	1
2296	своего оттиска	1	1
2297	частности прозаические	1	1
2298	аналогичная авторской	1	1
2299	значение для	1	1
2300	чужое сознание	1	1
2301	семиотической природы	1	1
2302	предполагает высокую	1	1
2303	классическая эстетика	1	1
2304	качественный скачок	1	1
2305	жизни подобно	2	1
2306	рода действующая	1	1
2307	впрочем и	1	1
2308	в разрушении	1	1
2309	переходит к	1	1
2310	и наиболее	1	1
2311	на основании	1	1
2312	как субъекта	1	1
2313	стоит некий	1	1
2314	автор занимает	1	1
2315	с автором	1	1
2316	из жизнеподобия	1	1
2317	самобытностью аналогичен	1	1
2318	узком значении	2	1
2319	подвергаемого сомнению	1	1
2320	в мир	1	1
2321	ни были	1	1
2322	она по	1	1
2323	времени и	2	1
2324	написан один	1	1
2325	статусов субъекта	1	1
2326	человеческие документы	1	1
2327	коллективного или	1	1
2328	обобщающим принципом	1	1
2329	и находит	1	1
2330	превратилась в	1	1
2331	автора реализовать	1	1
2332	незавершенности открытости	1	1
2333	смена таких	1	1
2334	реализма выдвигает	1	1
2335	по отдельности	1	1
2336	в каком	2	1
2337	было и	2	1
2338	путевые заметки	1	1
2339	воображении и	1	1
2340	глубже проникает	1	1
2341	гегеля художественная	1	1
2342	этих позиций	1	1
2343	искусства слова	2	1
2344	был начат	1	1
2345	характеристике м.л	1	1
2346	есть такое	1	1
2347	своей индивидуальной	1	1
2348	вторжением в	1	1
2349	автором героем	1	1
2350	как формирование	1	1
2351	много перемен	1	1
2352	исторической современности	1	1
2353	начало которой	1	1
2354	свободу от	1	1
2355	внешнюю жизнь	1	1
2356	вкуса произведение	1	1
2357	мир персонажей	1	1
2358	в хронотопе	1	1
2359	увидевший в	1	1
2360	актуализация в	1	1
2361	отождествляемая с	1	1
2362	мышления но	1	1
2363	ее не	1	1
2364	событий в	1	1
2365	что способно	1	1
2366	это духовная	1	1
2367	искусстве оказалось	1	1
2368	самые различные	1	1
2369	если мы	2	1
2370	во внешней	1	1
2371	образам одного	1	1
2372	но отошли	1	1
2373	в объекте	1	1
2374	общий знаменатель	1	1
2375	исчерпали известные	1	1
2376	моментом самого	1	1
2377	принадлежит к	3	1
2378	всех постсимволистских	1	1
2379	когда адресат	1	1
2380	явлениях самой	1	1
2381	систему ценностей	1	1
2382	игра с	1	1
2383	на шкале	1	1
2384	за пределами	3	1
2385	в текстах	2	1
2386	в концепции	1	1
2387	ключевым критерием	1	1
2388	тексту значимость	1	1
2389	только при	1	1
2390	художественном восприятии	1	1
2391	реальное многообразие	1	1
2392	как способность	2	1
2393	личности к	2	1
2394	существования который	1	1
2395	и мире	2	1
2396	императив вкуса	1	1
2397	в каждый	1	1
2398	творящей актуализации	1	1
2399	в существовании	1	1
2400	персонажа только	1	1
2401	к изучению	1	1
2402	тебя так	1	1
2403	не остаться	2	1
2404	совокупность убеждений	1	1
2405	по всеохватывающей	1	1
2406	и достоевского	1	1
2407	как факультативный	1	1
2408	неполноты целого	1	1
2409	впечатлений в	1	1
2410	индивидуальных исканий	1	1
2411	скачок творческой	1	1
2412	даже его	1	1
2413	здесь и	1	1
2414	от воспринимающего	1	1
2415	с познанием	1	1
2416	реальностью фикции	1	1
2417	иначе с	1	1
2418	рода переживание	1	1
2419	в произведениях	1	1
2420	произведение оно	1	1
2421	к вымышленному	1	1
2422	мыслятся сверхиндивидуальными	1	1
2423	значении в	1	1
2424	в деятельности	1	1
2425	понимаемой как	2	1
2426	самоутверждающаяся в	1	1
2427	будет аккумулировано	1	1
2428	мечты означает	1	1
2429	самоактуализации личности	1	1
2430	концепции авторства	1	1
2431	ее законов	1	1
2432	отныне понимается	1	1
2433	индивидуума авторский	1	1
2434	быть наделен	1	1
2435	сырого прозаического	1	1
2436	радикальным открытием	1	1
2437	дневники письма	1	1
2438	характерные для	1	1
2439	субпарадигмы креативизма	1	1
2440	века при	1	1
2441	с мастерством	1	1
2442	создать то	1	1
2443	на время	2	1
2444	мыслится субъективной	1	1
2445	не знают	1	1
2446	слова так	1	1
2447	именно к	1	1
2448	иных модусов	1	1
2449	открытое она	1	1
2450	историческое состояние	1	1
2451	сменявшими друг	1	1
2452	я кризис	1	1
2453	промежутке между	1	1
2454	общей теории	2	1
2455	доминировало на	1	1
2456	общения в	1	1
2457	опоры вне	1	1
2458	судьбы в	1	1
2459	многих других	1	1
2460	рода и	1	1
2461	основе своей	2	1
2462	с материалом	1	1
2463	смену императиву	1	1
2464	реализации своего	1	1
2465	известной незавершенности	1	1
2466	себя только	1	1
2467	способность к	2	1
2468	что несмотря	1	1
2469	художественного высказывания	2	1
2470	гипертрофируя вновь	1	1
2471	новой жизни	1	1
2472	который всегда	1	1
2473	в последней	2	1
2474	который может	1	1
2475	присутствия я	6	1
2476	когда ни	1	1
2477	из нового	1	1
2478	за такого	1	1
2479	своей сути	1	1
2480	свое незаместимое	1	1
2481	по своим	1	1
2482	аналогичным образом	4	1
2483	заветная черта	1	1
2484	из текста	1	1
2485	от мира	1	1
2486	требуется проницательность	1	1
2487	как особого	1	1
2488	материала и	1	1
2489	описанию но	1	1
2490	первозрителя первослушателя	1	1
2491	первой парадигмы	1	1
2492	художников слова	1	1
2493	бытию других	2	1
2494	внешнем мире	2	1
2495	л.с выготского	1	1
2496	неизмеримо более	1	1
2497	материалом а	1	1
2498	в основании	2	1
2499	модификаций рефлективного	1	1
2500	которое должно	1	1
2501	нового понимания	1	1
2502	лишь оттесняет	1	1
2503	текст должен	1	1
2504	самобытной личности	1	1
2505	романе достоевского	1	1
2506	центрального героя	1	1
2507	оказывается одновременно	1	1
2508	ранее гипертрофируя	1	1
2509	исканий хх	1	1
2510	чтобы сделаться	1	1
2511	распространяет и	1	1
2512	может показаться	1	1
2513	все это	2	1
2514	художественного задания	1	1
2515	формы текстуальности	1	1
2516	деятельности вытекающее	1	1
2517	целостности она	1	1
2518	пылко я	1	1
2519	научением мастерства	1	1
2520	в первую	1	1
2521	вытекающее из	1	1
2522	смена ведущей	1	1
2523	кто бы	1	1
2524	культуру антинормативного	1	1
2525	открытием другого	1	1
2526	сделаться художественной	1	1
2527	но одно	1	1
2528	по ту	1	1
2529	искусство перестает	1	1
2530	сознанию в	1	1
2531	в заключительной	1	1
2532	прозаического речевого	1	1
2533	данного шедевра	1	1
2534	познавательной деятельностью	1	1
2535	культуру сопереживания	1	1
2536	слова не	2	1
2537	и политического	2	1
2538	творчества он	1	1
2539	средств и	1	1
2540	когда же	1	1
2541	связанной так	1	1
2542	автор читатель	1	1
2543	к эстетическому	1	1
2544	романистика рабле	1	1
2545	к построению	1	1
2546	текста отождествляемая	1	1
2547	специфически повышенной	1	1
2548	в таких	1	1
2549	рефлективным традиционализмом	1	1
2550	развитой способности	1	1
2551	бытования несмотря	1	1
2552	это всегда	1	1
2553	перед читателем	1	1
2554	от друга	1	1
2555	он усматривает	1	1
2556	мотивированная авторитетностью	1	1
2557	реализацию в	1	1
2558	нельзя научиться	2	1
2559	тексте ищет	1	1
2560	художественных текстов	1	1
2561	или в	2	1
2562	оценить эту	1	1
2563	без правил	1	1
2564	и внутренних	1	1
2565	теорию литературы	2	1
2566	в целую	2	1
2567	в войне	2	1
2568	истинный предмет	1	1
2569	задания может	1	1
2570	для постсимволиста	1	1
2571	ценностей технических	1	1
2572	событий далекого	1	1
2573	прошла в	1	1
2574	же по	1	1
2575	это еще	1	1
2576	мира я	1	1
2577	места в	1	1
2578	читателя это	1	1
2579	шекспира или	1	1
2580	в бытии	1	1
2581	внешних и	1	1
2582	известную цельность	1	1
2583	сцену распятия	1	1
2584	области чувствительного	1	1
2585	произведение обретает	1	1
2586	сознания но	1	1
2587	герой читатель	1	1
2588	произведения живописи	1	1
2589	фабрикации скрипок	1	1
2590	в эстетический	3	1
2591	цельность как	1	1
2592	татьяна которая	1	1
2593	и кино	1	1
2594	словом сколько	1	1
2595	той самой	1	1
2596	сама по	2	1
2597	случае не	2	1
2598	некоего гениального	1	1
2599	реального адресата	1	1
2600	эстетической игры	1	1
2601	самоопределения в	1	1
2602	автором художественного	1	1
2603	за которым	1	1
2604	процесса ведь	1	1
2605	фольклора и	1	1
2606	остается возможности	1	1
2607	среди прочих	1	1
2608	художественную культуру	1	1
2609	язык поэзии	1	1
2610	сознание творческий	1	1
2611	оно исторической	1	1
2612	не подлежит	1	1
2613	не предполагает	5	1
2614	текста оно	1	1
2615	также требуется	1	1
2616	имя в	1	1
2617	других в	1	1
2618	или даже	3	1
2619	говорят о	1	1
2620	статус дискурса	1	1
2621	частные человеческие	1	1
2622	или романистика	1	1
2623	что ж	1	1
2624	любые в	1	1
2625	общественных отношений	1	1
2626	иной раз	1	1
2627	что неизбежно	1	1
2628	отныне деятельностью	1	1
2629	внутреннюю обособленность	1	1
2630	предназначения искусства	1	1
2631	однако это	1	1
2632	искусстве не	1	1
2633	субъектом только	1	1
2634	предельную меру	1	1
2635	и со	1	1
2636	остается лишь	1	1
2637	полноте и	2	1
2638	план дезактуализирует	1	1
2639	лучше самого	1	1
2640	по его	1	1
2641	художественного языка	8	1
2642	направления в	1	1
2643	мы находим	1	1
2644	только и	2	1
2645	пропорций коробки	1	1
2646	смысла жизни	1	1
2647	деятельности впервые	1	1
2648	приходит императив	2	1
2649	эти стороны	1	1
2650	в условиях	1	1
2651	понятием для	1	1
2652	бахтин эстетического	1	1
2653	это было	1	1
2654	или индивидуального	1	1
2655	в сопряжении	1	1
2656	потребности и	2	1
2657	на реального	1	1
2658	художника совершенно	1	1
2659	первослушателя собственного	1	1
2660	для общения	2	1
2661	заметить в	1	1
2662	иерархически более	1	1
2663	ощутить рассмотреть	1	1
2664	чему нельзя	2	1
2665	произведение и	1	1
2666	или менее	6	1
2667	жизнь лишь	1	1
2668	примеров могут	1	1
2669	помысел гения	1	1
2670	в одной	1	1
2671	при виде	1	1
2672	далекого прошлого	1	1
2673	всегда всему	1	1
2674	систематической эстетики	1	1
2675	фикции фантазма	1	1
2676	не все	2	1
2677	вживания в	1	1
2678	бы ни	1	1
2679	ему не	1	1
2680	и внутренней	1	1
2681	бы личность	1	1
2682	пастернак однако	1	1
2683	текста должно	1	1
2684	этих двух	2	1
2685	человека к	3	1
2686	к одному	1	1
2687	со-страдания со-радования	1	1
2688	сотворение мира	1	1
2689	слова как	5	1
2690	за свою	1	1
2691	о месте	1	1
2692	знакового материала	4	1
2693	только лишь	2	1
2694	эстетической неклассичности	1	1
2695	авторства на	1	1
2696	тексты своих	1	1
2697	формой игровой	1	1
2698	отдельных достижениях	1	1
2699	согласно императиву	1	1
2700	изобразительного искусства	1	1
2701	обоснованной общей	1	1
2702	что от	1	1
2703	своего прочтения	1	1
2704	императивов художественного	1	1
2705	мастерству вкусу	1	1
2706	как ни	1	1
2707	впрочем у	1	1
2708	данности текста	1	1
2709	есть исключительной	1	1
2710	читать духовно	1	1
2711	просто как	1	1
2712	возможностях и	1	1
2713	на задний	1	1
2714	ремесло состоит	1	1
2715	это мыслилось	1	1
2716	утверждение о	1	1
2717	жизнеподобия реалистических	1	1
2718	такое событие	1	1
2719	художественной реальностью	1	1
2720	стороной жизни	2	1
2721	воображаемого героя	1	1
2722	как полагал	1	1
2723	материал критерием	1	1
2724	природная одаренность	1	1
2725	чужом тексте	1	1
2726	постсимволиста становится	1	1
2727	ценностного центра	3	1
2728	две стороны	1	1
2729	ролевого поведения	1	1
2730	материнской любви	1	1
2731	традиции однако	1	1
2732	рамках романтической	1	1
2733	рефлексии как	1	1
2734	открытие эстетической	1	1
2735	соответствующего жанра	1	1
2736	перемен трагедия	1	1
2737	чтобы такое	1	1
2738	пойдет о	1	1
2739	таков что	1	1
2740	позволяет говорить	2	1
2741	появление и	1	1
2742	предтечей столь	1	1
2743	ничего недостающего	1	1
2744	нельзя не	1	1
2745	текста субъект	1	1
2746	изготовителем текстов	1	1
2747	приобретаемого научением	1	1
2748	реальной действительности	1	1
2749	оно мыслится	1	1
2750	не узнает	1	1
2751	не подвергаемого	1	1
2752	изменениями всегда	1	1
2753	ориентированного на	1	1
2754	возможности заметить	1	1
2755	художественных языков	1	1
2756	что доминировало	1	1
2757	быть и	2	1
2758	ей форму	1	1
2759	ответственностью за	1	1
2760	лишь фиксируется	1	1
2761	этом значимость	1	1
2762	речь пойдет	1	1
2763	по бахтину	2	1
2764	с юмором	1	1
2765	сам текст	1	1
2766	акте эстетического	1	1
2767	м.м бахтина	3	1
2768	и эстетической	2	1
2769	находит свой	1	1
2770	художественности становится	1	1
2771	по одним	1	1
2772	частности в	1	1
2773	существа в	1	1
2774	скачка в	1	1
2775	говоря о	3	1
2776	не перейти	1	1
2777	не следует	4	1
2778	и своя	1	1
2779	иной мере	1	1
2780	освоенного ранее	1	1
2781	сознание глубже	1	1
2782	столько правильностью	1	1
2783	человека с	3	1
2784	данного текста	3	1
2785	собой художественную	1	1
2786	и выступает	1	1
2787	и последовательное	1	1
2788	сопряжении с	1	1
2789	скрытые причины	1	1
2790	деятельности мыслятся	1	1
2791	относится как	2	1
2792	первые два	1	1
2793	креативной творящей	1	1
2794	свободную волю	1	1
2795	и характерное	1	1
2796	комплекса мотивов	1	1
2797	искусство активизировало	1	1
2798	приятные впечатления	1	1
2799	заменять эксплицитные	1	1
2800	способов духовного	1	1
2801	существует как	1	1
2802	ему надлежит	1	1
2803	литература есть	1	1
2804	художественный текст	4	1
2805	становится его	1	1
2806	самого искусства	1	1
2807	иначе в	1	1
2808	бы послужить	1	1
2809	концентрироваться в	1	1
2810	эмоциональная рефлексия	8	1
2811	дискурса в	1	1
2812	трагедия остановилась	1	1
2813	деятельность носит	1	1
2814	собственно эстетическая	1	1
2815	личность является	1	1
2816	определена как	1	1
2817	обретает статус	1	1
2818	выбора не	1	1
2819	на уровне	1	1
2820	данного произведения	1	1
2821	литература является	1	1
2822	действительной жизни	1	1
2823	в литературном	1	1
2824	только мастерство	1	1
2825	реального читателя	2	1
2826	способа присутствия	2	1
2827	литературное произведение	1	1
2828	доминирует в	1	1
2829	момент своего	1	1
2830	в четвертом	1	1
2831	собственные законы	1	1
2832	великий мастер	1	1
2833	искусства после	1	1
2834	моделей или	1	1
2835	собой лишь	1	1
2836	автор относится	2	1
2837	дезактуализирует то	1	1
2838	своем отталкивании	1	1
2839	роли ценностного	1	1
2840	внешних атрибутов	1	1
2841	искусства реализатором	1	1
2842	того времени	1	1
2843	к чужому	2	1
2844	дискурсом в	1	1
2845	внутренне свободный	1	1
2846	эстетической революцией	1	1
2847	доминировавшие прежде	1	1
2848	мире эпоха	1	1
2849	деятельности искусство	3	1
2850	как способу	2	1
2851	с бытием	1	1
2852	необходима еще	1	1
2853	субпарадигм статус	1	1
2854	объект перемещается	1	1
2855	внутреннюю сторону	1	1
2856	может как	1	1
2857	момент в	1	1
2858	объективной стороной	1	1
2859	творческого воображения	3	1
2860	о каком	1	1
2861	достодолжную и	1	1
2862	художественный субъект	1	1
2863	средоточием художественной	1	1
2864	творить не	1	1
2865	текст данного	1	1
2866	идет не	1	1
2867	как внутренняя	1	1
2868	парадигмы совершается	1	1
2869	чья деятельность	1	1
2870	а говоря	1	1
2871	теории искусства	1	1
2872	а слова	1	1
2873	современности которая	1	1
2874	режиссерское место	1	1
2875	широте на	1	1
2876	эти два	1	1
2877	не сумеет	2	1
2878	мира с	2	1
2879	переживание воспринимающего	1	1
2880	приобретает уже	1	1
2881	лучшем случае	1	1
2882	будущей жизни	1	1
2883	читателя предлогом	1	1
2884	ориентирована на	1	1
2885	на столь	1	1
2886	может концентрироваться	1	1
2887	художественности по	1	1
2888	только музыкант	1	1
2889	ему быть	1	1
2890	технических средств	1	1
2891	типа есть	1	1
2892	веке работа	1	1
2893	текст основа	1	1
2894	открытости конструктивной	1	1
2895	происходит открытие	1	1
2896	жизнью и	1	1
2897	историческом промежутке	1	1
2898	и конец	2	1
2899	иное как	1	1
2900	владение словом	1	1
2901	эта природная	1	1
2902	возможна только	1	1
2903	себе а	1	1
