N	2gram	Vygotskiy_	Myslijsy
2476	с чисто	1	1
2477	с эти	1	1
2478	этим именем	5	1
2479	запас слов	1	1
2480	это взятое	1	1
2481	связь речи	1	1
2482	а также	6	1
2483	речи это	1	1
2484	самые разнообразные	2	1
2485	за этим	1	1
2486	слово или	1	1
2487	когда ребенок	2	1
2488	более сложного	1	1
2489	животных но	1	1
2490	который как	1	1
2491	об образовании	1	1
2492	представлений или	1	1
2493	и тому	6	1
2494	в одинаковых	1	1
2495	слова слово	1	1
2496	и новых	1	1
2497	отрицать что	2	1
2498	смотрят или	1	1
2499	человека при	1	1
2500	отвлеченного мышления	1	1
2501	вообще не	3	1
2502	противоречие между	1	1
2503	их действительного	1	1
2504	в ряде	4	1
2505	понятия например	1	1
2506	в одинаковой	2	1
2507	не наоборот	1	1
2508	ступени ее	2	1
2509	вторая ступень	1	1
2510	родовое понятие	1	1
2511	что перед	4	1
2512	две неравные	1	1
2513	нас к	2	1
2514	лишь с	1	1
2515	в объяснении	1	1
2516	можно предположить	1	1
2517	им и	1	1
2518	символического значения	1	1
2519	к результатам	1	1
2520	можно выразить	1	1
2521	наиболее близким	1	1
2522	для примера	1	1
2523	однако это	1	1
2524	возьмем для	1	1
2525	этим самым	1	1
2526	такое расчленение	1	1
2527	целого на	1	1
2528	известные группы	1	1
2529	чем мы	1	1
2530	видим что	2	1
2531	взятое вместе	1	1
2532	образ эту	1	1
2533	отсюда ясно	1	1
2534	в условиях	1	1
2535	в различной	1	1
2536	с началом	2	1
2537	нельзя принять	2	1
2538	с другом	10	1
2539	и понятием	2	1
2540	которые с	1	1
2541	даже взрослый	1	1
2542	речь но	1	1
2543	двумя явлениями	1	1
2544	слова тем	1	1
2545	который оно	1	1
2546	связаны с	4	1
2547	совершенно ясно	3	1
2548	факту что	1	1
2549	раньше и	1	1
2550	это явление	2	1
2551	сила определяющая	1	1
2552	отношений которые	1	1
2553	бы его	1	1
2554	которая как	1	1
2555	и первые	1	1
2556	через другое	1	1
2557	напротив того	1	1
2558	истории развития	12	1
2559	достаточно для	1	1
2560	того или	2	1
2561	с областью	1	1
2562	это развитие	1	1
2563	речь что	1	1
2564	за то	1	1
2565	они стали	2	1
2566	с предметами	1	1
2567	в прямой	2	1
2568	слова связываются	1	1
2569	как средством	1	1
2570	это сочетание	1	1
2571	выше и	1	1
2572	он ни	1	1
2573	впечатлений за	1	1
2574	которая может	1	1
2575	в поле	1	1
2576	например у	1	1
2577	страх и	1	1
2578	усомниться в	1	1
2579	в известный	1	1
2580	это как	1	1
2581	всю свою	1	1
2582	в основных	1	1
2583	могут служить	2	1
2584	чисто внешней	1	1
2585	что такого	1	1
2586	ребенку и	1	1
2587	взрослого человека	18	1
2588	явлениям в	1	1
2589	назвать его	1	1
2590	и остаются	1	1
2591	ребенка в	14	1
2592	как уже	8	1
2593	или выражение	1	1
2594	сказанным выше	1	1
2595	в первые	1	1
2596	есть большая	1	1
2597	один в	1	1
2598	слова нам	1	1
2599	впечатлений и	2	1
2600	не станем	5	1
2601	при возникновении	1	1
2602	при произнесении	2	1
2603	этим предметом	1	1
2604	исследования в	2	1
2605	отнесено к	2	1
2606	в частности	4	1
2607	следует поставить	1	1
2608	не оставляет	1	1
2609	и образуют	1	1
2610	а по	3	1
2611	высшая форма	1	1
2612	составные части	3	1
2613	например к	1	1
2614	новой и	1	1
2615	сами они	1	1
2616	к области	2	1
2617	или другого	2	1
2618	конечно в	2	1
2619	из теории	1	1
2620	что нам	3	1
2621	еще в	2	1
2622	имеет свое	4	1
2623	имеем возможность	1	1
2624	это новый	1	1
2625	в пределах	1	1
2626	останавливаться на	1	1
2627	лишь как	1	1
2628	из своей	1	1
2629	что известная	1	1
2630	при всем	2	1
2631	этому поводу	4	1
2632	которое представляет	1	1
2633	нам о	1	1
2634	ли этот	1	1
2635	и т.д	8	1
2636	и ту	1	1
2637	еще на	1	1
2638	идет о	2	1
2639	чем сложнее	1	1
2640	рассматривать как	1	1
2641	развитие этих	1	1
2642	этого механизма	1	1
2643	человек как	1	1
2644	понятия которое	1	1
2645	это происходит	1	1
2646	его признаками	1	1
2647	и принимает	1	1
2648	допустить что	1	1
2649	дальнейшем развитии	1	1
2650	прибегли к	1	1
2651	и приобретает	1	1
2652	этом с	1	1
2653	все данные	1	1
2654	понятий на	4	1
2655	очень часто	4	1
2656	меняется вместе	1	1
2657	в ходе	1	1
2658	и которая	3	1
2659	состав и	2	1
2660	с самых	1	1
2661	выраженным в	2	1
2662	выражения в	1	1
2663	благодаря этому	7	1
2664	этом и	2	1
2665	это очевидно	2	1
2666	проявляются в	2	1
2667	проходит свет	1	1
2668	к пониманию	3	1
2669	связь эта	1	1
2670	и осмысливает	1	1
2671	в уме	1	1
2672	по величине	1	1
2673	но о	1	1
2674	и отношений	1	1
2675	как причины	2	1
2676	процессе его	1	1
2677	язык или	1	1
2678	взрослого и	1	1
2679	их на	1	1
2680	на всем	1	1
2681	взрослому человеку	1	1
2682	часты и	1	1
2683	черный цвет	1	1
2684	ли может	1	1
2685	справедливым и	1	1
2686	случае то	1	1
2687	эти два	1	1
2688	и глубокий	1	1
2689	смысле мы	3	1
2690	или понятие	3	1
2691	с задачами	1	1
2692	в так	2	1
2693	фактические данные	1	1
2694	понимание между	3	1
2695	и обратно	2	1
2696	что такие	2	1
2697	цели но	1	1
2698	начинает с	1	1
2699	нам для	1	1
2700	спрашивая о	1	1
2701	более сложной	1	1
2702	с соответствующими	1	1
2703	в чисто	2	1
2704	жизнью и	1	1
2705	в руках	1	1
2706	же название	1	1
2707	каждый по	1	1
2708	совершается в	1	1
2709	степени и	1	1
2710	образами которые	1	1
2711	в прежнем	1	1
