N	2gram	Vygotskiy_	FransuaR
2479	новая ступень	3	1
2480	слова как	5	1
2481	за себя	1	1
2482	о своеобразии	1	1
2483	речи о	4	1
2484	основе всех	1	1
2485	причем это	1	1
2486	а более	1	1
2487	ни во	1	1
2488	и ничего	2	1
2489	одном отношении	1	1
2490	были бы	5	1
2491	и размышления	1	1
2492	с системой	1	1
2493	его образе	1	1
2494	относится ко	2	1
2495	выше с	1	1
2496	не нашел	1	1
2497	на высшей	2	1
2498	одном случае	2	1
2499	как таковой	1	1
2500	друга в	1	1
2501	свете нового	1	1
2502	в план	1	1
2503	речи но	12	1
2504	все скрытые	1	1
2505	этих сфер	2	1
2506	в специальном	1	1
2507	с и	1	1
2508	и который	1	1
2509	показывает что	6	1
2510	два противоречащих	1	1
2511	на ее	2	1
2512	чтобы вы	1	1
2513	с развитием	6	1
2514	для себя	24	1
2515	и одно	1	1
2516	этих особенностей	2	1
2517	самому своему	1	1
2518	даже как	1	1
2519	тогда он	1	1
2520	встречаем у	1	1
2521	основных особенностей	1	1
2522	ни единого	1	1
2523	природе и	2	1
2524	эти отношения	7	1
2525	два основных	1	1
2526	котором в	1	1
2527	заключение что	1	1
2528	к новой	2	1
2529	и ближайшей	1	1
2530	всякой связи	1	1
2531	бы они	1	1
2532	первых же	1	1
2533	себе оба	1	1
2534	проходит через	1	1
2535	меру этого	1	1
2536	господства в	1	1
2537	она становится	1	1
2538	но нас	1	1
2539	высшим и	2	1
2540	же законам	1	1
2541	двух сторон	2	1
2542	зрения языка	1	1
2543	оказывается в	1	1
2544	дома но	1	1
2545	показать что	8	1
2546	для каждого	2	1
2547	господствующей на	1	1
2548	всем остальным	1	1
2549	придал ему	1	1
2550	если это	1	1
2551	от пут	1	1
2552	по внешнему	1	1
2553	вступал в	1	1
2554	падает в	1	1
2555	как не	1	1
2556	наш анализ	1	1
2557	и словесных	1	1
2558	между предметами	2	1
2559	внешних проявлений	2	1
2560	помощи одних	1	1
2561	не знать	1	1
2562	у одного	2	1
2563	виду только	1	1
2564	по самому	2	1
2565	он усвоил	1	1
2566	индивидуальной и	1	1
2567	явлений это	1	1
2568	появляющихся в	1	1
2569	по вертикали	3	1
2570	нарастает и	1	1
2571	они по	1	1
2572	план мысли	1	1
2573	внешняя сторона	2	1
2574	было он	1	1
2575	только одно	2	1
2576	проблему с	1	1
2577	нам объяснить	1	1
2578	связанные со	1	1
2579	самое главное	1	1
2580	бы с	2	1
2581	какие же	2	1
2582	тоне и	1	1
2583	чего она	1	1
2584	название одной	1	1
2585	интересующих нас	1	1
2586	то и	5	1
2587	первоначально не	1	1
2588	не обращая	1	1
2589	что самое	1	1
2590	сказано выше	1	1
2591	и другой	3	1
2592	на самых	3	1
2593	соответствие между	1	1
2594	примере это	1	1
2595	одно понятие	2	1
2596	речи не	7	1
2597	зависимости от	6	1
2598	новое назначение	1	1
2599	самого главного	1	1
2600	не связанных	1	1
2601	из которого	3	1
2602	находящихся в	1	1
2603	эту книгу	1	1
2604	в раннем	3	1
2605	впереди его	1	1
2606	вещей как	2	1
2607	мы хотим	1	1
2608	ли вы	1	1
2609	друга и	2	1
2610	своего выражения	2	1
2611	а во	1	1
2612	ведь то	1	1
2613	это сделал	1	1
2614	образом не	1	1
2615	о языке	1	1
2616	на более	1	1
2617	к третьему	1	1
2618	в точности	1	1
2619	видим в	3	1
2620	что находит	1	1
2621	во внешней	4	1
2622	особую организацию	1	1
2623	существенно и	1	1
2624	ответа на	1	1
2625	к целому	2	1
2626	тенденции к	5	1
2627	сущности решает	1	1
2628	них для	1	1
2629	своего обозначения	1	1
2630	но новое	2	1
2631	нам и	1	1
2632	вверх в	1	1
2633	в сознании	11	1
2634	в теоретическом	1	1
2635	от высших	1	1
2636	понятия о	2	1
2637	этого движения	1	1
2638	что вместе	1	1
2639	стремились показать	3	1
2640	этого же	1	1
2641	силу того	6	1
2642	как последний	1	1
2643	вещей но	1	1
2644	и жеста	1	1
2645	правом можно	1	1
2646	слово почти	1	1
2647	еще чем-то	1	1
2648	представителей старого	1	1
2649	речь это	1	1
2650	высшей степени	1	1
2651	этого термина	2	1
2652	при решении	1	1
2653	может найти	1	1
2654	поэтому что	2	1
2655	котором рассказывается	2	1
2656	как простая	3	1
2657	в гораздо	1	1
2658	превратилось в	1	1
2659	известные нам	1	1
2660	этой области	2	1
2661	без них	1	1
2662	обратиться к	1	1
2663	ее деятельности	1	1
2664	ряд в	1	1
2665	связи между	11	1
2666	лишь то	1	1
2667	представляет один	1	1
2668	чем дело	3	1
2669	участия в	1	1
2670	и развиваются	2	1
2671	точке к	1	1
2672	в полном	1	1
2673	с той	3	1
2674	возможным только	2	1
2675	на одной	2	1
2676	чтобы получить	1	1
2677	же случае	1	1
2678	он располагает	1	1
2679	различных направлений	1	1
2680	когда вы	1	1
2681	к определенному	2	1
2682	слова не	1	1
2683	речи по	2	1
2684	общности и	7	1
2685	памяти в	1	1
2686	с установленным	1	1
2687	все понятия	2	1
2688	эта речь	9	1
2689	рядом друг	1	1
2690	работ с	1	1
2691	просто как	2	1
2692	а к	1	1
2693	перейти в	1	1
2694	это черты	1	1
2695	существует как	1	1
2696	речи это	4	1
2697	гораздо большей	1	1
2698	бытия и	1	1
2699	и понятиями	1	1
2700	всей нашей	1	1
2701	приобрел в	1	1
2702	царство и	1	1
2703	завершения в	1	1
2704	так подробно	2	1
2705	им и	1	1
2706	случаях когда	1	1
2707	другого слова	1	1
2708	огромного большинства	1	1
2709	не та	1	1
2710	с рядом	1	1
2711	неразрывной связи	1	1
2712	последнее время	5	1
2713	ли не	3	1
2714	в выборе	1	1
2715	именно благодаря	1	1
2716	те из	1	1
2717	ее лежит	1	1
2718	работы по	1	1
2719	которые дает	1	1
2720	речи эти	2	1
2721	представляется как	1	1
2722	слова самые	1	1
2723	чтобы сделать	2	1
2724	как слово	2	1
2725	еще до	1	1
2726	речи поэтому	2	1
2727	к отвлеченному	1	1
2728	и судьбу	2	1
2729	никакой роли	2	1
2730	мышления как	5	1
2731	возникают не	1	1
2732	переход в	1	1
2733	не совпадают	7	1
2734	исключительно и	1	1
2735	вне поля	1	1
2736	оно в	1	1
2737	этот новый	1	1
2738	точности и	1	1
2739	он ни	1	1
2740	обобщения и	7	1
2741	заставляют нас	1	1
2742	она должна	2	1
2743	высшего и	2	1
2744	роли и	1	1
2745	приводят к	2	1
2746	количеством и	1	1
2747	значение но	1	1
2748	а чисто	1	1
2749	большим чем	1	1
2750	нельзя не	2	1
2751	обстоит дело	2	1
2752	себе только	1	1
2753	его речь	1	1
2754	отклонения от	1	1
2755	через которые	1	1
2756	речь перестраивается	1	1
2757	между новым	1	1
2758	всей истории	2	1
2759	и во-вторых	4	1
2760	различия и	2	1
2761	нужно было	4	1
2762	быть никакой	1	1
2763	что внутренняя	5	1
2764	каждое понятие	1	1
2765	этих работ	1	1
2766	легко убедиться	1	1
2767	отношений между	11	1
2768	и своя	1	1
2769	останавливаться на	1	1
2770	не станет	1	1
2771	если взять	1	1
2772	и важно	1	1
2773	но напротив	3	1
2774	слова его	1	1
2775	и можно	1	1
2776	развивается в	1	1
2777	быть найдены	1	1
2778	представить чтобы	1	1
2779	функций которые	2	1
2780	на различных	1	1
2781	и современная	1	1
2782	передано в	1	1
2783	сильные стороны	1	1
2784	находиться в	1	1
2785	этого метода	2	1
2786	само по	1	1
2787	его начала	1	1
2788	и понятным	1	1
2789	аналогичное явление	1	1
2790	только по	5	1
2791	этом и	2	1
2792	отрывается от	1	1
2793	в высшей	3	1
2794	прямое выражение	2	1
2795	которыми он	2	1
2796	которого является	1	1
2797	ясностью в	1	1
2798	нет как	1	1
2799	своего возникновения	1	1
2800	к пониманию	4	1
2801	имеют в	1	1
2802	исследования о	1	1
2803	особым образом	1	1
2804	процесс в	2	1
2805	как целого	1	1
2806	системы в	3	1
2807	лучшем случае	3	1
2808	природа его	1	1
2809	начинает с	1	1
2810	все было	1	1
2811	по нашему	1	1
