N	2gram	Vygotskiy_	Istorich
2479	которая не	1	1
2480	же есть	1	1
2481	и переход	1	1
2482	из области	4	1
2483	и черты	1	1
2484	свое время	2	1
2485	развития по	1	1
2486	слова для	1	1
2487	развития этот	1	1
2488	ли они	1	1
2489	случае даже	1	1
2490	неспособности к	1	1
2491	он владеет	1	1
2492	им из	1	1
2493	не является	7	1
2494	за развитием	2	1
2495	этом убеждает	1	1
2496	который с	2	1
2497	это понятие	3	1
2498	пор рассматривали	1	1
2499	совершенно иной	3	1
2500	признаков он	1	1
2501	язык а	1	1
2502	чем то	1	1
2503	проблему в	1	1
2504	действует так	1	1
2505	объяснение не	2	1
2506	на недостаточность	1	1
2507	не до	2	1
2508	ими в	1	1
2509	сейчас мы	2	1
2510	развитии до	1	1
2511	жизнь с	1	1
2512	свойств и	1	1
2513	в известном	9	1
2514	и наша	2	1
2515	весь процесс	1	1
2516	что существуют	1	1
2517	может сделать	3	1
2518	даже еще	1	1
2519	было вскрытие	1	1
2520	потому и	4	1
2521	это сделал	1	1
2522	развить его	1	1
2523	сохраняет свою	1	1
2524	известной степени	1	1
2525	же дает	1	1
2526	из наиболее	1	1
2527	ним в	1	1
2528	собой но	2	1
2529	ко всей	2	1
2530	изучение этих	2	1
2531	когда из	1	1
2532	к созданию	1	1
2533	из истории	2	1
2534	виде и	1	1
2535	в учениках	1	1
2536	оно дает	1	1
2537	всегда на	3	1
2538	оно должно	2	1
2539	который по	2	1
2540	теперь обратимся	2	1
2541	слово и	2	1
2542	содержатся в	1	1
2543	когда эти	1	1
2544	этого же	1	1
2545	в понимании	1	1
2546	отношениях для	1	1
2547	чем изучение	1	1
2548	с него	1	1
2549	дает в	1	1
2550	возникнуть как	1	1
2551	но которые	1	1
2552	к правильному	1	1
2553	но самые	1	1
2554	более глубокий	1	1
2555	к началу	5	1
2556	образом для	1	1
2557	им как	1	1
2558	одних и	1	1
2559	поэтому что	1	1
2560	другой материал	1	1
2561	некоторые новые	1	1
2562	стороны мы	1	1
2563	не доказывает	1	1
2564	который всегда	2	1
2565	в первый	1	1
2566	это особенно	1	1
2567	его тому	1	1
2568	как сама	1	1
2569	различия не	1	1
2570	что отсюда	1	1
2571	значения так	1	1
2572	переход к	3	1
2573	этом отношении	7	1
2574	или человек	1	1
2575	ясным что	1	1
2576	для своего	1	1
2577	исследования мы	2	1
2578	узнаем что	1	1
2579	выше не	1	1
2580	обоими видами	1	1
2581	ради чего	1	1
2582	что каждый	1	1
2583	чем он	5	1
2584	того момента	1	1
2585	эта функция	1	1
2586	и множество	1	1
2587	и непосредственно	1	1
2588	идет с	1	1
2589	и иными	1	1
2590	ее из	1	1
2591	когда оно	2	1
2592	при заключении	1	1
2593	так есть	1	1
2594	и отношение	2	1
2595	другу не	1	1
2596	и которая	1	1
2597	места в	1	1
2598	сложных и	1	1
2599	раз навсегда	2	1
2600	возраста в	2	1
2601	должны бы	1	1
2602	явствует из	3	1
2603	словом и	2	1
2604	имели целью	1	1
2605	что перед	1	1
2606	специальном исследовании	1	1
2607	не подлежит	2	1
2608	виде в	1	1
2609	правильно поставлена	1	1
2610	близких к	1	1
2611	частью этого	1	1
2612	были не	1	1
2613	исследования но	1	1
2614	одного предмета	1	1
2615	сталкивается с	1	1
2616	его же	2	1
2617	к ложному	1	1
2618	которые дает	1	1
2619	целого и	1	1
2620	выполнить только	1	1
2621	говорили выше	2	1
2622	область где	1	1
2623	с какими	1	1
2624	находится под	1	1
2625	за этой	1	1
2626	уже приведенные	1	1
2627	и причину	1	1
2628	чтобы сделать	2	1
2629	не говоря	1	1
2630	он указывает	1	1
2631	или одна	1	1
2632	только к	4	1
2633	предположение не	1	1
2634	любому предмету	1	1
2635	переходе от	3	1
2636	том какие	1	1
2637	внутри которых	1	1
2638	их развития	13	1
2639	ребенка а	1	1
2640	не решает	1	1
2641	может возникнуть	2	1
2642	ребенку и	1	1
2643	которые нам	1	1
2644	есть чисто	1	1
2645	он объясняет	1	1
2646	только она	1	1
2647	главное и	2	1
2648	в ход	1	1
2649	установить только	1	1
2650	мы его	4	1
2651	нам понятно	1	1
2652	более общего	1	1
2653	ней таким	1	1
2654	есть как	1	1
2655	лежащую в	1	1
2656	исследования в	1	1
2657	выражением этого	1	1
2658	способности и	1	1
2659	это подтверждается	1	1
2660	говоря о	2	1
2661	что осознание	5	1
2662	лежат в	3	1
2663	а этот	2	1
2664	после всего	1	1
2665	что или	1	1
2666	имеет свои	1	1
2667	не касается	1	1
2668	чего она	1	1
2669	скажем что	1	1
2670	функций которые	2	1
2671	его они	1	1
2672	допустить что	3	1
2673	и важными	1	1
2674	также с	3	1
2675	силу одного	2	1
2676	имели в	1	1
2677	не нуждается	1	1
2678	можно поставить	1	1
2679	как для	1	1
2680	данному вопросу	1	1
2681	будем их	1	1
2682	что путь	1	1
2683	речь и	4	1
2684	говорит вундт	1	1
2685	нога в	1	1
2686	в высшей	3	1
2687	зрения есть	1	1
2688	брат и	2	1
2689	более трудные	1	1
2690	которое в	1	1
2691	тем чтобы	1	1
2692	по моему	1	1
2693	можем ограничиться	1	1
2694	как наиболее	2	1
2695	является необходимой	1	1
2696	тот и	1	1
2697	чем та	1	1
2698	но сейчас	1	1
2699	тех или	2	1
2700	нуждается в	3	1
2701	только сказать	1	1
2702	не удалось	1	1
2703	отличаются друг	1	1
2704	как ему	1	1
2705	и постепенно	2	1
2706	достигнуть своего	1	1
2707	наконец третья	1	1
2708	вторая группа	1	1
2709	быть сформулирован	2	1
2710	и совершенно	1	1
2711	снизу вверх	1	1
2712	применительно к	2	1
2713	может означать	1	1
2714	брака или	1	1
2715	ли тогда	1	1
2716	на известные	1	1
