N	2gram	Tiupa_Hudo	Analitik
2411	жизнью среди	1	1
2412	глазами и	1	1
2413	зная что	2	1
2414	ему не	3	1
2415	на них	2	1
2416	добродушная жалостливая	1	1
2417	героя обретает	1	1
2418	о трех	1	1
2419	же деле	1	1
2420	шляпки и	1	1
2421	в г	3	1
2422	том случае	2	1
2423	что внутреннее	1	1
2424	в мае	1	1
2425	подумать что	1	1
2426	нас и	1	1
2427	сам не	2	1
2428	и других	1	1
2429	может претендовать	1	1
2430	xx века	1	1
2431	самоактуализация личности	3	1
2432	у кого	1	1
2433	счастье и	1	1
2434	а его	3	1
2435	на свои	2	1
2436	мужские и	1	1
2437	выхода в	1	1
2438	случае если	2	1
2439	личности самого	1	1
2440	жизнь их	1	1
2441	мне было	1	1
2442	об архитектонических	1	1
2443	в самых	1	1
2444	автора он	1	1
2445	инерции жизни	1	1
2446	первая половина	2	1
2447	на мысль	1	1
2448	автора к	1	1
2449	приложимо к	1	1
2450	как замечает	1	1
2451	анекдота по	2	1
2452	песни в	1	1
2453	я к	1	1
2454	из традиционных	1	1
2455	точность словесного	1	1
2456	всей первой	1	1
2457	к жизненному	1	1
2458	и драматизма	1	1
2459	этом мы	1	1
2460	реальной действительности	1	1
2461	нельзя назвать	1	1
2462	есть нечто	1	1
2463	его самоактуализации	1	1
2464	тому времени	1	1
2465	ценностный центр	1	1
2466	между я	2	1
2467	и вынуждает	1	1
2468	высказывания а	1	1
2469	тесные рамки	1	1
2470	связана с	1	1
2471	в него	2	1
2472	с юмором	1	1
2473	а по	2	1
2474	второго я	1	1
2475	эта сторона	1	1
2476	но она	1	1
2477	наконец для	1	1
2478	есть и	3	1
2479	здесь очевидно	1	1
2480	в науке	1	1
2481	в концовке	6	1
2482	к отеческим	1	1
2483	самое что	2	1
2484	отношений между	1	1
2485	и переклички	1	1
2486	по характеристике	1	1
2487	к смерти	1	1
2488	в трех	1	1
2489	не приносит	1	1
2490	всего художественного	1	1
2491	и своя	1	1
2492	стороны и	1	1
2493	демонстративно не	1	1
2494	случайной в	1	1
2495	как эстетических	1	1
2496	отличать от	1	1
2497	ему было	1	1
2498	к которой	1	1
2499	отсылает нас	1	1
2500	но напротив	1	1
2501	на всю	1	1
2502	у нее	10	1
2503	картина жизни	2	1
2504	или как	1	1
2505	признать что	2	1
2506	своей личной	1	1
2507	это его	1	1
2508	личности такова	1	1
2509	во всю	1	1
2510	этого не	1	1
2511	с возвращением	1	1
2512	характер героя	2	1
2513	имело бы	1	1
2514	минуты он	1	1
2515	числе и	1	1
2516	иначе в	1	1
2517	бы послужить	1	1
2518	что можно	2	1
2519	к ней	2	1
2520	что если	1	1
2521	эта парадоксальная	1	1
2522	со своими	1	1
2523	в большой	1	1
2524	полученный в	1	1
2525	совершенно иного	1	1
2526	облекается в	1	1
2527	национальной и	1	1
2528	лицо и	1	1
2529	требует для	1	1
2530	фразовых компонентов	1	1
2531	в плане	1	1
2532	рода это	1	1
2533	однако для	2	1
2534	концепцию личности	3	1
2535	вызывает сомнений	2	1
2536	иных случаях	1	1
2537	это также	1	1
2538	н.д тамарченко	2	1
2539	в театре	4	1
2540	образом а	1	1
2541	ему самому	1	1
2542	этом и	2	1
2543	в эстетической	2	1
2544	к чужому	4	1
2545	ключевой момент	2	1
2546	какая была	1	1
2547	быть прочитана	1	1
2548	бы можно	1	1
2549	стыда за	1	1
2550	только извне	1	1
2551	для внимательного	1	1
2552	в голову	3	1
2553	друг от	2	1
2554	он обычно	1	1
2555	и точно	1	1
2556	в совершенном	1	1
2557	не утрачивают	1	1
2558	никому не	1	1
2559	без достаточных	1	1
2560	и сменяется	2	1
2561	самом центре	1	1
2562	остается один	1	1
2563	происходит в	1	1
2564	себя а	1	1
2565	карнавала жизни	1	1
2566	в виде	2	1
2567	волшебная сказка	1	1
2568	можно судить	1	1
2569	акцентированная роль	1	1
2570	больше не	3	1
2571	духовную глубину	1	1
2572	и эта	3	1
2573	исчерпывает его	1	1
2574	до сего	1	1
2575	это в	4	1
2576	комизм не	1	1
2577	лицом его	1	1
2578	ли может	1	1
2579	эти два	1	1
2580	скрытая от	1	1
2581	белую шею	1	1
2582	конце концов	1	1
2583	бытия в	1	1
2584	ролевого поведения	1	1
2585	очень здоровая	1	1
2586	творения в	1	1
2587	он видел	2	1
2588	слова своего	1	1
2589	отца не	1	1
2590	частности к	1	1
2591	с подлинным	1	1
2592	здесь по-видимому	1	1
2593	в лице	3	1
2594	видит здесь	1	1
2595	к богу	1	1
2596	пласт художественной	1	1
2597	личности я	1	1
2598	нет я	2	1
2599	это отнюдь	1	1
2600	не слышит	3	1
2601	а сама	1	1
2602	в е	2	1
2603	в воображении	1	1
2604	из двух	1	1
2605	прорывается в	1	1
2606	перед смертью	2	1
2607	а я	1	1
2608	себе а	1	1
2609	слово притчи	2	1
