N	2gram	Vygotskiy_	Myslijsy
2472	истины в	2	1
2473	сочетание с	1	1
2474	совершенно правильно	7	1
2475	упуская из	2	1
2476	это однако	1	1
2477	с или	1	1
2478	должна существовать	1	1
2479	как история	2	1
2480	с на	7	1
2481	относящиеся к	1	1
2482	же поводу	1	1
2483	составляющим его	1	1
2484	предмета не	1	1
2485	отдельного человека	10	1
2486	что могло	1	1
2487	наша цель	1	1
2488	с такими	1	1
2489	из обрывков	1	1
2490	и бессознательное	1	1
2491	для каждого	1	1
2492	похожим на	1	1
2493	состоит чтобы	1	1
2494	будем рассуждать	1	1
2495	это время	1	1
2496	уже что	1	1
2497	на эту	1	1
2498	не теряется	1	1
2499	научного исследования	1	1
2500	ними не	1	1
2501	и просто	1	1
2502	столетиям не	1	1
2503	жизни в	1	1
2504	я хочу	2	1
2505	раз то	1	1
2506	тем которые	1	1
2507	теории как	1	1
2508	приводит к	3	1
2509	нами при	1	1
2510	говоря и	1	1
2511	форме а	1	1
2512	применяется к	1	1
2513	изменяется и	1	1
2514	этому что	1	1
2515	мыслей и	3	1
2516	самого что	1	1
2517	роли в	1	1
2518	нем так	1	1
2519	можно найти	1	1
2520	думают что	2	1
2521	что звуки	2	1
2522	сравнению с	3	1
2523	них по	2	1
2524	что внешняя	1	1
2525	всякая психологическая	1	1
2526	вследствие этого	2	1
2527	само себе	1	1
2528	эстетического удовольствия	1	1
2529	здесь нет	1	1
2530	который видит	1	1
2531	тот кто	2	1
2532	содержание при	1	1
2533	которую не	1	1
2534	таких слов	1	1
2535	жизни мы	1	1
2536	субъективности и	1	1
2537	как произведение	1	1
2538	на самую	1	1
2539	самом звуке	1	1
2540	входящее в	1	1
2541	в психологии	13	1
2542	в известных	3	1
2543	можно вывести	1	1
2544	но их	1	1
2545	бросается в	1	1
2546	из круга	1	1
2547	а получает	1	1
2548	совершенно не	7	1
2549	свести все	2	1
2550	чем же	2	1
2551	своими словами	1	1
2552	действует как	1	1
2553	не является	5	1
2554	сказано что	1	1
2555	может осуществиться	1	1
2556	психологических фактов	1	1
2557	перенося его	1	1
2558	по этим	1	1
2559	его форме	1	1
2560	хотел было	1	1
2561	как говорит	5	1
2562	отнести к	1	1
2563	их друг	1	1
2564	в очень	2	1
2565	кому-нибудь почудиться	1	1
2566	при попытке	1	1
2567	есть постоянное	1	1
2568	быть совершенно	2	1
2569	в круг	1	1
2570	не всякое	1	1
2571	который не	2	1
2572	взятым из	1	1
2573	быть сделано	1	1
2574	ни на	3	1
2575	то где	1	1
2576	совпадает с	4	1
2577	задний план	1	1
2578	то представление	1	1
2579	личное состояние	1	1
2580	не знаю	1	1
2581	служит средством	1	1
2582	лиц вопль	1	1
2583	опыт показывает	1	1
2584	на основе	2	1
2585	содержание с	1	1
2586	по сравнению	3	1
2587	это все	3	1
2588	сравнение с	1	1
2589	разъяснение того	1	1
2590	не быть	2	1
2591	чем именно	1	1
2592	этом рассказе	1	1
2593	тот и	2	1
2594	он относится	1	1
2595	искусство всегда	2	1
2596	посторонних сил	1	1
2597	каждом слове	1	1
2598	людей как	1	1
2599	так называемым	1	1
2600	предшествующим и	1	1
2601	картины и	1	1
2602	мнимую вечность	1	1
2603	обойтись без	1	1
2604	искусством в	1	1
2605	произведения от	1	1
2606	те или	1	1
2607	самой по	1	1
2608	об изменении	2	1
2609	ясно как	1	1
2610	она начинает	2	1
2611	не меньше	1	1
2612	бы движения	1	1
2613	в первых	1	1
2614	рассуждать таким	1	1
2615	прежде и	1	1
2616	не обходятся	1	1
2617	значение загадки	1	1
2618	с первой	1	1
2619	смысл в	1	1
2620	имеет никакого	1	1
2621	нет никакой	3	1
2622	каже не	1	1
2623	влияние этой	1	1
2624	на картине	1	1
2625	числе и	1	1
2626	сверху и	2	1
2627	может сделать	1	1
2628	мысли все	1	1
2629	в совершенно	5	1
2630	стороны если	1	1
2631	языке слова	1	1
2632	что удовольствие	1	1
2633	воды из	1	1
2634	от животного	1	1
2635	саво себе	1	1
2636	решительно все	2	1
2637	начала и	2	1
2638	страдания и	1	1
2639	знает что	1	1
2640	связанных с	1	1
2641	есть предмет	1	1
2642	с мечом	1	1
2643	потому и	1	1
2644	не встречается	1	1
2645	можем убедиться	1	1
2646	простого чувственного	1	1
2647	образом не	1	1
2648	значение во	1	1
2649	психологические теории	2	1
2650	вещь а	1	1
2651	не зависящая	1	1
2652	ложно только	1	1
2653	в отличие	4	1
2654	разных слоев	1	1
2655	дай боже	1	1
2656	деятельности мы	1	1
2657	что шекспир	1	1
2658	непосредственно из	1	1
2659	автор а	1	1
2660	видим в	1	1
2661	связана с	1	1
2662	событий в	1	1
2663	и вне	1	1
2664	к созданию	1	1
2665	восприятия как	1	1
2666	произведение если	1	1
2667	художника который	1	1
2668	виде не	2	1
2669	смотрят на	1	1
2670	от звуков	1	1
2671	сказал саво	1	1
2672	форма как	2	1
2673	легко ошибиться	1	1
2674	к психологическому	2	1
2675	что самый	2	1
2676	лучше всего	2	1
2677	свою область	1	1
2678	и относится	1	1
2679	другие предметы	1	1
2680	бы сказать	1	1
2681	того с	1	1
2682	сила его	1	1
2683	индивидуальная психология	2	1
2684	чтобы все	1	1
2685	рядом других	1	1
2686	к изучению	1	1
2687	последней в	1	1
2688	саво саво	1	1
2689	каком он	1	1
2690	как звуки	1	1
2691	мысль именно	1	1
2692	известного представления	1	1
2693	вместе как	1	1
2694	понятно для	1	1
2695	сказуемое к	1	1
2696	к чувству	2	1
2697	скользит по	1	1
2698	форма женщины	1	1
2699	ясна и	1	1
2700	увидим ниже	1	1
2701	того факта	1	1
2702	что следует	2	1
2703	слоев народа	1	1
2704	является только	1	1
2705	у них	2	1
2706	это одно	1	1
2707	и восприятия	2	1
2708	различные впечатления	1	1
2709	так называемое	1	1
2710	в корне	1	1
2711	к сцене	1	1
2712	читателя или	1	1
2713	что выделяет	1	1
2714	нельзя представить	1	1
2715	в настоящее	2	1
2716	существует у	1	1
2717	своей форме	2	1
2718	человеке по	1	1
2719	естественно было	1	1
2720	над нашим	1	1
2721	заполнил бы	1	1
2722	и искусства	1	1
2723	содержания какое	1	1
2724	различаем три	1	1
2725	с поэтому	1	1
2726	же бы	1	1
2727	как волна	1	1
2728	это совершенно	3	1
2729	стало бы	1	1
2730	темных людей	1	1
2731	состоит только	1	1
2732	а об	1	1
2733	может доставить	1	1
2734	к очень	1	1
2735	как другой	1	1
2736	мы непосредственно	2	1
2737	из этой	1	1
2738	впечатление и	1	1
2739	высшей степени	1	1
2740	это новое	2	1
2741	от всякого	1	1
2742	формы не	3	1
2743	всего того	1	1
2744	которому он	1	1
2745	действие искусства	2	1
2746	следующее то	1	1
2747	истории литературы	1	1
2748	как к	2	1
2749	от простого	2	1
2750	именно к	2	1
2751	мысль то	1	1
2752	тогда в	1	1
2753	а уже	1	1
2754	стоит на	1	1
2755	что ребенок	2	1
2756	несовершенство и	1	1
2757	к самим	1	1
2758	и развивается	1	1
2759	форму на	1	1
2760	для нашего	1	1
2761	всегда можно	1	1
2762	которым он	1	1
2763	значение в	2	1
2764	бывает при	1	1
2765	почему несмотря	1	1
2766	не другие	3	1
2767	то увидим	1	1
2768	подобно всем	1	1
2769	внешних условий	2	1
2770	найти их	1	1
2771	но нигде	1	1
2772	форму оно	1	1
2773	стороны мы	1	1
2774	с своей	1	1
2775	она остается	1	1
2776	то я	2	1
2777	что восприятие	2	1
2778	на два	2	1
2779	следующие два	1	1
2780	художник в	1	1
2781	ее таким	1	1
2782	глоток молока	1	1
2783	образом те	1	1
2784	толкование будет	1	1
2785	и вот	5	1
2786	том числе	1	1
2787	теперь как	1	1
2788	и вслед	1	1
2789	противоречия и	1	1
2790	народа к	1	1
2791	обе эти	1	1
2792	содержания или	1	1
2793	а такие	1	1
2794	оно само	1	1
2795	как отношение	1	1
2796	целым столетиям	1	1
2797	и всем	1	1
2798	исследования мы	2	1
2799	имеет только	1	1
2800	и свойства	1	1
2801	отсюда понятно	1	1
2802	неизмеримо более	1	1
2803	в соответствующих	2	1
2804	результаты этой	1	1
2805	отличает ее	1	1
2806	искусству и	1	1
2807	сторона в	1	1
2808	деле не	1	1
2809	содержание не	1	1
2810	столько сколько	1	1
2811	мы совершенно	2	1
2812	искусства потому	2	1
2813	которые никак	3	1
2814	образом все	2	1
2815	же явления	2	1
2816	той теории	1	1
2817	здесь в	1	1
2818	закона с	1	1
2819	из форм	1	1
2820	способ мышления	2	1
2821	как следующее	1	1
2822	мечом и	1	1
2823	им с	2	1
2824	известный способ	1	1
2825	основана на	1	1
2826	и смысл	1	1
2827	почему эти	1	1
2828	свое художественное	1	1
2829	развитию и	1	1
2830	не изобрел	1	1
2831	и нравственные	1	1
2832	нечто совершенно	1	1
2833	себе но	1	1
2834	века и	1	1
2835	с чисто	1	1
2836	с эти	1	1
2837	а ради	1	1
2838	что чувства	2	1
2839	неумолимое стихийно-разрушительное	1	1
2840	но понятия	1	1
2841	а о	1	1
2842	наконец в	2	1
2843	и другую	2	1
2844	таинственная связь	1	1
2845	с такое	1	1
2846	остается и	1	1
2847	а также	1	1
2848	за этим	1	1
2849	когда ребенок	1	1
2850	давать и	1	1
2851	конца мы	1	1
2852	который как	2	1
2853	одно окно	1	1
2854	места в	1	1
2855	и тому	1	1
2856	этом что	1	1
2857	чем отличается	1	1
2858	исходят из	2	1
2859	с конца	2	1
2860	совсем иное	1	1
2861	знаем но	1	1
2862	особенность его	1	1
2863	вообще не	1	1
2864	в одинаковой	2	1
2865	не наоборот	1	1
2866	аналогично с	1	1
2867	признаки и	1	1
2868	далее мы	1	1
2869	ее со	1	1
2870	нас к	1	1
2871	в объяснении	2	1
2872	означает нечто	1	1
2873	можно предположить	1	1
2874	достигает своего	1	1
2875	говорят о	1	1
2876	в переводе	1	1
2877	можно выразить	1	1
2878	по-своему но	1	1
2879	меньше всего	3	1
2880	для примера	1	1
2881	мира и	1	1
2882	потока мировых	1	1
2883	можем знать	1	1
2884	он никогда	1	1
2885	и со	1	1
2886	предполагает его	1	1
2887	играет не	1	1
2888	вероятно не	1	1
2889	величины материала	1	1
2890	видим что	5	1
2891	аналитических суждений	1	1
2892	отсюда ясно	1	1
2893	и художественного	2	1
2894	содержание искусства	4	1
2895	в условиях	1	1
2896	и очевидная	1	1
2897	то ясно	1	1
2898	думать говорит	1	1
2899	научной идеи	1	1
2900	содержанию как	1	1
2901	жил и	1	1
2902	для нашей	2	1
2903	и постоянно	1	1
2904	в законах	3	1
2905	читатель или	1	1
2906	деле мы	1	1
2907	связаны с	1	1
2908	совершенно ясно	22	1
2909	этой системы	1	1
2910	статуя внешняя	1	1
2911	находится под	1	1
2912	мере в	2	1
2913	разумеется что	1	1
2914	людей в	1	1
2915	жизнь и	3	1
2916	чтобы сделать	1	1
2917	же роль	2	1
2918	бы его	1	1
2919	стоит и	1	1
2920	произведения с	4	1
2921	рождается не	1	1
2922	оно оставляет	1	1
2923	в самые	1	1
2924	из непосредственного	1	1
2925	три элемента	1	1
2926	же может	1	1
2927	напротив того	2	1
2928	бы вместить	1	1
2929	создания темных	1	1
2930	когда по	1	1
2931	того или	2	1
2932	творчества так	2	1
2933	и воды	1	1
2934	но сами	1	1
2935	слова однако	1	1
2936	выходит что	1	1
2937	образ относится	1	1
2938	они стали	1	1
2939	с бессознательным	2	1
2940	а известное	1	1
2941	предыдущего мы	1	1
2942	которая может	1	1
2943	в поле	1	1
2944	мы воспринимаем	1	1
2945	в известный	1	1
2946	потому уже	1	1
2947	могут служить	3	1
2948	нужно сказать	1	1
2949	и оценка	1	1
2950	рассказе может	1	1
2951	к цели	1	1
2952	к чему-то	2	1
2953	содержания есть	1	1
2954	как уже	1	1
2955	как наоборот	1	1
2956	однако если	1	1
2957	необходимо принять	1	1
2958	в первые	1	1
2959	которые были	1	1
2960	что нужно	2	1
2961	самого субъекта	1	1
2962	объясняется почему	1	1
2963	для таких	1	1
2964	построена на	1	1
2965	нужно не	1	1
2966	сразу только	1	1
2967	последнее если	1	1
2968	исследования в	1	1
2969	бедняк хотел	1	1
2970	представление к	1	1
2971	нам выводу	1	1
2972	один шаг	1	1
2973	в частности	6	1
2974	не оставляет	1	1
2975	о границах	1	1
2976	ее отличие	1	1
2977	и возникновения	1	1
2978	а по	1	1
2979	составные части	1	1
2980	скромная загадка	1	1
2981	по одним	1	1
2982	к области	3	1
2983	прежнее представление	1	1
2984	или другого	1	1
2985	многое такое	1	1
2986	что образ	2	1
2987	или зрителя	1	1
2988	оказывается что	5	1
2989	мысль есть	1	1
2990	прибегать к	1	1
2991	конечно в	1	1
2992	в трех	2	1
2993	не смешивая	1	1
2994	смысл слова	3	1
2995	из теории	1	1
2996	или его	3	1
2997	еще в	1	1
2998	имеет свое	1	1
2999	это если	1	1
3000	с все	2	1
3001	болезнь и	1	1
3002	в пределах	1	1
3003	иначе направляет	1	1
3004	как явление	1	1
3005	по целым	1	1
3006	груди невозвратными	1	1
3007	так ясно	1	1
3008	из своей	1	1
3009	как черный	1	1
3010	при всем	3	1
3011	этому поводу	3	1
3012	с то	3	1
3013	или представлений	1	1
3014	формах при	1	1
3015	слов все	2	1
3016	и т.д	1	1
3017	суть продукты	1	1
3018	и ту	2	1
3019	его места	1	1
3020	идет о	2	1
3021	материал как	1	1
3022	мы станем	2	1
3023	человек как	1	1
3024	зависимость от	2	1
3025	всем ее	1	1
3026	ошибочно как	1	1
3027	всех времен	1	1
3028	это происходит	1	1
3029	по той	1	1
3030	нами и	1	1
3031	допустить что	2	1
3032	показывает как	3	1
3033	ради того	1	1
3034	же природы	1	1
3035	вечность искусства	1	1
3036	свое я	1	1
3037	что подобные	1	1
3038	самой своей	1	1
3039	как без	1	1
3040	очень часто	4	1
3041	возможна и	1	1
3042	двух направлений	2	1
3043	природу человека	1	1
3044	боже друге	1	1
3045	для такого	2	1
3046	какое думалось	1	1
3047	и которая	1	1
3048	лежит вне	1	1
3049	что изучение	1	1
3050	нас хотя	1	1
3051	благодаря этому	1	1
3052	эти чувства	1	1
3053	из савы	1	1
3054	скорее как	1	1
3055	группы только	1	1
3056	совершенно иначе	1	1
3057	исследование само	1	1
3058	с чтобы	2	1
3059	в людях	1	1
3060	к произведению	2	1
3061	выражением его	1	1
3062	же можно	1	1
3063	проявляются в	1	1
3064	всему человечеству	1	1
3065	от образа	1	1
3066	слове представление	1	1
3067	с действием	1	1
3068	следа унесла	1	1
3069	рассказы живут	1	1
3070	в стихотворении	1	1
3071	различаем в	1	1
3072	психологический анализ	1	1
3073	в уме	2	1
3074	к идее	2	1
3075	подобные рассказы	1	1
3076	что поэтическое	1	1
3077	формы возбуждать	1	1
3078	и отношений	4	1
3079	настает пора	1	1
3080	и утверждение	1	1
3081	при изучении	1	1
3082	наблюдение что	1	1
3083	поэзии с	3	1
3084	применить к	2	1
3085	на всем	1	1
3086	не получили	1	1
3087	гибкости образа	1	1
3088	черный цвет	1	1
3089	явлениями и	1	1
3090	ли может	1	1
3091	мене зацрни	1	1
3092	эти два	1	1
3093	или при	1	1
3094	не сумеет	1	1
3095	от субъекта	1	1
3096	к работе	2	1
3097	мировых событий	1	1
3098	при одном	1	1
3099	непосредственному восприятию	1	1
3100	частей то	2	1
3101	и обратно	1	1
3102	далеких от	1	1
3103	искусства настает	1	1
3104	бумаги а	1	1
3105	что такие	3	1
3106	только удовольствие	1	1
3107	когда пушкин	1	1
3108	истины того	1	1
3109	он с	1	1
3110	художественное творчество	1	1
3111	начинает с	3	1
3112	личной точки	1	1
3113	телу и	1	1
3114	и критики	1	1
3115	некоторые черты	1	1
3116	племени а	1	1
3117	в руках	2	1
3118	художественное значение	1	1
3119	от всякой	1	1
3120	сведены к	1	1
3121	в воображении	1	1
3122	совершается в	2	1
3123	меньше чем	1	1
