N	2gram	Propp_Isto	FransuaR
2495	пути в	4	1
2496	но почти	1	1
2497	он изучал	1	1
2498	действий и	1	1
2499	в единый	1	1
2500	от другого	1	1
2501	первых же	1	1
2502	но чтобы	1	1
2503	взглядов на	1	1
2504	я считаю	1	1
2505	мальчика и	1	1
2506	чтобы установить	1	1
2507	оказывается в	1	1
2508	и делают	1	1
2509	однако что	1	1
2510	первый шаг	1	1
2511	дома но	1	1
2512	явлений в	2	1
2513	показать что	2	1
2514	на данный	1	1
2515	не выходит	2	1
2516	претендует на	1	1
2517	если это	3	1
2518	частности мы	1	1
2519	основе и	1	1
2520	на происшедший	1	1
2521	с целым	1	1
2522	лесах и	1	1
2523	народа поэтому	1	1
2524	так тесно	2	1
2525	дать ему	2	1
2526	не знал	1	1
2527	к нам	1	1
2528	много но	2	1
2529	и обычаями	1	1
2530	можем здесь	1	1
2531	как нам	2	1
2532	после рождения	1	1
2533	у одного	1	1
2534	этих областей	1	1
2535	две пары	2	1
2536	современности в	1	1
2537	через которую	2	1
2538	в небе	1	1
2539	все члены	1	1
2540	имена в	1	1
2541	смысл этих	1	1
2542	который и	1	1
2543	само же	1	1
2544	все становится	1	1
2545	источник и	1	1
2546	в постоянной	1	1
2547	так здесь	1	1
2548	самые ранние	1	1
2549	и мифы	1	1
2550	вот они	1	1
2551	этого описания	1	1
2552	бы с	1	1
2553	вообще а	1	1
2554	соответствует действительности	1	1
2555	что ты	1	1
2556	к страшному	2	1
2557	не имеют	1	1
2558	открытое тело	1	1
2559	пока они	1	1
2560	то и	2	1
2561	туда и	1	1
2562	что самое	1	1
2563	подвергаются обряду	1	1
2564	над природой	1	1
2565	соответствие между	1	1
2566	зависимости от	3	1
2567	спину и	1	1
2568	людей как	1	1
2569	ими в	1	1
2570	др с	1	1
2571	из которого	1	1
2572	в рамках	2	1
2573	эта мысль	3	1
2574	здесь о	1	1
2575	лежащего в	1	1
2576	вводится в	1	1
2577	мы хотим	2	1
2578	и делали	1	1
2579	тому или	1	1
2580	возвращается домой	2	1
2581	сверху и	1	1
2582	друга и	1	1
2583	даже еще	1	1
2584	связанными с	1	1
2585	на более	6	1
2586	и окончательно	1	1
2587	в точности	3	1
2588	это слишком	1	1
2589	духом и	1	1
2590	видим в	1	1
2591	можно спросить	1	1
2592	не разработана	1	1
2593	же слова	1	1
2594	в состояние	1	1
2595	и обряда	1	1
2596	среди этих	3	1
2597	имеется и	1	1
2598	виде и	1	1
2599	к целому	1	1
2600	ему или	1	1
2601	до трех	1	1
2602	эта угроза	1	1
2603	не трудно	1	1
2604	нам и	1	1
2605	осветить некоторые	1	1
2606	содержатся в	1	1
2607	появляется уже	1	1
2608	силу того	1	1
2609	для достижения	1	1
2610	все с	1	1
2611	возникнуть как	1	1
2612	пришлось бы	1	1
2613	они до	1	1
2614	к правильному	1	1
2615	на дерево	3	1
2616	жители которого	1	1
2617	высшей степени	1	1
2618	у входа	1	1
2619	только со	1	1
2620	поэтому что	1	1
2621	в прямом	1	1
2622	и обычай	1	1
2623	в распоряжение	1	1
2624	своего коня	1	1
2625	обратиться к	1	1
2626	у тебя	2	1
2627	античного мифа	1	1
2628	материала и	2	1
2629	это верно	1	1
2630	ясных для	1	1
2631	или обряды	1	1
2632	при встрече	1	1
2633	впитала в	1	1
2634	гл vi	1	1
2635	день и	1	1
2636	одно явление	1	1
2637	образом смерти	1	1
2638	в полном	1	1
2639	есть но	1	1
2640	ее нет	1	1
2641	с той	2	1
2642	впадает в	1	1
2643	на одной	1	1
2644	чтобы получить	1	1
2645	никуда не	1	1
2646	одежды и	2	1
2647	от двух	1	1
2648	непосредственно в	3	1
2649	которому она	2	1
2650	отказаться от	2	1
2651	жены или	1	1
2652	просто как	2	1
2653	ясную картину	1	1
2654	масла и	1	1
2655	о характере	1	1
2656	путем отрицания	1	1
2657	виду что	1	1
2658	совершался в	1	1
2659	а то	2	1
2660	будем называть	2	1
2661	на весьма	1	1
2662	такая узкая	1	1
2663	основные черты	1	1
2664	где эти	1	1
2665	царство и	3	1
2666	не умирает	1	1
2667	случаях когда	1	1
2668	по смыслу	2	1
2669	пользоваться им	1	1
2670	в головах	1	1
2671	он бросает	1	1
2672	последнее время	1	1
2673	кажется на	1	1
2674	ли не	1	1
2675	науки в	1	1
2676	здесь имеем	3	1
2677	же среди	1	1
2678	он же	1	1
2679	войти в	2	1
2680	они лишь	1	1
2681	о различии	1	1
2682	стороне от	1	1
2683	свет на	4	1
2684	и видит	1	1
2685	путь к	2	1
2686	рождения но	1	1
2687	которые дает	1	1
2688	при его	1	1
2689	ленточек на	1	1
2690	его особенно	1	1
2691	и популярных	1	1
2692	с какими	1	1
2693	что часто	1	1
2694	он прежде	1	1
2695	они часто	2	1
2696	еще до	2	1
2697	всем их	1	1
2698	гораздо шире	1	1
2699	том случае	1	1
2700	словом в	1	1
2701	переход в	1	1
2702	этом утверждении	1	1
2703	тут и	2	1
2704	работу о	1	1
2705	по которому	1	1
2706	оно в	2	1
2707	этой силы	1	1
2708	он спустился	1	1
2709	заставляют нас	3	1
2710	смысла всего	1	1
2711	приводят к	1	1
2712	для изучения	6	1
2713	значение но	1	1
2714	в душу	1	1
2715	это за	5	1
2716	как уже	2	1
2717	имеются и	1	1
2718	и между	3	1
2719	был жив	1	1
2720	он объясняет	1	1
2721	обстоит дело	4	1
2722	всегда очень	1	1
2723	таких образов	1	1
2724	что смерть	2	1
2725	так было	1	1
2726	и во-вторых	1	1
2727	нужно было	2	1
2728	начале книги	1	1
2729	и следы	1	1
2730	говорит я	1	1
2731	явлениями а	1	1
2732	поступает в	1	1
2733	до появления	1	1
2734	или одну	1	1
2735	иначе в	1	1
2736	от животного	2	1
2737	этот способ	1	1
2738	живых и	1	1
2739	как их	1	1
2740	в трудах	1	1
2741	старый и	1	1
2742	само по	2	1
2743	из русской	1	1
2744	изучения и	1	1
2745	как средство	1	1
2746	и много	1	1
2747	это полное	1	1
2748	и пытается	1	1
2749	только по	2	1
2750	месте где	1	1
2751	нога в	1	1
2752	в высшей	1	1
2753	самая важная	1	1
2754	непременно должна	1	1
2755	которыми он	1	1
2756	которого является	1	1
2757	к пониманию	1	1
2758	особым образом	1	1
2759	иногда сам	2	1
2760	не получили	1	1
2761	должен будет	1	1
2762	при рождении	4	1
2763	надо было	1	1
2764	вполне понятным	1	1
2765	едят мясо	1	1
2766	всего стремятся	1	1
2767	он непосредственно	1	1
2768	были так	1	1
2769	встречаем такие	1	1
2770	дальнейшем он	1	1
2771	а сама	1	1
2772	достаточно полно	1	1
