N	2gram	Bakhtin_Fr	Istorich
2500	лица не	1	1
2501	его же	1	1
2502	миром и	2	1
2503	на двух	1	1
2504	они есть	2	1
2505	ее высвободить	1	1
2506	и популярных	1	1
2507	войны и	2	1
2508	и растет	1	1
2509	место это	1	1
2510	фантастические размеры	1	1
2511	чтобы сделать	1	1
2512	же на	1	1
2513	идет к	1	1
2514	эти дни	2	1
2515	в юности	1	1
2516	ко всему	3	1
2517	свадебного пира	5	1
2518	целое в	1	1
2519	же ее	1	1
2520	сохранился в	1	1
2521	со старым	2	1
2522	история о	1	1
2523	случае обряд	1	1
2524	смысла всего	1	1
2525	страх и	1	1
2526	образ женщины	3	1
2527	самому себе	1	1
2528	церкви и	4	1
2529	есть чисто	1	1
2530	а из	1	1
2531	он объясняет	1	1
2532	вся жизнь	1	1
2533	в ход	1	1
2534	явлений а	1	1
2535	мы его	1	1
2536	ведь и	3	1
2537	в искусстве	3	1
2538	оно касается	1	1
2539	и детей	1	1
2540	смену и	1	1
2541	анализ его	1	1
2542	первоначально в	1	1
2543	в xvii	3	1
2544	объявил что	1	1
2545	это подтверждается	1	1
2546	даже при	2	1
2547	поступает в	1	1
2548	есть например	1	1
2549	после всего	2	1
2550	который знал	1	1
2551	тех разнообразных	1	1
2552	мы выделили	1	1
2553	мотивов и	1	1
2554	природы эта	1	1
2555	эта имеет	1	1
2556	здесь за	1	1
2557	очень велико	1	1
2558	котором говорит	1	1
2559	таким был	2	1
2560	где эта	1	1
2561	которой можно	2	1
2562	увидел в	1	1
2563	не нуждается	2	1
2564	из русской	1	1
2565	все отверстия	1	1
2566	это полное	1	1
2567	до нас	4	1
2568	нога в	1	1
2569	самая важная	1	1
2570	от времени	1	1
2571	так называемой	1	1
2572	которое в	1	1
2573	права и	3	1
2574	в узком	1	1
2575	игры на	1	1
2576	как наиболее	2	1
2577	сердце и	1	1
2578	с врагом	1	1
2579	стороны животное	1	1
2580	людей на	1	1
2581	мы слышим	2	1
2582	нуждается в	3	1
2583	надо было	1	1
2584	вполне понятным	1	1
2585	едят мясо	1	1
2586	не удалось	1	1
2587	нужен и	1	1
2588	не верите	1	1
2589	в костюме	1	1
2590	видит здесь	1	1
2591	о гибели	1	1
2592	их чтобы	1	1
2593	котором он	1	1
2594	дается как	1	1
