N	3gram	Tiupa_Hudo	Narrotol
1892	зарождение личной тайны	1	1
1893	подлинный смысл художественного	1	1
1894	продиктованным ранее фразам	1	1
1895	исчезновению самой героини	1	1
1896	в пробуждении у	1	1
1897	это отдельные особи	1	1
1898	ему по романам	1	1
1899	о самом егоре	1	1
1900	не своим вполне	1	1
1901	универсалиями повседневного человеческого	1	1
1902	у нее была	1	1
1903	если бы именно	1	1
1904	ли ночью и	1	1
1905	и н сухих	4	1
1906	стал интересоваться новыми	1	1
1907	в ней есть	1	1
1908	среди мыслей и	1	1
1909	которым он однако	1	1
1910	с серым точно	1	1
1911	ослабляет его межличностные	1	1
1912	говорит о земских	1	1
1913	внешним обстоятельствам и	1	1
1914	персонаж выступает субъектом	1	1
1915	каждого человека но	1	1
1916	этом всерьез к	1	1
1917	человека есть мера	1	1
1918	и потому не	1	1
1919	глазах автора и	1	1
1920	литературном образе человека	1	1
1921	я героя характер	1	1
1922	в ее душе	1	1
1923	маленький шедевр опубликованный	1	1
1924	детей которые глядят	1	1
1925	характерного и личного	1	1
1926	не объяснено не	1	1
1927	кризис все его	1	1
1928	каких-то людей есть	1	1
1929	к исчезновению самой	1	1
1930	можно так выразиться	1	1
1931	событие не получение	1	1
1932	духовное содержание чувства	1	1
1933	вечер ложась спать	1	1
1934	вспомнил он ее	1	1
1935	и не думал	1	1
1936	может во многом	1	1
1937	может быть только	1	1
1938	что лида говорит	1	1
1939	есть творец своего	1	1
1940	происходящего но и	1	1
1941	интерпретаторами вместе с	1	1
1942	xx века в	1	1
1943	напряжения между внешней	1	1
1944	в четвертом эпизоде	1	1
1945	меня самого личность	1	1
1946	я стала пошлой	1	1
1947	ходе социальной адаптации	1	1
1948	и т д	5	1
1949	реалистически добротно вписанные	1	1
1950	вот я стала	1	1
1951	чувства а не	1	1
1952	и притча о	1	1
1953	типажности как этих	1	1
1954	увиденной как симптом	1	1
1955	одного из участников	1	1
1956	личность в плане	1	1
1957	повседневного человеческого бытия	1	1
1958	заемности чехов акцентирует	1	1
1959	волчаниновых и т	1	1
1960	на святках это	1	1
1961	относительно раннем рассказе	1	1
1962	не менее едва	1	1
1963	чеховского творчества футлярный	1	1
1964	к вечеру как	1	1
1965	уверовавших в силу	1	1
1966	сытые красивые люди	1	1
1967	только в литературе	1	1
1968	спасаем человечества и	1	1
1969	а не каждому	1	1
1970	сторона характера тогда	1	1
1971	невежеству и недовольству	1	1
1972	в самых неблагоприятных	1	1
1973	замечает а п	1	1
1974	благодаря притчевой установке	1	1
1975	том как он	1	1
1976	себя за голову	1	1
1977	беспокойно биться сердце	1	1
1978	не составляла проблемы	1	1
1979	стыда за свои	1	1
1980	перед нами лишь	1	1
1981	что я сам	1	1
1982	облекается в молчание	1	1
1983	адекватные его внутренней	1	1
1984	наиболее характерной дли	1	1
1985	своей чисто внешней	1	1
1986	отношением изнутри своего	1	1
1987	развития фабулы перекликаясь	1	1
1988	аргументирует горькую мысль	1	1
1989	то что было	2	1
1990	соотнесенную с соломоновой	1	1
1991	что выкинуть из	1	1
1992	слезами и обнимая	1	1
1993	и к насмешливой	1	1
1994	так центральное событие	1	1
1995	вполне заурядным характером	1	1
1996	который теперь сидел	1	1
1997	окружающим ее лицам	1	1
1998	рассказе панихида например	1	1
1999	не педагог а	1	1
2000	нет это отдельные	1	1
2001	себя всякими рассуждениями	1	1
2002	контексте второй главы	1	1
2003	настроениях чеховских героев	1	1
2004	читателя в мир	1	1
2005	все было как	1	1
2006	художественную задачу лидия	1	1
2007	преимуществу ложное искаженное	1	1
2008	голосам встреча кругозоров	1	1
2009	очень худой высокий	1	1
2010	в системе внешних	1	1
2011	же мало отвечают	1	1
2012	как бы удостоверяя	1	1
2013	в чужой дом	2	1
2014	первый раз в	1	1
2015	назойливой повторяемостью того	1	1
2016	ракет доносившиеся из	1	1
2017	как к себе	1	1
2018	полная любви ласк	1	1
2019	внутреннюю ту где	1	1
2020	ее полные розовые	1	1
2021	он входит без	1	1
2022	даже общественная активность	1	1
2023	потому что листок	1	1
2024	романтиками так чехов	1	1
2025	из хора говорили	1	1
2026	констатировать его имело	1	1
2027	связи если бесхарактерные	1	1
2028	же екатерина ивановна	1	1
2029	скучно а приедет	1	1
2030	а так она	1	1
2031	рядовой писал егор	1	1
2032	стать земцем в	1	1
2033	терпит моральное поражение	1	1
2034	внутреннему бытию характер	1	1
2035	высших целях бытия	2	1
2036	жизни видит особенный	1	1
2037	к такого рода	2	1
2038	он веровал но	1	1
2039	общий контекст что	1	1
2040	и читателя в	3	1
2041	есть жизнь чистая	1	1
2042	речи у волчаниновых	1	1
2043	лицо дама с	1	1
2044	прежде всего его	1	1
2045	хоть один эстетически	1	1
2046	о неуничтожимости духовной	1	1
2047	лессинговой аксиомы характерологичности	1	1
2048	из сестер волчаниновых	1	1
2049	то что свойственно	1	1
2050	личности старшая из	1	1
2051	водолечебницы тоже глухой	1	1
2052	в своей безыскусности	1	1
2053	к жизни несовместимо	1	1
2054	рассказа женитьба никитина	1	1
2055	пыль между тем	1	1
2056	темной комнате в	1	1
2057	проникает в отдельную	1	1
2058	голова отбита эта	1	1
2059	иносказательность общение не	1	1
2060	к чужому слову	1	1
2061	голову седину которой	1	1
2062	назначаемый к торгам	1	1
2063	к торгам он	1	1
2064	этим вихрем герои	1	1
2065	василисы о длинных	1	1
2066	в речи второй	1	1
2067	егор или фигура	1	1
2068	в кресле и	1	1
2069	волнует все та	1	1
2070	замечает в.я линков	1	1
2071	досталось ему даром	2	1
2072	ясно что покой	1	1
2073	близкие родные люди	1	1
2074	бесхарактерные послушные воле	1	1
2075	необходимые чеховские координаты	1	1
2076	отождествление с ним	1	1
2077	в споре несомненно	1	1
2078	деревни царица небесная	1	1
2079	облик сформировавшийся в	1	1
2080	событий вдруг открывается	1	1
2081	день провел с	1	1
2082	анекдотического и притчевого	2	1
2083	с гвоздями абсурдная	1	1
2084	шляпой а голова	1	1
2085	одеты и веселы	1	1
2086	мало отвечают реальной	1	1
2087	отвечающее своему коммуникативному	1	1
2088	и провожает генерала	1	1
2089	прежде в грустные	1	1
2090	которую всякий может	1	1
2091	демонстративно не срастаясь	1	1
2092	субъектов праздного интереса	1	1
2093	близости людей даже	1	1
2094	осмыслить свой характер	1	1
2095	тогда как характер	1	1
2096	адаптация характера и	1	1
2097	новая нервная сознательная	2	1
2098	и стал засыпать	1	1
2099	достижением если решительно	1	1
2100	и какой внутреный	1	1
2101	внутренняя сторона характера	1	1
2102	наделен личной тайной	1	1
2103	характерность видя в	1	1
2104	диалог в сущности	1	1
2105	психологический облик сформировавшийся	1	1
2106	но лишены в	1	1
2107	качестве некоторого я	1	1
2108	так она подхваченная	1	1
2109	судьба предназначила их	1	1
2110	сказать что повествователь	1	1
2111	новое лицо дама	1	1
2112	беликова не только	1	1
2113	что они более	1	1
2114	с тайной и	1	1
2115	еще раз мелькнет	1	1
2116	гамбургской драматургии никитин	1	1
2117	живет у себя	1	1
2118	очень близкие родные	1	1
2119	какой есть враг	1	1
2120	учить это действительно	1	1
2121	никогда не бывает	1	1
2122	некоммуникабельности и притча	1	1
2123	смерти каждого из	3	1
2124	вероятно пьянствует в	1	1
2125	гуров взглянул на	1	1
2126	и уникальному объединяющимся	1	1
2127	мнением согласно которому	1	1
2128	предназначила их друг	1	1
2129	характера великое открытие	1	1
2130	своего счастья и	1	1
2131	там теперь снегу	1	1
2132	единичность но одновременно	1	1
2133	это специфически человеческий	1	1
2134	диалог-разноголосица столкновение реплик	1	1
2135	уже говорилось о	1	1
2136	столь легко одерживает	1	1
2137	как на дворе	1	1
2138	и он любили	1	1
2139	описываемое как вещь	1	1
2140	заставляют поэта избрать	1	1
2141	где в частности	1	1
2142	этих своих качеств	1	1
2143	розовые щеки на	1	1
2144	ядро духовной индивидуальности	1	1
2145	письмом позволил нам	1	1
2146	наш внутреный враг	1	1
2147	невысокого роста блондинка	1	1
2148	на будущее какая	1	1
2149	глухонемого слова в	1	1
2150	что сумел увлечься	1	1
2151	они более понятны	1	1
2152	центрального события рассказа	1	1
2153	личностности если бы	1	1
2154	за приятной улыбкой	1	1
2155	лиц сидя в	1	1
2156	есть здоровые гуманистические	1	1
2157	ему даром как	1	1
2158	частность как срывало	1	1
2159	не вступает в	1	1
2160	тогда констатировать его	1	1
2161	в жизни видит	1	1
2162	дли данного общества	1	1
2163	их в концовке	1	1
2164	учителя словесности никитина	1	1
2165	же мыслима только	1	1
2166	людям меня самого	1	1
2167	педагог а чиновник	1	1
2168	разговор о герое	1	1
2169	сострадание хотелось быть	1	1
2170	губой замигал глазами	1	1
2171	острит обыватель живет	1	1
2172	него пока что	1	1
2173	анекдот в случайном	1	1
2174	это на словах?	1	1
2175	формулирует главную ценностную	1	1
2176	адресу отставной солдат	1	1
2177	ущербность земской деятельницы	1	1
2178	город со своими	1	1
2179	как пошлый анекдот	1	1
2180	в литературном образе	1	1
2181	только не растворяется	1	1
2182	говорит об известной	1	1
2183	если говорить о	2	1
2184	и который в	1	1
2185	военых постановлений о	1	1
2186	появилось новое лицо	1	1
2187	говорила флю-флю-флю и	1	1
2188	внешней праздности например	1	1
2189	внутренним я героя	1	1
2190	их как и	1	1
2191	не в ладу	2	1
2192	срастаясь с внутренним	1	1
2193	там ефимья жива	1	1
2194	интерес гурова к	1	1
2195	все-таки подумал он	1	1
2196	т п все	1	1
2197	мотивировано а волынский	1	1
2198	свои усилия на	1	1
2199	настолько впаяны в	1	1
2200	фразы из басни	1	1
2201	карикатурную нелепицу глухонемого	1	1
2202	представителей решительно отказывается	1	1
2203	лишь примере в	1	1
2204	не отделилась от	1	1
2205	со стороны характера	2	1
2206	знающего истину и	1	1
2207	прозрение которым он	1	1
2208	рассказа на святках	2	1
2209	поэтому же она	1	1
2210	для притчи поскольку	1	1
2211	как очень близкие	1	1
2212	пароход из феодосии	1	1
2213	фразы после точки	1	1
2214	причитания ефимьи столь	1	1
2215	тоже глухой диалог	1	1
2216	бабушки от дедушки	1	1
2217	к герою нс	1	1
2218	xix в обычно	1	1
2219	как? хватая себя	1	1
2220	белые-белые ребятки на	1	1
2221	столкновение реплик принадлежащих	1	1
2222	теперь сидел больной	1	1
2223	[...] а в	1	1
2224	не обмен словами	1	1
2225	зайчики бегают дедушка	1	1
2226	серьезности было бы	1	1
2227	и они не	1	1
2228	не со стороны	1	1
2229	закончить рассказ вот	1	1
2230	и нельзя было	1	1
2231	покрывающим пол гостиничного	1	1
2232	в творчестве чехова	3	1
2233	тишины и довольства	1	1
2234	творчества футлярный характер	1	1
2235	мотивы в частности	1	1
2236	уже было ясно	1	1
2237	чтобы осмыслить свой	1	1
2238	о высших целях	2	1
2239	хотелось того современной	1	1
2240	героя внутренние жесты	1	1
2241	локализованном во времени	1	1
2242	причем глава построена	1	1
2243	достаточно вспомнить некоторые	1	1
2244	неуклюжие калоши [...]	1	1
2245	смысле как мы	1	1
2246	а деловитость серьезность	1	1
2247	никитина в последнем	1	1
2248	что счастье [...]	1	1
2249	желтенькая [...] а	1	1
2250	встреча кругозоров закрытых	1	1
2251	разве действующие лица	1	1
2252	человека но при	1	1
2253	от солнца и	1	1
2254	главы повествователь сообщает	1	1
2255	иной собственно художественной	1	1
2256	тем не читавший	1	1
2257	газетой января г	1	1
2258	в духе позднего	1	1
2259	и ефимьи к	1	1
2260	и егорова казенная	1	1
2261	свой тихий скромный	1	1
2262	сергеевне тогда констатировать	1	1
2263	заглянуть в устав	1	1
2264	солнца и кажется	1	1
2265	о человеке сохранившем	1	1
2266	сиротство бедность несчастное	1	1
2267	на словах? поэтому	1	1
2268	серые глаза что-то	1	1
2269	набережной прошла молодая	1	1
2270	писал егор и	1	1
2271	подспудная содержательность бессмысленного	1	1
2272	коммуникативному назначению утратившее	1	1
2273	проблематика идейного спора	1	1
2274	завершающего разговор о	1	1
2275	о жизни как	1	1
2276	этой своей определенности	1	1
2277	состоит как раз	1	1
2278	гуров проживший в	1	1
2279	не глядя на	1	1
2280	в рассказе володя	1	1
2281	в саду и	1	1
2282	искусно сохраните черты	1	1
2283	около дома пахнет	1	1
2284	мелькающие впечатления внешнего	1	1
2285	а чиновник бездарный	1	1
2286	систему персонажей иначе	1	1
2287	в противоречие с	2	1
2288	благородная теплая изящная	1	1
2289	соединять людей не	1	1
2290	к социально-ролевым формам	1	1
2291	инобытием среди других	1	1
2292	сне или в	1	1
2293	шляпу гуров мы	1	1
2294	собственного якобы самобытного	1	1
2295	головной болью в	1	1
2296	взглянуть на это	1	1
2297	случайном казусе с	1	1
2298	страхом тычет во	1	1
2299	в xix в	2	1
2300	отношение василисы и	1	1
2301	акцентирует этот момент	1	1
2302	пытаясь постичь чужую	1	1
2303	каждого из нас	3	1
2304	события рассказа отношение	1	1
2305	раз того или	1	1
2306	концовка первого абзаца	1	1
2307	нельзя сидеть сложа	1	1
2308	анне сергеевне тогда	1	1
2309	молодежь только что	1	1
2310	у верне он	1	1
2311	имело бы некоторый	1	1
2312	все было ясно	1	1
2313	личности к внешним	1	1
2314	так а липовский	1	1
2315	мыслей и в	1	1
2316	и ему не	1	1
2317	и недовольству жизнью	1	1
2318	которая не в	2	1
2319	анекдотичность оказывается писание	1	1
2320	зеркале в известном	1	1
2321	ведь к вечеру	1	1
2322	деятельницы как человека	1	1
2323	вещный интерес гурова	1	1
2324	из басни крылова	1	1
2325	когда зеленый сад	1	1
2326	ответственной самоактуализации человеческого	1	1
2327	слова как ефимья	1	1
2328	взбунтовавшийся гуров уже	1	1
2329	со словом пыль	1	1
2330	мыслит чувствует и	1	1
2331	м пришвин это	1	1
2332	на это происшествие	1	1
2333	симпатии оказались бы	1	1
2334	у его предшественников	2	1
2335	обособляя человеческое я	1	1
2336	воображении внешность и	1	1
2337	он ее тонкую	1	1
2338	отчетливее кристаллизуется в	1	1
2339	серым солдатским сукном	1	1
2340	но потерявшем голову	1	1
2341	гурова фиксируется на	1	1
2342	говорила она из	1	1
2343	резедой и олеандром	1	1
2344	тем обесценил свою	1	1
2345	споре несомненно на	1	1
2346	человек не поговорил	1	1
2347	эти два разнородных	1	1
2348	все что можно	1	1
2349	и возмущена ничто	1	1
2350	покоряющуюся ей мисюсь	1	1
2351	культуры идеологии класса	1	1
2352	так чехов рисует	1	1
2353	если бесхарактерные послушные	1	1
2354	с с аверинцева	2	1
2355	же формируется в	1	1
2356	из рассказа на	1	1
2357	поле зайчики бегают	1	1
2358	чеховских героев сказал	1	1
2359	владеет но как	1	1
2360	устав дисциплинарных взысканий	1	1
2361	сжалось и он	1	1
2362	в конце третьей	1	1
2363	мера напряжения между	1	1
2364	потом когда все	1	1
2365	накануне весь день	1	1
2366	ли слово этой	1	1
2367	хора говорящих героиня	1	1
2368	свою вешалку и	1	1
2369	характеров самоактуализация составляет	1	1
2370	отмечалось интерпретаторами вместе	1	1
2371	в других на	1	1
2372	в зеркале в	1	1
2373	уклад национально-исторической жизни	2	1
2374	же огонек личной	1	1
2375	не имеющее опоры	1	1
2376	переживающим как можно	1	1
2377	при этом один	1	1
2378	зимних ночах следует	1	1
2379	лиц у чехова	1	1
2380	устава припомнившаяся егору	1	1
2381	в дотолстовском романе	1	1
2382	самой себе не	1	1
2383	чувства любви испытываемого	1	1
2384	это диалогически-личностная встреча	1	1
2385	весьма отчужденно дистанцированно	1	1
2386	человеческого бытия и	2	1
2387	иноземный и какой	1	1
2388	даром как бы	1	1
2389	в рассказе никто	1	1
2390	теперь я беру	1	1
2391	данного общества данного	1	1
2392	бы некоторый смысл	1	1
2393	объяснения в любви	1	1
2394	во многом ошибаемся	1	1
2395	соломоновой суетой сует	1	1
2396	субъекта самоопределения пытаясь	1	1
2397	его началом совет	1	1
2398	могиле чувствуется присутствие	1	1
2399	добротно вписанные в	1	1
2400	перенесенным на холст	1	1
2401	вопреки лессингу не	1	1
2402	по глазам ее	1	1
2403	лиды отрицать больницы	1	1
2404	диалогически-личностная встреча с	1	1
2405	рисует героев воспитанных	1	1
2406	личного в литературном	1	1
2407	в его присутствии	1	1
2408	навсегда социальная адаптация	1	1
2409	от бабушки от	1	1
2410	была бы постепенно	1	1
2411	внешним обликом с	1	1
2412	набор чуждых слов	1	1
2413	интересоваться новыми лицами	1	1
2414	из наиболее зрелых	1	1
2415	ефимьи ежедневно встречает	1	1
2416	была поднята рука	1	1
2417	для него теперь	1	1
2418	безучастно на свой	1	1
2419	театре самое замечательное	1	1
2420	к себе лирически	1	1
2421	манера разговаривать не	1	1
2422	подробнее об этом	2	1
2423	вовсе излишней носил	1	1
2424	которым в xix	1	1
2425	не могло осуществить	1	1
2426	личности внешним конструированием	1	1
2427	в такое волнение	1	1
2428	себя в другом	2	1
2429	он уже смеялся	1	1
2430	новые какие-то особенные	1	1
2431	влиятельной в русской	1	1
2432	не годится в	1	1
2433	не до конца	1	1
2434	письма солдатом называется	1	1
2435	выделение героя субъекта	1	1
2436	сердце у нее	1	1
2437	шею с темной	1	1
2438	же зовут лишь	1	1
2439	историческом так и	1	1
2440	в нее личность	1	1
2441	остановимся на одном	1	1
2442	улыбкой и разговорами	1	1
2443	и быть может	3	1
2444	три взаимно чуждых	1	1
2445	барышня с кротким	1	1
2446	обособленность человека его	1	1
2447	после неудачного объяснения	1	1
2448	неадекватности искусственности заемности	1	1
2449	саду и когда	1	1
2450	а волынский разве	1	1
2451	дифференцированной обусловленности поведения	1	1
2452	личностность человека есть	1	1
2453	мать и мисюсь	1	1
2454	ощутимой но всепроникающей	1	1
2455	средство общения главным	1	1
2456	женщин и детей	1	1
2457	теории малых дел	1	1
2458	человека ее личностная	1	1
2459	чехов рисует героев	1	1
2460	событие [...] только	1	1
2461	впервые замечает в	1	1
2462	для гурова не	1	1
2463	обладательница сильного характера	1	1
2464	взглядом очень здоровая	1	1
2465	слепой или как	1	1
2466	последний рядовой писал	1	1
2467	даже в существовании	1	1
2468	этой точки зрения	1	1
2469	практическая правота в	1	1
2470	живой голос василисы	1	1
2471	ее характеру она	1	1
2472	володя решил заговорить	1	1
2473	из серых предметов	1	1
2474	мудреца пророка знающего	1	1
2475	из хора говорящих	1	1
2476	представляют собой понятия	1	1
2477	липовский о настроениях	1	1
2478	монады равного себе	1	1
2479	и в самом	4	1
2480	к представителю чего-то	1	1
2481	что вернулась из	1	1
2482	анне сергеевне концовка	1	1
2483	активная деятельная характер	1	1
2484	бабой но для	1	1
2485	точки зрения развития	1	1
2486	бы включить мысли	1	1
2487	петербургской газетой января	1	1
2488	на свой пустой	1	1
2489	не умел воспользоваться	1	1
2490	личности для других	2	1
2491	встречи с кисочкой	1	1
2492	рассказа затем к	1	1
2493	чехова по мнению	2	1
2494	не относясь при	1	1
2495	что же касается	2	1
2496	письма есть своя	1	1
2497	у волчаниновых и	1	1
2498	слово не отвечающее	1	1
2499	видела во сне	1	1
2500	сказать утопически во	1	1
2501	конкретно-историческая проблематика идейного	1	1
2502	что не только	1	1
2503	была знакома ему	1	1
2504	как замечает а	1	1
2505	этих что хорошего?	1	1
2506	личностью это специфически	1	1
2507	человеческих отношений лида	1	1
2508	достиг всего что	1	1
2509	фраза перьвейший наш	1	1
2510	с машей предстает	1	1
2511	действительно так художник	1	1
2512	самом деле не	1	1
2513	в глазах чехова	4	1
2514	глубокое сострадание хотелось	1	1
2515	сухих формулирует главную	1	1
2516	как и в	5	1
2517	эта сторона представлена	1	1
2518	предшественников [...] то	1	1
2519	он однако не	1	1
2520	слова в глухонемом	1	1
2521	совсем мертвый вид	1	1
2522	авторской и нашей	1	1
2523	читателю раздельно постепенное	1	1
2524	него сжалось и	1	1
2525	в себе но	1	1
2526	солдат в строю	1	1
2527	иной раз того	1	1
2528	и нетерпимого к	1	1
2529	при всей его	1	1
2530	читатель относится к	1	1
2531	благодаря которым можно	1	1
2532	выделился из хора	1	1
2533	ролевые отношения между	1	1
2534	внутренней заданности характер	1	1
2535	как первые русские	1	1
2536	том что праздность	1	1
2537	иначе как хотелось	1	1
2538	из сада тиволи	1	1
2539	недовольством собой то	1	1
2540	жизнь которая не	2	1
2541	народной жизни лишена	1	1
2542	искусственности заемности чехов	1	1
2543	бездарный и безличный	1	1
2544	людей положительных рассудительных	1	1
2545	старуха корову на	1	1
2546	плана в концовке	1	1
2547	личностно-актуальная форма восприятия	1	1
2548	всего лишь внешнее	1	1
2549	в ялте уже	1	1
2550	своему невежеству и	1	1
2551	сознательного самоопределения выбора	1	1
2552	чиновник бездарный и	1	1
2553	писателю критике он	1	1
2554	для других характер	1	1
2555	дедушки говорила она	1	1
2556	что-то в ней	1	1
2557	все равно в	1	1
2558	особенный мир где	1	1
2559	жизни в данном	1	1
2560	было бессмысленным не	1	1
2561	письма из деревни	1	1
2562	не выделился из	1	1
2563	ошибаемся но мы	1	1
2564	жиздре и ему	1	1
2565	[...] бывают на	1	1
2566	а урок полемически	1	1
2567	пор еще можно	1	1
2568	правильность лиды резко	1	1
2569	но порой поступает	1	1
2570	его стала говорить	1	1
2571	когда наступала ночь	1	1
2572	новое лицо дмитрий	1	1
2573	нарочитым жанровым слогом	1	1
2574	паре со словом	1	1
2575	высокий с коричневой	1	1
2576	изображает писатель касается	1	1
2577	а анна сергеевна	1	1
2578	проблему внучат егор	1	1
2579	то сердце у	1	1
2580	мы знаем лишь	1	1
2581	в жизни других	1	1
2582	пустой двор [...]	1	1
2583	только стать земцем	1	1
2584	только пример из	1	1
2585	оказались бы на	1	1
2586	так у старцева	1	1
2587	басни крылова жестко	1	1
2588	письмо которое никак	1	1
2589	того и другого	1	1
2590	не я сам	1	1
2591	плане как историческом	1	1
2592	новыми лицами укрупнение	1	1
2593	отправляемого василисой письма	1	1
2594	решительно все что	1	1
2595	понятая объективно чужое	1	1
2596	нее тревожно билось	1	1
2597	свои вопросы то	1	1
2598	навалило под крыши	1	1
2599	всепроникающей авторской иронии	1	1
2600	довольства собою довольства	1	1
2601	только объект новое	1	1
2602	следов прежнего якобы	1	1
2603	раз мелькнет на	1	1
2604	включить мысли и	1	1
2605	обретенной социальной устроенности	1	1
2606	фразам пока егор	1	1
2607	явление людям меня	1	1
2608	способна оказаться футляром	1	1
2609	в начале второй	1	1
2610	будут делать то	1	1
2611	порой поступает мыслит	1	1
2612	его предшественников [...]	1	1
2613	ялте уже две	1	1
2614	потерян вероятно навсегда	1	1
2615	поскольку ориентировано на	1	1
2616	в душе героя	1	1
2617	в концовке фразы	1	1
2618	как и они	1	1
2619	повторений диктуемой ею	1	1
2620	масштабе практический же	1	1
2621	характера подчеркнута фразой	1	1
2622	при кукине видевшая	1	1
2623	так и своего	1	1
2624	мыслит себя героем	1	1
2625	сторона представлена в	1	1
2626	на странице письма	1	1
2627	абсолютно случайные эпизоды	1	1
2628	сидя в павильоне	1	1
2629	люди весь длинный	1	1
2630	фразой началось сердцебиение	1	1
2631	имеющее опоры в	1	1
2632	а явление людям	1	1
2633	жизни мудреца пророка	1	1
2634	любви ласк веселья	1	1
2635	и законосообразность миропорядка	1	1
2636	сама трезво осознает	1	1
2637	егоре мы знаем	1	1
2638	хотя и переживающим	1	1
2639	о свершившемся чуде	1	1
2640	молча плачущей василисы	1	1
2641	анекдота поскольку накануне	1	1
2642	служения ближним нельзя	1	1
2643	она в самом	1	1
2644	героиня для него	1	1
2645	жизни и так	1	1
2646	воинского устава припомнившаяся	1	1
2647	за все время	1	1
2648	вот и все	1	1
2649	текст отправляемого василисой	1	1
2650	ее тонкую слабую	1	1
2651	самых неблагоприятных обстоятельствах	1	1
2652	сущности в рассказе	1	1
2653	с того что	2	1
2654	какой анекдотичностью оно	1	1
2655	действительности как и	1	1
2656	стороны этого характера	1	1
2657	солдатским сукном покрывающим	1	1
2658	не служит целям	1	1
2659	глазах автора личностности	1	1
2660	ежедневно встречает и	1	1
2661	романного психологического анализа	1	1
2662	ее характером личность	1	1
2663	наивном гимне праздности	1	1
2664	я наблюдаемое и	1	1
2665	развитие сюжета сближения	1	1
2666	к жизни в	1	1
2667	и личным счастьем	2	1
2668	счастья и теперь	1	1
2669	поля зрения внимание	1	1
2670	в белеве или	1	1
2671	что максимальное укрупнение	1	1
2672	содержание рассказа в	1	1
2673	лица ранее представленные	1	1
2674	задачу лидия волчанинова	1	1
2675	какой внутреный старик	1	1
2676	литературе личности наиболее	1	1
2677	отношений лида может	1	1
2678	о личности мы	1	1
2679	перед лидой не	1	1
2680	героев романтиками так	1	1
2681	дама невысокого роста	1	1
2682	волчанинова натура активная	1	1
2683	действующих лица ранее	1	1
2684	при этом читатель	1	1
2685	взглянул на нее	1	1
2686	человек есть творец	1	1
2687	мира изложение от	1	1
2688	не знаем а	1	1
2689	самоактуализация составляет духовное	1	1
2690	как он относится	1	1
2691	футляр человеческого я	1	1
2692	быть найден подлинный	1	1
2693	личности мы судим	1	1
2694	лиды мать и	1	1
2695	прочно соединяется с	1	1
2696	в этом наивном	1	1
2697	здесь мнимое средство	1	1
2698	осуществились заставляют поэта	1	1
2699	романе считалось высшим	1	1
2700	осуществляются благодаря характеру	1	1
2701	руку к виску	1	1
2702	в себя ту	1	1
2703	то томится недовольством	1	1
2704	показывает в я	1	1
2705	себе самому отнестись	1	1
2706	прошла молодая дама	1	1
2707	обобщающая мысль иначе	1	1
2708	фраза из воинского	1	1
2709	явно диссонируют такова	1	1
2710	так в первой	1	1
2711	старцева перестало беспокойно	1	1
2712	жизни лишена этого	1	1
2713	безумие коврина чье	1	1
2714	лиде художник ценит	1	1
2715	он чрезмерно демонстративен	1	1
2716	со старухой обсуждают	1	1
2717	с совершенно иной	1	1
2718	это действительно так	1	1
2719	века в лице	1	1
2720	печке и собачка	1	1
2721	неподвижно и прямо	1	1
2722	в случайном казусе	1	1
2723	качестве функции внешних	1	1
2724	в литературе представляют	1	1
2725	внятной и чужая	1	1
2726	фиксируется на собачке	1	1
2727	весь длинный день	1	1
2728	перьвейший генерал и	1	1
2729	толпы из хора	1	1
2730	сапожник и нечистая	1	1
2731	от родов анна	1	1
2732	рассказе оказывается глухонемое	1	1
2733	что он вовсе	1	1
2734	тайной и люди	1	1
2735	своей безыскусности фразы	1	1
2736	абзаца в то	1	1
2737	причастной вненаходимости бахтин	1	1
2738	мисюсь личностны а	1	1
2739	и вот я	1	1
2740	характера столь легко	1	1
2741	добродушная жалостливая барышня	1	1
2742	именно они главные	1	1
2743	и переживающим как	1	1
2744	неадаптивного пути самоопределения	1	1
2745	ответы на свои	1	1
2746	дрянной женщиной которую	1	1
2747	постоял немного прислушался	1	1
2748	течение рассказа поочередно	1	1
2749	нс как к	1	1
2750	плачущей василисы о	1	1
2751	чем лечить н	1	1
2752	одно увлечение оленьки	1	1
2753	духе позднего толстого	1	1
2754	лишь что после	1	1
2755	великое открытие классического	1	1
2756	чуждых голоса и	1	1
2757	главе уже говорилось	1	1
2758	переменчиво выявляются в	1	1
2759	может претендовать на	1	1
2760	и тяжело дышал	1	1
2761	к чужому я	2	1
2762	на собеседника мисюсь	1	1
2763	есть жалкое все-таки	1	1
2764	целуя его стала	1	1
2765	непрочитанным однако здесь	1	1
2766	окружающих зрителями собственного	1	1
2767	в каждой могиле	1	1
2768	равной степени противостоит	1	1
2769	герой еще не	1	1
2770	душевные переживания героя	1	1
2771	и того и	1	1
2772	дли того чтобы	1	1
2773	миссию ефимья дрожащим	1	1
2774	глядя на ее	1	1
2775	как возможность неадаптивного	1	1
2776	заполнен мертвыми никому	1	1
2777	номере гурова приехавшего	1	1
2778	вписанные в бытовой	1	1
2779	ни один человек	1	1
2780	ли старуха корову	1	1
2781	художника и мисюсь	1	1
2782	и треск ракет	1	1
2783	чем собственно и	1	1
2784	этот не может	1	1
2785	тоскливую юность далее	1	1
2786	всего что было	1	1
2787	торгам он входит	1	1
2788	в своей противоречивой	1	1
2789	что после армейской	1	1
2790	некоторые жанровые сценки	1	1
2791	живет этой своей	1	1
