N	2gram	Bakhtin_Pr	FransuaR
2444	как сводника	1	1
2445	основные особенности	4	1
2446	сатиру как	1	1
2447	б я	2	1
2448	интересуют не	1	1
2449	осел и	1	1
2450	в последние	1	1
2451	и философского	2	1
2452	атмосфера господствовала	1	1
2453	он всецело	1	1
2454	утрачивают свой	1	1
2455	в чине	1	1
2456	основные линии	1	1
2457	каждый церковный	1	1
2458	утрата им	1	1
2459	древняя аттическая	1	1
2460	не меняет	1	1
2461	и вольная	1	1
2462	около г	1	1
2463	у вольтера	3	1
2464	был знаком	3	1
2465	универсализмом и	2	1
2466	резко меняются	1	1
2467	себе никогда	1	1
2468	карнавале и	1	1
2469	года этот	1	1
2470	частность и	1	1
2471	властей и	1	1
2472	особой точки	1	1
2473	и всяким	1	1
2474	и карнавал	1	1
2475	с соответствующим	1	1
2476	вот что	2	1
2477	кроме может	1	1
2478	и откровенной	1	1
2479	народной основы	1	1
2480	и непрерывность	2	1
2481	сходство и	1	1
2482	уходят в	1	1
2483	очень существенную	1	1
2484	образная идея	1	1
2485	это те	1	1
2486	себе новые	1	1
2487	и полное	2	1
2488	еще сохраняется	1	1
2489	пусть это	1	1
2490	взаимоотношение между	1	1
2491	уже на	4	1
2492	к другим	4	1
2493	времени была	1	1
2494	его вечной	1	1
2495	развития но	2	1
2496	специфические особенности	1	1
2497	так это	1	1
2498	двух разных	2	1
2499	пор недостаточно	1	1
2500	уже нет	1	1
2501	в соответствии	3	1
2502	рассказчика как	1	1
2503	прошлого в	1	1
2504	жизнь на	2	1
2505	отношений не	1	1
2506	особую откровенность	1	1
2507	собой не	1	1
2508	по этим	1	1
2509	и низкого	1	1
2510	ними как	1	1
2511	и полно	1	1
2512	из героев	1	1
2513	слово от	1	1
2514	мы считаем	2	1
2515	не его	1	1
2516	форм от	1	1
2517	исключительные и	1	1
2518	луны они	1	1
2519	в речь	1	1
2520	нуждаются в	1	1
2521	была конечно	1	1
2522	темы и	4	1
2523	на исходе	1	1
2524	его ученики	1	1
2525	в утопический	1	1
2526	возможность совсем	2	1
2527	вопрос о	1	1
2528	отвечая на	1	1
2529	мировоззрения с	1	1
2530	и грубым	1	1
2531	то этот	1	1
2532	не согласиться	1	1
2533	жизни кроме	1	1
2534	что мне	2	1
2535	нюрнберг кельн	1	1
2536	глубокое влияние	1	1
2537	но теперь	2	1
2538	путем анализа	1	1
2539	конечно что	1	1
2540	первый европейский	1	1
2541	осмыслены и	1	1
2542	мира на	1	1
2543	более внешний	1	1
2544	и оказался	1	1
2545	к своей	1	1
2546	которые господствовали	1	1
2547	он умел	2	1
2548	она еще	1	1
2549	античные и	1	1
2550	свое единство	1	1
2551	увидим что	1	1
2552	а между	3	1
2553	его художественная	1	1
2554	литературное явление	1	1
2555	литературе нет	1	1
2556	в ранних	2	1
2557	и сюжет	1	1
2558	цинической откровенности	1	1
2559	самому ему	1	1
2560	месяцев в	1	1
2561	иногда прямо	2	1
2562	эта атмосфера	1	1
2563	целей и	1	1
2564	описание это	1	1
2565	всегда будет	1	1
2566	в карты	1	1
2567	точке зрения	1	1
2568	здесь несколько	1	1
2569	единство не	1	1
2570	отпали все	1	1
2571	свои лучшие	1	1
2572	безумия и	1	1
2573	дамы и	1	1
2574	европейский роман	1	1
2575	и полную	1	1
2576	бога и	2	1
2577	очень характерным	1	1
2578	низ лицо	2	1
2579	и осмысление	1	1
2580	форме но	1	1
2581	рампы и	1	1
2582	ее но	1	1
2583	на себе	1	1
2584	затем в	2	1
2585	карнавальная основа	2	1
2586	его слова	4	1
2587	становящегося бытия	1	1
2588	царства и	1	1
2589	с острой	2	1
2590	он развивается	2	1
2591	грубого натурализма	1	1
2592	рассказывает он	1	1
2593	конечно глубоко	1	1
2594	и вступает	1	1
2595	это что	1	1
2596	необходимо остановиться	1	1
2597	духе карнавальной	1	1
2598	и фамильярность	1	1
2599	из трех	1	1
2600	это иногда	2	1
2601	новая разновидность	2	1
2602	ренессансного мировоззрения	1	1
2603	находил в	1	1
2604	называл себя	3	1
2605	время мы	1	1
2606	оружия и	1	1
2607	для более	2	1
2608	превратился в	1	1
2609	на базарной	1	1
2610	этот ад	1	1
2611	раз на	1	1
2612	и иной	1	1
2613	ни даже	1	1
2614	в органическом	1	1
2615	с разных	1	1
2616	похорон все	1	1
2617	то ее	1	1
2618	не найдем	1	1
2619	не поймем	1	1
2620	формы карнавала	1	1
2621	или иным	1	1
2622	литературу но	1	1
2623	это целая	1	1
2624	комического и	1	1
2625	здесь вводится	1	1
2626	отношении очень	1	1
2627	лишь тогда	1	1
2628	не за	3	1
2629	образы например	1	1
2630	литературы до	1	1
2631	большую и	1	1
2632	приведу еще	1	1
2633	мире нет	1	1
2634	сюжет в	1	1
2635	его законам	1	1
2636	воплощенной в	1	1
2637	мироощущения в	2	1
2638	жизни так	1	1
2639	всех внешних	1	1
2640	разными направлениями	1	1
2641	например между	2	1
2642	она в	1	1
2643	подчеркнут и	1	1
2644	обычное и	1	1
2645	четкие и	1	1
2646	нам его	1	1
2647	дистанции и	1	1
2648	античности в	3	1
2649	всех остальных	1	1
2650	и связанных	1	1
2651	близка к	1	1
2652	сервантеса уже	1	1
2653	вообще всех	1	1
2654	с народом	1	1
2655	не должна	2	1
2656	сам карнавал	2	1
2657	знакомы по	1	1
2658	форме поэтому	1	1
2659	является ведущим	1	1
2660	типичную для	1	1
2661	ирония это	1	1
2662	жорж санд	2	1
2663	классической античности	2	1
2664	своем художественном	1	1
2665	под землей	1	1
2666	карнавальный мир	1	1
2667	нельзя оторвать	1	1
2668	по типу	2	1
2669	и диалоги	1	1
2670	его современниками	1	1
2671	ярко выраженный	2	1
2672	и перерождения	1	1
2673	как можно	1	1
2674	этом романе	2	1
2675	и рассказ	1	1
2676	человек во	1	1
2677	второстепенные персонажи	1	1
2678	разнообразных вариациях	1	1
2679	они занимают	1	1
2680	одного момента	1	1
2681	стадиях развития	1	1
2682	и всюду	1	1
2683	что там	1	1
2684	выпадает из	2	1
2685	ее развития	1	1
2686	и позволяет	1	1
2687	амбивалентного смеха	3	1
2688	резким преобладанием	1	1
2689	в диалогической	1	1
2690	и реально	1	1
2691	государства и	1	1
2692	всем миром	1	1
2693	менее он	1	1
2694	карнавале все	1	1
2695	испанского католикона	1	1
2696	развитие в	2	1
2697	под его	1	1
2698	условными и	1	1
2699	виде сохраняется	1	1
2700	же оно	1	1
2701	лишь на	3	1
2702	мне все	2	1
2703	а здесь	1	1
2704	по одному	2	1
2705	веке эти	1	1
2706	четко и	1	1
2707	этих казалось	1	1
2708	с изображением	1	1
2709	сознания как	1	1
2710	себя элементы	1	1
2711	и изображать	1	1
2712	спускаются в	1	1
2713	если я	1	1
2714	того и	3	1
2715	связь со	1	1
2716	на пол	2	1
2717	приведем конец	1	1
2718	три момента	1	1
2719	пределы обычного	1	1
2720	определяется и	1	1
2721	к вопросу	1	1
2722	романе в	1	1
2723	хотя оно	1	1
2724	на границе	4	1
2725	частной жизни	1	1
2726	амбивалентным и	1	1
2727	этот диалог	2	1
2728	жизни то	1	1
2729	такое противопоставление	1	1
2730	это день	1	1
2731	сторона ее	1	1
2732	то человек	1	1
2733	отношений они	3	1
2734	непосредственному влиянию	1	1
2735	что та	2	1
2736	образ сократа	1	1
2737	поэтому при	1	1
2738	и проклятие	1	1
2739	были конечно	1	1
2740	нами как	1	1
2741	слова то	2	1
2742	эпизода романа	1	1
2743	карнавальные образы	1	1
2744	базарной площади	2	1
2745	сцену в	1	1
2746	характерны и	1	1
2747	литературной пародии	1	1
2748	было значительным	1	1
2749	раскрывается во	1	1
2750	затем дается	1	1
2751	особенно на	2	1
2752	объединяет все	1	1
2753	утопии и	2	1
2754	люди и	3	1
2755	производительным актом	1	1
2756	героя и	3	1
2757	его особых	1	1
2758	какое огромное	1	1
2759	в наше	1	1
2760	как всякий	1	1
2761	литературу а	1	1
2762	этого достаточно	1	1
2763	рожденного от	1	1
2764	этом определении	1	1
2765	был почти	1	1
2766	берет его	1	1
2767	и которая	2	1
2768	совершенно чуждые	1	1
2769	вот несколько	1	1
2770	эпизод происходящий	1	1
2771	европейских народов	2	1
2772	в простую	1	1
2773	в рассказе	2	1
2774	остается на	2	1
2775	был широко	1	1
2776	на самый	1	1
2777	языке как	1	1
2778	у порога	2	1
2779	сирано де	2	1
2780	получил от	1	1
2781	отдельных образов	3	1
2782	в европейском	1	1
2783	поэтому даже	1	1
2784	в особом	2	1
2785	резких и	1	1
2786	та которая	1	1
2787	и родственные	2	1
2788	об огромном	1	1
2789	всею отчетливостью	1	1
2790	самих и	1	1
2791	не совпадает	1	1
2792	почти каждый	2	1
2793	ограниченность и	1	1
2794	в направлении	2	1
2795	есть смерть	1	1
2796	отрицательную оценку	1	1
2797	для литературы	1	1
2798	но главное	2	1
2799	же а	1	1
2800	выходят за	2	1
2801	целом и	1	1
2802	самое карнавальное	1	1
2803	продолжает она	1	1
2804	полно резких	1	1
2805	сохраняются конечно	1	1
2806	эта область	1	1
2807	безусловно был	1	1
2808	сохраняют в	1	1
2809	своей полноте	1	1
2810	карнавального видения	1	1
2811	участники все	1	1
2812	подход к	1	1
2813	к перерождению	1	1
2814	сочетался с	1	1
2815	его личности	1	1
2816	звучит так	1	1
2817	к чисто	1	1
2818	смехового элемента	2	1
2819	кровь и	1	1
2820	то ведь	1	1
2821	на родине	1	1
2822	ответа и	1	1
2823	звучат почти	1	1
2824	не созерцают	1	1
2825	всю жизнь	1	1
2826	жанров они	1	1
2827	жизнь вне	1	1
2828	не сразу	1	1
2829	конечно несколько	1	1
2830	они воспринимаются	1	1
2831	для построения	2	1
2832	атмосфера проникает	1	1
2833	площадь как	2	1
2834	обязательно присущ	1	1
2835	элемент очень	1	1
2836	но кроме	1	1
2837	неразрывно связана	2	1
2838	события в	1	1
2839	рассказ в	3	1
2840	до предела	1	1
2841	центре его	1	1
2842	по нескольку	1	1
2843	в последующем	2	1
2844	готовой и	1	1
2845	идея о	1	1
2846	в сюжете	3	1
2847	площадь была	1	1
2848	прямо с	1	1
2849	своего возраста	1	1
2850	господствовала в	1	1
2851	вообще нет	1	1
2852	мальчик гасит	1	1
2853	открытой и	2	1
2854	вольной карнавальной	1	1
2855	эпизод романа	1	1
2856	концы с	1	1
2857	свой рассказ	1	1
2858	на слово	1	1
2859	символики и	2	1
2860	чем выше	1	1
2861	себе здесь	1	1
2862	зрения ни	1	1
2863	прямо и	1	1
2864	его понимания	1	1
2865	от порога	5	1
2866	лукиана и	2	1
2867	большие города	1	1
2868	он у	1	1
2869	по всем	1	1
2870	ii но	1	1
2871	жанра и	3	1
2872	что этим	1	1
2873	живом ощущении	1	1
2874	карнавальных жестов	1	1
2875	на анализе	1	1
2876	характерно и	1	1
2877	этой жанровой	1	1
2878	таковы два	1	1
2879	земного рая	4	1
2880	есть без	1	1
2881	не чем	1	1
2882	подготовлена в	1	1
2883	самому и	1	1
2884	и непосредственной	2	1
2885	связей с	1	1
2886	есть язык	1	1
2887	ammazzato il	1	1
2888	другого человека	1	1
2889	наблюдаем в	1	1
2890	и смеялась	1	1
2891	на иной	1	1
2892	и романа	2	1
2893	это жизнь	2	1
2894	как необходимый	1	1
2895	живое мироощущение	1	1
2896	достаточно сравнить	3	1
2897	мне и	1	1
2898	и определяли	1	1
2899	действует в	1	1
2900	в ослабленном	1	1
2901	идея эта	1	1
2902	были узаконены	1	1
2903	линию развития	1	1
2904	самых существенных	1	1
2905	в живых	1	1
2906	это их	1	1
2907	построены и	1	1
2908	все может	1	1
2909	социального положения	1	1
2910	образ здесь	1	1
2911	более четко	1	1
2912	к читателю	1	1
2913	очень сильно	1	1
2914	пиршественное слово	1	1
2915	верх низ	2	1
2916	исключительно большое	1	1
2917	большинство других	1	1
2918	ложную серьезность	1	1
2919	значительное влияние	1	1
2920	позиции в	1	1
2921	там в	1	1
2922	один человек	1	1
2923	ритуальный смех	2	1
2924	и сложных	1	1
2925	площади улицы	1	1
2926	творчества и	1	1
2927	и одной	1	1
2928	насмешка и	1	1
2929	понять своеобразие	1	1
2930	особенно глубоко	1	1
2931	сами по	1	1
2932	и даны	1	1
2933	прямо являются	1	1
2934	находим у	1	1
2935	странный и	1	1
2936	вымысла и	1	1
2937	сатира на	1	1
2938	осведомительного характера	1	1
2939	предмет и	2	1
2940	говорим здесь	2	1
2941	более существенна	1	1
2942	идет именно	1	1
2943	атмосфере образов	1	1
2944	вечный и	1	1
2945	еще с	1	1
2946	например знаменитая	1	1
2947	и пусть	2	1
2948	обоих случаях	1	1
2949	рассеяны по	1	1
2950	он хотел	1	1
2951	о судьбе	1	1
2952	веселой относительностью	1	1
2953	в царстве	2	1
2954	можно назвать	2	1
2955	к которым	1	1
2956	ему по	1	1
2957	и карнавальный	2	1
2958	типичная карнавальная	1	1
2959	она напротив	1	1
2960	в смерти	2	1
2961	тон всему	1	1
2962	здесь свои	1	1
2963	известными оговорками	1	1
2964	сатир мировой	1	1
2965	человека на	1	1
2966	карнавальной традиции	2	1
2967	нас интересует	4	1
2968	он ее	1	1
2969	карнавальной основе	2	1
2970	был карнавал	1	1
2971	у платона	4	1
2972	который не	2	1
2973	героем его	1	1
2974	истину не	1	1
2975	всего о	1	1
2976	как грубое	1	1
2977	амбивалентно и	1	1
2978	в стихах	1	1
2979	литературе о	2	1
2980	от карнавальных	1	1
2981	платоновском пире	1	1
2982	сколько-нибудь существенных	1	1
2983	к созданию	1	1
2984	их художественной	1	1
2985	смеха смех	1	1
2986	строится в	1	1
2987	не превращается	2	1
2988	возрождения смех	1	1
2989	непосредственно и	1	1
2990	кости в	2	1
2991	конечно все	1	1
2992	и резко	1	1
2993	пародиями на	1	1
2994	так уже	1	1
2995	связана и	2	1
2996	необходимо также	1	1
2997	и довольно	1	1
2998	возрождения причем	1	1
2999	зрения он	1	1
3000	писателем в	1	1
3001	есть от	2	1
3002	и романтическая	1	1
3003	фамильярно-площадная речь	1	1
3004	так за	1	1
3005	сатиры на	1	1
3006	еще чисто	1	1
3007	та исключительная	1	1
3008	глубже всего	1	1
3009	даже сказать	1	1
3010	вариациях и	3	1
3011	ритуального смеха	2	1
3012	особых художественных	1	1
3013	героем и	1	1
3014	на поверхностный	1	1
3015	и любовь	2	1
3016	оно является	1	1
3017	оставался для	1	1
3018	и теперь	1	1
3019	слово также	1	1
3020	я называю	1	1
3021	на античной	1	1
3022	существенные стороны	1	1
3023	меня указывал	1	1
3024	обе эти	3	1
3025	вступает в	1	1
3026	отношении к	2	1
3027	ведущих тем	4	1
3028	и ему	1	1
3029	но сам	1	1
3030	формой и	1	1
3031	как если	1	1
3032	с разоблачением	1	1
3033	тон у	1	1
3034	жизнь средневековья	1	1
3035	других существенных	1	1
3036	народных корней	1	1
3037	только элементы	1	1
3038	наконец очень	1	1
3039	выводят человека	1	1
3040	приведем его	1	1
3041	состоит в	1	1
3042	всенародности и	1	1
3043	связью с	1	1
3044	встречи человека	1	1
3045	это позволяет	2	1
3046	его поведение	1	1
3047	автором как	1	1
3048	другая в	2	1
3049	оторвались от	1	1
3050	в сфере	1	1
3051	этому образу	1	1
3052	авторской речи	1	1
3053	торжественно сжигался	1	1
3054	той художественной	1	1
3055	разных вариантах	2	1
3056	в глазах	1	1
3057	языком то	1	1
3058	сатира о	1	1
3059	праздник имел	1	1
3060	о последних	1	1
3061	выраженного в	1	1
3062	этим языком	1	1
3063	самое ядро	1	1
3064	мысли не	1	1
3065	слова явление	1	1
3066	гиппократов роман	1	1
3067	штанов на	1	1
3068	время moccoli	1	1
3069	этот второй	1	1
3070	амбивалентен и	1	1
3071	мениппова сатира	6	1
3072	небом и	2	1
3073	фигуры как	1	1
3074	достаточно напомнить	1	1
3075	довольно много	1	1
3076	она может	1	1
3077	это просто	1	1
3078	его своим	1	1
3079	карнавала но	1	1
3080	с концами	1	1
3081	значение становится	2	1
3082	раз что	2	1
3083	и углубленной	1	1
3084	вторую часть	1	1
3085	если только	3	1
3086	а напротив	1	1
3087	конечно с	1	1
3088	в простой	1	1
3089	позволяет сочетать	1	1
3090	пределы большого	1	1
3091	в лоне	1	1
3092	исключительной свободой	1	1
3093	мире где	1	1
3094	его которые	1	1
3095	всеми и	1	1
3096	т.п так	1	1
3097	непринужденность и	1	1
3098	остановимся еще	1	1
3099	к лицу	1	1
3100	они полны	1	1
3101	выражены в	1	1
3102	то они	1	1
3103	хотя иногда	1	1
3104	полны аллюзий	1	1
3105	только предметом	1	1
3106	эта характеристика	1	1
3107	с известными	2	1
3108	этим можно	1	1
3109	как всегда	1	1
3110	жизнь это	1	1
3111	создать образ	1	1
3112	существенные элементы	2	1
3113	огня в	1	1
3114	было уже	1	1
3115	диалектов и	1	1
3116	рождению поэтому	1	1
3117	немного на	1	1
3118	землею то	1	1
3119	время все	1	1
3120	человеческой природой	1	1
3121	мироощущения и	1	1
3122	в художественной	1	1
3123	начала его	1	1
3124	и рассказал	1	1
3125	для всякого	1	1
3126	виде во	1	1
3127	и свободного	1	1
3128	веселую относительность	4	1
3129	карнавальной атмосферы	2	1
3130	все на	1	1
3131	особенно широко	1	1
3132	в определенном	1	1
3133	а это	2	1
3134	и прямое	1	1
3135	в вечности	1	1
3136	не внешняя	1	1
3137	площадь с	2	1
3138	сатире о	1	1
3139	уже приходилось	2	1
3140	на чисто	1	1
3141	в широком	2	1
3142	нет это	1	1
3143	у многих	1	1
3144	деле эти	1	1
3145	все равно	6	1
3146	карнавальной преисподней	1	1
3147	речь но	1	1
3148	века до	2	1
3149	историческом времени	1	1
3150	она почти	1	1
3151	характерно сочетание	1	1
3152	ее нельзя	1	1
3153	же цели	1	1
3154	виктора гюго	1	1
3155	в присутствии	1	1
3156	говорят в	1	1
3157	быть ни	2	1
3158	участник карнавала	1	1
3159	слова которые	1	1
3160	и показать	2	1
3161	и ксенофонта	2	1
3162	этого произведения	3	1
3163	что ничего	1	1
3164	и друг	1	1
3165	и xix	3	1
3166	мельчают и	1	1
3167	и яркое	1	1
3168	не завершился	1	1
3169	и продолжают	2	1
3170	марк аврелий	1	1
3171	всегда лежит	1	1
3172	его верой	1	1
3173	о жизни	1	1
3174	как parodia	1	1
3175	история и	1	1
3176	шекспира у	1	1
3177	перед казнью	1	1
3178	жизни перед	1	1
3179	настоящей работы	1	1
3180	которые определили	1	1
3181	несколько предварительных	1	1
3182	поистине божественной	1	1
3183	очень большое	1	1
3184	носит явно	1	1
3185	более далекие	1	1
3186	слышать и	1	1
3187	входящий в	1	1
3188	а их	1	1
3189	если они	1	1
3190	литературу они	1	1
3191	можно выразить	1	1
3192	и событий	3	1
3193	направлено на	1	1
3194	перейти к	2	1
3195	первое произведение	1	1
3196	в авторском	1	1
3197	абсолютное отрицание	1	1
3198	и могут	2	1
3199	отличны от	2	1
3200	находим здесь	1	1
3201	что им	1	1
3202	указанная нами	1	1
3203	правда это	2	1
3204	по самой	1	1
3205	о бессмертии	1	1
3206	к характеристике	1	1
3207	развития европейской	3	1
3208	он заявляет	1	1
3209	диалога но	1	1
3210	проникать в	1	1
3211	т.п характерна	1	1
3212	имеют свою	1	1
3213	идеи или	1	1
3214	обнаружили в	1	1
3215	такие слова	1	1
3216	сатурналий на	1	1
3217	и внешних	1	1
3218	каждый участник	1	1
3219	с низким	1	1
3220	и средние	1	1
3221	еще отрывок	1	1
3222	первого свидания	1	1
3223	быть наиболее	1	1
3224	правда сохраняется	1	1
3225	и пародии	1	1
3226	о достоинствах	1	1
3227	природа это	1	1
3228	действительности но	1	1
3229	план в	1	1
3230	карнавальная логика	2	1
3231	названные нами	1	1
3232	и социального	1	1
3233	неизбежно возникает	1	1
3234	же от	1	1
3235	колеи в	1	1
3236	имели эти	1	1
3237	каждом из	3	1
3238	с первым	1	1
3239	далекого от	1	1
3240	несколько рационалистично	1	1
3241	души по	1	1
3242	некоторых его	1	1
3243	может даже	1	1
3244	голова с	1	1
3245	определенности и	1	1
3246	себя здесь	1	1
3247	земле в	1	1
3248	политических сатир	1	1
3249	это особое	1	1
3250	только этого	1	1
3251	к произведениям	1	1
3252	важна не	1	1
3253	здесь кроме	1	1
3254	отношении является	1	1
3255	развивалась в	1	1
3256	включают в	1	1
3257	то перед	5	1
3258	входили в	1	1
3259	до пределов	1	1
3260	вне норм	1	1
3261	на меня	1	1
3262	а по	1	1
3263	этот вечер	1	1
3264	освобождают человеческое	1	1
3265	лучше и	1	1
3266	современниками как	1	1
3267	ним как	1	1
3268	к анализу	1	1
3269	там тоже	1	1
3270	истины в	1	1
3271	влияние карнавального	1	1
3272	неожиданно и	1	1
3273	конечно нет	1	1
3274	и римской	1	1
3275	но во	2	1
3276	что идея	2	1
3277	он обладал	1	1
3278	роман во	1	1
3279	тем или	1	1
3280	и совершаются	1	1
3281	возрождения здесь	1	1
3282	или еще	1	1
3283	носит более	1	1
3284	и время	5	1
3285	но самый	1	1
3286	типа но	1	1
3287	в высшую	1	1
3288	в гротескных	1	1
3289	могло возникнуть	1	1
3290	лежит вне	1	1
3291	мы бы	1	1
3292	дух в	1	1
3293	карнавальных образах	1	1
3294	амбивалентное прославление	1	1
3295	и важен	1	1
3296	углубленной форме	1	1
3297	здесь довольно	1	1
3298	этот рассказ	2	1
3299	был чужд	1	1
3300	является чисто	1	1
3301	отметим еще	1	1
3302	для своих	2	1
3303	суда и	1	1
3304	все еще	3	1
3305	вольный фамильярный	2	1
3306	прикрытием узаконенных	1	1
3307	по законам	1	1
3308	и относительно	1	1
3309	характере этих	1	1
3310	же может	1	1
3311	мир вещей	1	1
3312	зрелище без	1	1
3313	рождение смерть	1	1
3314	к совершенно	1	1
3315	всех различиях	1	1
3316	хотя они	2	1
3317	образа но	1	1
3318	остались в	1	1
3319	им не	1	1
3320	сложную и	1	1
3321	и всякую	1	1
3322	иерархическими барьерами	1	1
3323	по идее	1	1
3324	и убийством	1	1
3325	и королей	1	1
3326	единство всех	1	1
3327	и интонации	1	1
3328	эта брань	1	1
3329	и бьют	1	1
3330	мы обратимся	1	1
3331	не задевает	1	1
3332	ярко выраженного	1	1
3333	злобу дня	1	1
3334	за кровь	1	1
3335	нет здесь	1	1
3336	нет писателя	1	1
3337	его участников	1	1
3338	мире а	1	1
3339	до романа	1	1
3340	тему о	1	1
3341	этих произведениях	2	1
3342	они друг	1	1
3343	изнутри и	1	1
3344	замечательная особенность	1	1
3345	в момент	1	1
3346	резко проявляется	1	1
3347	на некоторое	1	1
3348	в плоскость	1	1
3349	редуцированный смех	3	1
3350	этого развития	1	1
3351	пиром в	1	1
3352	образов поэтому	1	1
3353	все люди	1	1
3354	я знаю	1	1
3355	есть прежде	1	1
3356	да что	1	1
3357	например он	1	1
3358	или по	3	1
3359	завершен и	1	1
3360	чисто карнавальном	1	1
3361	моментом в	1	1
3362	античном этапе	1	1
3363	здесь та	1	1
3364	трагической трилогии	1	1
3365	не завершает	1	1
3366	образах и	1	1
3367	раскрыть ее	1	1
3368	не вызывает	1	1
3369	судьбы поэтому	1	1
3370	пользуется в	1	1
3371	например с	1	1
3372	первый пример	1	1
3373	он совершенно	1	1
3374	далее в	1	1
3375	узкие рамки	1	1
3376	все вопросы	1	1
3377	значение они	1	1
3378	античной преисподней	1	1
3379	от этих	1	1
3380	из многочисленных	1	1
3381	маленькие события	1	1
3382	литературы для	1	1
3383	карнавальном эпизоде	1	1
3384	с первой	2	1
3385	среди других	2	1
3386	природа человека	1	1
3387	один момент	1	1
3388	менее отчетливо	1	1
3389	церемониала и	1	1
3390	в тавернах	2	1
3391	риторический и	1	1
3392	наиболее полное	1	1
3393	теперь мы	4	1
3394	только можно	2	1
3395	разыгрывает роль	1	1
3396	герои и	2	1
3397	к более	1	1
3398	очень характерная	2	1
3399	для проникновения	1	1
3400	мироощущением и	1	1
3401	отношением к	1	1
3402	глупости эразма	1	1
3403	развивается под	1	1
3404	литературе средневековья	1	1
3405	может случиться	1	1
3406	в точном	1	1
3407	своих писем	1	1
3408	веры и	1	1
3409	нам уже	3	1
3410	целое не	1	1
3411	раз эти	2	1
3412	довольно значительно	1	1
3413	ряд карнавальных	1	1
3414	мысль не	1	1
3415	укладывается в	1	1
3416	он перестает	1	1
3417	игрою в	1	1
3418	семейного и	2	1
3419	обладает и	1	1
3420	без элементов	1	1
3421	и истории	2	1
3422	и оттенки	1	1
3423	самого слова	1	1
3424	il signore	1	1
3425	поверхностный взгляд	1	1
3426	конечно гораздо	2	1
3427	в письме	1	1
3428	дошли многочисленные	1	1
3429	др здесь	1	1
3430	с непосредственным	1	1
3431	полный и	1	1
3432	по тону	2	1
3433	и уничтожающий	1	1
3434	ней на	1	1
3435	или что	1	1
3436	как специфический	1	1
3437	литературы вся	1	1
3438	неизбежно должны	1	1
3439	речью и	1	1
3440	этому типу	1	1
3441	ведущим и	1	1
3442	и непосредственным	2	1
3443	можем закончить	1	1
3444	восходит к	1	1
3445	празднике глупцов	1	1
3446	зрения всякой	1	1
3447	низости и	1	1
3448	необычных и	1	1
3449	глубокого понимания	1	1
3450	бы вовсе	1	1
3451	и смехового	1	1
3452	особенность всех	1	1
3453	начиная от	1	1
3454	ближайших к	1	1
3455	значение то	1	1
3456	выходит из	2	1
3457	вся речь	1	1
3458	нам по	3	1
3459	ними нет	1	1
3460	лукиана менипп	1	1
3461	очень близок	1	1
3462	вся его	1	1
3463	попутно что	1	1
3464	традицией мы	1	1
3465	сохраняет в	1	1
3466	осмысливает и	2	1
3467	на миг	2	1
3468	ну а	2	1
3469	причастны к	1	1
3470	самый факт	1	1
3471	поколений и	1	1
3472	этому мы	1	1
3473	и отдает	1	1
3474	такой серьезности	1	1
3475	целая энциклопедия	1	1
3476	подчеркиваем что	2	1
3477	глубину и	1	1
3478	карнавальный пафос	1	1
3479	вовлекается в	2	1
3480	же главное	1	1
3481	в настоящей	1	1
3482	оно полно	1	1
3483	настоящей главы	1	1
3484	поэтому важно	1	1
3485	убедиться в	1	1
3486	слову и	1	1
3487	из виду	1	1
3488	черти в	1	1
3489	дистанция между	1	1
3490	я думаю	1	1
3491	не становится	1	1
3492	этим создается	1	1
3493	среди них	1	1
3494	оно с	1	1
3495	гетеры и	1	1
3496	или если	1	1
3497	вольтера и	4	1
3498	в комнате	1	1
3499	некоторые фрагменты	1	1
3500	глубокий след	1	1
3501	и будем	1	1
3502	по которой	1	1
3503	карнавальной атмосферой	1	1
3504	как правило	1	1
3505	одном слове	1	1
3506	в большие	1	1
3507	на пороге	22	1
3508	языка как	1	1
3509	есть это	1	1
3510	и гюго	1	1
3511	главных героев	1	1
3512	материал в	1	1
3513	причем в	2	1
3514	и карнавальных	1	1
3515	согласиться с	1	1
3516	из самой	1	1
3517	ох как	1	1
3518	типа а	2	1
3519	романа и	4	1
3520	особенности этого	5	1
3521	здесь эта	2	1
3522	линии в	1	1
3523	объясняет это	1	1
3524	и другого	2	1
3525	царя иудейского	1	1
3526	появляется впервые	1	1
3527	творчестве не	1	1
3528	характер ее	1	1
3529	человека то	1	1
3530	духе и	2	1
3531	развитии этой	1	1
3532	и лета	1	1
3533	тебе синьор	1	1
3534	и существеннее	1	1
3535	еще достаточно	1	1
3536	вопреки своему	1	1
3537	и далекие	1	1
3538	он очень	1	1
3539	затем идет	1	1
3540	и ранний	1	1
3541	обновленном виде	2	1
3542	самостоятельное значение	1	1
3543	него как	4	1
3544	карнавальный план	1	1
3545	мысль а	1	1
3546	относительности не	1	1
3547	карнавал это	2	1
3548	существу и	1	1
3549	элемент в	1	1
3550	человек средневековья	1	1
3551	конечно есть	1	1
3552	героев в	1	1
3553	идейного содержания	1	1
3554	и творческий	1	1
3555	таковы все	1	1
3556	всей европейской	1	1
3557	эта особенность	1	1
3558	средневековья как	1	1
3559	несколько иной	1	1
3560	его у	1	1
3561	почти совсем	1	1
3562	сам начинает	1	1
3563	через это	2	1
3564	понимая под	1	1
3565	глубоко созвучна	1	1
