N	2gram	Tiupa_Lite	TeoriaLi
2265	традиционализма в	1	1
2266	было бы	4	1
2267	способов духовного	1	1
2268	задания когда	1	1
2269	например не	1	1
2270	на воображаемого	1	1
2271	литература есть	1	1
2272	не по	2	1
2273	правил игра	1	1
2274	качественный скачок	1	1
2275	я это	3	1
2276	территории собственного	1	1
2277	отталкивании от	3	1
2278	создателя исполнение	1	1
2279	самого искусства	1	1
2280	и необратимый	1	1
2281	превратилась в	1	1
2282	познанием но	1	1
2283	становится оригинальность	1	1
2284	так называемого	2	1
2285	свои мечты	1	1
2286	но без	2	1
2287	среди его	1	1
2288	есть такое	1	1
2289	трагедия остановилась	1	1
2290	деятельность носит	1	1
2291	дамы с	2	1
2292	ту сторону	1	1
2293	в сотворение	1	1
2294	же природы	1	1
2295	личность является	1	1
2296	он в	1	1
2297	некоторой истины	1	1
2298	обретает статус	1	1
2299	выбора не	1	1
2300	образам одного	1	1
2301	которым строится	1	1
2302	так называемый	3	1
2303	как мы	2	1
2304	героя оказывается	1	1
2305	данного произведения	1	1
2306	мира выступает	1	1
2307	является своего	1	1
2308	жизни не	2	1
2309	одного из	4	1
2310	в литературном	1	1
2311	к изучению	1	1
2312	научному описанию	1	1
2313	однонаправленный и	1	1
2314	сверхтекст пушкин	1	1
2315	классика xix	1	1
2316	общего с	3	1
2317	в понимании	1	1
2318	что для	2	1
2319	свою свободную	1	1
2320	самоутверждающаяся в	1	1
2321	момент своего	1	1
2322	предлогом и	1	1
2323	прошла в	1	1
2324	его создателя	1	1
2325	каждый человек	1	1
2326	собственные законы	1	1
2327	в зависимости	1	1
2328	подход к	1	1
2329	есть жизненный	1	1
2330	великий мастер	1	1
2331	искусства после	1	1
2332	открытое она	1	1
2333	ролью в	1	1
2334	дезактуализирует то	1	1
2335	совершенствоваться но	1	1
2336	своем отталкивании	1	1
2337	когда они	1	1
2338	каждой новой	1	1
2339	в чужом	4	1
2340	значения слов	1	1
2341	искусства реализатором	1	1
2342	этом и	1	1
2343	можно проиллюстрировать	1	1
2344	недостающего или	1	1
2345	согласия бахтин	1	1
2346	и татьяна	2	1
2347	в санскритской	1	1
2348	дискурсом в	1	1
2349	впервые осознается	1	1
2350	формах художественного	3	1
2351	л.с выготского	1	1
2352	внутренне свободный	1	1
2353	эстетической революцией	1	1
2354	доминировавшие прежде	1	1
2355	реализатором коммуникативного	1	1
2356	это ни	1	1
2357	может показаться	1	1
2358	и от	1	1
2359	я но	2	1
2360	и есть	3	1
2361	по этому	2	1
2362	объект перемещается	1	1
2363	внутреннюю сторону	1	1
2364	деятельности художника	2	1
2365	народных рассказов	1	1
2366	исканий и	1	1
2367	одном воображении	1	1
2368	смещению ценностных	1	1
2369	же в	6	1
2370	все перечисленные	1	1
2371	бытия и	1	1
2372	признаков атрибутов	1	1
2373	этой причине	2	1
2374	другому силится	1	1
2375	всю жизнь	2	1
2376	по-своему а	1	1
2377	достодолжную и	1	1
2378	художественный субъект	1	1
2379	текста со	1	1
2380	перемещается в	1	1
2381	из его	2	1
2382	средоточием художественной	1	1
2383	и читателя	1	1
2384	творить не	1	1
2385	собственного сознания	1	1
2386	текст данного	1	1
2387	в уме	4	1
2388	пушкиным в	1	1
2389	иной раз	1	1
2390	на территории	1	1
2391	чаще всего	1	1
2392	герой литературного	1	1
2393	идет не	1	1
2394	остаться субъективным	1	1
2395	на то	2	1
2396	лишь завершающий	1	1
2397	парадигмы совершается	1	1
2398	чья деятельность	1	1
2399	искусства с	1	1
2400	себе самому	1	1
2401	внутренняя данность	1	1
2402	изменениями всегда	1	1
2403	впечатления карамзин	1	1
2404	бы ни	1	1
2405	тексте смысла	1	1
2406	стремительном развитии	1	1
2407	я люблю	3	1
2408	творческой стороны	1	1
2409	лирического мы	2	1
2410	к снятию	1	1
2411	нуждается в	3	1
2412	теории искусства	1	1
2413	этом у	1	1
2414	современности которая	1	1
2415	режиссерское место	1	1
2416	и только	4	1
2417	от романтизма	2	1
2418	реальностью образам	1	1
2419	как представляется	2	1
2420	систематическое рассмотрение	1	1
2421	его классических	1	1
2422	особый язык	1	1
2423	с мастерством	1	1
2424	авторского замысла	1	1
2425	образотворческом созидании	1	1
2426	оторванности от	1	1
2427	переживание воспринимающего	1	1
2428	душе своей	2	1
2429	всей духовной	1	1
2430	внешних атрибутов	1	1
2431	каком говорится	1	1
2432	лучшем случае	1	1
2433	качестве творчества	1	1
2434	в него	1	1
2435	основе всех	1	1
2436	будущей жизни	1	1
2437	трехстороннего коммуникативного	1	1
2438	для этого	5	1
2439	читателя предлогом	1	1
2440	причине в	1	1
2441	другого сознания	4	1
2442	своих народных	1	1
2443	господства нормативного	1	1
2444	может концентрироваться	1	1
2445	нет не	2	1
2446	впервые становится	2	1
2447	собой лишь	1	1
2448	объекта не	1	1
2449	становиться самим	1	1
2450	традиции как	1	1
2451	очевидным образом	1	1
2452	технических средств	1	1
2453	ему надлежит	1	1
2454	типа есть	1	1
2455	как развитой	1	1
2456	такое произведение	2	1
2457	каждого из	2	1
2458	собственно эстетическая	1	1
2459	действительной жизни	1	1
2460	прежде работа	1	1
2461	веке работа	1	1
2462	сознание адресата	1	1
2463	текст основа	1	1
2464	впечатления бахтин	1	1
2465	исторической современности	1	1
2466	художественных языков	1	1
2467	предмет такой	1	1
2468	открытости конструктивной	1	1
2469	происходит открытие	1	1
2470	есть не	2	1
2471	кажется что	1	1
2472	и напротив	1	1
2473	и иные	1	1
2474	в е	3	1
2475	русалок так	1	1
2476	совершается в	1	1
2477	котором трагедии	1	1
2478	столетия предполагает	1	1
2479	эта природная	1	1
2480	эстетической игры	1	1
2481	более того	1	1
2482	стороны эстетического	2	1
2483	посредством этого	1	1
2484	организовывал тексты	1	1
2485	в статье	2	1
2486	оттиска в	1	1
