text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_FransuaRableINarodnaiaKultura_part5	Bakhtin_FransuaRableINarodnaiaKultura_part6	Bakhtin_FransuaRableINarodnaiaKultura_part7	Bakhtin_FransuaRableINarodnaiaKultura_part8	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyPoetikiDostoevskogo_part3	Bakhtin_ProblemyPoetikiDostoevskogo_part4	Bakhtin_ProblemyPoetikiDostoevskogo_part5	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_ProblemyTvorchestvaDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part3	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_formyVremeniIChronotopaVRomane_part2	Bakhtin_slovoVRomane_part1	Bakhtin_slovoVRomane_part2	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_MirosozercanieDostoevskogo_part2	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Ircho_Komedia_part3	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_DialektikaMifa_part3	Losev_DialektikaMifa_part4	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_ProblemaSimvolaiRealistich_part4	Losev_ProblemaSimvolaiRealistich_part5	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Losev_VladivirSolovjev_part2	Losev_VladivirSolovjev_part3	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part2	Medvedev_FormalnyjMetodvLiteraturovedenii_part3	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part2	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Potebnia_Myslijsyk_part3	Potebnia_Myslijsyk_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part5	Propp_IstoricheskieKorniVolshebnoiSkazki_part6	Propp_IstoricheskieKorniVolshebnoiSkazki_part7	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Propp_RusskieAgrarnyePrazdniki_part2	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_AnalitikaHudozhestvennogo_part3	Tiupa_DiskursIZhanr_part1	Tiupa_DiskursIZhanr_part2	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part2	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_LitereturaIMentalnost_part2	Tiupa_LitereturaIMentalnost_part3	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_NarrotologicheskiyChehov_part2	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_KulturaYazyka_part2	Vinokur_KulturaYazyka_part3	Vinokur_StatiiOPushkine_part1	Vinokur_StatiiOPushkine_part2	Vinokur_StatiiOPushkine_part3	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_MarksizmFilosofijaJazyka_part2	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Myshlenieirech_part5	Vygotskiy_Myshlenieirech_part6	Vygotskiy_Myshlenieirech_part7	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3	Vygotskiy_Psychologia_part4	Vygotskiy_Psychologia_part5
Tiupa_AnalitikaHudozhestvennogo_2	9	11	11	10	10	11	10	10	11	19	16	17	9	14	14	13	14	16	14	9	12	12	4	7	4	1	1	12	18	15	3	16	12	16	10	25	23	24	20	15	15	12	15	22	0	8	11	13	0	2	10	17	1	7	11	11	4	16	12	15	18	9	11	13	10	11	10	10	11	6	9	16	7	0	0	0	24	23	17	22	21	20	18	23	32	22	25	36	24	15	13	13	18	18	20	21	15	15	23	9	13	15	7	6	0	7	12	14	15	17	19	14	15	20	19	18	10	11	17
Tiupa_AnalitikaHudozhestvennogo_3	11	12	14	7	12	10	11	13	7	16	16	14	9	15	13	11	13	16	15	7	10	14	1	7	3	0	2	13	12	14	5	13	14	18	12	17	18	15	17	15	19	13	15	16	0	9	11	15	0	2	7	14	1	6	12	11	5	22	14	19	16	8	7	11	5	8	8	9	8	5	7	15	6	0	0	0	30	29	13	19	40	21	19	14	31	19	22	53	18	18	10	13	17	14	16	18	14	12	23	12	19	19	6	6	0	10	11	17	12	16	17	18	14	18	19	19	9	12	16
Tiupa_DiskursIZhanr_1	11	11	13	11	14	15	11	15	9	17	14	15	11	17	10	10	10	12	20	9	11	14	5	6	5	2	1	12	15	11	4	13	18	14	10	22	25	16	18	12	15	13	16	17	0	11	10	12	0	3	7	23	1	7	13	15	4	17	16	17	21	10	9	9	6	9	11	10	8	6	10	17	9	30	24	30	0	0	14	20	25	18	19	26	38	26	23	23	32	16	9	14	22	17	23	18	12	13	27	7	17	19	6	6	0	10	14	17	17	15	19	17	11	15	16	16	11	8	20
Tiupa_DiskursIZhanr_2	11	11	13	6	10	11	10	10	9	15	12	14	10	13	14	10	12	13	21	8	12	14	4	6	4	2	2	9	10	10	3	14	12	11	6	16	12	18	8	10	14	9	12	15	0	10	10	14	0	2	6	12	1	8	10	11	7	16	13	14	15	8	8	10	7	8	9	8	10	6	9	14	7	23	23	29	0	0	17	15	23	22	19	20	21	23	22	22	22	17	11	9	19	11	16	19	8	9	22	11	14	17	8	4	0	11	12	13	12	15	20	17	12	17	11	14	10	8	18
Tiupa_HudozhestvennostChehovskogoRasskasa_1	7	11	14	5	13	13	13	10	8	14	13	15	10	14	11	14	15	14	15	13	11	14	6	8	1	2	4	15	15	19	3	18	16	12	14	20	18	18	12	12	13	14	15	15	0	12	16	17	0	3	8	18	1	6	13	13	10	16	12	18	17	10	15	10	8	12	12	11	11	8	5	14	5	16	17	13	14	17	0	0	14	20	15	16	18	19	25	15	12	15	13	12	27	20	18	30	19	16	23	13	14	18	7	6	0	7	15	23	16	16	13	18	14	20	18	24	16	19	15
Tiupa_HudozhestvennostChehovskogoRasskasa_2	5	10	10	9	13	10	8	13	11	18	18	14	12	12	13	18	15	17	17	14	17	13	8	13	4	4	4	12	13	18	4	16	15	16	13	19	22	16	17	11	15	12	10	18	0	12	13	19	0	2	10	22	1	5	13	14	5	20	14	19	21	13	12	14	9	14	13	13	11	9	13	17	7	22	22	19	20	15	0	0	15	17	15	17	28	26	32	20	18	17	14	13	21	18	19	24	15	15	25	11	14	16	8	8	0	10	12	17	17	15	14	19	13	23	21	26	15	18	18
Tiupa_HudozhestvennyiDiskurs	12	8	12	10	11	7	10	13	11	24	12	14	11	14	15	9	14	14	19	10	16	14	3	4	4	2	3	6	11	13	4	15	16	18	14	16	17	14	17	13	16	10	10	15	0	10	14	13	0	2	7	15	1	4	9	9	5	18	16	16	13	7	4	6	2	6	5	4	9	7	6	15	7	30	23	46	29	22	13	15	0	20	16	15	38	21	20	107	18	16	11	14	19	14	19	14	9	11	17	9	21	26	8	4	0	10	14	17	14	15	17	16	13	16	16	15	10	8	16
Tiupa_LitereturaIMentalnost_1	7	10	10	7	10	10	8	9	6	16	11	10	7	8	9	10	7	10	13	11	7	11	3	5	3	0	1	9	12	14	4	8	14	13	10	14	15	14	12	12	14	10	16	17	0	10	10	13	0	2	6	14	1	6	10	10	6	11	7	11	15	8	7	10	6	8	8	8	8	7	8	17	6	21	20	21	18	22	20	17	19	0	0	0	22	19	21	21	17	14	10	13	15	17	13	17	9	14	20	11	13	11	5	6	0	8	12	13	16	15	16	14	10	17	14	16	10	7	11
Tiupa_LitereturaIMentalnost_2	6	10	8	8	8	10	10	10	7	13	12	13	7	10	10	12	10	12	12	8	10	10	2	5	4	1	3	13	13	15	3	13	15	14	11	12	14	14	11	13	13	9	11	13	0	8	8	12	0	2	8	15	1	5	10	12	6	14	13	15	13	7	8	9	6	10	8	8	9	8	10	10	7	21	18	19	19	19	15	15	17	0	0	0	19	16	17	16	16	12	8	10	17	15	16	21	9	14	19	9	11	11	9	5	0	10	10	15	14	9	16	12	8	15	14	16	10	10	14
Tiupa_LitereturaIMentalnost_3	11	11	12	11	12	12	8	12	12	21	18	15	9	16	16	15	12	18	19	11	9	12	7	5	4	2	4	18	15	17	4	14	15	15	10	16	22	16	13	13	17	11	13	17	0	10	10	16	0	2	11	17	1	8	7	12	5	13	9	15	13	13	12	9	8	13	9	9	10	5	9	19	9	29	23	14	26	20	16	17	15	0	0	0	25	23	23	17	22	17	12	17	19	17	18	19	12	17	22	9	16	18	10	4	0	11	11	20	20	12	20	15	11	18	17	17	11	13	18
Tiupa_Narrotologia	14	13	16	12	18	11	13	15	14	24	19	19	12	19	17	16	15	17	18	11	17	18	5	9	5	2	2	12	17	20	6	15	21	21	14	24	27	31	23	20	23	11	17	22	0	14	14	19	0	2	9	20	1	8	11	12	6	16	13	17	19	18	16	15	12	12	12	13	15	11	13	22	8	40	32	31	38	21	18	28	30	22	19	25	0	53	34	26	28	22	15	23	21	22	24	22	18	15	25	12	22	22	10	6	0	13	19	19	18	19	22	19	14	20	19	21	9	13	19
Tiupa_NarrotologicheskiyChehov_1	8	11	15	7	14	12	7	11	8	19	17	14	9	18	13	14	16	13	23	12	15	19	7	8	2	3	2	13	14	17	7	13	18	14	9	19	18	20	16	15	19	13	15	16	0	12	14	19	0	2	8	14	1	6	11	11	7	13	16	18	20	13	11	10	9	12	9	9	12	9	11	15	7	26	22	19	26	23	19	26	23	19	16	23	53	0	0	20	57	18	12	17	21	17	18	22	18	14	24	13	19	22	10	7	0	13	19	23	18	19	20	17	16	25	16	19	15	13	20
Tiupa_NarrotologicheskiyChehov_2	10	11	13	8	15	11	7	11	11	23	17	14	10	17	13	15	15	15	21	9	12	12	5	7	4	2	3	12	12	14	5	15	12	15	8	18	16	17	15	11	13	11	13	16	0	12	13	16	0	2	6	16	1	7	14	11	6	17	10	18	16	10	12	11	7	10	10	14	9	8	10	14	7	30	25	22	23	22	25	32	22	21	17	23	34	0	0	25	58	13	14	13	20	17	16	21	14	14	22	12	13	16	7	8	0	10	18	16	13	13	15	19	15	24	20	19	9	13	22
Tiupa_TeoriaLiteretury3glavy	6	7	9	7	8	7	8	13	12	20	11	13	9	15	13	9	15	12	17	5	12	12	3	4	4	2	2	8	9	12	5	14	14	15	10	19	15	16	15	13	15	9	11	14	0	12	9	12	0	2	9	13	1	5	9	8	6	17	16	16	12	8	5	9	4	8	8	7	9	6	7	13	5	24	37	55	25	24	13	19	122	20	17	17	31	23	25	0	25	19	11	11	18	15	18	14	8	12	20	9	17	19	10	5	0	11	13	17	13	16	18	17	14	19	15	14	9	6	16
Tiupa_VvedenieVSravnitelnuyuNarrotologiu	9	8	13	7	11	9	8	9	11	16	11	10	9	11	11	9	12	13	14	4	7	15	4	7	4	1	2	10	9	12	4	10	8	10	8	13	12	13	12	9	10	7	14	15	0	10	10	14	0	3	5	12	1	6	10	10	5	13	11	14	14	9	9	11	6	9	8	9	10	5	11	12	5	21	21	19	27	26	12	18	18	16	14	18	25	47	57	19	0	15	9	10	16	10	14	16	7	11	19	11	12	15	5	3	0	8	12	13	14	16	15	14	8	17	15	15	9	6	12
Trubetskoy_EvropaiChelovechestvo	8	12	15	11	14	14	9	17	12	17	22	21	12	15	20	20	22	23	21	13	19	19	9	10	7	3	4	20	16	26	10	20	22	18	12	33	31	29	17	23	22	18	21	32	0	19	17	22	0	3	13	19	2	7	7	13	6	22	22	20	28	19	18	15	15	21	15	12	20	13	10	25	7	21	15	18	16	17	15	17	19	14	12	17	22	18	13	19	18	0	35	34	34	28	25	30	22	19	35	16	27	24	10	11	0	14	14	28	21	26	30	30	28	29	26	35	19	21	36
Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	8	8	10	8	12	9	9	13	10	16	18	17	9	16	18	15	17	19	10	12	23	14	10	6	5	2	3	9	13	13	6	18	12	11	9	22	25	21	20	16	15	12	14	27	0	19	17	16	0	2	9	17	2	6	7	8	5	14	12	14	22	12	12	8	9	11	10	6	14	8	8	18	5	14	13	10	9	11	13	14	12	10	8	12	15	12	14	10	11	35	0	19	21	25	18	18	13	11	19	13	16	19	5	7	0	9	15	17	16	17	19	18	16	22	20	26	16	18	21
Trubetskoy_VerxiiNizyReligiiIndii	11	12	12	13	18	11	12	16	10	14	17	22	15	13	15	11	14	19	21	15	11	15	6	8	4	2	1	17	18	22	7	23	18	18	15	24	28	24	19	20	17	15	15	24	0	11	16	16	0	2	10	19	2	7	9	9	5	16	14	16	20	18	13	11	11	15	9	10	14	11	8	21	8	14	13	13	14	9	12	13	14	13	10	17	23	17	13	12	11	34	19	0	20	22	17	22	21	18	28	12	23	21	5	11	0	11	18	23	17	24	25	21	17	21	20	22	14	19	22
Vinokur_KulturaYazyka_1	9	11	11	7	13	10	12	11	12	19	23	20	13	15	16	20	17	22	16	12	18	21	8	9	5	2	4	16	19	26	6	24	23	19	20	32	25	25	22	19	21	19	20	23	0	19	24	24	0	3	12	27	1	7	9	16	6	30	27	30	31	18	18	13	15	18	16	16	20	13	11	22	5	25	18	17	22	19	27	21	21	15	17	19	21	21	20	19	20	33	21	20	0	0	0	41	27	26	43	17	24	26	9	9	1	10	22	26	26	30	29	30	25	26	33	31	22	24	30
Vinokur_KulturaYazyka_2	14	15	13	8	14	11	10	13	13	23	22	22	11	18	14	20	17	20	17	13	25	21	8	5	6	2	2	12	15	21	7	24	25	22	20	30	33	33	26	20	19	20	20	26	0	13	25	25	0	3	14	27	2	8	13	15	6	20	18	24	25	19	18	9	16	18	12	13	15	10	10	24	5	16	18	14	17	11	20	18	15	17	15	17	22	17	17	15	12	28	25	22	0	0	0	35	17	23	43	19	23	20	7	10	0	9	19	18	20	23	23	27	21	23	32	33	17	17	27
Vinokur_KulturaYazyka_3	13	13	14	12	16	11	11	14	10	23	16	17	10	18	17	17	18	22	17	12	21	23	9	11	3	4	2	14	19	19	6	20	28	25	15	31	37	32	30	17	24	19	17	22	0	20	24	25	0	4	6	20	1	6	7	12	4	25	23	28	31	17	19	14	16	18	17	16	16	8	13	19	5	26	20	16	23	16	18	19	19	13	16	18	24	18	16	17	17	25	18	17	0	0	0	39	20	20	40	19	27	28	12	8	0	12	16	25	22	30	29	28	22	24	34	23	21	25	34
Vinokur_StatiiOPushkine_1	17	17	20	13	19	19	17	18	13	25	24	22	14	18	16	24	18	21	23	17	20	22	11	13	8	5	4	20	21	25	6	29	27	21	22	38	40	41	26	21	24	24	22	30	0	20	24	27	0	4	12	27	1	9	13	16	7	29	20	28	30	21	20	17	16	22	21	21	24	15	14	26	9	22	21	18	18	19	30	24	14	17	21	19	22	22	21	16	17	31	18	22	41	35	39	0	0	0	54	18	23	22	11	10	0	13	18	26	27	24	31	28	20	29	33	34	26	28	31
Vinokur_StatiiOPushkine_2	11	9	10	6	12	10	11	11	8	13	18	11	9	13	12	14	15	17	14	11	12	14	6	9	4	3	5	17	22	20	6	17	18	16	9	23	20	16	15	18	16	18	16	25	0	11	22	19	0	2	7	19	1	5	8	14	4	18	19	21	23	19	16	12	13	15	10	12	14	14	10	14	3	18	15	14	12	8	19	15	8	9	9	12	18	18	14	9	10	22	13	21	27	17	20	0	0	0	29	10	17	17	6	8	0	8	10	20	20	22	17	26	19	25	22	23	20	29	27
Vinokur_StatiiOPushkine_3	9	14	9	11	11	11	8	11	11	14	20	15	8	12	15	17	16	19	17	17	14	16	11	9	4	4	5	16	14	20	5	21	24	19	15	22	23	23	22	25	17	18	17	25	0	16	25	16	0	3	11	19	2	5	9	11	6	25	22	23	24	20	18	14	12	18	15	18	15	11	11	15	8	15	15	12	13	9	16	15	13	14	14	17	15	14	14	14	13	20	11	18	26	23	20	0	0	0	30	10	18	18	7	10	0	9	14	24	18	21	22	18	20	18	25	27	23	23	24
Vinokur_VvedenieVizuchenieFilologicheskichNauk	19	24	23	14	23	17	12	20	13	24	28	30	17	23	19	26	21	27	27	19	25	28	13	18	8	5	3	19	17	26	6	30	37	25	30	44	42	41	33	31	32	20	25	31	0	22	26	29	0	4	14	37	2	9	14	19	7	33	21	33	35	26	24	21	22	22	23	18	23	17	19	30	9	32	22	23	25	20	23	24	18	18	20	23	25	25	23	18	23	32	21	30	40	41	34	53	27	30	0	22	32	27	12	12	0	14	25	36	36	31	37	42	32	39	39	35	22	29	42
Voloshinov_Freidism	12	15	20	14	19	17	14	17	16	31	26	21	17	17	29	20	17	30	20	12	17	24	12	12	3	3	1	11	10	19	12	18	20	14	16	20	25	25	11	14	15	14	11	16	0	20	25	30	0	2	12	15	1	7	9	14	6	18	15	17	21	17	9	9	12	10	9	8	14	5	7	22	4	20	11	16	13	13	16	13	15	13	11	13	18	16	15	16	14	21	14	18	17	22	21	20	12	13	26	0	41	34	8	43	0	17	24	25	22	23	23	25	19	23	26	22	14	17	23
Voloshinov_MarksizmFilosofijaJazyka_1	17	12	18	18	22	14	14	21	14	27	25	23	17	27	31	20	28	32	27	18	18	25	9	16	8	5	2	12	15	22	10	21	23	15	19	25	39	28	18	18	17	16	14	25	0	31	32	44	0	3	14	18	2	7	8	14	8	22	19	20	23	22	13	10	12	13	11	9	21	12	11	23	6	24	13	19	17	14	14	14	21	13	11	16	22	19	13	20	13	27	16	23	24	23	27	23	17	18	36	24	0	0	13	14	1	21	27	30	20	24	33	31	26	29	24	25	12	21	28
Voloshinov_MarksizmFilosofijaJazyka_2	17	14	19	15	18	14	12	19	13	27	23	23	16	27	28	17	27	27	28	15	25	31	9	13	4	5	5	16	15	20	9	24	23	20	14	23	25	30	25	17	19	12	15	20	0	31	31	37	0	3	11	20	1	6	8	13	7	23	21	23	18	17	14	10	8	10	10	8	18	9	8	23	8	30	15	19	19	17	18	16	26	11	11	18	22	22	16	19	16	24	19	21	26	20	28	22	17	18	27	24	0	0	15	14	0	23	34	31	24	26	31	22	16	32	24	22	21	20	24
Voloshinov_OGranitsachLingvistikiIPoetiki	4	5	3	4	4	8	3	6	5	10	9	6	5	6	10	8	7	8	9	2	9	7	2	7	3	1	1	4	4	8	4	8	13	13	9	11	15	12	12	11	13	3	3	8	0	7	8	9	0	2	4	6	1	2	3	5	3	9	8	8	9	7	8	7	5	7	7	5	5	4	6	7	3	12	7	6	6	8	7	8	9	5	9	10	10	10	7	8	5	10	5	5	9	7	12	11	6	7	12	8	13	15	0	4	1	11	14	13	9	9	10	10	7	13	7	8	9	8	15
Voloshinov_PoTuStoronuSotsialnogo	5	8	7	5	9	8	4	6	9	18	16	14	9	11	12	12	8	17	12	5	7	9	3	8	4	4	1	3	4	8	4	15	12	9	6	13	11	12	6	8	8	5	5	7	0	12	13	8	0	0	7	9	0	1	6	7	2	10	11	6	11	6	7	3	5	4	4	4	8	3	3	11	1	6	6	6	6	4	6	8	5	6	5	4	6	7	8	6	3	11	7	11	9	10	8	10	8	10	12	41	14	14	4	0	0	7	7	10	10	9	9	9	9	12	11	10	10	13	11
Voloshinov_RetstnziiaNaVinogradova	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_SlovoVZhizniISlovoVPoezii	6	8	8	3	11	7	5	11	9	20	13	11	7	14	15	11	13	12	12	6	11	11	4	6	3	1	1	8	6	10	7	14	13	10	5	16	15	18	10	14	13	6	6	11	0	16	11	19	0	2	8	11	1	2	7	6	3	12	10	13	13	12	7	8	7	8	7	10	11	7	5	13	5	12	7	10	10	11	7	10	13	8	10	11	13	13	10	12	7	14	9	11	10	9	12	13	8	9	14	13	21	23	11	7	0	0	10	15	10	9	13	14	13	18	15	15	13	9	16
Voloshinov_StilistikaHudozestvennoyRechi	8	15	19	13	16	12	13	15	12	21	18	16	12	12	17	15	14	16	24	16	16	17	9	11	3	3	3	7	10	15	7	18	19	16	19	25	28	30	19	14	19	11	12	13	0	16	23	25	0	1	7	19	1	6	10	5	6	20	15	23	18	14	14	10	14	13	14	9	17	12	8	18	8	17	12	12	16	14	15	12	15	12	10	11	20	19	18	12	14	14	15	18	21	19	18	19	10	14	24	15	32	35	14	7	1	10	0	24	15	25	25	19	19	29	21	22	21	17	31
Vygotskiy_Myshlenieirech_1	8	15	15	10	18	14	11	16	7	20	24	19	11	18	17	16	21	15	22	13	18	17	9	15	6	2	4	20	19	23	9	21	25	21	17	25	25	27	23	20	25	20	16	24	0	19	21	18	0	2	10	20	1	7	8	16	5	20	23	27	27	18	14	13	14	17	18	14	15	8	13	26	6	21	14	17	17	13	23	17	18	13	15	20	19	23	16	17	16	29	17	23	26	18	25	26	20	24	35	20	30	31	13	10	0	15	24	0	0	0	0	0	0	0	38	43	32	37	49
Vygotskiy_Myshlenieirech_2	13	13	17	10	17	11	10	15	7	17	23	23	12	17	19	16	14	21	16	16	11	19	9	9	6	2	1	10	16	18	9	19	17	15	15	22	30	23	18	17	17	13	16	19	0	16	17	25	0	2	8	21	1	5	7	9	5	15	17	21	21	24	16	11	12	15	12	10	14	8	14	21	6	20	15	12	17	12	16	17	14	16	14	20	18	18	13	13	16	21	16	17	26	20	22	27	20	18	36	16	20	24	9	10	0	10	16	0	0	0	0	0	0	0	36	27	26	26	39
Vygotskiy_Myshlenieirech_3	9	13	18	9	15	12	11	14	10	18	20	20	12	15	18	12	17	19	21	12	16	19	11	13	7	4	2	12	18	19	10	19	16	23	19	27	27	32	26	18	18	16	16	30	0	14	22	20	0	2	6	18	1	4	4	9	3	25	27	26	24	22	15	17	16	21	16	16	18	10	14	29	5	16	17	16	15	15	16	15	16	15	9	12	19	19	13	15	16	27	17	24	30	23	30	24	22	21	34	12	24	26	9	9	0	9	25	0	0	0	0	0	0	0	38	37	26	28	41
Vygotskiy_Myshlenieirech_4	11	16	19	14	18	16	11	18	6	18	18	21	14	15	17	13	13	18	26	16	16	17	11	12	7	4	3	11	15	19	9	18	18	22	16	29	34	32	23	18	23	16	19	27	0	14	19	25	0	1	11	20	1	6	5	9	4	24	20	26	24	20	16	15	16	21	15	12	17	11	16	25	8	20	19	17	19	20	13	14	16	16	16	20	22	20	15	17	16	30	19	25	29	23	29	31	17	22	40	14	33	31	10	9	0	13	22	0	0	0	0	0	0	0	35	40	30	26	44
Vygotskiy_Myshlenieirech_5	10	15	13	12	19	14	10	16	6	20	26	23	12	16	17	18	18	21	19	13	16	15	14	13	8	2	3	14	14	24	8	21	21	22	21	26	29	30	24	20	22	18	15	20	0	14	20	22	0	2	9	23	1	5	5	13	3	23	20	22	27	26	21	16	14	17	19	15	13	10	14	25	4	24	14	18	17	17	18	19	16	14	12	15	19	17	19	14	18	31	18	21	30	27	28	28	26	18	44	19	31	22	10	9	0	14	19	0	0	0	0	0	0	0	33	32	27	35	47
Vygotskiy_Myshlenieirech_6	6	9	17	6	16	10	6	12	5	17	20	17	8	12	14	13	14	14	18	10	16	14	11	14	6	4	4	12	16	17	7	18	21	17	12	27	24	26	19	17	18	11	12	18	0	11	21	21	0	2	10	25	1	1	3	11	5	22	17	24	27	24	17	14	17	17	14	11	20	9	9	16	4	18	15	14	11	12	14	13	14	10	8	11	14	16	15	17	9	29	16	17	25	21	22	20	19	20	34	15	26	16	7	9	0	13	19	0	0	0	0	0	0	0	33	29	22	28	49
Vygotskiy_Myshlenieirech_7	8	12	18	9	23	15	9	15	7	21	23	22	11	16	14	14	18	17	21	12	20	16	11	14	5	2	3	14	17	21	10	24	18	23	16	28	29	30	23	24	25	11	16	23	0	17	17	26	0	2	8	18	1	5	10	10	4	20	19	30	23	23	15	18	17	18	19	17	17	15	18	25	5	25	20	18	15	17	20	23	18	17	15	18	20	25	24	19	20	30	22	21	26	23	24	29	25	18	42	18	29	32	13	12	0	18	28	0	0	0	0	0	0	0	43	39	36	33	49
Vygotskiy_Psychologia_1	10	10	12	10	16	12	11	15	9	22	23	22	13	17	16	18	22	22	15	10	14	19	14	14	8	3	3	18	14	23	10	27	27	29	23	35	36	35	30	25	20	18	20	26	0	21	26	31	0	3	12	26	2	6	8	14	4	28	30	42	32	27	16	21	14	19	16	26	21	12	18	22	4	21	19	19	16	11	18	21	16	14	14	17	19	16	20	14	14	27	20	20	33	32	34	33	22	25	39	17	24	24	7	11	0	15	22	38	36	38	35	33	33	43	0	0	0	0	0
Vygotskiy_Psychologia_2	7	11	15	13	16	13	11	17	10	24	26	23	9	17	18	25	23	21	14	12	22	16	14	16	7	6	5	22	15	25	6	27	23	27	24	34	36	34	27	19	23	20	23	31	0	20	23	26	0	3	15	26	2	7	12	14	6	31	25	32	35	21	17	18	15	21	17	19	19	9	12	24	8	26	18	19	16	14	24	26	16	16	16	17	21	19	19	15	16	36	26	22	31	33	23	34	23	27	37	15	25	22	8	10	0	15	21	43	27	37	40	32	29	39	0	0	0	0	0
Vygotskiy_Psychologia_3	7	12	8	9	13	12	9	13	4	17	17	14	10	9	14	13	16	17	15	14	19	10	10	9	4	4	3	13	14	20	7	20	21	16	13	26	22	27	19	16	19	13	15	18	0	19	20	23	0	2	6	15	1	5	8	9	2	22	24	19	27	20	14	16	13	16	17	15	16	11	11	16	4	11	10	9	11	10	16	15	10	10	10	11	9	15	9	8	8	20	16	14	22	17	21	26	20	23	24	12	12	21	9	10	0	13	21	32	26	26	30	27	22	36	0	0	0	0	0
