text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_FransuaRableINarodnaiaKultura_part5	Bakhtin_FransuaRableINarodnaiaKultura_part6	Bakhtin_FransuaRableINarodnaiaKultura_part7	Bakhtin_FransuaRableINarodnaiaKultura_part8	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyPoetikiDostoevskogo_part3	Bakhtin_ProblemyPoetikiDostoevskogo_part4	Bakhtin_ProblemyPoetikiDostoevskogo_part5	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_ProblemyTvorchestvaDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part3	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_formyVremeniIChronotopaVRomane_part2	Bakhtin_slovoVRomane_part1	Bakhtin_slovoVRomane_part2	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_MirosozercanieDostoevskogo_part2	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Ircho_Komedia_part3	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_DialektikaMifa_part3	Losev_DialektikaMifa_part4	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_ProblemaSimvolaiRealistich_part4	Losev_ProblemaSimvolaiRealistich_part5	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Losev_VladivirSolovjev_part2	Losev_VladivirSolovjev_part3	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part2	Medvedev_FormalnyjMetodvLiteraturovedenii_part3	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part2	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Potebnia_Myslijsyk_part3	Potebnia_Myslijsyk_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part5	Propp_IstoricheskieKorniVolshebnoiSkazki_part6	Propp_IstoricheskieKorniVolshebnoiSkazki_part7	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Propp_RusskieAgrarnyePrazdniki_part2	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_AnalitikaHudozhestvennogo_part3	Tiupa_DiskursIZhanr_part1	Tiupa_DiskursIZhanr_part2	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part2	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_LitereturaIMentalnost_part2	Tiupa_LitereturaIMentalnost_part3	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_NarrotologicheskiyChehov_part2	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_KulturaYazyka_part2	Vinokur_KulturaYazyka_part3	Vinokur_StatiiOPushkine_part1	Vinokur_StatiiOPushkine_part2	Vinokur_StatiiOPushkine_part3	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_MarksizmFilosofijaJazyka_part2	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Myshlenieirech_part5	Vygotskiy_Myshlenieirech_part6	Vygotskiy_Myshlenieirech_part7	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3	Vygotskiy_Psychologia_part4	Vygotskiy_Psychologia_part5
Tiupa_AnalitikaHudozhestvennogo_2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	2	1	0	1	1	0	1	0	0	1	0	0	0	1	1	2	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	2	1	2	2	2	2	1	4	3	2	5	1	1	1	1	2	1	0	1	1	2	2	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1
Tiupa_AnalitikaHudozhestvennogo_3	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	0	1	0	0	1	2	1	1	0	1	2	1	2	2	2	1	0	1	2	2	3	2	0	1	1	1	0	0	1	1	0	1	2	1	1	4	2	3	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	4	1	1	8	2	1	1	1	2	1	12	1	2	1	1	3	1	1	2	2	1	4	2	3	3	0	0	0	1	2	1	0	2	2	2	2	2	1	3	0	1	2
Tiupa_DiskursIZhanr_1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	1	1	1	4	2	1	2	0	0	0	0	0	2	2	1	0	2	2	1	2	1	3	0	0	0	0	2	2	3	0	2	1	1	0	0	1	3	0	1	2	1	1	3	2	1	1	0	0	0	0	0	0	0	0	1	0	2	2	2	1	2	0	0	1	1	2	1	2	4	3	5	1	2	5	2	1	2	3	2	2	3	1	1	3	1	3	3	0	0	0	1	1	0	2	1	3	2	1	1	0	2	0	0	1
Tiupa_DiskursIZhanr_2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	5	1	2	2	0	0	0	0	0	1	1	1	0	3	2	1	1	2	1	2	0	1	2	2	2	3	0	2	1	1	0	0	1	2	0	1	2	1	1	3	3	2	1	1	0	1	0	0	0	0	1	1	1	2	2	3	2	4	0	0	2	2	4	3	3	2	2	4	2	3	1	2	1	1	3	1	1	2	1	2	5	1	2	4	1	0	0	3	2	1	2	2	4	2	2	3	0	1	1	0	3
Tiupa_HudozhestvennostChehovskogoRasskasa_1	0	2	2	1	3	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	0	0	0	0	0	1	1	2	0	1	1	0	2	0	1	0	0	1	0	1	1	1	0	3	2	1	0	0	1	1	0	2	2	1	2	1	1	1	1	0	1	0	0	0	1	0	1	0	0	2	1	2	1	1	1	2	0	0	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	3	0	1	3	2	3	2	0	0	0	0	3	1	0	0	0	2	1	1	1	2	1	1	0
Tiupa_HudozhestvennostChehovskogoRasskasa_2	0	2	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1	2	2	2	2	1	0	0	0	0	0	1	1	1	0	2	1	0	2	0	0	0	2	0	0	2	1	2	0	1	2	2	0	0	1	2	0	1	1	2	1	3	2	3	2	1	0	2	0	0	1	1	1	2	1	2	2	2	2	1	1	2	0	0	2	5	2	1	3	3	5	2	1	1	1	1	2	1	0	1	0	2	3	1	1	1	0	0	0	1	2	0	2	2	2	2	2	3	1	3	0	1	1
Tiupa_HudozhestvennyiDiskurs	2	2	3	3	2	1	2	3	1	4	2	4	3	2	4	2	3	3	5	3	4	2	0	0	0	0	0	1	1	1	0	3	2	3	4	1	1	2	2	0	1	2	1	2	0	1	2	2	0	0	1	3	0	1	1	2	1	2	3	2	1	0	0	1	0	0	0	0	1	1	1	3	2	6	2	8	3	4	1	3	0	2	3	2	4	4	2	23	2	2	1	2	3	1	2	2	0	2	3	1	3	5	1	0	0	1	3	1	2	2	4	2	2	3	1	1	1	0	3
Tiupa_LitereturaIMentalnost_1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	2	1	0	1	2	1	1	2	2	2	0	1	1	1	0	0	1	1	0	1	2	2	1	3	1	2	1	1	0	1	0	0	0	1	1	1	1	2	1	4	2	2	1	3	1	5	2	0	0	0	2	3	2	2	1	1	1	2	2	2	0	2	1	2	3	1	1	1	0	0	0	1	1	0	1	3	3	2	1	2	1	1	0	0	1
Tiupa_LitereturaIMentalnost_2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	0	0	0	0	0	2	2	1	0	2	3	2	2	0	1	2	0	0	1	1	2	1	0	1	1	1	0	0	1	1	0	1	1	1	1	2	2	2	1	0	0	1	0	0	0	0	1	1	1	1	1	2	2	1	2	3	1	2	3	0	0	0	2	3	2	2	1	1	1	1	2	2	1	2	0	2	2	1	1	2	1	0	0	1	2	1	1	1	2	1	1	2	0	1	1	0	2
Tiupa_LitereturaIMentalnost_3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	3	2	1	2	0	0	0	0	1	3	3	3	0	2	2	1	2	0	3	1	0	0	1	1	2	2	0	2	1	2	0	0	2	3	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	0	0	3	2	3	1	1	4	2	2	1	1	0	0	0	3	1	1	1	1	2	1	3	2	3	2	3	1	1	3	1	4	3	1	0	0	2	1	0	2	0	2	0	0	1	1	2	1	1	0
Tiupa_Narrotologia	2	1	3	2	2	1	2	2	2	2	3	3	2	2	3	2	2	3	2	2	2	2	0	1	0	0	0	2	3	2	0	1	2	1	2	1	2	4	2	1	2	1	1	2	0	1	1	2	0	0	2	2	0	1	1	1	1	2	1	1	2	1	1	2	1	0	0	0	2	2	2	3	1	7	4	1	3	2	1	3	3	2	2	3	0	11	4	2	1	2	1	4	2	2	1	2	2	2	3	1	3	3	1	0	0	1	2	0	2	1	2	1	1	2	0	2	0	0	2
Tiupa_NarrotologicheskiyChehov_1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	3	1	2	2	0	0	0	0	0	1	2	1	0	2	2	1	1	1	0	2	0	1	2	2	2	3	0	1	1	1	0	0	1	1	0	1	2	1	1	2	2	2	2	1	0	1	0	0	0	0	1	1	1	1	1	4	3	2	5	4	1	3	4	3	3	1	11	0	0	3	13	1	1	1	2	1	0	2	2	2	3	1	1	2	1	0	0	2	2	1	1	1	2	1	1	2	0	1	1	0	2
Tiupa_NarrotologicheskiyChehov_2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	2	2	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	5	2	1	1	2	2	5	2	2	2	1	4	0	0	2	8	1	1	2	4	2	0	1	2	2	4	1	1	1	0	0	0	0	1	0	1	1	1	3	2	4	0	2	0	0	1
Tiupa_TeoriaLiteretury3glavy	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	2	1	0	0	0	0	0	1	1	1	0	2	2	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	2	3	2	1	0	0	1	0	0	0	0	1	1	1	1	1	3	5	12	2	4	1	2	28	2	3	1	2	4	2	0	2	2	1	1	3	1	1	1	0	2	3	1	2	3	1	0	0	1	2	1	1	2	3	2	2	2	0	1	1	0	3
Tiupa_VvedenieVSravnitelnuyuNarrotologiu	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	0	0	0	0	0	1	1	1	0	2	1	0	2	0	1	0	0	0	0	1	1	2	0	2	1	1	0	0	1	3	0	1	1	1	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	2	1	1	1	1	1	2	1	10	6	1	0	1	1	1	1	1	1	1	0	1	2	1	1	2	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0
Trubetskoy_EvropaiChelovechestvo	0	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	2	1	2	2	0	0	0	0	0	2	2	2	0	2	1	0	1	1	1	3	0	0	1	1	2	3	0	1	1	2	0	0	2	1	0	1	1	1	1	2	2	1	1	1	0	0	1	0	0	0	1	0	0	4	2	3	1	2	2	2	1	1	2	1	1	2	2	1	1	2	1	0	4	3	5	3	2	2	2	2	3	1	3	3	0	0	0	1	1	1	1	2	2	2	3	3	2	3	2	1	2
Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	7	0	4	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	0	2	2	2	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	3	1	1	0
Trubetskoy_VerxiiNizyReligiiIndii	2	2	2	2	3	2	3	3	2	2	2	2	3	2	2	1	1	2	2	2	1	1	1	0	0	0	0	2	2	2	0	1	1	1	2	0	2	1	0	0	1	1	1	2	0	1	1	2	0	0	2	2	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	3	1	2	1	1	2	1	1	1	1	2	1	3	4	1	2	1	1	3	2	0	1	3	1	2	2	1	1	1	3	2	0	0	0	1	2	1	1	2	3	1	0	3	1	2	1	0	0
Vinokur_KulturaYazyka_1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	0	0	0	0	1	2	1	2	0	4	4	3	4	4	1	4	0	1	3	1	3	2	0	1	1	1	0	0	1	1	0	1	1	1	1	4	3	4	3	1	2	1	1	0	1	1	2	1	1	2	2	7	2	3	3	3	2	2	3	2	2	2	2	2	4	3	3	5	2	1	0	0	0	4	3	3	7	2	2	3	0	0	0	0	2	2	2	4	3	6	5	5	4	4	2	2	4
Vinokur_KulturaYazyka_2	2	3	3	1	1	3	1	3	2	1	1	1	3	3	1	1	1	1	1	1	4	3	0	0	0	0	0	2	2	2	0	1	2	3	3	1	1	1	1	0	0	1	2	2	0	1	1	2	0	0	1	3	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	2	1	1	1	1	2	1	2	1	1	2	2	3	2	1	2	1	1	3	2	3	0	0	0	3	0	2	3	1	1	1	0	0	0	0	1	0	0	1	1	1	0	2	2	4	1	1	0
Vinokur_KulturaYazyka_3	2	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	4	0	0	0	0	0	1	1	1	0	0	1	2	2	2	2	2	4	0	1	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	1	2	2	2	1	0	0	0	0	0	0	0	0	1	0	2	0	1	2	1	1	0	2	0	1	2	1	0	0	1	0	2	1	1	0	0	0	3	0	1	4	1	4	3	1	0	0	0	1	0	0	1	3	2	1	3	3	1	1	2	4
Vinokur_StatiiOPushkine_1	2	2	3	2	4	1	4	4	1	1	2	3	2	3	2	3	2	2	3	2	3	3	0	0	1	0	0	1	1	2	0	5	3	1	5	3	5	6	1	1	2	3	3	5	0	3	1	4	0	0	1	3	0	2	4	1	2	3	2	2	2	1	2	0	0	0	0	0	2	2	0	3	2	2	1	2	3	2	3	1	1	2	2	3	2	2	1	1	1	2	1	2	4	3	3	0	0	0	7	2	3	3	0	0	0	1	2	1	2	1	3	2	1	2	3	4	2	2	2
Vinokur_StatiiOPushkine_2	1	0	0	0	2	0	1	1	1	1	2	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	2	3	1	0	0	1	0	0	1	1	2	0	1	2	3	2	4	0	0	0	1	0	0	1	2	0	0	2	0	0	1	0	1	0	2	0	0	1	1	0	0	1	1	0	1	0	4	1	2	1	1	0	0	0	1	0	1	2	2	2	0	2	2	0	2	3	0	0	0	0	0	3	1	1	2	0	0	0	2	0	0	0	0	0	4	1	3	0	2	0	1	0
Vinokur_StatiiOPushkine_3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	0	0	0	0	2	2	2	0	2	2	2	2	1	1	3	2	1	0	1	2	3	0	2	1	1	0	0	1	1	0	1	1	1	1	3	2	1	2	2	0	2	0	0	1	1	2	1	1	3	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	1	1	3	2	1	0	0	0	4	1	1	2	0	1	0	0	1	3	2	3	3	3	3	3	2	4	3	2	2
Vinokur_VvedenieVizuchenieFilologicheskichNauk	1	2	3	1	3	2	3	3	1	1	2	2	1	2	2	2	2	2	3	1	2	3	0	3	0	0	0	1	1	2	0	3	3	3	6	4	5	5	3	3	3	2	3	3	0	3	1	1	0	0	1	3	0	2	3	1	2	4	1	2	2	3	2	2	1	0	0	1	3	2	2	4	3	7	2	3	2	4	3	2	2	3	2	3	3	3	4	2	3	2	1	1	6	3	2	7	3	4	0	2	3	5	2	0	0	2	5	3	4	3	4	7	4	6	3	4	2	3	5
Voloshinov_Freidism	0	2	3	2	2	1	2	2	3	3	3	3	1	3	4	2	2	4	3	1	2	3	0	2	0	0	0	2	2	2	0	2	1	0	3	0	2	2	0	0	1	2	1	1	0	3	2	3	0	0	2	2	0	2	2	2	2	2	2	2	2	2	0	0	1	0	0	0	1	0	0	3	1	4	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	3	0	8	3	0	6	0	1	4	1	0	1	2	1	1	1	1	2	0	1	2
Voloshinov_MarksizmFilosofijaJazyka_1	3	2	4	4	5	1	3	3	2	2	3	4	3	5	3	2	2	3	5	3	2	2	0	2	0	0	0	2	2	2	0	1	1	0	3	1	4	2	1	0	1	3	1	2	0	6	6	7	0	0	2	3	0	2	2	2	2	3	2	2	3	3	0	0	1	1	0	0	2	0	2	5	1	6	1	3	3	2	3	1	2	1	1	4	3	1	1	2	1	3	1	3	2	1	4	3	1	1	4	3	0	0	1	1	0	4	4	2	1	3	6	2	2	1	1	3	0	2	4
Voloshinov_MarksizmFilosofijaJazyka_2	2	2	3	2	2	2	2	3	2	4	4	4	1	3	6	3	5	4	5	1	7	6	0	0	0	0	1	3	2	2	0	4	2	2	3	1	1	4	3	0	2	1	2	3	0	5	4	5	0	0	2	2	0	2	2	1	2	3	3	5	2	1	0	0	0	0	0	0	2	0	1	5	2	8	1	3	3	4	2	1	5	1	2	3	3	2	1	3	1	3	1	2	3	1	3	3	2	2	5	3	0	0	2	1	0	5	6	2	3	2	7	2	1	5	1	3	2	1	3
Voloshinov_OGranitsachLingvistikiIPoetiki	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	1	3	3	2	2	2	3	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	1	1	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2	0	0	0	1	4	1	1	1	2	0	0	2	0	0	1	1	3
Voloshinov_PoTuStoronuSotsialnogo	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_RetstnziiaNaVinogradova	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_SlovoVZhizniISlovoVPoezii	1	0	0	0	1	1	1	1	1	1	1	0	0	0	2	0	1	1	3	0	1	1	0	0	0	0	0	1	1	1	0	2	1	1	0	1	1	3	0	1	3	1	1	2	0	1	1	1	0	0	1	1	0	0	1	0	0	2	2	2	2	2	0	1	0	0	0	1	1	1	0	2	1	1	0	1	1	3	0	1	1	1	1	2	1	2	0	0	0	1	0	1	0	0	0	1	2	0	2	0	4	5	1	0	0	0	1	1	1	0	2	0	0	2	0	0	1	0	1
Voloshinov_StilistikaHudozestvennoyRechi	0	3	3	2	3	1	2	3	2	2	3	2	2	2	4	3	3	3	5	3	5	2	0	3	0	0	0	1	1	1	0	3	4	3	6	4	6	5	4	1	3	2	1	2	0	3	4	3	0	0	1	2	0	2	2	2	2	3	3	5	3	0	1	1	2	0	2	1	3	2	1	3	2	6	1	2	1	2	3	2	2	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	0	1	5	2	6	6	4	0	0	1	0	2	0	2	4	0	2	3	1	3	2	2	4
Vygotskiy_Myshlenieirech_1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	3	0	2	0	1	2	0	0	0	1	1	1	0	1	2	2	1	1	2	3	1	2	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	1	0	1	1	2	1	1	1	0	2	2	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	2	0	0	1	0	3	2	0	2	2	1	0	0	1	2	0	0	0	0	0	0	0	4	8	5	3	8
Vygotskiy_Myshlenieirech_2	2	1	2	2	1	2	1	1	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	1	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	1	2	2	1	1	0	2	2	0	2	1	1	1	2	2	1	1	1	0	1	0	1	2	0	0	2	0	2	5	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	3	3	1	2	2
Vygotskiy_Myshlenieirech_3	2	1	2	1	1	2	0	1	0	0	0	1	1	0	2	0	2	1	4	0	1	0	2	2	0	0	0	1	1	1	0	0	1	2	2	1	2	3	3	1	0	0	1	2	0	0	1	1	0	0	0	1	0	0	0	0	0	3	2	3	1	1	1	2	1	1	1	2	3	2	2	3	1	2	1	2	1	2	0	2	2	3	1	0	1	1	1	2	0	2	1	2	4	1	1	1	0	3	4	0	3	2	1	0	0	0	2	0	0	0	0	0	0	0	6	4	3	3	6
Vygotskiy_Myshlenieirech_4	2	1	4	3	2	2	1	1	0	0	0	2	5	1	2	0	1	0	7	1	2	1	0	2	0	0	0	0	0	0	0	2	1	2	2	1	5	2	1	0	1	1	1	1	0	2	0	2	0	0	0	2	0	0	0	0	0	4	2	6	2	2	0	1	1	2	0	1	1	1	3	4	2	2	1	2	3	4	0	2	3	3	2	2	2	2	1	2	0	2	0	3	3	1	3	3	0	3	5	1	6	7	2	0	0	2	3	0	0	0	0	0	0	0	3	4	3	2	8
Vygotskiy_Myshlenieirech_5	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	1	1	0	2	0	1	0	1	0	0	0	1	2	1	1	0	1	1	3	1	1	2	2	2	1	0	2	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	1	1	3	1	2	0	0	1	2	2	2	2	2	1	5	1	2	2	2	2	2	2	2	1	0	1	1	3	2	2	2	0	1	6	1	2	2	4	3	8	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	3	5
Vygotskiy_Myshlenieirech_6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	0	1	1	1	0	1	3	1	1	2	2	3	1	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	3	2	3	1	2	0	2	1	0	1	2	3	2	1	1	1	2	1	2	1	2	1	2	2	1	1	0	1	1	2	2	0	3	0	0	5	0	1	1	1	3	5	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	5	3	2	3	6
Vygotskiy_Myshlenieirech_7	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	2	0	3	0	3	1	2	1	0	0	1	2	1	1	0	3	2	3	2	1	3	3	4	2	1	0	2	3	0	1	0	2	0	0	0	1	0	0	0	0	0	2	2	4	0	2	1	2	0	0	2	2	2	2	1	3	2	4	1	2	1	3	1	3	3	2	2	1	2	2	4	2	2	3	1	3	5	2	3	2	3	3	7	1	1	5	2	0	0	2	3	0	0	0	0	0	0	0	6	8	7	4	8
Vygotskiy_Psychologia_1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	2	1	1	0	0	0	1	1	2	0	1	1	2	2	1	2	2	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	1	3	2	0	0	2	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	2	0	1	4	2	3	3	0	2	3	0	1	1	0	0	0	0	1	4	3	6	3	3	5	6	0	0	0	0	0
Vygotskiy_Psychologia_2	0	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	1	0	1	3	2	3	0	1	2	1	2	0	3	3	2	1	0	2	3	5	0	2	1	2	0	0	1	1	0	1	2	1	1	3	2	3	2	2	0	1	0	0	1	1	1	1	0	2	2	2	1	3	2	1	2	3	1	1	1	2	2	1	2	1	1	3	3	2	4	4	1	4	2	4	5	2	3	3	0	0	0	0	2	8	3	4	4	5	3	8	0	0	0	0	0
Vygotskiy_Psychologia_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	2	0	2	0	0	0	0	1	1	2	0	2	2	2	0	1	1	3	1	1	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	1	0	0	2	2	2	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	2	1	1	2	1	1	2	0	3	2	0	0	2	1	0	0	1	2	5	1	3	3	2	2	7	0	0	0	0	0
